#YYYY.DECM     baseline(mm)     azimuth(millisecond)
2013.1822     -27.68     9.55
2013.1849     -28.81     10.35
2013.1877     -27.82     10.25
2013.1904     -30.64     8.70
2013.1932     -28.29     10.24
2013.1959     -30.27     9.70
2013.1986     -28.34     10.68
2013.2014     -28.01     9.96
2013.2041     -28.90     9.17
2013.2068     -29.63     10.04
2013.2096     -32.11     6.11
2013.2123     -28.77     9.30
2013.2151     -28.37     11.21
2013.2178     -28.17     11.29
2013.2205     -28.58     9.80
2013.2233     -27.89     11.43
2013.2260     -28.25     9.60
2013.2288     -28.59     10.42
2013.2315     -29.08     10.93
2013.2342     -28.25     9.90
2013.2370     -29.53     10.38
2013.2397     -27.50     11.09
2013.2425     -29.72     10.40
2013.2452     -26.83     10.47
2013.2479     -29.77     9.71
2013.2507     -27.60     10.64
2013.2534     -30.87     11.21
2013.2562     -29.27     10.94
2013.2589     -27.66     10.67
2013.2616     -27.74     10.31
2013.2644     -30.78     10.02
2013.2671     -28.03     10.69
2013.2699     -28.17     10.78
2013.2726     -27.34     9.14
2013.2753     -30.03     11.51
2013.2781     -29.61     10.95
2013.2808     -27.52     10.79
2013.2836     -28.17     9.34
2013.2863     -29.53     9.66
2013.2890     -29.38     9.67
2013.2918     -31.35     11.30
2013.2945     -25.22     7.42
2013.2973     -28.84     10.16
2013.3000     -25.63     26.71
2013.3027     -24.64     24.97
2013.3055     -25.52     26.96
2013.3082     -25.61     28.15
2013.3110     -26.52     26.96
2013.3137     -25.53     27.89
2013.3164     -26.16     26.63
2013.3192     -27.94     27.52
2013.3219     -26.39     26.46
2013.3247     -24.13     27.13
2013.3274     -26.42     28.13
2013.3301     -25.58     28.54
2013.3329     -28.89     29.13
2013.3356     -26.17     26.54
2013.3384     -28.10     26.70
2013.3411     -26.76     29.27
2013.3438     -26.31     27.34
2013.3466     -26.25     28.85
2013.3493     -26.75     28.13
2013.3521     -25.86     27.99
2013.3548     -26.91     27.71
2013.3575     -28.63     27.23
2013.3603     -26.53     27.79
2013.3630     -24.19     27.58
2013.3658     -24.64     27.34
2013.3685     -28.26     26.38
2013.3712     -25.07     30.18
2013.3740     -25.97     28.06
2013.3767     -26.89     27.19
2013.3795     -27.21     27.49
2013.3822     -26.21     27.28
2013.3849     -26.98     27.65
2013.3877     -28.45     27.12
2013.3904     -26.70     27.69
2013.3932     -26.89     27.08
2013.3959     -26.45     27.43
2013.3986     -26.14     27.03
2013.4014     -25.27     27.83
2013.4041     -27.50     28.38
2013.4068     -29.09     28.13
2013.4096     -26.58     29.57
2013.4123     -26.47     28.58
2013.4151     -26.86     27.99
2013.4178     -24.03     26.25
2013.4205     -28.00     26.43
2013.4233     -27.16     27.66
2013.4260     -27.77     26.80
2013.4288     -23.21     29.14
2013.4315     -27.64     28.88
2013.4342     -27.46     27.95
2013.4370     -26.88     27.39
2013.4397     -26.85     26.75
2013.4425     -26.41     27.61
2013.4452     -26.56     27.08
2013.4479     -26.21     27.69
2013.4507     -27.12     28.77
2013.4534     -28.91     25.76
2013.4562     -25.98     27.86
2013.4589     -27.42     27.92
2013.4616     -26.39     27.09
2013.4644     -25.60     28.66
2013.4671     -25.72     29.24
2013.4699     -26.03     30.47
2013.4726     -27.26     28.65
2013.4753     -26.27     29.38
2013.4781     -26.24     28.23
2013.4808     -27.60     26.70
2013.4836     -26.73     27.81
2013.4863     -26.85     27.26
2013.4890     -25.11     29.28
2013.4918     -27.45     27.84
2013.4945     -25.56     26.37
2013.4973     -29.47     28.16
2013.5000     -26.79     29.19
2013.5027     -24.61     30.10
2013.5055     -27.15     30.74
2013.5082     -27.86     28.40
2013.5110     -24.41     28.23
2013.5137     -27.68     28.50
2013.5164     -28.60     31.02
2013.5192     -22.90     27.92
2013.5219     -27.60     31.12
2013.5247     -27.58     31.42
2013.5274     -28.68     29.63
2013.5301     -24.13     31.56
2013.5329     -26.38     28.21
2013.5356     -25.98     27.14
2013.5384     -29.97     29.19
2013.5411     -25.67     30.76
2013.5438     -26.70     29.03
2013.5466     -27.63     29.39
2013.5493     -27.36     30.98
2013.5521     -27.78     30.21
2013.5548     -24.02     27.58
2013.5575     -26.84     31.17
2013.5603     -27.56     27.19
2013.5630     -30.50     29.82
2013.5658     -24.77     30.41
2013.5685     -27.22     28.73
2013.5712     -25.49     31.68
2013.5740     -27.97     31.87
2013.5767     -28.16     30.54
2013.5795     -26.81     30.02
2013.5822     -25.50     31.38
2013.5849     -26.38     32.23
2013.5877     -27.73     29.04
2013.5904     -27.22     33.37
2013.5932     -29.26     30.09
2013.5959     -30.09     31.32
2013.5986     -24.49     30.03
2013.6014     -24.54     28.83
2013.6041     -26.28     30.82
2013.6068     -27.72     31.81
2013.6096     -28.20     30.46
2013.6123     -29.88     30.88
2013.6151     -29.67     30.96
2013.6178     -27.75     29.47
2013.6205     -27.31     30.12
2013.6233     -26.74     30.18
2013.6260     -27.18     30.77
2013.6288     -27.96     30.73
2013.6315     -27.70     29.54
2013.6342     -27.05     29.35
2013.6370     -30.01     28.70
2013.6397     -26.68     27.27
2013.6425     -28.77     30.30
2013.6452     -32.29     32.78
2013.6479     -28.02     28.50
2013.6507     -29.31     33.62
2013.6534     -29.79     31.34
2013.6562     -27.44     32.37
2013.6589     -29.18     30.76
2013.6616     -29.33     31.06
2013.6644     -27.67     31.68
2013.6671     -26.78     30.52
2013.6699     -27.60     31.23
2013.6726     -27.10     31.54
2013.6753     -28.52     31.07
2013.6781     -28.81     31.77
2013.6808     -26.91     31.32
2013.6836     -28.06     30.17
2013.6863     -25.64     32.49
2013.6890     -27.76     29.68
2013.6918     -28.97     29.71
2013.6945     -28.10     31.23
2013.6973     -27.61     30.51
2013.7000     -27.91     30.18
2013.7027     -28.92     32.25
2013.7055     -27.42     31.02
2013.7082     -27.72     31.09
2013.7110     -28.21     32.22
2013.7137     -27.01     30.04
2013.7164     -25.95     34.23
2013.7192     -28.80     30.94
2013.7219     -28.08     30.70
2013.7247     -29.74     31.73
2013.7274     -26.81     32.39
2013.7301     -28.18     32.51
2013.7329     -27.26     31.74
2013.7356     -28.37     31.29
2013.7384     -28.45     31.34
2013.7411     -28.48     30.95
2013.7438     -28.75     32.56
2013.7466     -27.69     31.39
2013.7493     -28.83     30.65
2013.7521     -28.67     30.86
2013.7548     -28.85     31.49
2013.7575     -28.98     31.46
2013.7603     -27.52     31.18
2013.7630     -27.53     31.08
2013.7658     -30.23     31.51
2013.7685     -30.33     30.44
2013.7712     -29.03     30.46
2013.7740     -29.22     31.10
2013.7767     -28.35     29.53
2013.7795     -31.05     30.47
2013.7822     -29.73     30.69
2013.7849     -28.41     31.63
2013.7877     -29.85     32.82
2013.7904     -27.80     31.35
2013.7932     -27.46     29.60
2013.7959     -28.55     30.07
2013.7986     -28.76     30.71
2013.8014     -30.41     30.08
2013.8041     -29.39     30.58
2013.8068     -28.21     30.47
2013.8096     -29.37     30.98
2013.8123     -28.90     32.54
2013.8151     -28.13     30.63
2013.8178     -29.02     30.56
2013.8205     -30.61     31.85
2013.8233     -30.20     31.60
2013.8260     -28.62     31.14
2013.8288     -30.10     30.30
2013.8315     -30.12     31.86
2013.8342     -30.26     30.40
2013.8370     -29.47     31.56
2013.8397     -30.78     31.23
2013.8425     -29.81     31.05
2013.8452     -29.73     31.41
2013.8479     -28.48     30.74
2013.8507     -28.16     31.68
2013.8534     -30.12     30.52
2013.8562     -29.19     29.02
2013.8589     -29.45     28.15
2013.8616     -28.11     30.00
2013.8644     -28.77     31.85
2013.8671     -29.68     32.51
2013.8699     -29.72     30.99
2013.8726     -29.83     32.19
2013.8753     -28.83     31.89
2013.8781     -28.37     31.71
2013.8808     -28.35     30.05
2013.8836     -28.93     30.51
2013.8863     -30.78     30.93
2013.8890     -29.22     30.58
2013.8918     -29.45     29.79
2013.8945     -28.75     31.43
2013.8973     -29.06     30.38
2013.9000     -28.97     31.46
2013.9027     -28.66     31.78
2013.9055     -29.66     30.65
2013.9082     -30.46     31.86
2013.9110     -29.04     30.78
2013.9137     -28.82     31.06
2013.9164     -29.69     30.87
2013.9192     -28.45     29.80
2013.9219     -28.72     30.48
2013.9247     -30.40     31.10
2013.9274     -29.69     30.77
2013.9301     -30.13     30.42
2013.9329     -31.20     31.08
2013.9356     -30.39     31.10
2013.9384     -31.87     31.59
2013.9411     -30.23     30.59
2013.9438     -31.00     30.44
2013.9466     -29.24     29.88
2013.9493     -29.29     30.01
2013.9521     -30.83     31.26
2013.9548     -28.63     29.91
2013.9575     -28.85     30.35
2013.9603     -29.89     30.59
2013.9630     -31.02     31.18
2013.9658     -31.33     31.26
2013.9685     -30.72     31.09
2013.9712     -29.70     30.98
2013.9740     -30.15     30.74
2013.9767     -29.82     31.36
2013.9795     -30.28     31.03
2013.9822     -30.43     31.53
2013.9849     -29.68     30.56
2013.9877     -29.47     31.05
2013.9904     -29.29     31.55
2013.9932     -29.79     30.32
2013.9959     -30.91     31.31
2013.9986     -30.20     30.57
2014.0014     -31.30     30.83
2014.0041     -31.52     30.87
2014.0068     -30.80     31.14
2014.0096     -29.67     30.34
2014.0123     -31.15     32.08
2014.0151     -31.91     31.83
2014.0178     -30.28     29.79
2014.0205     -30.85     30.25
2014.0233     -31.38     30.98
2014.0260     -30.98     30.85
2014.0288     -30.69     31.90
2014.0315     -32.11     31.23
2014.0342     -30.84     31.27
2014.0370     -30.67     31.37
2014.0397     -29.93     30.91
2014.0425     -29.71     30.88
2014.0452     -31.23     31.71
2014.0479     -31.15     33.83
2014.0507     -31.89     30.58
2014.0534     -29.77     29.69
2014.0562     -31.45     30.31
2014.0589     -31.24     31.41
2014.0616     -30.93     31.02
2014.0644     -30.68     31.48
2014.0671     -30.73     30.59
2014.0699     -31.57     31.72
2014.0726     -30.95     30.51
2014.0753     -32.57     31.72
2014.0781     -31.52     31.38
2014.0808     -31.75     30.29
2014.0836     -31.15     31.25
2014.0863     -30.64     31.04
2014.0890     -31.35     32.10
2014.0918     -30.67     30.14
2014.0945     -31.62     31.85
2014.0973     -30.59     30.81
2014.1000     -33.71     31.80
2014.1027     -31.31     30.84
2014.1055     -31.81     30.84
2014.1082     -30.24     31.62
2014.1110     -30.36     30.97
2014.1137     -31.71     31.29
2014.1164     -31.67     31.89
2014.1192     -32.25     30.90
2014.1219     -32.56     30.89
2014.1247     -32.43     26.80
2014.1274     -29.15     29.61
2014.1301     -31.60     32.97
2014.1329     -31.88     31.50
2014.1356     -31.27     30.91
2014.1384     -32.29     30.83
2014.1411     -31.76     30.91
2014.1438     -30.88     30.47
2014.1466     -33.13     31.45
2014.1493     -33.30     30.62
2014.1521     -30.38     31.61
2014.1548     -31.73     30.58
2014.1575     -31.83     29.82
2014.1603     -30.12     32.37
2014.1630     -33.52     29.63
2014.1658     -30.75     31.62
2014.1685     -31.73     31.30
2014.1712     -33.69     31.58
2014.1740     -33.11     29.99
2014.1767     -33.45     30.00
2014.1795     -32.19     31.69
2014.1822     -31.33     31.68
2014.1849     -33.74     31.51
2014.1877     -31.60     30.71
2014.1904     -31.42     31.94
2014.1932     -33.30     30.73
2014.1959     -32.43     31.12
2014.1986     -34.57     31.41
2014.2014     -32.41     31.31
2014.2041     -33.23     31.82
2014.2068     -34.29     30.62
2014.2096     -34.63     32.37
2014.2123     -33.32     31.36
2014.2151     -31.79     31.24
2014.2178     -31.95     31.23
2014.2205     -32.84     31.47
2014.2233     -34.64     31.35
2014.2260     -32.80     31.45
2014.2288     -33.20     31.90
2014.2315     -35.19     31.48
2014.2342     -30.01     32.10
2014.2370     -35.82     31.25
2014.2397     -32.90     29.55
2014.2425     -34.12     32.26
2014.2452     -33.36     30.76
2014.2479     -32.37     31.19
2014.2507     -33.42     31.93
2014.2534     -32.66     30.65
2014.2562     -34.15     30.63
2014.2589     -33.60     30.81
2014.2616     -34.95     31.03
2014.2644     -32.91     30.69
2014.2671     -34.92     32.34
2014.2699     -35.92     31.93
2014.2726     -33.63     32.27
2014.2753     -33.53     31.38
2014.2781     -33.72     31.29
2014.2808     -36.16     31.46
2014.2836     -33.50     32.81
2014.2863     -33.60     29.16
2014.2890     -34.94     30.20
2014.2918     -34.07     31.92
2014.2945     -34.76     31.11
2014.2973     -34.31     32.38
2014.3000     -33.67     29.31
2014.3027     -36.01     32.60
2014.3055     -35.36     31.28
2014.3082     -34.25     31.72
2014.3110     -34.69     31.99
2014.3137     -34.45     31.85
2014.3164     -34.97     31.44
2014.3192     -33.63     31.55
2014.3219     -33.30     32.07
2014.3247     -33.51     32.20
2014.3274     -37.12     31.95
2014.3301     -32.60     31.74
2014.3329     -33.76     31.42
2014.3356     -34.39     33.15
2014.3384     -34.89     31.71
2014.3411     -36.40     33.36
2014.3438     -32.86     31.69
2014.3466     -34.28     32.26
2014.3493     -35.12     30.72
2014.3521     -33.06     34.19
2014.3548     -35.27     31.12
2014.3575     -37.82     32.48
2014.3603     -35.96     31.44
2014.3630     -34.83     31.36
2014.3658     -34.60     33.07
2014.3685     -34.86     30.25
2014.3712     -35.76     32.45
2014.3740     -36.19     31.79
2014.3767     -37.64     31.13
2014.3795     -34.01     31.58
2014.3822     -35.72     32.73
2014.3849     -33.76     32.14
2014.3877     -32.18     30.97
2014.3904     -35.22     32.43
2014.3932     -37.28     35.34
2014.3959     -36.03     33.23
2014.3986     -34.40     32.64
2014.4014     -32.89     30.38
2014.4041     -35.64     33.61
2014.4068     -36.55     32.12
2014.4096     -34.14     32.07
2014.4123     -35.54     33.03
2014.4151     -33.52     31.79
2014.4178     -34.52     33.95
2014.4205     -33.29     30.62
2014.4233     -34.96     32.57
2014.4260     -34.00     32.29
2014.4288     -33.70     30.77
2014.4315     -34.84     33.84
2014.4342     -33.45     34.63
2014.4370     -35.06     33.87
2014.4397     -35.01     33.53
2014.4425     -34.05     31.19
2014.4452     -35.15     32.08
2014.4479     -35.48     30.94
2014.4507     -36.64     32.99
2014.4534     -34.62     32.57
2014.4562     -36.54     32.11
2014.4589     -30.33     32.40
2014.4616     -33.31     33.00
2014.4644     -34.77     32.15
2014.4671     -35.31     33.41
2014.4699     -38.07     34.70
2014.4726     -35.06     35.42
2014.4753     -34.24     33.47
2014.4781     -35.18     33.95
2014.4808     -31.90     35.01
2014.4836     -32.97     33.31
2014.4863     -33.48     33.82
2014.4890     -36.27     33.18
2014.4918     -35.81     34.54
2014.4945     -34.45     33.50
2014.4973     -34.49     32.80
2014.5000     -33.77     33.90
2014.5027     -34.17     31.26
2014.5055     -38.02     32.61
2014.5082     -36.18     35.08
2014.5110     -34.67     33.53
2014.5137     -36.13     33.61
2014.5164     -34.26     35.44
2014.5192     -33.50     36.31
2014.5219     -36.66     35.68
2014.5247     -34.37     33.04
2014.5274     -35.21     34.17
2014.5301     -34.49     33.93
2014.5329     -36.45     35.35
2014.5356     -35.78     33.39
2014.5384     -35.62     34.32
2014.5411     -33.16     35.17
2014.5438     -36.37     33.85
2014.5466     -38.07     36.45
2014.5493     -34.66     34.25
2014.5521     -37.71     34.99
2014.5548     -37.15     34.13
2014.5575     -35.93     35.75
2014.5603     -35.88     35.51
2014.5630     -37.92     34.40
2014.5658     -37.20     34.78
2014.5685     -35.70     34.17
2014.5712     -36.82     35.78
2014.5740     -34.07     34.39
2014.5767     -39.43     37.29
2014.5795     -34.93     35.34
2014.5822     -37.61     35.55
2014.5849     -39.08     35.63
2014.5877     -38.16     34.03
2014.5904     -39.13     36.49
2014.5932     -34.86     34.47
2014.5959     -39.15     35.78
2014.5986     -35.03     35.09
2014.6014     -35.24     35.12
2014.6041     -36.98     34.85
2014.6068     -38.44     36.16
2014.6096     -34.43     35.96
2014.6123     -35.98     35.57
2014.6151     -37.83     36.09
2014.6178     -39.47     36.18
2014.6205     -36.58     37.38
2014.6233     -36.11     35.24
2014.6260     -33.88     36.75
2014.6288     -35.21     35.20
2014.6315     -36.50     35.17
2014.6342     -36.94     35.75
2014.6370     -37.51     37.13
2014.6397     -36.39     36.54
2014.6425     -36.42     34.82
2014.6452     -36.58     34.81
2014.6479     -37.35     37.03
2014.6507     -37.02     36.73
2014.6534     -36.92     36.56
2014.6562     -33.12     35.46
2014.6589     -36.68     35.70
2014.6616     -38.88     36.85
2014.6644     -37.97     36.90
2014.6671     -34.99     37.43
2014.6699     -38.15     36.09
2014.6726     -38.84     37.34
2014.6753     -37.59     37.18
2014.6781     -36.12     37.51
2014.6808     -36.15     36.71
2014.6836     -33.81     35.68
2014.6863     -37.82     35.37
2014.6890     -38.51     37.34
2014.6918     -39.24     37.07
2014.6945     -38.97     37.21
2014.6973     -36.96     37.31
2014.7000     -38.78     35.75
2014.7027     -40.89     36.64
2014.7055     -38.93     36.26
2014.7082     -35.44     35.86
2014.7110     -37.23     35.93
2014.7137     -35.66     36.10
2014.7164     -38.31     37.42
2014.7192     -36.56     37.58
2014.7219     -36.86     37.04
2014.7247     -36.20     36.12
2014.7274     -37.36     37.04
2014.7301     -36.80     36.39
2014.7329     -36.76     36.36
2014.7356     -32.44     34.32
2014.7384     -34.76     37.70
2014.7411     -37.05     35.41
2014.7438     -37.94     35.85
2014.7466     -37.51     35.08
2014.7493     -36.36     34.98
2014.7521     -36.72     34.69
2014.7548     -34.83     34.76
2014.7575     -35.67     36.62
2014.7603     -39.17     36.92
2014.7630     -35.74     36.45
2014.7658     -35.95     34.42
2014.7685     -35.53     34.99
2014.7712     -35.55     35.00
2014.7740     -36.59     36.88
2014.7767     -35.15     35.99
2014.7795     -35.96     35.66
2014.7822     -36.41     35.74
2014.7849     -36.67     35.28
2014.7877     -34.64     35.26
2014.7904     -37.40     36.14
2014.7932     -35.58     37.08
2014.7959     -35.65     37.63
2014.7986     -36.96     35.46
2014.8014     -37.22     35.92
2014.8041     -36.66     37.33
2014.8068     -35.54     36.23
2014.8096     -37.09     35.64
2014.8123     -34.52     34.47
2014.8151     -36.62     35.76
2014.8178     -37.62     35.35
2014.8205     -35.47     34.95
2014.8233     -36.68     34.56
2014.8260     -36.41     36.56
2014.8288     -36.47     35.36
2014.8315     -37.09     37.19
2014.8342     -36.96     37.52
2014.8370     -35.82     34.55
2014.8397     -36.43     35.55
2014.8425     -35.07     34.40
2014.8452     -36.09     36.46
2014.8479     -35.89     34.59
2014.8507     -36.50     36.20
2014.8534     -35.78     35.45
2014.8562     -35.85     37.04
2014.8589     -36.39     36.03
2014.8616     -35.72     35.21
2014.8644     -36.25     34.81
2014.8671     -37.45     35.25
2014.8699     -34.89     36.55
2014.8726     -37.19     34.98
2014.8753     -35.87     35.61
2014.8781     -36.87     35.61
2014.8808     -35.92     35.95
2014.8836     -36.06     35.93
2014.8863     -36.03     35.71
2014.8890     -35.91     35.63
2014.8918     -38.27     35.23
2014.8945     -38.35     36.73
2014.8973     -37.18     35.90
2014.9000     -37.78     36.79
2014.9027     -37.57     36.25
2014.9055     -36.72     34.90
2014.9082     -38.58     36.04
2014.9110     -37.19     36.21
2014.9137     -39.08     35.22
2014.9164     -37.21     36.23
2014.9192     -38.97     36.80
2014.9219     -39.13     35.46
2014.9247     -38.10     36.06
2014.9274     -38.66     35.27
2014.9301     -39.13     35.87
2014.9329     -38.52     35.29
2014.9356     -37.69     34.98
2014.9384     -40.08     37.38
2014.9411     -38.22     34.79
2014.9438     -36.73     35.93
2014.9466     -37.85     35.80
2014.9493     -37.56     35.83
2014.9521     -38.38     32.73
2014.9548     -37.43     35.02
2014.9575     -38.45     34.62
2014.9603     -37.65     35.06
2014.9630     -39.10     35.95
2014.9658     -38.10     36.26
2014.9685     -39.58     36.45
2014.9712     -38.56     36.55
2014.9740     -39.65     36.29
2014.9767     -40.23     36.24
2014.9795     -37.71     34.89
2014.9822     -38.85     36.83
2014.9849     -39.38     36.74
2014.9877     -41.05     36.85
2014.9904     -39.08     35.84
2014.9932     -39.28     37.20
2014.9959     -37.77     36.06
2014.9986     -39.60     35.85
2015.0014     -39.32     35.68
2015.0041     -40.11     35.65
2015.0068     -40.49     34.34
2015.0096     -40.28     34.00
2015.0123     -40.16     35.06
2015.0151     -38.75     35.33
2015.0178     -40.52     36.31
2015.0205     -38.51     36.52
2015.0233     -40.43     36.87
2015.0260     -39.86     35.29
2015.0288     -39.41     36.04
2015.0315     -39.69     35.91
2015.0342     -39.80     36.49
2015.0370     -40.45     36.17
2015.0397     -39.56     36.44
2015.0425     -38.69     35.60
2015.0452     -39.61     36.27
2015.0479     -39.85     36.42
2015.0507     -39.17     36.61
2015.0534     -39.17     36.51
2015.0562     -40.10     37.70
2015.0589     -38.94     35.24
2015.0616     -39.14     36.39
2015.0644     -40.09     36.46
2015.0671     -39.91     36.96
2015.0699     -39.82     34.96
2015.0726     -40.34     35.79
2015.0753     -38.83     34.66
2015.0781     -39.77     34.51
2015.0808     -38.51     35.18
2015.0836     -39.58     36.66
2015.0863     -40.35     35.49
2015.0890     -38.68     35.69
2015.0918     -40.31     35.87
2015.0945     -40.38     35.50
2015.0973     -39.10     36.26
2015.1000     -39.63     36.28
2015.1027     -39.49     35.27
2015.1055     -39.61     35.24
2015.1082     -40.55     36.54
2015.1110     -40.12     36.37
2015.1137     -41.58     36.04
2015.1164     -41.76     35.74
2015.1192     -41.73     35.31
2015.1219     -41.96     35.65
2015.1247     -40.54     35.30
2015.1274     -40.28     35.86
2015.1301     -40.92     36.56
2015.1329     -40.72     36.33
2015.1356     -41.14     35.26
2015.1384     -40.13     35.04
2015.1411     -41.11     36.47
2015.1438     -38.74     35.94
2015.1466     -40.51     37.34
2015.1493     -41.50     36.92
2015.1521     -41.41     35.01
2015.1548     -44.17     35.58
2015.1575     -40.96     37.92
2015.1603     -41.27     34.72
2015.1630     -41.17     36.61
2015.1658     -40.90     36.23
2015.1685     -43.62     32.87
2015.1712     -40.90     35.21
2015.1740     -41.48     37.11
2015.1767     -41.87     35.91
2015.1795     -40.79     38.02
2015.1822     -42.89     36.02
2015.1849     -41.80     35.66
2015.1877     -41.74     36.86
2015.1904     -40.39     36.13
2015.1932     -41.86     36.00
2015.1959     -41.08     35.22
2015.1986     -42.03     35.39
2015.2014     -40.90     36.65
2015.2041     -42.42     35.84
2015.2068     -42.15     36.29
2015.2096     -41.33     36.09
2015.2123     -42.10     36.46
2015.2151     -40.61     35.85
2015.2178     -43.24     35.42
2015.2205     -43.10     36.46
2015.2233     -40.63     35.97
2015.2260     -41.56     35.41
2015.2288     -43.73     37.57
2015.2315     -41.95     38.33
2015.2342     -41.39     36.64
2015.2370     -42.83     37.73
2015.2397     -43.39     34.79
2015.2425     -42.03     35.80
2015.2452     -42.83     36.71
2015.2479     -40.89     36.34
2015.2507     -43.97     36.17
2015.2534     -43.79     36.16
2015.2562     -42.73     36.33
2015.2589     -42.74     36.65
2015.2616     -42.94     35.54
2015.2644     -43.67     36.51
2015.2671     -40.68     36.82
2015.2699     -42.07     37.68
2015.2726     -41.60     36.46
2015.2753     -39.38     35.72
2015.2781     -40.47     35.87
2015.2808     -40.90     37.37
2015.2836     -40.74     35.63
2015.2863     -41.74     35.31
2015.2890     -42.65     36.49
2015.2918     -45.63     34.00
2015.2945     -43.89     34.99
2015.2973     -41.92     35.84
2015.3000     -42.96     35.76
2015.3027     -41.04     36.12
2015.3055     -42.68     36.20
2015.3082     -43.62     35.44
2015.3110     -43.42     35.11
2015.3137     -41.87     35.30
2015.3164     -43.57     34.90
2015.3192     -41.49     35.57
2015.3219     -42.53     35.49
2015.3247     -41.83     35.89
2015.3274     -44.06     35.20
2015.3301     -43.60     36.46
2015.3329     -45.68     36.51
2015.3356     -41.40     35.62
2015.3384     -44.50     35.26
2015.3411     -43.44     35.54
2015.3438     -43.82     35.47
2015.3466     -44.46     37.92
2015.3493     -43.11     36.57
2015.3521     -41.25     36.56
2015.3548     -42.19     35.90
2015.3575     -41.48     35.67
2015.3603     -40.84     35.38
2015.3630     -42.40     39.02
2015.3658     -43.82     33.82
2015.3685     -42.67     36.09
2015.3712     -43.99     36.09
2015.3740     -41.32     34.75
2015.3767     -41.85     35.69
2015.3795     -45.14     36.18
2015.3822     -42.90     35.93
2015.3849     -44.79     35.45
2015.3877     -39.75     35.12
2015.3904     -41.23     35.72
2015.3932     -38.46     36.39
2015.3959     -42.24     37.27
2015.3986     -42.64     36.08
2015.4014     -40.49     35.58
2015.4041     -40.65     37.32
2015.4068     -46.02     36.82
2015.4096     -42.67     34.35
2015.4123     -42.31     36.90
2015.4151     -41.37     34.57
2015.4178     -40.13     37.92
2015.4205     -43.21     38.07
2015.4233     -42.53     36.94
2015.4260     -43.75     37.59
2015.4288     -42.52     35.69
2015.4315     -41.85     37.44
2015.4342     -43.85     37.44
2015.4370     -48.36     35.89
2015.4397     -43.49     35.47
2015.4425     -43.05     37.05
2015.4452     -44.82     37.83
2015.4479     -42.65     36.39
2015.4507     -43.88     38.38
2015.4534     -45.31     36.28
2015.4562     -46.25     36.24
2015.4589     -45.19     37.44
2015.4616     -42.46     36.48
2015.4644     -47.48     36.90
2015.4671     -43.78     38.53
2015.4699     -43.60     39.55
2015.4726     -43.17     36.51
2015.4753     -44.40     39.53
2015.4781     -43.07     38.09
2015.4808     -41.49     38.87
2015.4836     -45.33     38.15
2015.4863     -46.20     40.74
2015.4890     -43.62     37.09
2015.4918     -44.03     36.52
2015.4945     -44.61     37.39
2015.4973     -46.03     37.34
2015.5000     -45.11     38.01
2015.5027     -45.07     38.91
2015.5055     -45.80     38.95
2015.5082     -44.53     37.24
2015.5110     -44.90     36.54
2015.5137     -42.42     39.54
2015.5164     -44.30     37.61
2015.5192     -47.86     38.98
2015.5219     -44.10     37.49
2015.5247     -44.89     39.42
2015.5274     -45.44     38.21
2015.5301     -43.70     38.07
2015.5329     -43.34     38.57
2015.5356     -45.18     38.06
2015.5384     -45.09     38.82
2015.5411     -47.58     38.60
2015.5438     -43.93     38.62
2015.5466     -46.29     35.96
2015.5493     -46.92     40.05
2015.5521     -44.44     37.80
2015.5548     -45.18     38.05
2015.5575     -47.50     38.15
2015.5603     -46.49     37.32
2015.5630     -43.49     37.32
2015.5658     -46.56     36.23
2015.5685     -46.95     37.50
2015.5712     -45.53     36.83
2015.5740     -45.90     38.70
2015.5767     -44.38     38.80
2015.5795     -46.16     37.43
2015.5822     -43.46     38.13
2015.5849     -43.40     37.88
2015.5877     -46.02     38.88
2015.5904     -46.97     39.67
2015.5932     -46.05     39.00
2015.5959     -46.24     36.65
2015.5986     -46.78     39.04
2015.6014     -46.14     40.29
2015.6041     -45.33     37.84
2015.6068     -47.42     38.71
2015.6096     -46.15     36.90
2015.6123     -45.85     39.08
2015.6151     -42.60     34.61
2015.6178     -45.09     39.95
2015.6205     -47.87     39.92
2015.6233     -46.16     39.48
2015.6260     -45.53     39.71
2015.6288     -44.97     37.41
2015.6315     -46.12     37.71
2015.6342     -44.76     39.03
2015.6370     -47.17     38.05
2015.6397     -46.65     38.75
2015.6425     -45.51     38.46
2015.6452     -46.21     38.38
2015.6479     -46.82     37.94
2015.6507     -45.59     38.92
2015.6534     -46.78     39.77
2015.6562     -46.30     39.26
2015.6589     -44.96     38.95
2015.6616     -46.79     40.18
2015.6644     -45.19     37.14
2015.6671     -45.30     39.67
2015.6699     -47.04     40.43
2015.6726     -44.64     39.27
2015.6753     -46.87     39.92
2015.6781     -45.68     39.70
2015.6808     -45.97     38.95
2015.6836     -46.73     40.04
2015.6863     -45.23     40.25
2015.6890     -46.72     41.37
2015.6918     -45.95     41.51
2015.6945     -45.67     37.64
2015.6973     -47.06     39.73
2015.7000     -44.83     38.87
2015.7027     -43.48     39.07
2015.7055     -44.73     39.53
2015.7082     -45.47     40.09
2015.7110     -44.94     40.17
2015.7137     -43.04     39.62
2015.7164     -44.18     39.29
2015.7192     -45.14     41.22
2015.7219     -45.33     39.90
2015.7247     -43.03     40.23
2015.7274     -44.08     38.10
2015.7301     -42.76     38.83
