19820514	0.5
19820713	-0.12
19820806	-0.5
19820825	-1.07
19820917	-1.62
19821015	-1.54
19821116	-1.18
19821209	-0.74
19830115	-0.59
19830223	-0.17
19830317	0
19830421	0.46
19830510	0.45
19830619	0.68
19830712	0.64
19830818	0.27
19830912	-0.56
19831013	-2.15
19831121	-2.59
19831214	-1.97
19840123	-0.57
19840302	0.39
19840316	0.59
19840411	0.62
19840620	-0.03
19840723	-1.41
19840816	-2.06
19840914	-1.87
19841017	-0.09
19841122	0.39
19841215	1
19850114	1.03
19850205	0.88
19850306	0.85
19850406	0.91
19850506	1.16
19850606	0.37
19850713	-1.49
19850809	-1.84
19850911	-1.61
19851007	-0.28
19851106	-0.45
19851206	0.05
19860107	0.03000000001
19860214	0.56
19860311	0.78
19860408	0.94
19860507	0.76
19860612	1.01
19860709	0.9
19860813	-1.38
19860908	-2.16
19861007	-2.62
19861107	0
19861209	-0.009999999995
19870106	0.67
19870210	0.43
19870309	0.95
19870409	1.17
19870510	1.37
19870609	1.54
19870708	1.08
19870810	0.71
19870909	-0.53
19871008	-2.4
19871109	-2.49
19871208	-1.55
19880104	0.37
19880202	0.94
19880305	1.15
19880407	1.45
19880509	1.39
19880606	1.34
19880706	1.1
19880805	0.8
19880906	-0.77
19881005	-1.03
19881108	-0.83
19881208	0.74
19890111	1.15
19890213	0.79
19890311	0.47
19890407	0.47
19890508	0.92
19890607	0.49
19890708	-0.18
19890809	-1.23
19890909	-0.88
19891009	-0.33
19891106	0.39
19891205	0.69
19900108	0.56
19900209	0.58
19900309	0.64
19900409	0.86
19900508	1.03
19900611	-1.52
19900710	-3.79
19900813	-4.52
19900910	-2.44
19901008	-0.94
19901106	-0.58
19901210	-0.22
19910107	0.36
19910205	0.74
19910308	1.04
19910408	1.68
19910511	2.21
19910611	2.23
19910711	0.9
19910813	-2.29
19910909	-3.35
19911009	-2.97
19911109	-0.69
19911212	-0.29
19920109	0.18
19920310	0.71
19931008	-3.17
19931212	0.27
19940111	1.15
19940216	1.11
19940312	1.36
19940414	1.27
19940512	2.03
19940620	1.34
19940718	-1.75
19940815	-3.56
19940913	-3.85
19941113	-0.61
19950410	1.81
19950613	1.3
19950710	-0.96
19950812	-2.46
19950910	-2.49
19951009	-1.19
19951110	-0.95
19951206	-0.66
19960112	0.03
19960208	0.58
19960312	1.05
19960410	1.74
19960511	2.08
19960611	1.94
19960812	-1.78
19960912	-2.37
19961113	-0.3
19970213	1
19970512	1.83
19970609	1.72
19970714	-0.68
19970910	-2.98
20010212	0.33
20010514	2.01
20010614	-0.64
20010815	-1.79
20010911	0.55
20011013	0.19
20011112	0.33
20011212	0.08
20020110	-0.24
20020210	-0.5
20020311	0.15
20020513	0.69
20020611	0.12
20020810	-0.25
20020909	-0.18
20021012	0.68
20021112	0.11
20021209	-0.17
20030111	0.05
20030212	0.2
20030310	0.68
20030408	0.4
20030508	1
20030608	0.68
20030708	-0.68
20030804	-1.12
20030808	-0.95
20030908	-1.36
20031008	-0.27
20031108	-0.88
20031208	-0.16
20040108	0.32
20040208	0.86
20040308	0.45
20040408	0.51
20040508	0.61
20040608	0.91
20040708	-0.93
20040808	-1.11
20040908	-1.08
20041008	0.1
20041108	-0.09
20041208	0.05
20050108	0.22
20050207	0.45
20050310	0.45
20050408	1.23
20050508	1.03
20050608	1.84
20050708	-0.37
20050808	-0.9
20050908	-2.28
20051008	-0.85
20051108	-0.4
20051208	-0.37
20060108	0.03
20060208	0.07
20060308	0.79
20060408	1.45
20060508	1.84
20060708	-0.66
20070610	-0.77
20070806	-2.25
20070909	0.43
20071008	-0.73
20071108	0.64
20071208	-0.32
20080108	0.4
20080307	1.24
20081008	-0.47
20081207	0.71
20090107	0.06
20090307	0.43
20090406	0.94
20090607	1.18
20090708	0.53
20090805	-0.74
20090908	-1
20091008	0.19
20091107	0.83
20091206	1
20100107	1.05
20100307	0.39
20111205	-0.36
20120206	0.61
20120306	0.96
20120406	1.94
20120506	2.1
20120705	1.13
