19830220	0.15
19830323	0.34
19830426	0.46
19830516	0.6
19830625	0.57
19830717	0.48
19830822	0.64
19830918	0.51
19831018	1.04
19831116	0.64
19831219	0.82
19840115	0.85
19840220	0.46
19840321	0.14
19840416	0.13
19840518	-0.09
19840620	-0.31
19840724	-0.32
19840823	-0.67
19840918	-0.77
19841024	-1.41
19841127	-0.74
19841220	-1.21
19850119	-1.18
19850209	-0.83
19850311	-0.59
19850411	-0.57
19850511	-0.17
19850611	-0.31
19850717	0.11
19850814	-0.31
19850916	-0.04
19851012	0.25
19851111	-0.1
19851211	0.02
19860113	0.04
19860220	0.3
19860314	0.04
19860413	0.16
19860512	-0.06
19860617	0.46
19860718	0.03
19860817	-0.15
19860913	0.22
19861011	0.1
19861112	-0.23
19861214	-0.12
19870110	0.14
19870215	0.09
19870313	0.17
19870410	0.06
19870511	0.26
19870610	0.06
19870709	0.08
19870811	0.67
19870910	0.16
19871009	0.45
19871110	0.78
19871208	0.37
19880105	0.23
19880203	0.11
19880306	0.19
19880409	0.28
19880510	-0.1
19880607	-0.16
19880707	-0.34
19880806	-0.29
19880907	-0.37
19881007	-0.37
19881109	-0.59
19881209	0.04
19890112	-0.17
19890214	-0.28
19890312	-0.27
19890408	-0.21
19890509	0.2
19890608	0
19890709	0.08
19890810	-0.25
19890910	0.02
19891010	-0.1
19891107	0.05
19891206	-0.08
19900109	0.48
19900210	0.24
19900310	0.07
19900410	0.1
19900509	-0.52
19900612	-0.22
19900711	-0.18
19900814	0.13
19900911	0.36
19901009	0.06
19901107	0.33
19901211	0.03
19910108	-0.27
19910206	0.2
19910309	0.19
19910409	-0.12
19910511	0.04
19910612	-0.06
19910712	0.18
19910814	0.07
19910910	-0.11
19911010	-0.09
19911110	-0.14
19911213	0.03
19920110	-0.07
19920211	-0.32
19920311	-0.18
19920410	-0.03
19920510	0.18
19920612	0.23
19920712	0.15
19920813	0.23
19920913	0.22
19921010	0.32
19921110	-0.1
19921210	0.03
19930108	0.06
19930210	0.3
19930310	0.54
19930412	0.47
19930512	0.4
19930614	0.29
19930714	0.2
19930810	0.2
19930910	0.18
19931009	0.22
19931112	0.63
19931214	0.57
19940112	0.54
19940217	0.35
19940313	0.13
19940416	0.66
19940513	0.87
19940621	0.86
19940720	0.75
19940816	0.65
19940914	0.67
19941014	0.92
19941114	0.79
19941214	0.84
19950111	0.86
19950214	1
19950314	1.17
19950411	0.25
19950511	0.32
19950614	0.08
19950711	0.41
19950813	0.45
19950911	0.21
19951014	-0.27
19951113	-0.72
19951207	-0.64
19960113	-0.62
19960209	-0.83
19960313	-0.64
19960411	-0.47
19960512	-0.75
19960612	-0.54
19960714	-0.82
19960814	-0.82
19960913	-0.92
19961014	-0.65
19961114	-0.41
19961215	-0.61
19970115	-0.61
19970214	-0.57
19970313	-0.82
19970415	-0.87
19970513	-0.7
19970610	-0.28
19970715	-0.53
19970811	-0.53
19970911	-0.26
19971015	-0.13
19971115	0.02
19971215	0.02
19980112	-0.11
19980214	-0.15
19980314	-0.3
19980414	0.25
19980514	0.36
19980615	-0.12
19980715	0.07
19980810	0.78
19980910	1.48
19981009	0.85
19981109	0.21
19981209	-0.27
19990107	-0.76
19990211	-0.22
19990311	0.32
19990411	0.24
19990511	0.16
19990613	0.31
19990713	0.48
19990810	-0.52
19990910	-1.52
19991015	-0.84
19991115	-0.16
19991215	0.43
20000115	1.02
20000216	0.47
20000316	-0.08
20000416	-0.13
20000516	-0.17
20000616	-0.25
20000716	-0.33
20000815	-0.1
20000915	0.14
20001015	0.13
20001115	0.12
20001215	0.07
20010115	0.02
20010217	0.15
20010317	0.28
20010417	0.13
20010517	-0.03
20010617	-0.11
20010717	-0.2
20010816	-0.04
20010916	-0.26
20011015	-0.07
20011114	-0.18
20011215	-0.33
20020114	-0.32
20020214	-0.31
20020316	-0.26
20020416	-0.2
20020516	-0.14
20020616	-0.03
20020705	-0.03
20020806	-0.15
20020905	0.24
20021008	-0.25
20021108	-0.08
20021205	0.31
20030107	-0.02
20030208	-0.05
20030306	0.17
20030404	0.03
20030504	0.06
20030604	0.03
20030704	0.19
20030807	0.31
20030904	0.3
20031015	0.4
20031115	0.32
20031215	0.08
20040115	0.36
20040215	0.5
20040315	0.11
20040415	0.38
20040515	0.69
20040615	0.33
20040715	0.41
20040815	0.22
20040915	0.08
20041015	0.41
20041115	0.45
20041215	0.34
20050115	0.68
20050215	0.62
20050315	0.64
20050415	0.49
20050515	0.17
20050604	0.86
20050704	1.09
20050804	0.82
20050904	0.93
20051004	0.77
20051104	0.7
20051204	1.04
20060104	0.9
20060204	0.71
20060304	0.76
20060404	1.05
20060504	1.01
20060704	0.44
20060904	0.78
20061105	0.68
20070104	0.58
20070504	0.53
20070704	-0.3
20070905	-1.33
20071104	-1.39
20080104	-1.6
20080504	-1.49
20080703	-1.35
20080903	-0.13
20081005	-0.12
20081103	-0.47
20081204	-0.13
