19830223	-1.92
19830421	-1.79
19830510	-1.97
19830619	-1.68
19830712	-1.03
19830818	-0.63
19830912	-0.62
19831013	-1.64
19831121	-2.04
19831214	-1.85
19840123	-1.62
19840302	-1.46
19840316	-1.26
19840411	-1.46
19840512	-1.08
19840620	-1.97
19840723	-3.51
19840816	-3.41
19840914	-3.28
19841017	-1.45
19841122	-0.43
19841215	-0.31
19850114	0.15
19850306	0.15
19850406	0.44
19850506	0.37
19850606	0.35
19850713	0.36
19850809	0.59
19850911	0.61
19851007	0.17
19851106	-0.25
19851206	-0.34
19860107	-0.83
19860214	-0.57
19860311	-0.41
19860408	-0.8
19860507	-0.97
19860612	0.23
19860709	1.59
19860813	-0.51
19860908	-0.32
19861007	-0.75
19861107	-0.06
19861209	-0.38
19870106	-0.11
19870210	-0.19
19870309	-0.21
19870409	0.12
19870510	0.42
19870609	0.32
19870708	0.3
19870810	2.51
19870909	1.95
19871008	0.52
19871109	0.02
19871208	0.41
19880104	0.22
19880202	0.53
19880305	0.61
19880407	0.5
19880509	0.55
19880606	0.41
19880706	0.52
19880805	0.64
19880906	0.17
19881005	1.89
19881108	2.3
19881208	2.46
19890111	2.67
19890213	2.15
19890311	1.78
19890407	1.69
19890508	1.68
19890607	0.93
19890708	0.41
19890809	-0.35
19890909	0.82
19891009	1.11
19891106	0.87
19891205	0.77
19900108	0.52
19900209	0.66
19900309	0.94
19900409	0.91
19900508	0.77
19900611	-1.07
19900710	-2.7
19900813	-2.52
19900910	-2.63
19901008	-3.31
19901106	-3.49
19901210	-3.54
19910107	-3.51
19910205	-3.33
19910308	-3.14
19910408	-2.69
19910511	-2.15
19910611	0.61
19910711	2
19910813	0.08
19910909	-0.3
19911009	-0.03000000001
19911109	-0.03
19911212	-0.37
19920109	-0.21
19920310	-0.7
19920509	-0.41
19920711	0.05
19920912	1.5
19921109	0.18
19930107	0.28
19930309	0.76
19930511	0.56
19930712	1.87
19930909	0.4
19931111	1.88
19940111	2.41
19940312	2.35
19940512	2.07
19940718	-2.5
19940913	-0.88
19941113	-1.03
19950109	-0.98
19950319	-0.55
19950410	-0.44
19950508	-0.6
19950613	-0.59
19950710	0.35
19950812	0.5
19950910	0.77
19951110	0.16
19960112	-0.31
19960312	-0.8
19960410	-0.38
19960511	-0.75
19960611	-0.16
19960812	-0.07
19960912	-0.04
19961113	0.58
19970213	1
19970312	0.92
19970414	0.9
19970512	0.75
19970609	0.7
19970910	0.09
19971114	-0.13
19980313	-0.7
19980513	-0.17
19980714	-0.8
19980914	0.36
19981113	0.56
19990111	-0.08
19990314	0.59
19990515	-0.1
19990716	1.02
19990918	0.16
19991116	0.69
20000115	0.35
20000313	-0.07999999999
20000515	-0.4
20000714	-0.95
20000911	0.24
20001114	-0.17
20010110	0.12
20010312	0.33
20010514	1.13
20010714	0.34
20010911	0.55
20011112	0.88
20020110	0.24
20020210	0.05
20020311	0.14
20020513	-1.27
20020611	0.9
20020709	0
20020810	0.27
20020909	0.17
20021012	0.49
20021112	0.05
20021209	-0.08
20030111	0.78
20030212	0.75
20030310	0.45
20030508	1.06
20030608	1.01
20030708	0.45
20030804	0.19
20030808	0.36
20030908	-0.17
20031008	-0.5
20031108	-0.63
20031208	-0.16
20040108	-0.23
20040208	0.03
20040308	-0.39
20040408	-0.12
20040508	-0.36
20040608	-0.16
20040708	-0.37
20040808	-0.52
20040908	0.12
20041008	0
20041108	0.27
20041208	0.33
20050108	-0.1
20050207	-0.14
20050310	0.33
20050408	0.62
20050508	0.28
20050608	1.26
20050708	1.18
20050808	0.49
20050908	0.06
20051008	0.23
20051108	0.18
20051208	-0.36
20060108	0.04
20060208	-0.2
20060308	-0.02
20060408	0.26
20060508	0.61
20060708	-0.03
20060908	-0.04
20061109	-0.27
20070108	0.18
20070308	-0.18
20070508	-0.34
20070708	-0.5
20070909	-0.06
20071108	0.23
20080108	-0.22
20080307	0.58
20080507	-0.19
20080706	0
20080907	-0.2
20081008	0.26
20081106	-0.17
20081207	0.83
20090107	-0.08
20090307	0.02
20090507	0.36
20090708	1.06
20090908	1.32
20091008	1.72
20091107	2.04
20091206	1.61
20100107	2.71
20100307	1.57
20100507	2
20100705	2.73
20100904	1.65
20101104	-1.14
20110106	-1.77
20110307	-1.06
20110506	-1.37
20110706	-0.99
20110904	0.18
20111107	1.74
20120105	1.29
20120306	2.1
20120506	2.77
20120705	2.09
20120905	0.91
20120910	0.72
20121106	1.03
20130110	3.67
20130310	3.07
20130406	2.72
20130507	2.06
20130708	1.33
20130906	1.86
20131009	1.67
20131106	2.07
20140110	-0.27
20140310	0.27
20140410	1.15
20140510	1.62
20140610	1.98
20140710	1.08
20140910	0.56
20141010	1.23
20141110	0.32
20141210	0.02
20150113	0.16
20150211	-1.03
20150310	-1.22
20150512	-0.78
20150612	0.05
20150712	2.26
20150911	-2.25
20151012	-3.85
20151111	-2.55
20151213	-2.04
20160110	-2.1
20160213	-1.47
20160311	-1.35
20160513	-1.94
20160612	-3.32
20160712	-3.64
20160812	-1.98
20160911	-0.02
20161012	1.06
20161112	-0.37
20161212	-0.27
20170113	-0.14
20170212	0.02
20170313	-0.01
20170412	-0.56
20170512	-1.3
20170611	-0.9
20170712	-1.25
20170813	-0.82
20170912	0.87
20171012	1.07
20171113	1.76
20171213	1.56
20180113	2.5
20180211	2.28
20180312	1.94
20180412	2.13
20180512	2.64
20180612	2
20180712	2.26
20180812	1.78
20180912	2
20181013	2.11
20181111	2.22
20181212	2.3
20190112	1.15
20190213	1.82
20190313	2.01
20190412	2.82
20190511	3.05
20190612	4.16
20190712	3.05
20190812	2.93
20190912	2.18
20191013	2.14
20191112	1.23
20191213	1.18
20200112	1.33
20200313	0.91
20200512	-0.08
20200712	0.36
20200912	0.84
20201012	1.07
20201113	1.61
20210111	2.21
20210312	2.45
20210513	2.73
20210712	2.36
20210911	2.63
20211013	2.39
20211113	2.42
20220111	1.35
20220312	0.9
20220512	0.04
20220712	-0.4
20220912	0.12
20221112	-0.52
20230110	0.62
20230312	1.43
20230512	1.8
20230712	2.54
20230912	1.31
20231112	2.33
20240112	2.42
20240312	2.43
20240512	2.48
20240526	2.62
20240713	1.97
20240726	1.8
20240912	1.88
20240927	1.72
20241112	1.48
20250112	-0.26
20250311	-0.82
