# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20130317	2013.2068	-0.9554624188	-0.2058418195	5.604806837	192.1578021
20130318	2013.2096	-2.65288502	1.267516993	4.872468581	154.4620823
20130319	2013.2123	-1.233083892	0.1961801089	2.444902128	170.9601695
20130320	2013.2151	0.2101618244	1.292093707	1.449963665	80.76162047
20130321	2013.2178	-1.303785021	0.222442119	4.61695979	170.317846
20130322	2013.2205	-1.283798632	-0.5635847581	4.503032125	203.701368
20130323	2013.2233	-1.224771695	-0.624349819	4.236819666	207.0110466
20130324	2013.2260	-1.12794303	-0.7057995225	3.80521077	212.0358786
20130325	2013.2288	-0.9985614616	-0.06255219015	3.22020217	183.584456
20130326	2013.2315	-1.000317352	-1.470532348	2.510670308	235.7748312
20130327	2013.2342	-0.6772977869	-1.333877206	1.622793865	243.0800785
20130328	2013.2370	-1.106865546	-0.9667938527	0.9169090553	221.1356508
20130329	2013.2397	-0.7647864449	-1.357337952	-0.1979317194	240.6010953
20130330	2013.2425	-1.455190925	-1.508137798	-1.059328696	226.0236156
20130331	2013.2452	-0.5111011231	-1.022485311	-1.754441332	243.4412939
20130401	2013.2479	-0.3037510089	-1.03267403	-2.607189956	253.6092671
20130402	2013.2507	-0.03551555098	-1.082941245	-2.681506646	268.1216321
20130403	2013.2534	0.2158738789	-1.927402685	-4.781557902	276.3906356
20130404	2013.2562	0.503033921	-0.8324841797	-4.760581391	301.1427402
20130405	2013.2589	0.7997064924	-1.468963581	-5.306777403	298.5639543
20130406	2013.2616	1.300457182	-1.642322095	-4.614112855	308.3736082
20130407	2013.2644	1.321856596	-1.819591984	-3.976621105	305.9968185
20130408	2013.2671	1.603439018	-2.20271309	-6.978398495	306.052304
20130409	2013.2699	1.82423668	-2.080929824	-7.118959652	311.2392624
20130410	2013.2726	1.9212864	-2.48372049	-5.74805613	307.7238075
20130411	2013.2753	1.9046205	-2.350042011	-6.788723638	309.0234637
20130412	2013.2781	2.554651847	-2.395424958	-6.297063723	316.8423723
20130413	2013.2808	2.30183542	-2.400490335	-5.589697544	313.7981094
20130414	2013.2836	1.120708701	-2.46803829	-4.692454746	294.4222699
20130415	2013.2863	0.9390235402	-2.289966965	-6.041253559	292.2965654
20130416	2013.2890	-0.2872907086	-2.530223616	-2.422483967	263.5221733
20130417	2013.2918	-0.6775594361	-2.602533553	-2.071480655	255.4072114
20130418	2013.2945	-1.769300426	-2.572223413	2.940505484	235.4779141
20130419	2013.2973	-1.534101716	-2.430215748	-2.948969369	237.7373582
20130420	2013.3000	-2.414554882	-3.326507194	1.373845338	234.0258701
20130421	2013.3027	-2.258084674	-0.7080522789	1.981732677	197.4095056
20130422	2013.3055	-1.814827475	-0.5215455711	2.369879956	196.0336057
20130423	2013.3082	-1.234312515	-1.149963792	2.547837451	222.9738878
20130424	2013.3110	-1.176599825	-1.670173733	2.529940243	234.8361658
20130425	2013.3137	-1.086834006	-0.7297965246	2.330523411	213.880906
20130426	2013.3164	-0.9699948872	-0.4021508251	1.963922034	202.5184397
20130427	2013.3192	-0.8310626734	-0.04596538078	1.275207082	183.1657561
20130428	2013.3219	0.3428254715	0.3699767207	0.9318116111	47.18139097
20130429	2013.3247	-0.06119211428	0.906111355	0.09464678328	93.86347046
20130430	2013.3274	1.284712176	1.44134895	4.49081743	48.28854289
20130501	2013.3301	1.269421147	1.980947107	-0.3871592934	57.34763121
20130502	2013.3329	0.6779251985	2.500646915	-5.325990732	74.83170201
20130503	2013.3356	0.8553996639	2.979234	-1.517886887	73.98013339
20130504	2013.3384	0.937427028	3.63374254	-2.13902071	75.53433287
20130505	2013.3411	1.08185122	3.765140678	-2.340447335	73.9688661
20130506	2013.3438	1.108532083	4.065432446	-3.536041831	74.74779636
20130507	2013.3466	1.136052368	4.244944875	-3.527257078	75.01734464
20130508	2013.3493	1.130683577	4.289510284	-3.351722822	75.2331409
20130509	2013.3521	1.096901138	3.586051619	-3.71477077	72.99218116
20130510	2013.3548	0.9507209804	2.838179214	-3.742527606	71.48040394
20130511	2013.3575	0.9992414405	2.171575593	-3.747970363	65.29067423
20130512	2013.3603	0.8445473699	1.666000749	-2.423570917	63.11813828
20130513	2013.3630	0.7358460576	1.343000388	-6.207486272	61.28113549
20130514	2013.3658	0.6290921899	0.9889775588	-4.720401596	57.53941335
