# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20120401	2012.2500	0.2025087679	0	-2.28246976	0
20120402	2012.2527	0.0757296228	0	-1.745835012	0
20120403	2012.2555	0.01921163358	-0.02380978634	-2.17859276	308.8993557
20120404	2012.2582	0.02659135358	-0.1354628403	-2.399909223	281.1059466
20120405	2012.2609	-0.1265230452	-0.395264962	-3.137100653	252.250298
20120406	2012.2637	-0.2544076905	-0.4814696203	-3.555420439	242.1481068
20120407	2012.2664	-0.3822819107	-0.5222193828	-3.780695085	233.7946348
20120408	2012.2691	-0.4571535781	-0.5223530765	-3.825330158	228.8081962
20120409	2012.2719	-0.5223542829	-0.4908588966	-3.728303265	223.2195535
20120410	2012.2746	-0.5440828577	-0.4332913048	-3.514619674	218.5327667
20120411	2012.2773	-0.5558906088	-0.3536097354	-3.216172056	212.461006
20120412	2012.2801	-0.5374947506	-0.2549878802	-2.865453891	205.3796949
20120413	2012.2828	-0.4878026402	-0.1425958218	-2.477880814	196.2948436
20120414	2012.2855	-0.2784496278	-0.01968543377	-2.092046209	184.043887
20120415	2012.2883	-0.09905076788	0.1113911502	-1.707626541	131.6440001
20120416	2012.2910	0.05912516145	0.2437212728	-1.358122264	76.36385385
20120417	2012.2937	0.1653885748	0.3801274434	-1.051455456	66.48675999
20120418	2012.2964	0.2406515904	0.5122732924	-0.8159556793	64.83718163
20120419	2012.2992	0.2813765104	0.6329334062	-0.6588105427	66.03201008
20120420	2012.3019	0.2887915184	0.7011396603	-0.5680772518	67.61378973
20120421	2012.3046	0.2633204029	0.874195036	-0.5765121294	73.23692606
20120422	2012.3074	0.203423368	1.083627619	-0.6334688165	79.36792352
20120423	2012.3101	0.1173392834	1.339760487	-0.7158322577	84.99467673
20120424	2012.3128	-0.03061805069	1.45954304	-0.8136847122	91.20176505
20120425	2012.3156	-0.1402543024	1.44544064	-0.8753590206	95.54218598
20120426	2012.3183	-0.2482589358	1.320857627	-0.8977701599	100.6447176
20120427	2012.3210	-0.3455628101	1.10856444	-0.5806742446	107.3133529
20120428	2012.3238	-0.4146778386	0.8244958907	-0.515543955	116.6999782
20120429	2012.3265	-0.4586221996	0.4775200363	-0.1625027841	133.8435313
20120430	2012.3292	-0.4650423336	0.08026869164	-0.1026310991	170.2069471
20120501	2012.3320	-0.4253234455	-0.3559430891	-0.09816437846	219.9251623
20120502	2012.3347	-0.343381469	-0.8049355325	-0.05456397263	246.8971473
20120503	2012.3374	-0.2252449609	-1.232604546	-0.04780899562	259.6440894
20120504	2012.3402	-0.07860210418	-1.576994101	0.01390571438	267.1465683
20120505	2012.3429	0.07996752204	-1.742991185	0.04836577309	272.6268583
20120506	2012.3456	0.2612176171	-1.710603645	0.1208015212	278.6822761
20120507	2012.3484	0.4295901987	-1.768259415	0.1749922994	283.6551852
20120508	2012.3511	0.6026090147	-1.74460264	0.2549426596	289.055595
20120509	2012.3538	0.9141619161	-1.644805882	0.344475204	299.0647414
20120510	2012.3566	1.03816435	-1.477400784	0.47882786	305.0955786
20120511	2012.3593	1.138957033	-1.256999917	0.6385840778	312.179459
20120512	2012.3620	1.192850472	-0.9888518631	0.8146327818	320.3418714
20120513	2012.3648	1.231346184	-0.6978930639	0.9847382181	330.4566312
20120514	2012.3675	1.222242067	-0.3695346616	1.142198148	343.1777475
20120515	2012.3702	1.201301752	-0.05345094958	1.266139497	357.452351
20120516	2012.3730	1.131357058	0.2912902321	1.321232171	14.43834032
20120517	2012.3757	1.063828483	0.5895509198	1.265521333	28.99427967
20120518	2012.3784	0.9531442365	0.9130957873	1.070780939	43.77065385
20120519	2012.3811	0.8170571883	1.177017878	0.7273567872	55.23255881
20120520	2012.3839	0.671793331	1.457886892	0.2379091068	65.25978055
20120521	2012.3866	0.5232218088	1.678312827	-0.3448794918	72.68489021
20120522	2012.3893	0.4035954999	1.896450955	-0.9701851796	77.98576722
20120523	2012.3921	0.2411085684	2.056118509	-1.643578386	83.31181527
20120524	2012.3948	0.2062471795	2.190765071	-2.368143297	84.6218033
20120525	2012.3975	0.06666839022	2.268496372	-3.044186719	88.31663022
20120526	2012.4003	0.1298892477	2.308244884	-3.619359535	86.77925621
20120527	2012.4030	0.01375878859	2.297604079	-4.066842378	89.65689864
20120528	2012.4057	0.1718575913	2.245990803	-4.374716198	85.62439676
20120529	2012.4085	0.09019408468	2.147133767	-4.512031812	87.59460539
20120530	2012.4112	0.1041871671	2.010439043	-4.522349864	87.03340938
20120531	2012.4139	-0.03932066563	1.83726489	-4.383973627	91.22604221
20120601	2012.4167	-0.01590428799	1.644210054	-4.043423875	90.55419936
20120602	2012.4194	-0.1252123325	1.428136928	-3.523680105	95.01061204
20120603	2012.4221	-0.08776088085	1.202039874	-2.847824475	94.17575342
20120604	2012.4249	-0.150229955	0.9630231961	-2.073663851	98.86657942
20120605	2012.4276	0.06689592565	0.721500388	-1.224288143	84.70280624
20120606	2012.4303	0.08140068087	0.4786715136	-0.2598242865	80.34886908
20120607	2012.4331	0.1536064359	0.2518385459	0.6767611763	58.61930896
20120608	2012.4358	0.1056850437	0.04266728085	1.942523766	21.9849687
20120609	2012.4385	0.08530134437	-0.05447500384	2.793773342	327.4369518
20120610	2012.4413	0.04598759127	-0.1312731919	3.52186243	289.3063654
20120611	2012.4440	0.02099928085	-0.03062933311	3.928252357	304.4342935
20120612	2012.4467	0.01104038836	-0.1485335328	4.166270588	274.2509361
20120613	2012.4495	0.01539275046	-0.2744518852	4.249319904	273.2100951
20120614	2012.4522	0.02654122657	-0.494526869	4.187458036	273.0721135
20120615	2012.4549	0.04052599173	-0.7073944226	4.008352475	273.2788398
20120616	2012.4577	0.06061010401	-0.9076635432	3.72777516	273.8203091
20120617	2012.4604	0.07414407598	-1.089290267	3.3759507	273.8939118
20120618	2012.4631	0.08008491478	-1.250241614	2.997649201	273.6651054
20120619	2012.4658	0.08274907941	-1.383371616	2.600348904	273.4231802
20120620	2012.4686	0.07486235724	-1.49623607	2.294142093	272.8643363
20120621	2012.4713	0.06479646649	-1.476382021	2.009380487	272.5130237
20120622	2012.4740	0.04852008361	-1.610835751	1.957603849	271.7252881
20120623	2012.4768	0.02745783469	-1.714702392	1.847938856	270.9174091
20120624	2012.4795	0.006778922153	-1.79701388	1.817215771	270.2161373
20120625	2012.4822	-0.02120937586	-1.843016707	1.807049526	269.3406712
20120626	2012.4850	-0.3657780435	-1.855470773	1.852355224	258.8479986
20120627	2012.4877	-0.6308180046	-1.786519794	1.84445518	250.5519345
20120628	2012.4904	-0.7316528678	-1.708099257	1.793749589	246.8124531
20120629	2012.4932	-0.6522872639	-1.591716427	1.80606732	247.7161239
20120630	2012.4959	-0.4812240758	-1.429597266	1.867617764	251.3959881
20120701	2012.4986	-0.2801516955	-1.252971795	1.975047104	257.3965456
20120702	2012.5014	-0.06822953319	-1.058219442	2.087880646	266.3109158
20120703	2012.5041	0.1143042153	-0.8559600071	2.207521704	277.6062324
20120704	2012.5068	0.2619847947	-0.6514722671	2.35531833	291.9071638
20120705	2012.5096	0.3372471519	-0.4540844492	2.50719436	306.6011612
20120706	2012.5123	0.3582471811	-0.2746977869	2.508864284	322.5196289
20120707	2012.5150	0.3181634682	0.1614725037	2.365980317	26.90844416
20120708	2012.5178	0.2386987777	0.2505590566	2.165972812	46.38865607
20120709	2012.5205	0.1108297822	0.4030369992	1.933795309	74.62446146
20120710	2012.5232	-0.0400554488	0.3897853524	1.761460746	95.86728149
20120711	2012.5260	-0.2209054888	0.3254734582	1.596075035	124.1655401
20120712	2012.5287	-0.4195821145	0.1569639813	1.474559759	159.489379
20120713	2012.5314	-0.6223289663	-0.1119204859	1.371221776	190.1951692
20120714	2012.5342	-0.8560251343	-0.3114924461	1.293181823	199.995554
20120715	2012.5369	-1.076296737	-0.4208357539	1.225462761	201.3556706
20120716	2012.5396	-1.332000063	-0.455397798	1.16550195	198.8750566
20120717	2012.5423	-1.539228964	-0.4819192879	1.095181105	197.3848874
20120718	2012.5451	-1.769330172	-0.3786303838	1.004070722	192.0789104
20120719	2012.5478	-1.938879924	-0.1417788801	0.8729580929	184.1822594
20120720	2012.5505	-2.107720513	0.166489467	0.6885937157	175.4835672
20120721	2012.5533	-2.215518806	0.5238622644	0.4323853303	166.6966737
20120722	2012.5560	-2.313309819	0.8847790949	0.1132008768	159.0694852
20120723	2012.5587	-2.338047218	1.240894569	-0.2659221137	152.0433313
20120724	2012.5615	-2.351590651	1.473124975	-0.6990661564	147.9354208
20120725	2012.5642	-2.271744266	1.729042623	-1.191166746	142.7249486
20120726	2012.5669	-2.179818663	1.898686764	-1.728813765	138.9431681
20120727	2012.5697	-1.974477262	2.008551937	-2.319297554	134.5098486
20120728	2012.5724	-1.751501001	2.002501836	-2.951004911	131.1747725
20120729	2012.5751	-1.379928382	1.927972517	-3.643456433	125.5928403
20120730	2012.5779	-1.024095324	1.915088259	-4.385740028	118.1356873
20120731	2012.5806	-0.6261860892	1.62058916	-5.154003421	111.1262378
20120801	2012.5833	-0.3623848982	1.136919786	-5.898977954	107.679302
20120802	2012.5861	-0.2242027553	0.5910711853	-6.492817551	110.7725377
20120803	2012.5888	-0.1024573008	-0.05447227321	-6.624328555	207.9977155
20120804	2012.5915	0.03581561813	-0.5274869026	-6.220805292	273.8843409
20120805	2012.5943	0.1010115909	-0.8107584777	-5.151077928	277.1018291
20120806	2012.5970	0.161981231	-0.9379618693	-4.546669801	279.7980476
20120807	2012.5997	0.1535415527	-0.9660328456	-3.802126758	279.0310665
20120808	2012.6025	0.1418933622	-0.8859117291	-2.956718895	279.0995771
20120809	2012.6052	0.07613304758	-0.738076878	-2.040416354	275.8892637
20120810	2012.6079	0.007523735903	-0.5157727047	-1.096804198	270.835732
20120811	2012.6107	-0.09683359189	-0.2359618903	-0.1608752125	247.6878274
20120812	2012.6134	-0.2030028174	0.09507047515	0.7359239057	154.9053221
20120813	2012.6161	-0.3324090357	0.4358715612	1.559771677	127.3302557
20120814	2012.6189	-0.4564239339	0.7887519156	2.273862888	120.0565081
20120815	2012.6216	-0.5899539233	1.109767794	2.843608146	117.9951666
20120816	2012.6243	-0.7130892713	1.39841358	3.240766369	117.0182762
20120817	2012.6270	-0.8290441555	1.622379812	3.472594524	117.0672585
20120818	2012.6298	-0.9197887306	1.778259966	3.56499538	117.3498527
20120819	2012.6325	-0.9884949344	1.835209605	3.526013192	118.3081407
20120820	2012.6352	-0.9976641017	1.78005768	3.322157719	119.2692042
20120821	2012.6380	-0.9924673887	1.579895864	2.795780298	122.1364352
20120822	2012.6407	-0.959130399	1.27513957	1.656890542	126.9496359
20120823	2012.6434	-0.9126744269	0.8727608911	0.5308002197	136.280638
20120824	2012.6462	-0.8387060804	0.4572846563	-0.1285177699	151.3996179
20120825	2012.6489	-0.7617592897	0.02006758986	-0.4582692874	178.4909638
20120826	2012.6516	-0.6971653046	0.3574873125	-0.5771133984	152.8524889
20120827	2012.6544	-0.6908704425	0.3361242331	-0.5287268105	154.0560214
20120828	2012.6571	-0.6205541482	0.06825200116	-0.3513982434	173.7235185
20120829	2012.6598	-0.5326928163	-0.181954248	-0.0704763406	198.8588554
20120830	2012.6626	-0.4279759723	-0.3591115178	0.2812551364	219.9997672
20120831	2012.6653	-0.3073813722	-0.4851709422	0.9994017859	237.6435858
20120901	2012.6680	-0.1731761962	-0.6243875225	1.562020635	254.4984482
20120902	2012.6708	-0.0306208457	-0.7710677995	1.836115962	267.72585
20120903	2012.6735	0.119839033	-0.9632069418	1.854349169	277.0921078
20120904	2012.6762	0.2720171938	-1.105199938	1.732529102	283.8270857
20120905	2012.6790	0.4239961308	-1.269210134	1.54446747	288.4725661
20120906	2012.6817	0.4470244347	-1.331452774	1.343792419	288.5590577
20120907	2012.6845	0.4834810028	-1.370172082	1.221230582	289.4359763
20120908	2012.6872	0.5719640741	-1.255034642	1.122343642	294.5004474
20120909	2012.6899	0.7075802754	-0.9371674594	1.028639966	307.0535383
20120910	2012.6926	0.8589899164	-0.3009336101	0.9474519654	340.6928931
20120911	2012.6954	1.015071232	0.1806188006	0.8801459756	10.08944488
20120912	2012.6981	1.170838252	0.3808545625	0.8295130075	18.0188607
20120913	2012.7008	1.252209992	0.5363924598	0.8040907404	23.18819265
20120914	2012.7036	1.342184233	0.6273857394	0.8028934038	25.05309739
20120915	2012.7063	1.399522513	0.6242937899	0.8179236803	24.0405165
20120916	2012.7090	1.410508185	0.4314706562	0.8352242514	17.00873048
20120917	2012.7117	1.445963989	-0.05293715908	0.8294358239	357.9033214
20120918	2012.7145	1.533378656	-0.5843131563	0.8118528053	339.1400307
20120919	2012.7172	1.664281789	-1.015995627	0.7920382244	328.5971487
20120920	2012.7199	1.794713562	-1.189219973	0.7886860581	326.4705963
20120921	2012.7227	1.910003404	-1.362632298	0.3994341762	324.4952264
20120922	2012.7254	2.002525758	-1.540624653	0.3478881615	322.4274496
20120923	2012.7281	2.054811972	-1.710362922	0.2852958001	320.2270335
20120924	2012.7309	2.065450393	-1.874932211	0.2203146568	317.7681052
20120925	2012.7336	2.025019789	-2.023873007	0.1531763695	315.0162281
20120926	2012.7363	1.923914452	-2.157673975	0.1057145111	311.7221538
20120927	2012.7391	1.771152698	-2.266880571	0.1174662384	308.001122
20120928	2012.7418	1.580695406	-2.349664767	0.1927548096	303.9299961
20120929	2012.7445	1.356130661	-2.399823271	0.2770869001	299.4706199
20120930	2012.7473	1.102489824	-2.409018786	0.3985135572	294.5912479
20121001	2012.7500	0.8354322916	-2.375354194	0.4117243973	289.3772074
20121002	2012.7527	0.5571447493	-2.286485674	0.1583695255	283.6943143
20121003	2012.7555	0.2797786013	-2.164530415	-0.2724407543	277.36499
20121004	2012.7582	0.01150204553	-1.998427439	-0.812861305	270.329765
20121005	2012.7609	-0.2333328666	-1.792074557	-1.392219195	262.5816698
20121006	2012.7637	-0.4494626133	-1.557812204	-1.92889195	253.9060019
20121007	2012.7664	-0.6340637816	-1.296541868	-2.37652773	243.9394122
20121008	2012.7691	-0.7804291115	-1.027799909	-2.688372927	232.7898676
