# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20120725	2012.5642	-0.9702320753	0.2114374502	0.1129985198	167.706052
20120726	2012.5669	-0.8575365321	0.1349649399	-0.3144798598	171.0557697
20120727	2012.5697	-0.722025101	0.0662705872	-0.533295569	174.7558388
20120728	2012.5724	-0.6044400505	-0.04502794701	-0.9738333119	184.2603972
20120729	2012.5751	-0.4690153905	-0.01848460693	-1.406697245	182.2569454
20120730	2012.5779	-0.359022591	0.04503609491	-1.817224207	172.8501154
20120731	2012.5806	-0.2442328047	0.1449169381	-2.194283475	149.3169816
20120801	2012.5833	-0.1608691913	0.223503436	-2.531619006	125.7448905
20120802	2012.5861	-0.09069205597	0.3631776941	-2.817936196	104.0210427
20120803	2012.5888	-0.05688969691	0.3695663293	-3.045992323	98.75121134
20120804	2012.5915	-0.04897019209	0.3749268393	-3.205215208	97.44142892
20120805	2012.5943	-0.07802561801	0.3326186385	-3.287622926	103.2017341
20120806	2012.5970	-0.1173634186	0.2019352143	-3.283194681	120.1648726
20120807	2012.5997	-0.1828193902	-0.06530719138	-3.616977407	199.6578687
20120808	2012.6025	-0.2483709327	-0.2425123177	-4.18681806	224.3162163
20120809	2012.6052	-0.3235350249	-0.3775038106	-4.040558786	229.4021764
20120810	2012.6079	-0.3880447322	-0.3788391775	-3.599084927	224.3122634
20120811	2012.6107	-0.4454606261	-0.3360369668	-2.787179004	217.0293832
20120812	2012.6134	-0.4818489892	-0.2416751895	-1.822305882	206.6364177
20120813	2012.6161	-0.4928066892	-0.06980024542	-0.3394756593	188.0616464
20120814	2012.6189	-0.4893369915	0.2220487405	0.6294263869	155.5926556
20120815	2012.6216	-0.4421196955	0.4591608248	2.01656805	133.9167984
20120816	2012.6243	-0.3823456917	0.712399804	3.015794411	118.2225001
20120817	2012.6270	-0.2924490957	0.8582377426	3.848435583	108.8168177
20120818	2012.6298	-0.1987196274	1.064451549	4.334626518	100.574668
20120819	2012.6325	-0.0903418635	1.168196924	4.567249533	94.42213576
20120820	2012.6352	0.008619985383	1.30174886	4.560084605	89.6206015
20120821	2012.6380	0.1139150629	0.8046697161	4.35694686	81.94232515
20120822	2012.6407	0.1964886133	0.3238947243	3.985193715	58.75717999
20120823	2012.6434	0.2823543755	0.2846129402	3.474231041	45.22824162
20120824	2012.6462	0.3384080614	0.3163272944	2.862334169	43.06844791
20120825	2012.6489	0.400031173	0.2476172229	2.196189375	31.75729288
20120826	2012.6516	0.4275256203	0.2555110437	1.504124646	30.86468536
20120827	2012.6544	0.4607719997	0.1835442004	0.8017837658	21.71940061
20120828	2012.6571	0.4560453515	0.1953775195	0.1321042461	23.19110841
20120829	2012.6598	0.4558694965	0.120301545	-0.4684894154	14.78303744
20120830	2012.6626	0.4127039354	0.1284074864	-0.9173120614	17.28285358
20120831	2012.6653	0.3686420019	0.02291143266	-0.9560110752	3.556409886
20120901	2012.6680	0.2896467281	0.06628693407	-1.148538587	12.8904098
20120902	2012.6708	0.144461262	0.01967888503	-1.240379364	7.757231168
20120903	2012.6735	0.1425301429	0.09054002526	-1.703781797	32.42511019
20120904	2012.6762	0.1918055061	0.1286453447	-2.125752444	33.85004403
20120905	2012.6790	0.1998417405	0.2593376578	-2.431974938	52.3826883
20120906	2012.6817	0.2000792505	0.3071948249	-2.641259424	56.92337478
20120907	2012.6844	0.1944408289	0.447338963	-2.675387935	66.5072915
20120908	2012.6872	0.1815791427	0.5002067269	-2.559253336	70.04868776
20120909	2012.6899	0.2782428749	0.6312223007	-2.236853093	66.21210839
20120910	2012.6926	0.2637667193	0.6627190572	-1.782679595	68.29710599
20120911	2012.6954	0.2535218195	0.7540645943	-1.162841259	71.4169934
20120912	2012.6981	0.2945445167	0.7126827745	-0.4785295149	67.54519167
20120913	2012.7008	0.3660573497	0.7136101752	0.1873116424	62.84374451
20120914	2012.7036	0.4468282747	0.6223203768	0.5166714909	54.32151664
20120915	2012.7063	0.478991044	0.5979194184	0.3530045836	51.3019108
20120916	2012.7090	0.5040223093	0.4671529383	-0.1099116458	42.82588634
20120917	2012.7117	0.498315807	0.399120125	-0.1518665499	38.6925678
20120918	2012.7145	0.5210464302	0.2428211435	-0.292958197	24.98673943
