# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20120509	2012.3538	-0.3805723097	-1.629216977	1.708803096	256.8519146
20120510	2012.3565	-0.3267872747	-1.597422204	1.775858268	258.4384293
20120511	2012.3593	-0.26623368	-1.493754956	1.849662276	259.8942229
20120512	2012.3620	-0.19925921	-1.320202872	1.932662466	261.4170869
20120513	2012.3648	-0.1257985995	-1.083197942	2.021151178	263.3755566
20120514	2012.3675	-0.04557804086	-0.7929825285	2.105139653	266.7104453
20120515	2012.3702	0.0416023077	-0.4626864944	2.169098107	275.1379153
20120516	2012.3730	0.1355490255	-0.107237969	2.193570562	321.6511439
20120517	2012.3757	0.2353754364	0.2577777621	2.157541214	47.60097045
20120518	2012.3784	0.3392792273	0.6172165944	2.041300546	61.20274218
20120519	2012.3811	0.4444444932	0.9573568509	1.829477834	65.09732943
20120520	2012.3839	0.5470964202	1.266701624	1.513885371	66.64017963
20120521	2012.3866	0.642717047	1.536545808	1.095826183	67.30107863
20120522	2012.3893	0.7264082493	1.761261857	0.5875229181	67.58697368
20120523	2012.3921	0.7933596832	1.938285882	0.01235787786	67.74022663
20120524	2012.3948	0.8393512778	2.067828106	-0.5962747059	67.9072943
20120525	2012.3975	0.8612077971	2.152372777	-1.197502038	68.1926544
20120526	2012.4003	0.8571365591	2.196056938	-1.746646904	68.67894666
20120527	2012.4030	0.8269128809	2.204019576	-2.199590586	69.43471266
20120528	2012.4057	0.7719159225	2.181796716	-2.517267526	70.51630828
20120529	2012.4085	0.6950453969	2.134813774	-2.669746284	71.96596318
20120530	2012.4112	0.600559864	2.068004939	-2.639436223	73.80641591
20120531	2012.4139	0.4938716332	1.985574066	-2.423068956	76.03226783
20120601	2012.4167	0.3813181351	1.890897695	-2.03223209	78.59865248
20120602	2012.4194	0.2699123931	1.786553693	-1.492395132	81.40873056
20120603	2012.4221	0.1670599594	1.674441932	-0.8405518232	84.30242463
20120604	2012.4249	0.08021654407	1.555953108	-0.1217707041	87.04875169
20120605	2012.4276	0.01645419822	1.432141188	0.6149383417	89.34174463
20120606	2012.4303	-0.01808419979	1.303862105	1.320985805	90.79462536
20120607	2012.4331	-0.01882711382	1.171852492	1.952357284	90.92044124
20120608	2012.4358	0.01654956208	1.036735913	2.473197558	89.08545704
20120609	2012.4385	0.08751686536	0.8989607289	2.858549026	84.43958465
20120610	2012.4413	0.1902841241	0.7586930389	3.096047253	75.92034651
20120611	2012.4440	0.3177093359	0.6157071533	3.186446221	62.70593931
20120612	2012.4467	0.459615807	0.4693279368	3.142933931	45.59900697
20120613	2012.4495	0.6035409514	0.318474798	2.989316501	27.81958889
20120614	2012.4522	0.7358686916	0.161832762	2.757272797	12.40308497
20120615	2012.4549	0.8432271439	-0.00185805211	2.482977721	359.8737489
20120616	2012.4577	0.9139826	-0.173431725	2.203445454	349.255645
20120617	2012.4604	0.9396371681	-0.3528977447	1.952957713	339.4154234
20120618	2012.4631	0.9159439031	-0.5390727695	1.759921803	329.5213403
20120619	2012.4658	0.8435875603	-0.7292998123	1.644450454	319.1558716
20120620	2012.4686	0.7283316947	-0.9193038198	1.61687354	308.3885324
20120621	2012.4713	0.5805929333	-1.103218104	1.677292479	297.7565814
20120622	2012.4740	0.414467485	-1.273795222	1.816187332	288.0238516
20120623	2012.4768	0.2463028656	-1.422793969	2.015992183	279.821258
20120624	2012.4795	0.09297068713	-1.54151904	2.253460613	273.45139
20120625	2012.4822	-0.02996121811	-1.621482959	2.50254369	268.9414283
20120626	2012.4850	-0.1099462199	-1.655154405	2.73741202	266.1996214
20120627	2012.4877	-0.1388681607	-1.6367466	2.93521105	265.1504101
20120628	2012.4904	-0.113976635	-1.562983396	3.078184499	265.8292318
20120629	2012.4932	-0.03822964631	-1.433762599	3.154933415	268.4726352
20120630	2012.4959	0.08001241278	-1.252621802	3.160747463	273.6548572
20120701	2012.4986	0.2279228742	-1.026909178	3.097087883	282.513964
20120702	2012.5014	0.3896762494	-0.767577074	2.970391825	296.9155619
20120703	2012.5041	0.5482705998	-0.4885542545	2.790422416	318.2963318
20120704	2012.5068	0.6874664544	-0.205713352	2.568427012	343.3410278
20120705	2012.5096	0.7935766836	0.06447642147	2.315375819	4.644957634
20120706	2012.5123	0.8568643262	0.3064573264	2.040508911	19.6795782
20120707	2012.5150	0.8723763625	0.5070663392	1.750322548	30.16717673
20120708	2012.5178	0.8401399689	0.6568146965	1.448016413	38.01801113
20120709	2012.5205	0.7647469621	0.7508175447	1.133355848	44.47341446
20120710	2012.5232	0.6544353566	0.7892719742	0.8028982733	50.33572341
20120711	2012.5260	0.5198362667	0.7774318137	0.4505620488	56.23100271
20120712	2012.5287	0.3725809533	0.7250789075	0.06853338026	62.80368747
20120713	2012.5314	0.2239525081	0.6455366813	-0.3515123032	70.86708545
20120714	2012.5342	0.08372963051	0.5543111113	-0.8169518494	81.41031202
20120715	2012.5369	-0.04067606118	0.4674799076	-1.332664121	94.97285897
20120716	2012.5396	-0.1447314491	0.3999802343	-1.899584252	109.8924799
20120717	2012.5423	-0.226924464	0.3639614792	-2.513566547	121.9429138
20120718	2012.5451	-0.2885591519	0.3673711849	-3.164723137	128.1485819
20120719	2012.5478	-0.3332613031	0.4129314888	-3.837342511	128.9056801
20120720	2012.5505	-0.3662804991	0.4976379719	-4.51041986	126.3544836
20120721	2012.5533	-0.3936881136	0.6128686204	-5.158755789	122.7154524
20120722	2012.5560	-0.4215726161	0.7451272385	-5.754511673	119.4999947
20120723	2012.5587	-0.4553283922	0.8773671975	-6.269066742	117.428017
20120724	2012.5615	-0.4991204447	0.9907589906	-6.675010347	116.7378615
20120725	2012.5642	-0.5555778291	1.066696581	-6.948109413	117.5122854
20120726	2012.5669	-0.6257233657	1.08880119	-7.069103421	119.88556
20120727	2012.5697	-0.7090997703	1.04468735	-7.025201505	124.1673841
20120728	2012.5724	-0.8040221284	0.9273004389	-6.811185817	130.927145
20120729	2012.5751	-0.9078827152	0.7357008805	-6.430037259	140.9804922
20120730	2012.5779	-1.017449907	0.475242213	-5.892988605	154.9631212
20120731	2012.5806	-1.129124939	0.1571580352	-5.218924466	172.0761543
20120801	2012.5833	-1.239139637	-0.2023724399	-4.433136368	189.2754809
20120802	2012.5861	-1.343693455	-0.5835732644	-3.565579131	203.4755644
20120803	2012.5888	-1.439040692	-0.9647016954	-2.64887689	213.8370434
20120804	2012.5915	-1.521548874	-1.323801954	-1.716334605	221.0244357
20120805	2012.5943	-1.587754813	-1.640408926	-0.8001402414	225.9344603
20120806	2012.5970	-1.634443438	-1.897034066	0.0701468317	229.2525254
20120807	2012.5997	-1.658766234	-2.080302906	0.8687918881	231.432275
20120808	2012.6025	-1.658403197	-2.181671915	1.57477155	232.7596306
20120809	2012.6052	-1.631757996	-2.197713303	2.172371623	233.4068553
20120810	2012.6080	-1.578163099	-2.130005769	2.651518118	233.4645268
20120811	2012.6107	-1.498062155	-1.98470213	3.007857725	232.9543296
20120812	2012.6134	-1.393132639	-1.77186103	3.242595312	231.8236623
20120813	2012.6162	-1.266314026	-1.504631512	3.362089305	229.9156748
20120814	2012.6189	-1.121716326	-1.198369278	3.37720589	226.8922981
20120815	2012.6216	-0.9644009007	-0.86974558	3.302443759	222.0457412
20120816	2012.6243	-0.8000489514	-0.5358875345	3.154861802	213.8149046
20120817	2012.6270	-0.6345578547	-0.2135659763	2.952864525	198.6011083
20120818	2012.6298	-0.4736202304	0.08157025944	2.714913455	170.2279788
20120819	2012.6325	-0.3223343423	0.3357186606	2.458236871	133.8348063
20120820	2012.6352	-0.1848715131	0.5375984806	2.197616249	108.9772735
20120821	2012.6380	-0.06420729407	0.6790480072	1.944344701	95.40153532
20120822	2012.6407	0.03807666238	0.7554961324	1.705476028	87.11476
20120823	2012.6434	0.1218994287	0.7662543458	1.483499178	80.9608579
20120824	2012.6462	0.1886654975	0.7145818799	1.276564513	75.21013199
20120825	2012.6489	0.2411022629	0.6074958356	1.07933995	68.35291777
20120826	2012.6516	0.2829501736	0.4553281353	0.8844809624	58.14234054
20120827	2012.6544	0.3185415477	0.2710624133	0.6845686722	40.39606786
20120828	2012.6571	0.3523327918	0.06950154595	0.4742311102	11.15896029
20120829	2012.6598	0.3884600175	-0.133684884	0.2520560037	341.0095772
20120830	2012.6626	0.4303699893	-0.3229925875	0.02187539685	323.1117797
20120831	2012.6653	0.4805504411	-0.4841505101	-0.2069177307	314.7861847
20120901	2012.6680	0.5403587676	-0.6051585012	-0.4201764087	311.7623372
20120902	2012.6708	0.6099327171	-0.6771989021	-0.6008367872	312.0084135
20120903	2012.6735	0.6881650173	-0.6953137507	-0.7314488288	314.703943
20120904	2012.6762	0.7727351531	-0.6587575666	-0.7969071034	319.5523716
20120905	2012.6790	0.8602067224	-0.5709786855	-0.7868712901	326.42502
20120906	2012.6817	0.9462067841	-0.4392348243	-0.6974830661	335.0989908
20120907	2012.6844	1.025700576	-0.2739001303	-0.5321746549	345.0487683
20120908	2012.6872	1.093363799	-0.087563865	-0.3015504922	355.4211446
20120909	2012.6899	1.14403826	0.1059573576	-0.02246382194	5.291466069
20120910	2012.6926	1.173236321	0.2925841325	0.2835074284	14.00291786
20120911	2012.6954	1.177637791	0.458849239	0.5919568062	21.28764363
20120912	2012.6981	1.15550605	0.5926666648	0.8777158887	27.15358636
20120913	2012.7008	1.106948528	0.6840065235	1.116941684	31.71278154
20120914	2012.7036	1.033967165	0.7254822688	1.289109899	35.05538993
20120915	2012.7063	0.9402819205	0.7128281188	1.378793103	37.16578127
20120916	2012.7090	0.8309508056	0.6452147766	1.37707834	37.82854231
20120917	2012.7117	0.7118428984	0.5253381613	1.282476944	36.42722671
20120918	2012.7145	0.5890413185	0.3592286237	1.101216935	31.37705287
20120919	2012.7172	0.4682587551	0.1557685635	0.8468674626	18.39995683
20120920	2012.7199	0.354339753	-0.07403822931	0.5393002526	348.1980171
20120921	2012.7227	0.2509053182	-0.3179553035	0.2030390657	308.2777249
20120922	2012.7254	0.160169125	-0.5634479566	-0.1349017924	285.8686513
20120923	2012.7281	0.0829254115	-0.7985542018	-0.447526902	275.9285982
20120924	2012.7309	0.01868636381	-1.012604507	-0.7104910831	271.0572028
20120925	2012.7336	-0.03406159187	-1.196733958	-0.9045784122	268.3696805
20120926	2012.7363	-0.0775122209	-1.34416587	-1.017730293	266.6996557
20120927	2012.7391	-0.1141365516	-1.450278456	-1.046335956	265.5001114
20120928	2012.7418	-0.1462678078	-1.512488088	-0.9955640721	264.4762882
20120929	2012.7445	-0.1757373051	-1.529992703	-0.8786363758	263.4476338
20120930	2012.7473	-0.2036300568	-1.503424604	-0.7151053339	262.2865617
20121001	2012.7500	-0.2302102727	-1.434468224	-0.5283661341	260.8826443
20121002	2012.7527	-0.2550288399	-1.325503046	-0.3427692616	259.1092872
20121003	2012.7555	-0.2771845557	-1.179330213	-0.1807638416	256.7735172
20121004	2012.7582	-0.2956825118	-0.9990297032	-0.06047494961	253.512843
20121005	2012.7609	-0.3098188053	-0.7879693453	0.005981389192	248.5359243
20121006	2012.7637	-0.3195173638	-0.549948769	0.01327527528	239.8436359
20121007	2012.7664	-0.3255505598	-0.289421033	-0.03729636314	221.6377428
20121008	2012.7691	-0.3295900015	-0.01170958464	-0.1387927014	182.0347332
20121009	2012.7719	-0.3340575731	0.276858649	-0.2801970008	140.3489014
20121010	2012.7746	-0.3417806782	0.568955483	-0.448250519	120.9939128
20121011	2012.7773	-0.3554964595	0.8564074008	-0.6292267381	112.5434374
20121012	2012.7801	-0.3772853664	1.130501836	-0.8103931386	108.4555373
20121013	2012.7828	-0.4080320274	1.382429384	-0.9810320986	106.44427
20121014	2012.7855	-0.4470083731	1.603835465	-1.133018125	105.5737978
20121015	2012.7883	-0.4916552556	1.787435562	-1.261027516	105.3795435
20121016	2012.7910	-0.537608317	1.927625466	-1.362469547	105.5836092
20121017	2012.7937	-0.5789754984	2.021000028	-1.437200258	105.9859333
20121018	2012.7964	-0.6088352189	2.066688468	-1.487060005	106.4146876
20121019	2012.7992	-0.6198945448	2.066428809	-1.515287858	106.6983769
20121020	2012.8019	-0.6052299176	2.024341981	-1.525886348	106.6454091
20121021	2012.8047	-0.5590286546	1.946421529	-1.523006683	106.0245113
20121022	2012.8074	-0.4772541739	1.839812182	-1.510394956	104.5422119
20121023	2012.8101	-0.3581682536	1.711993294	-1.490906398	101.8164889
20121024	2012.8129	-0.2026576533	1.570001323	-1.466077503	97.35513753
20121025	2012.8156	-0.01432949576	1.419815906	-1.435753	90.57823817
20121026	2012.8183	0.2006401142	1.265998547	-1.397795959	80.99445297
20121027	2012.8210	0.4338965958	1.111617745	-1.347956725	68.67785862
20121028	2012.8238	0.6755030937	0.9584327284	-1.280017287	54.82383043
20121029	2012.8265	0.9146829405	0.8072591295	-1.18632437	41.43021397
20121030	2012.8292	1.140627833	0.6584199758	-1.058748831	29.99541071
20121031	2012.8320	1.343281207	0.5121954674	-0.8899801701	20.87193624
20121101	2012.8347	1.514012073	0.3692107589	-0.6749485466	13.70480076
20121102	2012.8374	1.646115927	0.2307249637	-0.4121200513	7.97878411
20121103	2012.8402	1.735110142	0.09880004356	-0.1044388516	3.258997293
20121104	2012.8429	1.77882247	-0.02366173931	0.2402401403	359.2379016
20121105	2012.8456	1.777296325	-0.1330138559	0.6093027969	355.7199308
20121106	2012.8483	1.732552868	-0.2250869204	0.9861075825	352.5978019
20121107	2012.8511	1.648257404	-0.2955166967	1.351224081	349.8354134
20121108	2012.8538	1.529337503	-0.3401496752	1.684048004	347.4605931
20121109	2012.8565	1.381594087	-0.3554884164	1.964621948	345.5706164
20121110	2012.8593	1.211336691	-0.3391326835	2.175469384	344.3595777
20121111	2012.8620	1.025062363	-0.2901699298	2.303248102	344.1944877
20121112	2012.8647	0.8291864433	-0.2094709431	2.340049347	345.8224381
20121113	2012.8675	0.6298243699	-0.09985391519	2.284209318	350.991167
20121114	2012.8702	0.4326179191	0.03390755038	2.140556204	4.481543388
20121115	2012.8729	0.2425968746	0.1852416251	1.920080015	37.36455543
20121116	2012.8756	0.06406754052	0.3460937177	1.639073708	79.51234668
20121117	2012.8784	-0.09947806781	0.5073786066	1.317844163	101.0928603
20121118	2012.8811	-0.2454348499	0.6595355097	0.979126152	110.4118888
20121119	2012.8838	-0.3721373409	0.7931433383	0.6463507723	115.1356432
20121120	2012.8866	-0.4788868407	0.8995478179	0.3419225303	118.0292284
20121121	2012.8893	-0.5659444012	0.9714504363	0.08564764626	120.2240816
20121122	2012.8920	-0.6344802075	1.003411695	-0.1065681085	122.3061055
20121123	2012.8948	-0.6864714899	0.9922280581	-0.2236683169	124.6773642
20121124	2012.8975	-0.7245452621	0.9371527423	-0.2599986854	127.7088523
20121125	2012.9003	-0.7517681414	0.839943518	-0.2154617649	131.8292508
20121126	2012.9030	-0.7713920929	0.7047338885	-0.09530604537	137.5855794
20121127	2012.9057	-0.7865710907	0.5377360476	0.09039502983	145.6416988
20121128	2012.9085	-0.8000688289	0.3467945257	0.3275077522	156.5653968
20121129	2012.9112	-0.8139815107	0.1408189441	0.5987799547	170.1849688
20121130	2012.9140	-0.8295022464	-0.07086653768	0.8849008389	184.8830707
20121201	2012.9167	-0.8467545674	-0.2792102422	1.165631602	198.2495399
20121202	2012.9194	-0.864721739	-0.4761003749	1.420972688	208.8363967
20121203	2012.9221	-0.8812950103	-0.6549489553	1.632344386	216.6184961
20121204	2012.9249	-0.8934552219	-0.8111255152	1.783761609	222.2348146
20121205	2012.9276	-0.8975856444	-0.9421797697	1.862973782	226.3885221
20121206	2012.9303	-0.8898917408	-1.047810719	1.862510207	229.6591973
20121207	2012.9331	-0.8668847818	-1.129572795	1.780525243	232.4957512
20121208	2012.9358	-0.8258788567	-1.190356784	1.621301311	235.246784
20121209	2012.9385	-0.7654527736	-1.233733893	1.395272068	238.183051
20121210	2012.9413	-0.6858311667	-1.263286421	1.118482244	241.5027111
20121211	2012.9440	-0.5891380745	-1.282051033	0.8114853374	245.3199044
20121212	2012.9467	-0.4794740365	-1.292167653	0.4977661092	249.6420345
20121213	2012.9495	-0.3627718862	-1.294770604	0.2018402609	254.348065
20121214	2012.9522	-0.2464050204	-1.290097851	-0.05277722751	259.1869008
20121215	2012.9549	-0.1385579	-1.277747354	-0.2455252824	263.8110746
20121216	2012.9577	-0.04741433483	-1.256989938	-0.360460486	267.8397966
20121217	2012.9604	0.01974139357	-1.227059464	-0.3874432739	270.9217165
20121218	2012.9631	0.05739687845	-1.187373702	-0.3227140157	272.7674868
20121219	2012.9658	0.06254899545	-1.137675437	-0.1688152158	273.1469336
20121220	2012.9686	0.03521782079	-1.07810886	0.06607480575	271.8709755
20121221	2012.9713	-0.02132906193	-1.009255655	0.3692330235	268.7893223
20121222	2012.9740	-0.1006858542	-0.932149722	0.7246940931	263.8351161
20121223	2012.9767	-0.1937664694	-0.848274744	1.114561838	257.1330161
20121224	2012.9795	-0.2895853025	-0.7595345021	1.520174613	249.1298109
20121225	2012.9822	-0.3762889725	-0.6681815542	1.923019027	240.6137987
20121226	2012.9850	-0.4423297212	-0.5766981822	2.30533337	232.5116553
20121227	2012.9877	-0.47765249	-0.4876383777	2.650400976	225.5927009
20121228	2012.9904	-0.4747692893	-0.4034511646	2.942608147	220.3573383
20121229	2012.9932	-0.4296112309	-0.3263069449	3.16741074	217.2181264
20121230	2012.9959	-0.3420730546	-0.257940557	3.311389383	217.0181594
20121231	2012.9986	-0.216191149	-0.1995146358	3.362554906	222.702746
20130101	2013.0014	-0.05992309877	-0.1515022592	3.310990785	248.4199095
20130102	2013.0041	0.1154708768	-0.1135920138	3.149809872	315.4699518
20130103	2013.0068	0.2964028508	-0.08463049102	2.876295168	344.0646194
20130104	2013.0096	0.4682001945	-0.06263151037	2.493015849	352.3807314
20130105	2013.0123	0.6164875777	-0.04488829332	2.008668239	355.8354733
20130106	2013.0151	0.7285542826	-0.02821676824	1.438395536	357.7820539
20130107	2013.0178	0.7945491009	-0.009336565984	0.8034119732	359.3267613
20130108	2013.0205	0.8083619702	0.01463252559	0.1298997976	1.037023561
20130109	2013.0233	0.7680900941	0.0456134606	-0.5526921282	3.39855056
20130110	2013.0260	0.6760451058	0.08404280283	-1.213717308	7.086390622
20130111	2013.0288	0.5383264817	0.1284830414	-1.8235192	13.4237249
20130112	2013.0315	0.3640467723	0.1754892645	-2.355519147	25.73645752
20130113	2013.0342	0.1643314752	0.2198082195	-2.7880301	53.21773351
20130114	2013.0370	-0.04877222401	0.254927313	-3.105671509	100.8308429
20130115	2013.0397	-0.2633508765	0.2739243985	-3.300312004	133.8725705
20130116	2013.0425	-0.4685348453	0.2705122973	-3.371503638	149.9996718
20130117	2013.0452	-0.6551774393	0.2401314566	-3.326392656	159.8714265
20130118	2013.0479	-0.8162488809	0.1809199225	-3.179114612	167.502549
20130119	2013.0507	-0.9469314666	0.09438458766	-2.949717665	174.3078925
20130120	2013.0534	-1.044449093	-0.0143769052	-2.662697843	180.7886301
20130121	2013.0561	-1.107706273	-0.1369881137	-2.345258938	187.0498752
20130122	2013.0589	-1.136835101	-0.2626267291	-2.025421698	193.0080224
20130123	2013.0616	-1.13274755	-0.379265241	-1.730106032	198.5115175
20130124	2013.0644	-1.096770359	-0.4751313595	-1.483302566	203.42272
20130125	2013.0671	-1.030411536	-0.5401667746	-1.304438979	207.6646208
20130126	2013.0699	-0.9352814217	-0.5672723388	-1.207030239	211.2378934
20130127	2013.0726	-0.8131710037	-0.553171261	-1.197680531	214.2260587
20130128	2013.0753	-0.666271625	-0.4987852658	-1.27548927	216.8193157
20130129	2013.0781	-0.4974969718	-0.4090905585	-1.431915123	219.4303784
20130130	2013.0808	-0.3108406819	-0.2924929124	-1.651161434	223.2581347
20130131	2013.0836	-0.1116801531	-0.1598234216	-1.911138307	235.0552229
20130201	2013.0863	0.09306967941	-0.02309679784	-2.185015247	346.0626591
20130202	2013.0891	0.2950337496	0.1058100984	-2.443309962	19.7297257
20130203	2013.0918	0.4847323418	0.2164041821	-2.656380424	24.05792259
20130204	2013.0945	0.6522161319	0.3006062308	-2.797115047	24.74496274
20130205	2013.0973	0.7879321318	0.3534524233	-2.84356445	24.16016096
20130206	2013.1000	0.8837206328	0.3733972178	-2.7812402	22.90544693
20130207	2013.1027	0.9337982597	0.3622055149	-2.604828857	21.20048214
20130208	2013.1055	0.9355585562	0.3244885364	-2.319129856	19.12855922
20130209	2013.1082	0.8900348824	0.2669950594	-1.939103828	16.6983344
20130210	2013.1110	0.8019251088	0.1977974656	-1.488992635	13.85562898
20130211	2013.1137	0.6791610911	0.1255036644	-1.000543074	10.46970502
20130212	2013.1164	0.5320942866	0.05859187098	-0.5104473731	6.283841482
20130213	2013.1192	0.372437824	0.004921101971	-0.0572100061	0.7570175424
20130214	2013.1219	0.2121384981	-0.02857537889	0.3222544561	352.3283482
20130215	2013.1247	0.06234385942	-0.03605039783	0.5959228267	329.9613099
20130216	2013.1274	-0.06741340764	-0.01282833335	0.7394892856	190.7741967
20130217	2013.1301	-0.1697504564	0.04450143632	0.7384083243	165.3100308
20130218	2013.1329	-0.2396790043	0.1379196944	0.5889705945	150.0823697
20130219	2013.1356	-0.2745890937	0.2677202451	0.2983691935	135.7256652
20130220	2013.1384	-0.2740273573	0.4321862342	-0.1161629623	122.37671
20130221	2013.1411	-0.2393423499	0.6272608285	-0.6289754153	110.8852292
20130222	2013.1438	-0.1732752892	0.8462941056	-1.208153007	101.5711565
20130223	2013.1466	-0.07956519191	1.079961335	-1.8179321	94.21360302
20130224	2013.1493	0.03738460364	1.31645288	-2.421109051	88.37335273
20130225	2013.1521	0.1727569513	1.542016262	-2.98121888	83.60762842
20130226	2013.1548	0.3214865084	1.741872417	-3.464358284	79.54295177
20130227	2013.1575	0.4783493726	1.901444298	-3.840637032	75.87903903
20130228	2013.1603	0.6379925713	2.007761246	-4.085327517	72.37166021
20130301	2013.1630	0.7949296864	2.05086162	-4.179815436	68.81328723
20130302	2013.1658	0.9435433766	2.025008737	-4.112423909	65.01705411
20130303	2013.1685	1.078144188	1.929549586	-3.87910756	60.80553533
20130304	2013.1712	1.193126074	1.769275524	-3.483934967	56.0059061
20130305	2013.1740	1.283229247	1.554192014	-2.939235557	50.45498345
20130306	2013.1767	1.343879908	1.29867521	-2.265289963	44.01996904
20130307	2013.1795	1.371542863	1.020083577	-1.489476489	36.63998774
20130308	2013.1822	1.364013475	0.7369863594	-0.644839952	28.38267391
20130309	2013.1849	1.320593247	0.4672417833	0.2318688614	19.48439219
20130310	2013.1877	1.242128242	0.2261851951	1.102525676	10.32019213
20130311	2013.1904	1.130925195	0.02516648532	1.930081185	1.274792938
20130312	2013.1932	0.9905818061	-0.1293830434	2.680831592	352.5585416
20130313	2013.1959	0.8257711966	-0.2362580316	3.326259896	344.0338605
20130314	2013.1986	0.6420118221	-0.2991582307	3.844298864	335.0158944
20130315	2013.2014	0.4454412602	-0.3258237325	4.219987234	323.8159165
20130316	2013.2041	0.2425994453	-0.3267755813	4.445594005	306.5903345
20130317	2013.2068	0.04021748125	-0.3138497091	4.52035211	277.3022283
20130318	2013.2096	-0.154994586	-0.2987237514	4.449958305	242.5771913
20130319	2013.2123	-0.3365628034	-0.2916181208	4.245954489	220.9076121
20130320	2013.2151	-0.4984611368	-0.3003060084	3.925027835	211.0675445
20130321	2013.2178	-0.6353110557	-0.3295049559	3.508195324	207.4135745
20130322	2013.2205	-0.7425632855	-0.3806626178	3.019802911	207.141185
20130323	2013.2233	-0.816660279	-0.4521003053	2.48627432	208.968762
20130324	2013.2260	-0.8551798252	-0.5394429607	1.934583709	212.2435146
20130325	2013.2288	-0.85696227	-0.6362486988	1.390495319	216.591913
20130326	2013.2315	-0.8222250937	-0.7347568389	0.8767025547	221.7846129
20130327	2013.2342	-0.7526634364	-0.8266889785	0.4110889565	227.6835362
20130328	2013.2370	-0.6515239117	-0.9040471812	0.005390700805	234.2206624
20130329	2013.2397	-0.5236304128	-0.9598551682	-0.3354709604	241.3861799
20130330	2013.2425	-0.375338924	-0.9887940294	-0.6132061325	249.2136073
20130331	2013.2452	-0.2143974202	-0.9876983773	-0.8350734058	257.7529316
20130401	2013.2479	-0.04968394202	-0.95589339	-1.011989881	267.0246464
20130402	2013.2507	0.1091986886	-0.8953579131	-1.15605304	276.953506
20130403	2013.2534	0.2524694849	-0.8106924534	-1.277796171	287.2978677
20130404	2013.2562	0.3708200092	-0.7088613725	-1.38356548	297.6149941
20130405	2013.2589	0.4561014831	-0.5986804889	-1.473425793	307.3017664
20130406	2013.2616	0.5019657594	-0.4900466686	-1.539968886	315.6883792
20130407	2013.2644	0.5043795834	-0.3929511326	-1.568311381	322.0786213
20130408	2013.2671	0.46194664	-0.3163660082	-1.53742218	325.5945503
