# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20120614	2012.4522	0.4336354925	-0.07716345046	2.12456625	349.9100913
20120615	2012.4549	0.4436215698	-0.1283114951	2.387051836	343.8682075
20120616	2012.4577	0.4546689351	-0.1920044509	2.656024326	337.105906
20120617	2012.4604	0.459013008	-0.2791230468	2.932834633	328.6964675
20120618	2012.4631	0.4499443793	-0.3979738741	3.215360476	318.5073785
20120619	2012.4658	0.4230357623	-0.5532650504	3.498556234	307.4021365
20120620	2012.4686	0.3769599857	-0.7453980589	3.775365139	296.8264698
20120621	2012.4713	0.3137791535	-0.9701438461	4.037856537	287.9230591
20120622	2012.4740	0.23866881	-1.218743633	4.278432316	281.0801169
20120623	2012.4768	0.1591296972	-1.47843673	4.49093294	276.1433093
20120624	2012.4795	0.08381870848	-1.733380994	4.671468182	272.7684164
20120625	2012.4822	0.02118490786	-1.965902042	4.818819814	270.6174055
20120626	2012.4850	-0.02188024218	-2.157979876	4.934324409	269.4190851
20120627	2012.4877	-0.04117632298	-2.292855978	5.021231951	268.9711626
20120628	2012.4904	-0.0359437681	-2.356626758	5.083629574	269.1261804
20120629	2012.4932	-0.00911976636	-2.339683231	5.125106969	269.77667
20120630	2012.4959	0.03293930752	-2.23785913	5.147408888	270.8432823
20120701	2012.4986	0.08123142432	-2.053159613	5.149346967	272.2656746
20120702	2012.5014	0.1252640301	-1.793964582	5.126205723	273.9942094
20120703	2012.5041	0.1544102795	-1.474640298	5.069779987	275.9776845
20120704	2012.5068	0.1592455966	-1.114553156	4.969058063	278.1312972
20120705	2012.5096	0.1326456326	-0.7365546606	4.811459319	280.208931
20120706	2012.5123	0.07048039509	-0.3650816965	4.584467073	280.9267435
20120707	2012.5150	-0.02816436116	-0.02406826911	4.277456782	220.5160316
20120708	2012.5178	-0.1611995949	0.2651230108	3.883491193	121.3003594
20120709	2012.5205	-0.3240565473	0.4855633762	3.400848378	123.7184565
20120710	2012.5232	-0.5103597903	0.6262616573	2.8340838	129.1776448
20120711	2012.5260	-0.7125983037	0.6831870057	2.194497588	136.2071297
20120712	2012.5287	-0.92269226	0.6597122806	1.499955926	144.4357532
20120713	2012.5314	-1.132419892	0.5663988248	0.7740789577	153.4273041
20120714	2012.5342	-1.333728563	0.420069254	0.04484805183	162.5177317
20120715	2012.5369	-1.518987388	0.2421741819	-0.6572916647	170.9414949
20120716	2012.5396	-1.681235917	0.05656605117	-1.30173196	178.0729808
20120717	2012.5423	-1.814451374	-0.1130790538	-1.860258019	183.566138
20120718	2012.5451	-1.913818567	-0.2458597899	-2.309654592	187.3204399
20120719	2012.5478	-1.975964634	-0.3259229665	-2.63410782	189.3662462
20120720	2012.5505	-1.999121294	-0.3441260741	-2.827127042	189.7670978
20120721	2012.5533	-1.983191821	-0.2988985879	-2.892714318	188.5708782
20120722	2012.5560	-1.929719256	-0.1962132178	-2.845542532	185.8058624
20120723	2012.5587	-1.841770614	-0.04867942821	-2.709982986	181.5140195
20120724	2012.5615	-1.723761594	0.1261251667	-2.517957127	175.8152072
20120725	2012.5642	-1.581241867	0.3078741553	-2.305753613	168.9821288
20120726	2012.5669	-1.420646307	0.475982862	-2.110120981	161.4767446
20120727	2012.5697	-1.249003525	0.6120618131	-1.964096379	153.8932933
20120728	2012.5724	-1.073590812	0.702032626	-1.893137879	146.8188938
20120729	2012.5751	-0.9015396122	0.7376463195	-1.91214635	140.7097175
20120730	2012.5779	-0.739424706	0.7172217956	-2.023851871	135.8732624
20120731	2012.5806	-0.5928968142	0.6455353047	-2.21880928	132.5661572
20120801	2012.5833	-0.4664186684	0.5329204596	-2.476959588	131.1928215
20120802	2012.5861	-0.363131715	0.3937544291	-2.770445598	132.6831445
20120803	2012.5888	-0.2848378516	0.2445835082	-3.067186964	139.3480956
20120804	2012.5915	-0.2320583265	0.1021640885	-3.334661136	156.2384211
20120805	2012.5943	-0.2041357323	-0.01833662083	-3.54339718	185.132854
20120806	2012.5970	-0.1993571146	-0.1048042571	-3.669822124	207.7314052
20120807	2012.5997	-0.2150822053	-0.1492062778	-3.698240488	214.74972
20120808	2012.6025	-0.2478626806	-0.1481449056	-3.621838103	210.866315
20120809	2012.6052	-0.2935432697	-0.1029238225	-3.442694583	199.321979
20120810	2012.6079	-0.3473448035	-0.01914144478	-3.170899522	183.15426
20120811	2012.6107	-0.4039416423	0.09413915205	-2.822987481	166.8813
20120812	2012.6134	-0.4575596077	0.2255407057	-2.419978361	153.7603476
20120813	2012.6161	-0.5021290862	0.3626880729	-1.98529341	144.1594009
20120814	2012.6189	-0.5315248108	0.4935053735	-1.542743155	137.1241864
20120815	2012.6216	-0.5399096469	0.6073153669	-1.114718191	131.6374267
20120816	2012.6243	-0.5221785383	0.6956120903	-0.7206859903	126.8946378
20120817	2012.6270	-0.47447306	0.7524580897	-0.3760847156	122.2340593
20120818	2012.6298	-0.3947092802	0.7745385369	-0.09168452894	117.0036518
20120819	2012.6325	-0.2830351346	0.7609588637	0.1265465535	110.402452
20120820	2012.6352	-0.142115798	0.7128907324	0.2770880934	101.2741978
20120821	2012.6380	0.02284864315	0.63315939	0.3621142341	87.93328029
20120822	2012.6407	0.2044297713	0.5258383673	0.3865034786	68.75545059
20120823	2012.6434	0.3935943151	0.3958897481	0.3568048704	45.1665876
20120824	2012.6462	0.580568581	0.2488670013	0.280343346	23.20291715
20120825	2012.6489	0.7558137684	0.09068434936	0.1646141157	6.841779281
20120826	2012.6516	0.9109578356	-0.07254917278	0.01706629306	355.446544
20120827	2012.6544	1.039542887	-0.2346398133	-0.1547076569	347.280662
20120828	2012.6571	1.13749103	-0.3893898324	-0.3424771248	341.102723
20120829	2012.6598	1.20324976	-0.5306961611	-0.5367859026	336.2000086
20120830	2012.6626	1.237635693	-0.6527164747	-0.726543362	332.1932916
20120831	2012.6653	1.243442986	-0.7501246836	-0.8990419614	328.8989217
20120901	2012.6680	1.224911049	-0.8184334325	-1.040542518	326.2508396
20120902	2012.6708	1.187150814	-0.8543259946	-1.137408552	324.2595473
20120903	2012.6735	1.135613704	-0.855935563	-1.177613111	322.9939101
20120904	2012.6762	1.075658159	-0.8230373606	-1.152344119	322.5786735
20120905	2012.6790	1.012231182	-0.7571549306	-1.057419132	323.2032934
20120906	2012.6817	0.9496503487	-0.6615993052	-0.8942671576	325.1359707
20120907	2012.6844	0.8914626469	-0.5414530014	-0.6703140632	328.7265098
20120908	2012.6872	0.8403710432	-0.4034956589	-0.3987025146	334.3524804
20120909	2012.6899	0.7982368394	-0.2560579559	-0.09737173616	342.2148279
20120910	2012.6926	0.7661645519	-0.1087826304	0.2124052864	351.9189655
20120911	2012.6954	0.7446537274	0.0277389268	0.5078883503	2.13332568
20120912	2012.6981	0.7337730336	0.142489204	0.7669793962	10.98932856
20120913	2012.7008	0.7332970568	0.2247217756	0.9703988872	17.03788992
20120914	2012.7036	0.7427593284	0.2648074468	1.103742415	19.62209183
20120915	2012.7063	0.7614103911	0.2551553987	1.159214217	18.52645924
20120916	2012.7090	0.7881077304	0.1910944767	1.136807332	13.62960803
20120917	2012.7117	0.8211901693	0.07157396911	1.04469028	4.981244583
20120918	2012.7145	0.858397446	-0.1004571968	0.8986140774	353.3251074
20120919	2012.7172	0.896884742	-0.3180962541	0.7202864293	340.4720363
20120920	2012.7199	0.9333553402	-0.570986744	0.5348340171	328.5434943
20120921	2012.7227	0.9643017927	-0.8462153898	0.3676340215	318.7316868
20120922	2012.7254	0.9863166619	-1.129477621	0.2409131379	311.1290966
20120923	2012.7281	0.9964153477	-1.40634702	0.1705785018	305.3180732
20120924	2012.7309	0.9923117571	-1.663481305	0.1637471144	300.8172236
20120925	2012.7336	0.9726032167	-1.889618886	0.2173646858	297.2352728
20120926	2012.7363	0.936845292	-2.076257431	0.3181590277	294.2857662
20120927	2012.7391	0.8855184668	-2.21795568	0.4439887985	291.7643477
20120928	2012.7418	0.8199023846	-2.312255199	0.5664611504	289.5239934
20120929	2012.7445	0.7418824304	-2.359269985	0.654523073	287.4559754
20120930	2012.7473	0.6537210359	-2.361033401	0.6785916373	285.4763032
20121001	2012.7500	0.5578315583	-2.320723021	0.6146918127	283.5157616
20121002	2012.7527	0.4565915758	-2.241901556	0.4480330668	281.5115718
20121003	2012.7555	0.3522197758	-2.127909695	0.1754914907	279.3986008
20121004	2012.7582	0.246717977	-1.981517752	-0.1934084281	277.0973489
20121005	2012.7609	0.1418594419	-1.80488658	-0.6371904979	274.494062
20121006	2012.7637	0.03919877378	-1.599815217	-1.124693569	271.403584
20121007	2012.7664	-0.05991216636	-1.368185061	-1.618542944	267.4926472
20121008	2012.7691	-0.1543026691	-1.112470722	-2.079304922	262.1033047
20121009	2012.7719	-0.2429451173	-0.8361866769	-2.469755816	253.7993409
20121010	2012.7746	-0.324889894	-0.5441682439	-2.758728521	239.1611333
20121011	2012.7773	-0.3991754605	-0.2426250449	-2.924089653	211.291884
20121012	2012.7801	-0.4647333719	0.06105887123	-2.954542899	172.5150808
20121013	2012.7828	-0.5203191797	0.3587706115	-2.850134321	145.4129504
20121014	2012.7855	-0.5644996838	0.6423152149	-2.621519751	131.3106704
20121015	2012.7883	-0.59571669	0.9041803252	-2.288204001	123.3787784
20121016	2012.7910	-0.6124315025	1.138304273	-1.876050376	118.2811807
20121017	2012.7937	-0.613337586	1.340720799	-1.41439058	114.5826041
20121018	2012.7964	-0.5976150894	1.509967912	-0.9330680499	111.5926682
20121019	2012.7992	-0.5651912003	1.647188695	-0.4597396755	108.938363
20121020	2012.8019	-0.5169641962	1.755906682	-0.01772726429	106.4051876
20121021	2012.8046	-0.4549474098	1.841509542	0.3753687627	103.877126
20121022	2012.8074	-0.3822930349	1.910510718	0.7081999827	101.315437
20121023	2012.8101	-0.30316474	1.969681489	0.9753865702	98.7500501
20121024	2012.8128	-0.2224420443	2.02516252	1.176584552	96.2681901
20121025	2012.8156	-0.145257733	2.081672805	1.315151494	93.99159092
20121026	2012.8183	-0.07639381795	2.141926376	1.396683817	92.04264202
20121027	2012.8210	-0.01959527471	2.206338628	1.427668826	90.50885073
20121028	2012.8238	0.02310012561	2.273058457	1.414428323	89.41774742
20121029	2012.8265	0.05189016692	2.338308961	1.362452069	88.72873956
20121030	2012.8292	0.06947018912	2.396968633	1.276143435	88.3398887
20121031	2012.8320	0.08093705409	2.443287414	1.158932088	88.10269704
20121101	2012.8347	0.09329855115	2.47161509	1.01365568	87.83822473
20121102	2012.8374	0.1146152167	2.477025816	0.8430890842	87.35073916
20121103	2012.8402	0.1528613162	2.45574991	0.6505185759	86.43814592
20121104	2012.8429	0.214642173	2.405367872	0.4403102034	84.90073709
20121105	2012.8456	0.3039434803	2.324774633	0.2184715831	82.55133834
20121106	2012.8484	0.4211065725	2.213970934	-0.006783019224	79.23074113
20121107	2012.8511	0.5622086223	2.073769166	-0.2244991509	74.8314459
20121108	2012.8538	0.7189715185	1.905506375	-0.4205988019	69.32787808
20121109	2012.8566	0.8792378503	1.71084052	-0.5778403889	62.80039065
20121110	2012.8593	1.027962781	1.491676589	-0.6763230422	55.42801162
20121111	2012.8620	1.148604248	1.250236683	-0.6946541795	47.42601713
