# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20120724	2012.5615	-0.5542078192	0.3124070448	0.6953637444	150.5900364
20120725	2012.5642	-0.5734477274	0.5310529029	-0.05746389511	137.1981451
20120726	2012.5669	-0.5812882466	0.7395286733	-0.9027510733	128.1682428
20120727	2012.5697	-0.5770692841	0.9313504686	-1.795700378	121.7825567
20120728	2012.5724	-0.5602077235	1.100820511	-2.685839683	116.97155
20120729	2012.5751	-0.5303798859	1.243265315	-3.520142867	113.1032085
20120730	2012.5779	-0.4877415502	1.355150183	-4.246600091	109.7946649
20120731	2012.5806	-0.433129057	1.434100256	-4.817901601	106.8054431
20120801	2012.5833	-0.3681926094	1.478883987	-5.19485828	103.9804994
20120802	2012.5861	-0.2954282769	1.489411126	-5.349216948	101.2191343
20120803	2012.5888	-0.218092583	1.466768328	-5.265618823	98.45729985
20120804	2012.5915	-0.1399981245	1.413279602	-4.942575406	95.65720909
20120805	2012.5943	-0.06520278924	1.332552057	-4.392467971	92.80129201
20120806	2012.5970	0.002376275828	1.229456812	-3.640683133	89.88925971
20120807	2012.5997	0.05937290529	1.110002091	-2.724058245	86.93822364
20120808	2012.6025	0.1033437609	0.9810777919	-1.688813773	83.98681136
20120809	2012.6052	0.1330409717	0.8500794648	-0.5880912868	81.10512621
20120810	2012.6079	0.1485378105	0.7244429651	0.5208677341	78.4128243
20120811	2012.6107	0.151180884	0.6111331584	1.579898537	76.10523731
20120812	2012.6134	0.1433706056	0.5161332818	2.533376717	74.47586328
20120813	2012.6161	0.1282051475	0.4439807603	3.331779785	73.89324749
20120814	2012.6189	0.1090546437	0.3973917987	3.935056024	74.65432848
20120815	2012.6216	0.08914905042	0.3770108541	4.31546544	76.69604757
20120816	2012.6243	0.07125372914	0.3813150626	4.459570104	79.41559903
20120817	2012.6270	0.05747434385	0.4067000247	4.36911548	81.95629608
20120818	2012.6298	0.04919382749	0.4477664957	4.060657231	83.73034895
20120819	2012.6325	0.04711566901	0.4978088915	3.563940726	84.59328391
20120820	2012.6352	0.05137400681	0.5494759222	2.919211017	84.65858034
20120821	2012.6380	0.06166680543	0.5955392674	2.173776199	84.08821468
20120822	2012.6407	0.07737091381	0.6296776102	1.378219452	82.99496001
20120823	2012.6434	0.09761057067	0.6471703139	0.5826399125	81.42291521
20120824	2012.6462	0.1212740769	0.6454046301	-0.1667694224	79.35798799
20120825	2012.6489	0.1469964499	0.6241308792	-0.8305779921	76.74711792
20120826	2012.6516	0.1731367115	0.5854424394	-1.378237552	73.5251273
20120827	2012.6544	0.1977754447	0.5335008677	-1.789342675	69.65962671
20120828	2012.6571	0.2187495759	0.4740602253	-2.053978673	65.22958752
20120829	2012.6598	0.2337350809	0.4138605672	-2.172207525	60.54364182
20120830	2012.6626	0.2403856376	0.3599595475	-2.152853725	56.26448876
20120831	2012.6653	0.2365313489	0.3190621411	-2.011829481	53.44923321
20120901	2012.6680	0.2204327058	0.2968976066	-1.77025609	53.40782627
20120902	2012.6708	0.1910720895	0.2976792386	-1.452591011	57.30471418
20120903	2012.6735	0.1484507847	0.3236680337	-1.084878636	65.3613786
20120904	2012.6762	0.09384471442	0.3748554129	-0.6931539436	75.94493283
20120905	2012.6790	0.02996065602	0.4487882403	-0.3019943643	86.18065806
20120906	2012.6817	-0.0390646496	0.5405728946	0.06675277773	94.13331024
20120907	2012.6844	-0.1078607735	0.6430978916	0.3949891578	99.52106683
20120908	2012.6872	-0.170219001	0.7474981657	0.6690412714	102.8285385
20120909	2012.6899	-0.219651452	0.8438526108	0.8799456159	104.5901003
20120910	2012.6926	-0.2500453819	0.922068872	1.023361572	105.172499
20120911	2012.6954	-0.2563257169	0.9728727752	1.09918554	104.7604469
20120912	2012.6981	-0.2350398895	0.9887903842	1.110967744	103.3713074
20120913	2012.7008	-0.1847958116	0.9649971293	1.065237459	100.8408282
20120914	2012.7036	-0.1065074986	0.8999178195	0.9708315399	96.74969897
20120915	2012.7063	-0.00342771381	0.7954926124	0.8382916834	90.24688139
20120916	2012.7090	0.1190295754	0.6570693614	0.6793473407	79.73209348
20120917	2012.7117	0.2536561057	0.4929319368	0.5064578409	62.77026242
20120918	2012.7145	0.3919737813	0.3135171799	0.3323758733	38.6542956
20120919	2012.7172	0.5248751276	0.1304048337	0.1697044639	13.95258833
20120920	2012.7199	0.6433234963	-0.04481290968	0.03041796789	356.0153022
20120921	2012.7227	0.7390413896	-0.2016591698	-0.07469940758	344.7374904
20120922	2012.7254	0.8051114128	-0.3317665937	-0.1367445752	337.6046467
20120923	2012.7281	0.8364300604	-0.4296169339	-0.1495243814	332.8135339
20120924	2012.7309	0.829986135	-0.4929381384	-0.1104640818	329.2934453
20120925	2012.7336	0.7849711788	-0.5227233279	-0.02146681175	326.3397968
20120926	2012.7363	0.702756556	-0.5228935497	0.1104647182	323.3485132
20120927	2012.7391	0.5867822733	-0.499673511	0.2730657214	319.5839978
20120928	2012.7418	0.442393073	-0.4607770758	0.4493003519	313.8339071
20120929	2012.7445	0.2766328184	-0.4145073088	0.6185945072	303.7182512
20120930	2012.7473	0.09798262619	-0.3688706211	0.7587410383	284.8758804
20121001	2012.7500	-0.08398271429	-0.3307921494	0.8482563259	255.7545218
20121002	2012.7527	-0.2590359388	-0.3055033603	0.868865825	229.7054278
20121003	2012.7555	-0.4168315953	-0.2961552366	0.8077614168	215.393464
20121004	2012.7582	-0.5475126608	-0.3036899358	0.659306069	209.0159047
20121005	2012.7609	-0.642361232	-0.3269747149	0.4259517674	206.9770041
20121006	2012.7637	-0.6944585944	-0.3631629894	0.1182597904	207.6070499
20121007	2012.7664	-0.6993073408	-0.4082100699	-0.2459654846	210.2735989
20121008	2012.7691	-0.6553516481	-0.4574517261	-0.6433168743	214.9159976
20121009	2012.7719	-0.5643204377	-0.506159538	-1.04700324	221.8900858
20121010	2012.7746	-0.4313206194	-0.5500115643	-1.429382513	231.8963576
20121011	2012.7773	-0.264627696	-0.5854465147	-1.76450694	245.6765545
20121012	2012.7801	-0.0751565621	-0.6098940683	-2.030393863	262.9749219
20121013	2012.7828	0.124360318	-0.6218899352	-2.210800983	281.3083672
20121014	2012.7855	0.3204152903	-0.6210907246	-2.296374109	297.2888145
20121015	2012.7883	0.4998790716	-0.6082009984	-2.285117152	309.4167106
20121016	2012.7910	0.6511350148	-0.5848183468	-2.18219342	318.0713336
20121017	2012.7937	0.7650652901	-0.5531999695	-1.999109923	324.1302299
20121018	2012.7964	0.8357830571	-0.5159604195	-1.752378898	328.311401
20121019	2012.7992	0.8610394743	-0.4757232794	-1.461799286	331.0794022
20121020	2012.8019	0.842272478	-0.434764467	-1.148545446	332.698108
20121021	2012.8046	0.784302694	-0.3946957577	-0.8332766271	333.2864401
20121022	2012.8074	0.6947199928	-0.3562393493	-0.5344782641	332.8521019
20121023	2012.8101	0.5830385681	-0.3191357298	-0.2672082149	331.3051841
20121024	2012.8128	0.4597225443	-0.2822087952	-0.04235105963	328.4555826
20121025	2012.8156	0.3351930037	-0.2435880002	0.1335995896	323.9937322
20121026	2012.8183	0.2189205289	-0.2010624556	0.2582851077	317.434804
20121027	2012.8210	0.1186876299	-0.1525199291	0.3328603821	307.8892632
20121028	2012.8238	0.04007654495	-0.09640564146	0.3611445947	292.5730208
20121029	2012.8265	-0.01379535687	-0.03212429722	0.3486874593	246.759532
20121030	2012.8292	-0.04230146786	0.03968830274	0.3018809567	136.8255042
20121031	2012.8320	-0.04712380992	0.1170755791	0.2272240828	111.9251598
20121101	2012.8347	-0.03190255399	0.1968694865	0.1308227239	99.20472319
20121102	2012.8374	-0.001757212125	0.2749817051	0.01817634126	90.36613151
20121103	2012.8402	0.03728036318	0.3468324372	-0.1057394845	83.86494012
20121104	2012.8429	0.07887609151	0.4078539208	-0.2361389143	79.0545194
20121105	2012.8456	0.1169932694	0.45399797	-0.367934661	75.54952638
20121106	2012.8484	0.1464214965	0.4821818874	-0.4952199047	73.10832911
20121107	2012.8511	0.1631767697	0.4906232511	-0.6108716208	71.60335037
20121108	2012.8538	0.1647283475	0.4790358273	-0.7064203089	71.02319777
20121109	2012.8566	0.1500318132	0.4486785136	-0.7722980131	71.51078633
20121110	2012.8593	0.1193784549	0.4022611553	-0.7985106609	73.47076808
20121111	2012.8620	0.07410451797	0.3437160186	-0.7756912672	77.83336974
20121112	2012.8648	0.0162321305	0.2778474427	-0.6963995857	86.65652255
20121113	2012.8675	-0.05187351761	0.209879783	-0.5564693814	103.8828981
20121114	2012.8702	-0.1277560886	0.1449359245	-0.3561835584	131.3950801
20121115	2012.8730	-0.2089874575	0.08749304146	-0.101074991	157.2832736
20121116	2012.8757	-0.2931593163	0.04087585003	0.1978090639	172.0622989
20121117	2012.8784	-0.3777935604	0.00685517961	0.5242858709	178.9604647
20121118	2012.8811	-0.4602391898	-0.0145866309	0.8580894677	181.8153011
20121119	2012.8839	-0.5376206098	-0.02528517038	1.176526097	182.6927293
20121120	2012.8866	-0.6068817333	-0.02871116256	1.456559166	182.7086048
20121121	2012.8893	-0.6649407289	-0.02959481994	1.677073539	182.5484075
20121122	2012.8921	-0.7089400495	-0.03339386293	1.821035292	182.696863
20121123	2012.8948	-0.7365536205	-0.04565486087	1.877270015	183.5469087
20121124	2012.8975	-0.7463019246	-0.07133357765	1.84162598	185.4599002
20121125	2012.9003	-0.7378240297	-0.1141589503	1.71736862	188.7952795
20121126	2012.9030	-0.7120588747	-0.1761361938	1.514766513	193.8938915
20121127	2012.9057	-0.6712952315	-0.2572711951	1.249956323	200.9691293
20121128	2012.9085	-0.6190634642	-0.3555554782	0.9432792902	209.8706533
20121129	2012.9112	-0.5598643838	-0.4671946638	0.6173329828	219.8442642
20121130	2012.9139	-0.4987570118	-0.5870203369	0.2949697301	229.6473806
20121201	2012.9167	-0.4408496328	-0.7090096469	-0.00258086391	238.1273834
20121202	2012.9194	-0.3907523089	-0.8268418314	-0.2573426911	244.7053262
20121203	2012.9221	-0.3520557763	-0.9344321669	-0.4558819421	249.3556454
