# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20121027	2012.8210	0.09490577884	1.120785927	-0.7883686206	85.15986117
20121028	2012.8238	0.2771566093	0.8936390897	-0.9502147697	72.76904815
20121029	2012.8265	0.4646536419	0.6642651688	-0.9534812198	55.02720204
20121030	2012.8292	0.648179507	0.4359319756	-0.9333042399	33.92273429
20121031	2012.8320	1.107445614	0.2190291319	-0.8558322226	11.1875032
20121101	2012.8347	1.474260719	0.01961307278	-1.235276634	0.7621989718
20121102	2012.8374	1.710618443	-0.1567206973	-0.9572503026	354.7653802
20121103	2012.8402	1.688390424	-0.304941261	-0.4029519158	349.7621413
20121104	2012.8429	1.5976248	-0.4204374635	-0.5948398917	345.2561056
20121105	2012.8456	1.461801372	-0.5063345274	-0.1265742381	340.8950857
20121106	2012.8483	1.304745057	-0.556895913	0.4329008151	336.8860693
20121107	2012.8511	1.142338241	-0.5771336352	0.9791620988	333.1961213
20121108	2012.8538	0.9815385293	-0.5664383523	1.520901986	330.0110856
20121109	2012.8565	0.8190761731	-0.5262824427	2.062262525	327.2779678
20121110	2012.8593	0.6610071172	-0.4563510617	2.602489832	325.3792855
20121111	2012.8620	0.5027512117	-0.3636171253	3.141588043	324.1234922
20121112	2012.8647	0.3498576047	-0.2479771662	2.799273664	324.6711933
20121113	2012.8675	0.1994456061	-0.1194755416	2.385194331	329.0767796
20121114	2012.8702	0.05439081842	-0.04809523533	1.957754489	318.5151871
20121115	2012.8729	-0.08734675863	0.03605302817	1.528407415	157.5712462
20121116	2012.8756	-0.2245288041	0.1948902318	1.0946162	139.0421314
20121117	2012.8784	-0.3579218257	0.4193285651	0.3300014759	130.4827247
20121118	2012.8811	-0.4851867583	0.6434679044	-0.6877076622	127.0169723
20121119	2012.8838	-0.6055646761	0.8414505427	-1.02764665	125.7413417
20121120	2012.8866	-0.7175491802	1.004175173	-1.28575652	125.5483005
20121121	2012.8893	-0.8232222762	1.127306724	-1.394557776	126.1390042
20121122	2012.8920	-0.9205845108	1.206666393	-0.4566633637	127.3405719
20121123	2012.8948	-1.01435573	1.238335067	-0.2109711376	129.3218877
20121124	2012.8975	-1.094815518	1.218102468	0.6246153606	131.9488139
20121125	2012.9003	-1.172359727	1.135857982	0.752353695	135.9059898
20121126	2012.9030	-1.226073678	0.971439973	0.3993716579	141.6095889
20121127	2012.9057	-1.265249046	0.7580632473	0.3958796213	149.0724239
20121128	2012.9085	-1.259059085	0.5057436133	0.8928182219	158.115472
20121129	2012.9112	-1.237101185	0.2796456571	1.013719894	167.2624147
20121130	2012.9140	-1.168539871	0.08276324685	1.081714136	175.9487224
20121201	2012.9167	-1.09874908	-0.1053620026	1.074144026	185.477498
20121202	2012.9194	-1.003983958	-0.2927263773	1.00485034	196.2548254
20121203	2012.9221	-0.921710136	-0.4746332667	0.9059567698	207.2461359
20121204	2012.9249	-0.8460934735	-0.6439551128	0.7390059313	217.2744787
20121205	2012.9276	-1.011391377	-0.7975274895	0.5508319834	218.2573647
20121206	2012.9303	-1.10982621	-0.9347804335	0.3332289112	220.1066444
20121207	2012.9331	-1.051717847	-1.057613248	0.1163065171	225.1601364
20121208	2012.9358	-0.9932321044	-1.16452455	-0.09983159807	229.5388786
20121209	2012.9385	-0.9286806633	-1.25642606	-0.2919533201	233.530237
20121210	2012.9413	-0.8661092331	-1.330973795	-0.4589861907	236.9465983
20121211	2012.9440	-0.7943790892	-1.388338669	-0.598349354	240.2226898
20121212	2012.9467	-0.7236584354	-1.426226776	-0.7004760892	243.0970513
20121213	2012.9495	-0.6374848673	-1.446976244	-0.7661818722	246.2234634
20121214	2012.9522	-0.5411627791	-1.448201624	-0.790958094	249.5103315
20121215	2012.9549	-0.4123791049	-1.43421149	-0.7681328556	253.9584589
20121216	2012.9577	-0.2580693231	-1.394793883	-0.6937870879	259.5174928
20121217	2012.9604	-0.07513511222	-1.343025518	-0.5615840248	266.7979446
20121218	2012.9631	0.1207372663	-1.268785483	-0.3785417308	275.4358816
20121219	2012.9658	0.2253648794	-1.186635734	-0.202997879	280.7534974
20121220	2012.9686	0.09132703167	-1.088373054	-0.1737468924	274.796539
20121221	2012.9713	-0.1507115806	-0.9859578262	-0.187634238	261.3091517
20121222	2012.9740	-0.1835168393	-0.8724930197	-0.03772511515	258.1217746
20121223	2012.9767	-0.4900045367	-0.7617722083	0.1853365908	237.2491388
20121224	2012.9795	-0.4856210494	-0.645119087	0.449855346	233.0289608
20121225	2012.9822	-0.4758365531	-0.5372717173	0.7747331971	228.4701824
20121226	2012.9850	-0.4466594843	-0.4240269607	1.117233506	223.5109954
20121227	2012.9877	-0.4046485081	-0.3231770715	1.502132143	218.6130055
20121228	2012.9904	-0.3455955593	-0.2175481222	1.87301178	212.1899064
20121229	2012.9932	-0.2695299989	-0.1264899967	2.255658099	205.14059
20121230	2012.9959	-0.1752528907	-0.03368664019	2.593924466	190.8805334
20121231	2012.9986	-0.06173138164	0.04542542914	2.895366194	143.6522707
20130101	2013.0014	0.06447226075	0.1216728887	3.104281439	62.08169352
20130102	2013.0041	0.1976917913	0.1854373039	3.063606567	43.16800362
20130103	2013.0068	0.3295761836	0.2425692992	2.954018702	36.35320677
20130104	2013.0096	0.4552420056	0.2908603167	2.767265531	32.57506329
20130105	2013.0123	0.5668808864	0.330350332	2.408068172	30.23153119
20130106	2013.0151	0.6586997417	0.3619110525	1.88897393	28.7858244
20130107	2013.0178	0.7215292716	0.3850427077	1.243316997	28.08652498
20130108	2013.0205	0.7582543005	0.4004747314	0.5144672382	27.84093512
20130109	2013.0233	0.7537059491	0.4073325246	-0.2547082393	28.3885425
20130110	2013.0260	0.7299637096	0.407251729	-1.042173882	29.15744568
20130111	2013.0288	0.6600617973	0.3983786038	-1.806422466	31.11297338
20130112	2013.0315	0.5732579866	0.3812126156	-2.543249391	33.62363272
20130113	2013.0342	0.4461931553	0.3607367228	-3.108847051	38.9547283
20130114	2013.0370	0.2974799807	0.3338335538	-3.485228525	48.29568196
20130115	2013.0397	0.1195719354	0.3074678387	-3.680886384	68.74931494
20130116	2013.0425	-0.07752300698	0.2771285076	-3.7081943	105.6282549
20130117	2013.0452	-0.2872320165	0.2507389679	-3.585334364	138.8806914
20130118	2013.0479	-0.4995554761	0.2233712729	-3.319266416	155.9086679
20130119	2013.0507	-0.7043355844	0.2066991549	-2.949833596	163.6447841
20130120	2013.0534	-0.8940522519	0.1943775055	-2.509941131	167.7341052
20130121	2013.0561	-1.057413531	0.1849216076	-2.241235021	170.0803664
20130122	2013.0589	-1.186607189	0.1974578854	-2.281383203	170.5522414
20130123	2013.0616	-1.270867433	0.1245074371	-2.110107187	174.4045639
20130124	2013.0644	-1.302164611	0.0001414975567	-1.91372985	179.993774
20130125	2013.0671	-1.272909339	-0.1759274539	-1.703460937	187.8689384
20130126	2013.0699	-1.187160369	-0.3037382834	-1.467032697	194.3514201
20130127	2013.0726	-1.052280269	-0.3849122342	-1.247003526	200.0919488
20130128	2013.0753	-0.8751217432	-0.4281749513	-0.9999217563	206.0713349
20130129	2013.0781	-0.6625384063	-0.4305086894	-0.8012587728	213.0152781
20130130	2013.0808	-0.4215185803	-0.4150500256	-0.9635815133	224.5569837
20130131	2013.0836	-0.1587681506	-0.366161375	-1.182241503	246.5583688
20130201	2013.0863	0.1190182924	-0.3076848489	-1.460863922	291.1474086
20130202	2013.0891	0.4021782134	-0.2229563498	-1.549408133	330.9972401
20130203	2013.0918	0.6715944838	-0.1341514719	-1.630007853	348.7038023
20130204	2013.0945	0.8947201778	-0.02935346393	-1.556295309	358.1209471
20130205	2013.0973	1.033076987	0.07241485889	-1.411192138	4.009662727
20130206	2013.1000	0.9394041949	0.1667738818	-1.176152754	10.06692175
20130207	2013.1027	0.9773346144	0.2524475884	-0.9979229531	14.48305624
20130208	2013.1055	0.9440679858	0.2922004119	-0.5794741487	17.19792603
20130209	2013.1082	0.8507247413	0.3206604116	-0.01196584321	20.6527387
20130210	2013.1110	0.7129211036	0.3131481902	0.5204162222	23.71332067
20130211	2013.1137	0.5465868509	0.2929287348	1.001054121	28.18790308
20130212	2013.1164	0.3668341195	0.236694029	1.414494582	32.83150342
20130213	2013.1192	0.1344906644	0.1529257942	1.747741625	48.66997147
20130214	2013.1219	-0.1318936592	0.0627157488	1.986044208	154.5688011
20130215	2013.1247	-0.3264894907	-0.02322083641	2.114690088	184.0681841
20130216	2013.1274	-0.4614609116	-0.1032066781	2.119792929	192.6068518
20130217	2013.1301	-0.5417665843	-0.1626589224	1.993308147	196.7117545
20130218	2013.1329	-0.5815956481	-0.1505510454	1.752688608	194.5129437
20130219	2013.1356	-0.5812966567	-0.08131665959	1.420933914	187.963339
20130220	2013.1384	-0.5504909131	0.03311026936	1.022390909	176.5579886
20130221	2013.1411	-0.4904891335	0.1974689755	0.5801641359	158.0704802
20130222	2013.1438	-0.4085546644	0.3968419377	0.1193311017	135.8331827
20130223	2013.1466	-0.3049201361	0.6499291649	-0.3389197405	115.1340457
20130224	2013.1493	-0.1873023742	0.9366300761	-0.7670021781	101.3085419
20130225	2013.1521	-0.06234702452	1.201191102	-1.158638039	92.97123298
20130226	2013.1548	0.06239876938	1.409505815	-1.501628602	87.46517308
20130227	2013.1575	0.1797731874	1.604046931	-1.79374362	83.60527391
20130228	2013.1603	0.2834586105	1.767111076	-2.028361301	80.88693588
20130301	2013.1630	0.3687559483	1.889872833	-2.219501621	78.95905183
20130302	2013.1658	0.4368457244	1.955281161	-2.335765745	77.40589993
20130303	2013.1685	0.4903048298	1.956394578	-2.321208231	75.93051445
20130304	2013.1712	0.5315539164	1.978897647	-2.0590633	74.96462066
20130305	2013.1740	0.5630673894	1.926247536	-1.125138277	73.70566708
20130306	2013.1767	0.5873478405	1.755738001	-0.5414095322	71.5033421
20130307	2013.1795	0.6068908158	1.506120132	0.08424133464	68.05303934
20130308	2013.1822	0.6232303354	1.22669576	0.7788144172	63.06687292
20130309	2013.1849	0.6325525228	0.9261862956	1.522535889	55.66830408
20130310	2013.1877	0.6296206619	0.6371841494	2.249546341	45.34208172
20130311	2013.1904	0.6103753722	0.375146659	2.945067602	31.57556215
20130312	2013.1932	0.5698769083	0.164827493	3.837026349	16.13164044
20130313	2013.1959	0.5032458042	-0.01851648285	4.642940679	357.8928032
20130314	2013.1986	0.4062236552	-0.1550809024	5.068820269	339.1050258
20130315	2013.2014	0.2732945545	-0.2629625039	5.267782965	316.1037797
20130316	2013.2041	0.1039157623	-0.3240082144	5.28991741	287.7820604
20130317	2013.2068	-0.08915210548	-0.3453137346	5.134343324	255.5236572
20130318	2013.2096	-0.2902901796	-0.3171682447	4.808223111	227.5334999
20130319	2013.2123	-0.4838464045	-0.291358601	4.342308009	211.05516
20130320	2013.2151	-0.6571842276	-0.322091436	3.787879326	206.1098569
20130321	2013.2178	-0.7953130666	-0.4703127444	3.184030642	210.5981803
20130322	2013.2205	-0.8840303542	-0.7857751144	2.591848655	221.632466
20130323	2013.2233	-0.9118000877	-0.9258331139	2.001033472	225.4375289
20130324	2013.2260	-0.8790093054	-1.036187473	1.43187285	229.6916894
20130325	2013.2288	-0.7952053057	-1.130166934	0.8830601645	234.8691079
20130326	2013.2315	-0.6705514115	-1.193262128	0.3760395966	240.6662723
20130327	2013.2342	-0.5124864702	-1.240128539	-0.07683443052	247.5470068
20130328	2013.2370	-0.332781169	-1.257916716	-0.4611243528	255.1818966
20130329	2013.2397	-0.1411346496	-1.257715934	-0.7519608527	263.5973365
20130330	2013.2425	0.05270641313	-1.23208499	-1.017216495	272.4495185
20130331	2013.2452	0.240759795	-1.188455005	-1.262823273	281.4521188
20130401	2013.2479	0.4181252442	-1.120915492	-1.641527728	290.4565818
20130402	2013.2507	0.5807019245	-1.039673878	-2.120281511	299.1852094
20130403	2013.2534	0.7243456512	-0.9392187059	-2.899919287	307.6401816
20130404	2013.2562	0.8450240348	-0.8406713204	-3.307220143	315.1479458
20130405	2013.2589	0.938562616	-0.7312415064	-3.742879937	322.0775636
20130406	2013.2616	1.00098397	-0.6412111807	-4.036873441	327.3571527
20130407	2013.2644	1.028507362	-0.5483023649	-4.329688098	331.9377017
