# YYYYMMDD	YYYY.DECM	N_filt(mm)	E_filt(mm)	U_filt(mm)	Azimuth(deg)
20130630	2013.4945	1.18497549	-0.367611546	1.037505582	342.7646919
20130701	2013.4973	1.332406911	-0.2080302991	1.897335299	351.1259851
20130702	2013.5000	1.060947927	0.6732973997	2.679885186	32.39997581
20130703	2013.5027	0.9274516212	-0.8998539392	3.290021276	315.8652688
20130704	2013.5055	0.7774989861	-0.002957650388	3.659404755	359.7820446
20130705	2013.5082	0.7031281963	0.03847667365	3.7374482	3.132223183
20130706	2013.5110	0.5950467347	1.065729648	3.480781572	60.82333287
20130707	2013.5137	0.2680996025	1.238129547	1.179949726	77.78202922
20130708	2013.5164	0.1787329275	0.04607002225	0.5816449626	14.45388156
20130709	2013.5192	0.6544541973	0.09540666228	5.262194353	8.294181045
20130710	2013.5219	-0.05199312661	0.4662412306	0.1808500572	96.36307827
20130711	2013.5247	-0.02266940533	-0.9724480319	1.078207812	268.6645805
20130712	2013.5274	0.05121148171	0.1821991503	0.2213989214	74.30069646
20130713	2013.5301	0.2382787521	0.01755996916	1.76936383	4.214797328
20130714	2013.5329	0.2942072331	0.8597878853	1.945668029	71.10978013
20130715	2013.5356	0.3295538133	0.1816989194	3.152220491	28.87006841
20130716	2013.5384	1.27958435	0.7660496417	2.192979049	30.90772073
20130717	2013.5411	0.4854855055	-0.7984662196	2.182942703	301.3005467
20130718	2013.5438	0.9060513902	0.195315607	2.307487799	12.16497788
20130719	2013.5466	0.3995452948	0.2246017417	0.7037504194	29.34222943
20130720	2013.5493	1.159896382	0.2701398518	2.184763652	13.11047311
20130721	2013.5521	0.2969538448	0.3281517291	2.061405641	47.85715768
20130722	2013.5548	0.4676226108	0.4642142283	1.884891184	44.79042998
20130723	2013.5575	0.3674176955	0.5191918293	1.657222916	54.71401341
20130724	2013.5603	0.4804767597	0.5714438904	1.380895183	49.94248142
20130725	2013.5630	-0.002967418325	-0.2839352192	1.061498173	269.4012213
20130726	2013.5658	-1.060579176	0.6365671582	4.067289636	149.027519
20130727	2013.5685	0.1667071312	-0.6919911465	0.3476584467	283.5449869
20130728	2013.5712	-0.7004821539	0.7131778044	-0.09058673457	134.4854578
20130729	2013.5740	-0.8521324109	0.7217879675	-0.5177390667	139.7341551
