#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2013.3603     21.15     20.53     4.3766     5.3130
2013.3630     22.01     14.38     6.5894     6.7699
2013.3658     21.38     20.26     5.5425     6.1127
2013.3685     17.07     16.22     4.5910     5.5426
2013.3712     20.42     18.75     4.9708     5.9037
2013.3740     18.91     22.89     5.3088     6.3240
2013.3767     19.99     19.15     4.7344     5.6021
2013.3795     22.13     17.59     4.8592     5.6701
2013.3822     22.76     20.62     4.5306     5.5311
2013.3849     17.87     13.59     6.8034     7.1699
2013.3877     21.09     19.73     4.9815     5.9540
2013.3904     22.80     21.10     4.8706     5.8109
2013.3932     22.44     18.74     5.0556     5.8979
2013.3959     21.95     19.68     4.5475     5.5195
2013.3986     18.49     17.95     5.1342     6.1105
2013.4014     19.99     17.96     5.1043     6.0162
2013.4041     19.01     17.32     4.8222     5.7101
2013.4068     21.27     20.77     4.9817     5.7972
2013.4096     16.75     19.68     4.9500     5.8749
2013.4123     18.77     18.76     5.0409     5.7703
2013.4151     20.53     21.81     4.8277     5.7513
2013.4178     19.39     21.93     5.0165     5.8717
2013.4205     20.42     19.49     5.2071     6.0421
2013.4233     17.22     17.68     4.6982     5.5829
2013.4260     22.50     19.68     4.9519     5.7217
2013.4288     18.38     17.71     4.4596     5.3554
2013.4315     22.54     20.30     4.5705     5.4728
2013.4342     17.47     20.40     4.5513     5.4431
2013.4370     21.43     21.93     4.3850     5.2747
2013.4397     23.22     21.44     4.9485     5.8335
2013.4425     19.21     23.28     4.7749     5.5441
2013.4452     24.12     21.12     5.4044     6.0323
2013.4479     23.16     20.20     4.6495     5.3787
2013.4507     25.22     23.63     4.4886     5.3713
2013.4534     22.36     19.71     4.9129     5.6782
2013.4562     24.14     22.92     5.1162     5.9830
2013.4589     19.19     20.59     5.1581     6.1034
2013.4616     25.18     24.35     4.5667     5.4307
2013.4644     27.86     29.76     5.0950     6.0299
2013.4671     19.93     21.18     4.9771     5.8329
2013.4699     21.33     20.96     5.4991     6.2397
2013.4726     15.94     22.29     5.0814     5.9851
2013.4753     22.17     23.57     4.6239     5.4617
2013.4781     23.70     22.56     4.8870     5.8195
2013.4808     20.63     19.81     5.0514     5.8504
2013.4836     20.13     21.94     5.2010     5.9342
2013.4863     20.99     19.65     4.3784     5.1551
2013.4890     22.89     23.55     4.8098     5.6213
2013.4918     18.16     18.73     4.7486     5.6270
2013.4945     20.44     21.59     5.1697     5.9953
2013.4973     22.00     20.91     4.5678     5.3335
2013.5000     20.34     20.62     4.6124     5.4165
2013.5027     20.39     23.63     5.2034     5.9740
2013.5055     21.14     20.08     4.6731     5.4499
2013.5082     23.89     22.57     4.8934     5.6101
2013.5110     21.48     22.87     5.3014     6.0477
2013.5137     20.35     20.63     4.2607     5.1087
2013.5164     22.61     19.76     4.7746     5.4935
2013.5192     24.05     22.25     4.4328     5.2272
2013.5219     22.79     21.25     4.2895     5.0848
2013.5247     22.61     20.36     4.3692     5.2256
2013.5274     17.04     14.86     4.9492     5.6800
2013.5301     22.80     23.34     6.0204     6.8422
2013.5329     23.44     25.78     5.5902     6.5527
2013.5356     22.96     22.27     4.7960     5.6139
2013.5384     20.44     18.18     5.4360     6.3363
2013.5411     21.86     21.69     4.4770     5.3661
2013.5438     22.65     22.91     4.7385     5.5445
2013.5466     19.97     22.41     4.4915     5.3728
2013.5493     18.96     20.86     4.7994     5.6380
2013.5521     23.56     20.97     4.6692     5.5266
2013.5548     21.98     24.02     4.3518     5.2766
2013.5575     20.17     24.05     4.9485     5.7943
2013.5603     24.45     22.72     4.6526     5.4977
2013.5630     19.76     21.64     4.7838     5.5931
2013.5658     20.54     23.60     4.5847     5.4806
2013.5685     17.84     23.97     4.9993     5.9020
2013.5712     21.02     22.20     5.0231     6.0308
2013.5740     20.21     27.50     4.9734     5.9260
2013.5767     21.31     26.30     4.9485     5.8742
2013.5795     20.89     26.41     4.7461     5.7662
2013.5822     21.77     24.73     4.8504     5.8218
2013.5849     16.97     28.47     5.5947     6.5635
2013.5877     21.30     21.39     5.4987     6.5904
2013.5904     21.27     25.67     4.4103     5.3470
2013.5932     20.80     25.89     4.4913     5.4150
2013.5959     21.98     23.57     4.5186     5.3885
2013.5986     22.40     26.87     5.0309     5.9365
2013.6014     19.75     22.38     4.9292     5.8425
2013.6041     20.52     24.33     4.5134     5.4422
2013.6068     22.95     27.46     5.2968     6.1990
2013.6096     21.90     23.50     4.7729     5.6989
2013.6123     21.51     26.31     4.7738     5.6608
2013.6151     20.68     23.56     5.2877     6.2551
2013.6178     20.91     26.57     5.0552     6.1673
2013.6205     22.14     25.33     5.5915     6.6745
2013.6233     23.35     24.37     5.2527     6.3225
2013.6260     22.12     24.72     4.9738     5.9062
2013.6288     23.72     21.10     4.7830     5.7258
2013.6315     23.99     23.39     5.3097     6.1293
2013.6342     21.75     24.12     5.2963     6.2371
2013.6370     23.33     29.25     5.2505     6.1786
2013.6397     22.44     23.64     5.2866     6.1735
2013.6425     20.79     24.10     4.9502     5.8754
2013.6452     19.81     21.54     5.5743     6.5443
2013.6479     23.70     27.17     5.0753     5.9223
2013.6507     22.06     24.82     4.8884     5.7616
2013.6534     21.53     23.35     4.7345     5.4712
2013.6562     24.55     25.62     4.5416     5.4574
2013.6589     21.99     24.76     5.0440     5.9261
2013.6616     22.85     23.82     4.5919     5.5431
2013.6644     22.49     27.10     4.0518     4.9196
2013.6671     21.49     24.37     4.1562     5.0354
2013.6699     21.59     26.97     4.4822     5.3675
2013.6726     20.49     22.82     4.7567     5.5549
2013.6753     22.53     23.71     4.5618     5.3515
2013.6781     23.34     25.40     4.8513     5.7521
2013.6808     23.54     24.08     5.8766     6.3255
2013.6836     25.01     25.84     4.5585     5.3404
2013.6863     22.88     24.88     4.8204     5.7092
2013.6890     22.48     26.34     4.9734     5.8662
2013.6918     24.46     25.55     4.7354     5.6024
2013.6945     21.83     22.86     4.6342     5.5481
2013.6973     19.58     23.73     4.8790     5.7562
2013.7000     21.18     22.48     5.2161     6.2030
2013.7027     20.01     23.63     4.9723     5.9254
2013.7055     24.07     24.20     4.8749     5.7753
2013.7082     22.23     23.92     4.6240     5.5206
2013.7110     23.19     23.95     4.6801     5.5505
2013.7137     23.41     22.04     5.3081     6.1685
2013.7164     22.90     25.20     5.4157     6.3821
2013.7192     24.53     25.91     4.6766     5.5709
2013.7219     23.70     23.31     4.8000     5.6987
2013.7247     23.42     20.71     4.6048     5.5577
2013.7274     21.77     22.51     5.0882     6.1922
2013.7301     23.33     23.16     5.4710     6.4884
2013.7329     23.32     23.90     4.7835     5.5694
2013.7356     23.68     22.70     4.5000     5.3947
2013.7384     21.11     24.95     4.4908     5.4495
2013.7411     23.53     24.21     4.7004     5.6416
2013.7438     22.71     24.90     5.1162     6.1494
2013.7466     24.29     24.83     4.9288     5.9217
2013.7493     22.29     23.37     4.8915     5.8031
2013.7521     23.73     24.53     5.0319     6.0560
2013.7548     25.20     22.29     4.4682     5.3777
2013.7575     22.97     22.73     4.7319     5.6382
2013.7603     24.32     23.36     4.3228     5.1863
2013.7630     23.08     22.96     4.2076     5.0894
2013.7658     25.43     24.40     4.0170     4.9629
2013.7685     24.40     22.68     4.2093     5.0902
2013.7712     25.55     20.93     4.3570     5.2192
2013.7740     23.31     22.11     4.5147     5.5625
2013.7767     21.44     24.33     4.2705     5.2139
2013.7795     23.83     23.86     4.5378     5.3988
2013.7822     21.25     22.84     4.4395     5.3464
2013.7849     25.55     23.31     4.5646     5.4885
2013.7877     25.12     25.49     4.2357     5.1671
2013.7904     25.81     24.86     4.4364     5.3446
2013.7932     23.90     23.92     4.2940     5.2076
2013.7959     22.52     20.89     4.6531     5.6168
2013.7986     22.29     27.09     4.6058     5.5506
2013.8014     22.83     23.06     4.7381     5.7634
2013.8041     25.68     24.01     4.6468     5.5192
2013.8068     24.72     23.98     4.7363     5.6033
2013.8096     24.56     24.00     4.4454     5.3134
2013.8123     24.40     25.06     4.2941     5.2081
2013.8151     25.31     24.00     4.3639     5.2698
2013.8178     22.72     22.83     4.5851     5.4858
2013.8205     23.75     22.90     4.2122     5.1034
2013.8233     18.61     23.99     4.7660     5.6771
2013.8260     23.33     23.76     4.5163     5.4854
2013.8288     23.83     25.79     4.4900     5.3718
2013.8315     27.26     26.02     4.3789     5.3140
2013.8342     22.74     24.92     4.6814     5.4766
2013.8370     24.21     24.61     4.2481     5.1107
2013.8397     23.53     23.62     4.3475     5.1937
2013.8425     22.53     26.53     4.5570     5.3488
2013.8452     24.07     23.76     4.1351     5.0166
2013.8479     25.58     22.44     4.3460     5.2608
2013.8507     27.54     25.94     4.2113     5.1544
2013.8534     26.71     26.02     4.0616     4.9498
2013.8562     23.65     21.79     4.2393     5.1416
2013.8589     24.05     23.60     4.8357     5.8147
2013.8616     22.25     22.89     4.4066     5.3450
2013.8644     21.12     28.08     4.3480     5.3245
2013.8671     23.01     20.98     4.5844     5.4855
2013.8699     25.38     27.93     4.3674     5.2847
2013.8726     26.47     28.80     4.3433     5.3578
2013.8753     27.51     25.63     4.6804     5.6340
2013.8781     22.29     23.08     4.3395     5.2932
2013.8808     23.44     24.74     4.1902     5.0916
2013.8836     26.89     24.97     4.5742     5.5161
2013.8863     25.69     24.76     3.9483     4.8038
2013.8890     23.94     26.03     4.2394     5.1418
2013.8918     24.39     23.12     4.1366     4.9278
2013.8945     24.09     23.03     4.0056     4.9343
2013.8973     25.37     23.31     4.2694     5.1728
2013.9000     24.47     23.04     4.0223     4.9288
2013.9027     25.19     25.54     4.2495     5.2233
2013.9055     24.39     25.50     4.2454     5.1004
2013.9082     25.02     24.96     4.0738     4.9205
2013.9110     21.70     22.90     3.9192     4.8121
2013.9137     23.52     25.10     3.7006     4.4995
2013.9164     24.39     23.72     3.9767     4.8422
2013.9192     22.83     23.66     3.9391     4.7242
2013.9219     24.10     24.68     3.8946     4.7371
2013.9247     23.60     27.69     3.8932     4.7366
2013.9274     23.61     24.73     4.2128     5.0053
2013.9301     23.26     24.45     3.9843     4.8104
2013.9329     24.01     22.97     3.9868     4.8113
2013.9356     23.67     25.52     3.7377     4.5492
2013.9384     23.22     22.93     4.0196     4.8649
2013.9411     24.17     25.47     3.8744     4.7267
2013.9438     24.59     28.78     3.9141     4.6493
2013.9466     20.57     27.64     3.3675     4.0328
2013.9493     23.16     27.93     3.7246     4.4067
2013.9521     20.03     26.62     3.8809     4.5640
2013.9548     21.92     28.72     3.5239     4.2269
2013.9575     20.86     26.83     3.4644     4.0401
2013.9603     20.72     23.90     3.4032     4.0365
2013.9630     20.90     26.27     3.2902     3.9017
2013.9658     19.29     26.91     3.1827     3.8443
2013.9685     23.25     27.71     3.4248     4.0313
2013.9712     17.44     24.98     3.5544     4.2004
2013.9740     21.66     23.46     3.5084     4.1754
2013.9767     20.01     24.37     3.3129     3.9707
2013.9795     21.47     26.13     3.1599     3.7325
2013.9822     21.66     26.44     3.3679     4.0004
2013.9849     24.70     27.68     3.2272     3.8253
2013.9877     25.08     29.47     3.5499     4.1565
2013.9904     22.76     29.84     3.5603     4.2370
2013.9932     20.74     24.80     3.3891     4.0693
2013.9959     21.80     26.40     3.1823     3.8010
2013.9986     23.87     29.99     3.0950     3.6971
2014.0014     27.29     29.61     3.2615     3.9018
2014.0041     23.71     26.59     3.3555     3.9810
2014.0068     21.58     25.93     3.2248     3.8556
2014.0096     17.74     26.71     3.5147     4.0401
2014.0123     22.54     27.29     3.4731     4.0575
2014.0151     23.12     28.49     3.7046     4.3804
2014.0178     21.45     24.34     3.5036     4.1310
2014.0205     22.42     28.53     3.4084     4.0096
2014.0233     24.36     26.96     4.1046     4.7325
2014.0260     24.35     28.29     3.6268     4.2825
2014.0288     22.28     30.20     3.5094     4.2095
2014.0315     21.39     26.36     3.2913     3.9023
2014.0342     21.33     25.28     3.1834     3.8017
2014.0370     17.18     20.32     3.5080     4.1750
2014.0397     25.81     25.60     3.5497     4.1562
2014.0425     22.48     25.90     3.3722     4.0358
2014.0452     20.93     24.95     3.0700     3.7416
2014.0479     21.68     26.75     3.1873     3.8464
2014.0507     25.04     28.55     3.4865     4.1074
2014.0534     21.32     26.31     3.4306     4.0769
2014.0562     21.75     26.36     3.8707     4.5141
2014.0589     19.66     25.13     3.5763     4.1464
2014.0616     23.70     28.81     3.3073     3.9549
2014.0644     23.73     25.27     3.3345     3.9147
2014.0671     26.40     30.23     3.6104     4.2305
2014.0699     21.57     24.88     3.4296     4.0763
2014.0726     29.42     30.56     3.8436     4.4718
2014.0753     21.78     26.53     3.3934     4.1015
2014.0781     22.73     26.25     3.5350     4.1339
2014.0808     21.29     25.10     3.4857     4.1069
2014.0836     21.92     26.49     3.0472     3.6713
2014.0863     21.39     26.96     3.2128     3.8042
2014.0890     21.88     26.46     3.5903     4.1641
2014.0918     21.36     27.08     3.5061     4.0926
2014.0945     27.16     28.02     3.7670     4.4576
2014.0973     26.93     32.14     3.8395     4.5102
2014.1000     26.07     30.11     3.8656     4.6231
2014.1027     26.81     29.07     3.7136     4.4288
2014.1055     26.60     34.40     4.0878     4.7865
2014.1082     31.10     34.43     3.7894     4.5255
2014.1110     30.85     37.50     4.0598     4.8149
2014.1137     16.07     29.24     3.9065     4.6226
2014.1164     26.43     37.24     3.7366     4.3563
2014.1192     27.03     32.66     3.6856     4.3588
2014.1219     22.60     29.41     3.9677     4.5680
2014.1247     15.64     33.20     3.7670     4.4576
2014.1274     20.88     31.01     3.6642     4.4021
2014.1301     19.61     29.54     3.8756     4.5300
2014.1329     22.80     27.20     4.1467     4.8187
2014.1356     22.29     26.64     3.7727     4.3204
2014.1384     25.66     27.71     3.9215     4.6121
2014.1411     25.85     27.12     3.9855     4.6214
2014.1438     23.71     26.59     3.8854     4.5353
2014.1466     28.97     33.47     4.2850     4.8855
2014.1493     23.51     31.18     4.2181     4.8044
2014.1521     20.88     24.47     3.7352     4.3854
2014.1548     21.54     28.12     3.8491     4.5331
2014.1575     34.86     33.73     4.2689     4.9838
2014.1603     33.95     34.64     4.1906     4.8779
2014.1630     21.05     28.03     4.4371     5.0771
2014.1658     27.90     33.95     4.0789     4.7815
2014.1685     30.78     34.77     4.8396     5.4005
2014.1712     23.06     28.15     4.2322     4.8561
2014.1740     25.68     29.95     5.6700     5.8586
2014.1767     25.16     29.83     5.2704     5.9563
2014.1795     28.33     27.76     4.3388     4.9261
2014.1822     22.48     27.83     3.7292     4.3382
2014.1849     24.52     27.68     3.9693     4.6792
2014.1877     28.39     31.37     4.0311     4.6161
2014.1904     32.00     35.75     4.3202     5.0021
2014.1932     24.84     23.63     5.7098     5.9317
2014.1959     22.99     25.27     4.3325     4.8975
2014.1986     22.92     29.37     4.1514     4.8651
2014.2014     22.26     28.10     4.3478     5.0008
2014.2041     21.11     26.88     3.9546     4.6302
2014.2068     23.55     23.79     4.2455     4.9849
2014.2096     23.58     30.05     4.3562     4.9782
2014.2123     14.69     27.39     5.3009     5.8799
2014.2151     24.00     27.27     4.5345     5.2827
2014.2178     22.49     27.69     4.4873     5.1364
2014.2205     24.08     26.44     4.8185     5.4415
2014.2233     25.97     28.25     3.7788     4.3658
2014.2260     19.92     26.08     3.8171     4.4851
2014.2288     22.16     27.87     4.1926     4.7377
2014.2315     20.95     23.79     4.4860     5.1050
2014.2342     22.62     27.50     4.3628     5.0906
2014.2370     19.32     25.60     4.6010     5.2966
2014.2397     19.58     27.89     4.9314     5.6555
2014.2425     26.42     28.61     4.5050     5.2666
2014.2452     21.89     23.80     5.2928     5.9544
2014.2479     27.25     28.39     5.1520     5.8338
2014.2507     21.69     22.30     4.7440     5.6080
2014.2534     20.74     28.82     3.6704     4.4189
2014.2562     21.48     26.74     4.0753     4.7373
2014.2589     22.17     26.25     4.1293     4.7271
2014.2616     24.89     27.39     3.9204     4.5418
2014.2644     21.81     27.89     3.9676     4.5976
2014.2671     23.45     28.16     3.9606     4.6185
2014.2699     25.70     24.02     4.1455     4.8618
2014.2726     21.22     26.97     4.3164     4.9678
2014.2753     27.77     32.22     4.0886     4.8224
2014.2781     21.96     25.79     4.1874     4.9123
2014.2808     21.97     27.57     4.6605     5.3670
2014.2836     26.12     34.46     4.5933     5.1657
2014.2863     26.28     31.17     4.5489     5.3338
2014.2890     20.22     24.68     4.6779     5.2669
2014.2918     30.34     32.20     5.2893     5.8061
2014.2945     19.61     26.57     4.6300     5.3915
2014.2973     22.53     25.80     3.9848     4.7303
2014.3000     25.25     31.68     4.2325     5.0081
2014.3027     20.89     23.74     4.9625     5.5239
2014.3055     15.25     23.68     4.8852     5.5882
2014.3082     33.06     32.74     4.8933     5.6076
2014.3110     28.73     30.61     4.7542     5.5827
2014.3137     23.87     31.33     4.6514     5.5261
2014.3164     24.10     26.90     4.3135     4.9543
2014.3192     21.63     29.98     4.0710     4.7670
2014.3219     21.71     30.48     5.2084     5.9210
2014.3247     22.18     27.00     3.8786     4.5316
2014.3274     24.26     26.43     4.6786     5.2995
2014.3301     23.03     36.00     4.1345     4.8122
2014.3329     24.53     27.24     4.3118     5.1062
2014.3356     25.62     25.89     4.9490     5.6107
2014.3384     24.07     26.58     4.5899     5.4038
2014.3411     23.53     25.56     3.8795     4.4761
2014.3438     23.44     29.49     4.1959     4.8893
2014.3466     23.19     27.36     4.0093     4.7009
2014.3493     26.69     29.87     4.3690     5.1372
2014.3521     29.60     31.01     4.2456     5.1412
2014.3548     20.58     24.38     4.7852     5.5193
2014.3575     24.51     26.64     4.3200     5.1236
2014.3603     31.11     33.71     4.6784     5.6029
2014.3630     20.65     27.56     4.9641     5.6613
2014.3658     19.59     22.40     5.3770     6.1819
2014.3685     23.01     30.33     4.6059     5.3649
2014.3712     23.87     30.43     4.2817     5.0223
2014.3740     20.43     28.87     4.8239     5.5232
2014.3767     21.13     25.42     4.1988     4.8616
2014.3795     25.04     22.91     4.3531     4.9478
2014.3822     20.30     27.72     4.5947     5.3110
2014.3849     22.47     23.82     4.7307     5.4883
2014.3877     23.08     28.61     4.1824     4.9811
2014.3904     24.27     28.38     3.9788     4.7271
2014.3932     21.95     27.86     4.1309     4.8100
2014.3959     20.33     25.97     4.2250     4.9909
2014.3986     23.09     28.32     4.0492     4.8094
2014.4014     23.70     30.44     4.5631     5.2983
2014.4041     22.71     28.91     4.1662     4.8847
2014.4068     23.00     27.66     4.3729     5.1831
2014.4096     25.50     27.58     4.2809     5.1453
2014.4123     26.73     26.78     4.6370     5.3286
2014.4151     24.93     30.40     4.7882     5.5912
2014.4178     25.04     29.89     5.0907     5.8201
2014.4205     25.05     29.45     4.3404     5.0668
2014.4233     24.86     28.85     4.4886     5.1753
2014.4260     24.56     29.65     4.6297     5.3172
2014.4288     27.14     29.48     4.7874     5.5487
2014.4315     21.58     24.89     4.8108     5.6223
2014.4342     19.74     29.36     5.2722     6.1240
2014.4370     23.91     29.13     4.4033     5.1380
2014.4397     23.15     28.07     4.5752     5.2867
2014.4425     23.10     28.63     4.4954     5.1525
2014.4452     26.19     27.99     4.4252     5.1677
2014.4479     25.30     27.57     4.7480     5.3908
2014.4507     25.52     28.04     4.3333     4.9541
2014.4534     23.60     23.24     4.2413     4.8710
2014.4562     23.83     29.81     4.3702     5.0298
2014.4589     26.34     30.19     4.2969     4.9372
2014.4616     26.40     30.23     3.9005     4.5856
2014.4644     20.37     27.78     4.7220     5.4576
2014.4671     24.34     28.58     4.2299     4.8549
2014.4699     24.06     29.55     3.9804     4.6188
2014.4726     25.16     28.35     3.9761     4.5726
2014.4753     27.43     30.16     3.9670     4.7101
2014.4781     24.53     30.52     4.0471     4.6959
2014.4808     25.58     28.98     4.2589     4.9923
2014.4836     25.66     32.02     4.1768     4.8907
2014.4863     28.12     29.08     4.2419     4.9063
2014.4890     22.97     29.12     4.0885     4.7866
2014.4918     28.26     31.57     3.8319     4.5374
2014.4945     27.73     27.73     3.9066     4.6230
2014.4973     22.55     31.61     4.0332     4.7565
2014.5000     26.62     28.48     4.3479     5.0711
2014.5027     20.40     27.95     4.1308     4.7993
2014.5055     25.24     29.60     4.5059     5.1699
2014.5082     26.32     27.05     4.0196     4.6511
2014.5110     24.57     27.28     4.4209     5.1563
2014.5137     25.71     31.32     4.2583     4.9615
2014.5164     30.31     34.11     4.3264     5.1270
2014.5192     26.24     31.59     5.2468     5.8340
2014.5219     25.82     29.47     4.7525     5.5439
2014.5247     24.65     33.73     4.2921     4.8996
2014.5274     25.22     34.04     4.0417     4.7612
2014.5301     26.49     30.16     4.2022     4.8926
2014.5329     23.14     30.30     4.0979     4.7501
2014.5356     24.55     28.01     4.4727     5.0812
2014.5384     27.54     30.70     4.0208     4.7396
2014.5411     20.96     31.08     4.4211     5.2014
2014.5438     24.67     27.51     4.1056     4.8100
2014.5466     22.08     30.49     4.1228     4.9408
2014.5493     23.62     27.57     4.4204     5.2348
2014.5521     26.91     29.46     3.8630     4.5805
2014.5548     25.16     31.76     4.0151     4.7299
2014.5575     22.20     30.59     4.3851     5.1593
2014.5603     25.01     32.68     4.7478     5.5304
2014.5630     22.74     29.24     4.3505     5.2270
2014.5658     23.25     33.36     4.5998     5.4986
2014.5685     26.28     32.51     4.3129     5.0785
2014.5712     24.56     30.99     4.5877     5.1211
2014.5740     24.22     31.46     4.2046     5.0047
2014.5767     21.47     29.41     3.9065     4.6325
2014.5795     26.69     30.76     4.4826     5.1564
2014.5822     25.01     30.60     4.9074     5.6296
2014.5849     25.26     29.62     4.6576     5.2445
2014.5877     23.98     32.75     4.3520     5.0843
2014.5904     22.67     30.52     4.7209     5.4725
2014.5932     25.72     28.50     4.2738     5.0990
2014.5959     24.02     30.26     4.8664     5.6508
2014.5986     23.16     30.32     4.2008     4.9606
2014.6014     26.71     30.78     4.3168     4.9943
2014.6041     24.12     29.45     4.0209     4.6951
2014.6068     26.77     28.60     3.9563     4.6595
2014.6096     26.21     29.48     4.2130     4.9106
2014.6123     26.86     30.75     3.7698     4.4967
2014.6151     24.87     28.12     4.0730     4.6269
2014.6178     24.42     28.94     4.2246     4.9498
2014.6205     26.13     29.87     3.7031     4.3382
2014.6233     24.58     30.56     3.6221     4.3518
2014.6260     25.39     30.62     4.4227     5.0587
2014.6288     27.96     31.63     3.9659     4.7096
2014.6315     27.01     32.80     3.9779     4.7266
2014.6342     24.75     30.70     3.9214     4.5424
2014.6370     23.29     30.57     4.7058     5.2831
2014.6397     23.90     28.23     4.2763     4.9877
2014.6425     26.03     30.83     4.0688     4.8750
2014.6452     26.04     31.43     3.7894     4.5255
2014.6479     24.97     31.02     4.0406     4.7185
2014.6507     24.25     29.40     4.8272     5.5159
2014.6534     25.57     31.21     4.4208     5.0520
2014.6562     27.84     32.57     4.0317     4.7552
2014.6589     20.93     30.31     4.2581     5.0769
2014.6616     28.43     33.05     4.7024     5.4094
2014.6644     26.95     32.01     4.3414     5.0673
2014.6671     23.70     32.38     4.8444     5.5861
2014.6699     19.08     27.05     5.2408     6.1888
2014.6726     27.60     30.60     4.5009     5.3777
2014.6753     27.06     30.91     4.2970     5.0821
2014.6781     25.17     34.15     4.3695     5.1742
2014.6808     21.91     33.77     4.6509     5.3754
2014.6836     25.42     31.53     4.1372     4.8138
2014.6863     26.70     31.81     4.3066     4.9779
2014.6890     26.34     31.08     4.3605     5.1041
2014.6918     23.46     30.71     4.5233     5.2218
2014.6945     24.69     30.05     4.6808     5.5598
2014.6973     25.65     29.49     4.2044     4.9215
2014.7000     24.70     31.11     4.4248     5.2001
2014.7027     25.09     30.08     4.3409     5.1349
2014.7055     27.13     32.60     4.2274     4.9974
2014.7082     24.12     28.56     4.6698     5.5842
2014.7110     24.96     29.97     4.5778     5.4048
2014.7137     25.80     31.09     3.6895     4.3303
2014.7164     25.61     32.13     4.2020     4.9199
2014.7192     21.98     31.15     3.7042     4.4955
2014.7219     26.18     31.55     4.0914     4.8319
2014.7247     24.47     30.18     4.2204     5.0283
2014.7274     26.91     29.16     4.1820     4.9677
2014.7301     26.17     33.62     4.2193     5.1009
2014.7329     24.99     29.40     3.9003     4.6995
2014.7356     29.57     32.77     4.6694     5.5536
2014.7384     25.10     30.83     3.8897     4.7241
2014.7411     26.69     31.65     4.7624     5.5937
2014.7438     26.76     32.16     4.0042     4.8310
2014.7466     24.43     31.63     4.0383     4.8316
2014.7493     25.00     30.31     4.0576     4.8137
2014.7521     27.95     31.92     4.1082     4.8866
2014.7548     25.44     33.33     4.0739     4.9150
2014.7575     24.71     31.86     4.8118     5.7663
2014.7603     25.88     31.60     3.5535     4.3438
2014.7630     25.30     33.37     4.1616     4.9157
2014.7658     26.85     32.53     4.2918     5.0404
2014.7685     27.17     32.78     3.7623     4.5263
2014.7712     27.75     32.35     3.8789     4.5632
2014.7740     28.58     32.13     4.0620     4.8287
2014.7767     25.63     32.59     4.1228     4.9043
2014.7795     27.30     33.04     3.7021     4.4133
2014.7822     26.33     32.56     3.8484     4.6012
2014.7849     26.44     31.90     4.0665     4.8639
2014.7877     21.83     32.67     3.9167     4.7508
2014.7904     25.06     34.21     4.1989     5.0351
2014.7932     25.90     33.25     4.0022     4.7839
2014.7959     23.03     31.26     4.1076     4.9278
2014.7986     28.07     29.94     4.4440     5.2675
2014.8014     26.70     31.22     3.8587     4.6427
2014.8041     27.71     31.58     4.0492     4.8094
2014.8068     29.05     32.06     4.0616     4.9727
2014.8096     26.31     32.24     4.2074     4.9814
2014.8123     27.86     32.89     3.4963     4.1571
2014.8151     26.75     32.74     3.8229     4.5256
2014.8178     27.42     30.02     4.1608     5.0250
2014.8205     27.97     32.39     4.0333     4.7569
2014.8233     26.13     32.54     4.4440     5.2673
2014.8260     21.66     34.61     4.2014     5.0371
2014.8288     21.07     31.31     3.9832     4.8022
2014.8315     27.64     35.24     3.9842     4.7661
2014.8342     27.78     34.46     4.2569     5.0765
2014.8370     25.72     34.59     3.8832     4.6759
2014.8397     20.09     36.77     3.9301     4.7009
2014.8425     27.94     33.99     4.0450     4.9195
2014.8452     25.83     31.56     3.6642     4.4021
2014.8479     28.40     33.47     3.9226     4.6541
2014.8507     29.02     32.78     3.6495     4.3852
2014.8534     27.31     33.05     3.9541     4.6580
2014.8562     26.95     32.46     3.4679     4.1971
2014.8589     26.04     32.77     3.6021     4.3252
2014.8616     23.84     29.97     3.7472     4.4776
2014.8644     27.34     32.62     3.6884     4.4719
2014.8671     25.35     32.37     3.8485     4.6013
2014.8699     24.96     30.57     3.6494     4.3506
2014.8726     27.68     36.31     3.9228     4.6540
2014.8753     26.99     33.09     3.5461     4.2955
2014.8781     25.68     35.15     3.7630     4.4864
2014.8808     24.04     32.81     3.7629     4.4860
2014.8836     28.80     31.41     3.7113     4.4275
2014.8863     27.06     32.25     3.6358     4.3317
2014.8890     28.29     31.75     3.7410     4.4158
2014.8918     20.58     27.36     3.6463     4.3489
2014.8945     30.88     29.66     3.8627     4.5802
2014.8973     26.32     35.08     3.8341     4.5496
2014.9000     28.47     31.60     3.6151     4.2667
2014.9027     29.84     34.18     4.1663     4.8849
2014.9055     26.95     32.02     3.6916     4.3621
2014.9082     28.90     34.02     3.6092     4.3731
2014.9110     27.55     31.75     3.6603     4.3563
2014.9137     27.56     32.21     3.5720     4.2529
2014.9164     27.32     33.65     3.2445     3.8774
2014.9192     27.06     33.14     3.5519     4.1870
2014.9219     25.45     33.49     3.7505     4.4344
2014.9247     33.82     34.54     3.8224     4.5251
2014.9274     22.22     30.60     3.5417     4.2508
2014.9301     26.26     33.39     3.5086     4.2092
2014.9329     27.47     31.69     3.4478     4.1303
2014.9356     21.91     25.46     3.6645     4.4022
2014.9384     29.61     32.37     3.6331     4.2992
2014.9411     31.59     33.65     3.6873     4.3594
2014.9438     30.48     33.06     3.8140     4.4831
2014.9466     28.67     33.84     3.4403     4.0824
2014.9493     28.84     32.79     3.5080     4.1750
