#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2013.5329     -26.38     28.21     4.6279     3.6649
2013.5356     -25.98     27.14     4.3889     3.4813
2013.5384     -29.97     29.19     4.3890     3.4530
2013.5411     -25.67     30.76     3.5870     2.8165
2013.5438     -26.70     29.03     3.4219     2.7120
2013.5466     -27.63     29.39     3.1655     2.5175
2013.5493     -27.36     30.98     3.4931     2.7713
2013.5521     -27.78     30.21     3.4035     2.6813
2013.5548     -24.02     27.58     3.4557     2.7555
2013.5575     -26.84     31.17     4.0721     3.1497
2013.5603     -27.56     27.19     3.5603     2.8282
2013.5630     -30.50     29.82     3.7622     2.9783
2013.5658     -24.77     30.41     4.0312     3.2171
2013.5685     -27.22     28.73     4.0592     3.2437
2013.5712     -25.49     31.68     4.5609     3.6095
2013.5740     -27.97     31.87     3.6605     2.9270
2013.5767     -28.16     30.54     3.9835     3.1825
2013.5795     -26.81     30.02     3.7314     3.0382
2013.5822     -25.50     31.38     4.3360     3.4557
2013.5849     -26.38     32.23     4.0089     3.1685
2013.5877     -27.73     29.04     4.0862     3.2828
2013.5904     -27.22     33.37     3.9694     3.1816
2013.5932     -29.26     30.09     3.4904     2.8203
2013.5959     -30.09     31.32     3.6560     2.9552
2013.5986     -24.49     30.03     3.7305     2.9864
2013.6014     -24.54     28.83     3.5444     2.8479
2013.6041     -26.28     30.82     4.3808     3.5276
2013.6068     -27.72     31.81     3.9447     3.0930
2013.6096     -28.20     30.46     3.9133     3.1225
2013.6123     -29.88     30.88     3.7505     2.9503
2013.6151     -29.67     30.96     3.7728     3.0051
2013.6178     -27.75     29.47     3.2513     2.6060
2013.6205     -27.31     30.12     4.5019     3.6123
2013.6233     -26.74     30.18     4.2452     3.3809
2013.6260     -27.18     30.77     3.7023     2.9464
2013.6288     -27.96     30.73     4.5811     3.6937
2013.6315     -27.70     29.54     4.9853     3.9767
2013.6342     -27.05     29.35     3.8501     3.0185
2013.6370     -30.01     28.70     4.0124     3.1701
2013.6397     -26.68     27.27     4.0587     3.1926
2013.6425     -28.77     30.30     3.7045     2.9478
2013.6452     -32.29     32.78     5.3332     4.2142
2013.6479     -28.02     28.50     3.6590     2.8756
2013.6507     -29.31     33.62     3.6999     2.9463
2013.6534     -29.79     31.34     3.9690     3.1314
2013.6562     -27.44     32.37     3.8471     3.0661
2013.6589     -29.18     30.76     4.0381     3.1586
2013.6616     -29.33     31.06     3.5956     2.8719
2013.6644     -27.67     31.68     3.4119     2.7344
2013.6671     -26.78     30.52     2.8495     2.2899
2013.6699     -27.60     31.23     3.0190     2.3974
2013.6726     -27.10     31.54     3.3284     2.6174
2013.6753     -28.52     31.07     3.1654     2.4653
2013.6781     -28.81     31.77     3.2626     2.5643
2013.6808     -26.91     31.32     3.6593     2.8772
2013.6836     -28.06     30.17     3.6430     2.8509
2013.6863     -25.64     32.49     3.3986     2.6765
2013.6890     -27.76     29.68     3.4252     2.7146
2013.6918     -28.97     29.71     3.3991     2.6762
2013.6945     -28.10     31.23     3.5856     2.8162
2013.6973     -27.61     30.51     3.2548     2.6073
2013.7000     -27.91     30.18     3.4964     2.7730
2013.7027     -28.92     32.25     3.6407     2.8945
2013.7055     -27.42     31.02     3.7993     2.9943
2013.7082     -27.72     31.09     3.3224     2.6645
2013.7110     -28.21     32.22     3.1599     2.5148
2013.7137     -27.01     30.04     4.1372     3.2057
2013.7164     -25.95     34.23     3.6785     2.8859
2013.7192     -28.80     30.94     3.7014     2.9472
2013.7219     -28.08     30.70     3.3536     2.6624
2013.7247     -29.74     31.73     3.3951     2.7106
2013.7274     -26.81     32.39     3.4192     2.7122
2013.7301     -28.18     32.51     3.4228     2.7125
2013.7329     -27.26     31.74     3.5076     2.7643
2013.7356     -28.37     31.29     3.4978     2.7268
2013.7384     -28.45     31.34     3.1809     2.5483
2013.7411     -28.48     30.95     3.2273     2.5464
2013.7438     -28.75     32.56     3.3793     2.6926
2013.7466     -27.69     31.39     2.8740     2.3260
2013.7493     -28.83     30.65     3.0403     2.4294
2013.7521     -28.67     30.86     3.0808     2.4825
2013.7548     -28.85     31.49     3.3044     2.6310
2013.7575     -28.98     31.46     3.2307     2.5703
2013.7603     -27.52     31.18     2.8493     2.2896
2013.7630     -27.53     31.08     3.1182     2.4919
2013.7658     -30.23     31.51     3.3518     2.6541
2013.7685     -30.33     30.44     3.3743     2.6709
2013.7712     -29.03     30.46     2.8277     2.2532
2013.7740     -29.22     31.10     3.0638     2.4663
2013.7767     -28.35     29.53     3.1137     2.4928
2013.7795     -31.05     30.47     3.0711     2.4224
2013.7822     -29.73     30.69     2.9606     2.3467
2013.7849     -28.41     31.63     3.2563     2.5582
2013.7877     -29.85     32.82     3.1599     2.5148
2013.7904     -27.80     31.35     3.0887     2.4540
2013.7932     -27.46     29.60     2.9473     2.3365
2013.7959     -28.55     30.07     3.0473     2.4382
2013.7986     -28.76     30.71     3.0892     2.4528
2013.8014     -30.41     30.08     2.9728     2.3755
2013.8041     -29.39     30.58     2.9508     2.3382
2013.8068     -28.21     30.47     2.7596     2.1966
2013.8096     -29.37     30.98     3.1610     2.5126
2013.8123     -28.90     32.54     2.9508     2.3382
2013.8151     -28.13     30.63     3.0659     2.4171
2013.8178     -29.02     30.56     3.2786     2.5935
2013.8205     -30.61     31.85     2.9493     2.3373
2013.8233     -30.20     31.60     2.7587     2.1960
2013.8260     -28.62     31.14     3.0213     2.3955
2013.8288     -30.10     30.30     3.0363     2.4110
2013.8315     -30.12     31.86     2.9692     2.3708
2013.8342     -30.26     30.40     3.0490     2.3856
2013.8370     -29.47     31.56     3.0198     2.3950
2013.8397     -30.78     31.23     3.0469     2.4383
2013.8425     -29.81     31.05     2.9800     2.3789
2013.8452     -29.73     31.41     2.8275     2.2530
2013.8479     -28.48     30.74     2.9490     2.3356
2013.8507     -28.16     31.68     2.8269     2.2528
2013.8534     -30.12     30.52     2.7856     2.2330
2013.8562     -29.19     29.02     2.9229     2.3490
2013.8589     -29.45     28.15     2.9210     2.3482
2013.8616     -28.11     30.00     2.7813     2.2313
2013.8644     -28.77     31.85     2.7856     2.2331
2013.8671     -29.68     32.51     2.8187     2.2751
2013.8699     -29.72     30.99     2.8028     2.2679
2013.8726     -29.83     32.19     2.7587     2.1948
2013.8753     -28.83     31.89     2.8765     2.3272
2013.8781     -28.37     31.71     2.8818     2.3294
2013.8808     -28.35     30.05     3.0367     2.4560
2013.8836     -28.93     30.51     2.9932     2.4073
2013.8863     -30.78     30.93     2.6617     2.1490
2013.8890     -29.22     30.58     2.8513     2.2893
2013.8918     -29.45     29.79     2.7585     2.1945
2013.8945     -28.75     31.43     2.8033     2.2667
2013.8973     -29.06     30.38     2.6623     2.1492
2013.9000     -28.97     31.46     2.7567     2.2450
2013.9027     -28.66     31.78     2.6620     2.1488
2013.9055     -29.66     30.65     2.6127     2.1274
2013.9082     -30.46     31.86     2.7864     2.2363
2013.9110     -29.04     30.78     2.6156     2.1270
2013.9137     -28.82     31.06     2.4515     1.9733
2013.9164     -29.69     30.87     2.4502     1.9728
2013.9192     -28.45     29.80     2.6413     2.1140
2013.9219     -28.72     30.48     2.5705     2.0548
2013.9247     -30.40     31.10     2.5712     2.0552
2013.9274     -29.69     30.77     2.7414     2.1619
2013.9301     -30.13     30.42     2.6907     2.1374
2013.9329     -31.20     31.08     2.6859     2.1351
2013.9356     -30.39     31.10     2.6395     2.1132
2013.9384     -31.87     31.59     2.6875     2.1361
2013.9411     -30.23     30.59     2.7804     2.2306
2013.9438     -31.00     30.44     2.6963     2.1402
2013.9466     -29.24     29.88     2.7361     2.2100
2013.9493     -29.29     30.01     2.7579     2.1943
2013.9521     -30.83     31.26     2.7738     2.2033
2013.9548     -28.63     29.91     2.5211     2.0314
2013.9575     -28.85     30.35     2.4763     1.9596
2013.9603     -29.89     30.59     2.7785     2.2298
2013.9630     -31.02     31.18     2.6668     2.1010
2013.9658     -31.33     31.26     2.4761     1.9611
2013.9685     -30.72     31.09     2.6034     2.0490
2013.9712     -29.70     30.98     2.5561     2.0234
2013.9740     -30.15     30.74     2.8283     2.2534
2013.9767     -29.82     31.36     2.7803     2.2305
2013.9795     -30.28     31.03     2.6872     2.1357
2013.9822     -30.43     31.53     2.5506     2.0235
2013.9849     -29.68     30.56     2.6389     2.1130
2013.9877     -29.47     31.05     2.4980     1.9956
2013.9904     -29.29     31.55     2.4496     1.9725
2013.9932     -29.79     30.32     2.6181     2.0791
2013.9959     -30.91     31.31     2.5215     2.0315
2013.9986     -30.20     30.57     2.3802     1.9153
2014.0014     -31.30     30.83     3.0892     2.4528
2014.0041     -31.52     30.87     2.7412     2.1619
2014.0068     -30.80     31.14     2.6881     2.1363
2014.0096     -29.67     30.34     2.7160     2.1260
2014.0123     -31.15     32.08     2.6668     2.1010
2014.0151     -31.91     31.83     2.8057     2.2186
2014.0178     -30.28     29.79     2.6388     2.1128
2014.0205     -30.85     30.25     2.5967     2.0426
2014.0233     -31.38     30.98     2.8283     2.2534
2014.0260     -30.98     30.85     2.7376     2.1602
2014.0288     -30.69     31.90     2.6915     2.1380
2014.0315     -32.11     31.23     2.6693     2.1034
2014.0342     -30.84     31.27     2.4770     1.9600
2014.0370     -30.67     31.37     2.7377     2.1631
2014.0397     -29.93     30.91     2.5968     2.0427
2014.0425     -29.71     30.88     2.7830     2.2319
2014.0452     -31.23     31.71     2.7209     2.1781
2014.0479     -31.15     33.83     2.5452     2.0179
2014.0507     -31.89     30.58     2.6867     2.1357
2014.0534     -29.77     29.69     2.5812     2.0615
2014.0562     -31.45     30.31     3.2302     2.5705
2014.0589     -31.24     31.41     2.5969     2.0428
2014.0616     -30.93     31.02     3.1370     2.4757
2014.0644     -30.68     31.48     2.4503     1.9729
2014.0671     -30.73     30.59     2.8769     2.2767
2014.0699     -31.57     31.72     2.5908     2.0902
2014.0726     -30.95     30.51     2.9067     2.2937
2014.0753     -32.57     31.72     2.7120     2.1725
2014.0781     -31.52     31.38     2.8289     2.2536
2014.0808     -31.75     30.29     2.6917     2.1379
2014.0836     -31.15     31.25     2.9210     2.3482
2014.0863     -30.64     31.04     2.5471     2.0189
2014.0890     -31.35     32.10     2.5498     2.0200
2014.0918     -30.67     30.14     3.1164     2.4415
2014.0945     -31.62     31.85     2.7424     2.1622
2014.0973     -30.59     30.81     2.8056     2.2185
2014.1000     -33.71     31.80     2.8998     2.3138
2014.1027     -31.31     30.84     2.8834     2.2799
2014.1055     -31.81     30.84     2.9972     2.3602
2014.1082     -30.24     31.62     3.1445     2.4846
2014.1110     -30.36     30.97     2.8753     2.2565
2014.1137     -31.71     31.29     3.1682     2.4665
2014.1164     -31.67     31.89     2.8100     2.2208
2014.1192     -32.25     30.90     2.7586     2.1947
2014.1219     -32.56     30.89     2.8834     2.2826
2014.1247     -32.43     26.80     2.8990     2.3133
2014.1274     -29.15     29.61     2.8996     2.3122
2014.1301     -31.60     32.97     2.9772     2.3249
2014.1329     -31.88     31.50     3.1894     2.5025
2014.1356     -31.27     30.91     2.7861     2.1834
2014.1384     -32.29     30.83     2.9980     2.3594
2014.1411     -31.76     30.91     2.6881     2.1364
2014.1438     -30.88     30.47     2.9824     2.3303
2014.1466     -33.13     31.45     3.2163     2.4929
2014.1493     -33.30     30.62     3.1448     2.4322
2014.1521     -30.38     31.61     2.8573     2.2434
2014.1548     -31.73     30.58     2.9298     2.3050
2014.1575     -31.83     29.82     3.2569     2.5587
2014.1603     -30.12     32.37     3.5455     2.7476
2014.1630     -33.52     29.63     3.1654     2.4681
2014.1658     -30.75     31.62     3.1171     2.4419
2014.1685     -31.73     31.30     3.2359     2.5248
2014.1712     -33.69     31.58     3.1980     2.5106
2014.1740     -33.11     29.99     3.5517     2.7508
2014.1767     -33.45     30.00     3.6325     2.7921
2014.1795     -32.19     31.69     3.3872     2.5990
2014.1822     -31.33     31.68     3.1209     2.4437
2014.1849     -33.74     31.51     3.0747     2.4211
2014.1877     -31.60     30.71     3.1829     2.4289
2014.1904     -31.42     31.94     3.0036     2.3632
2014.1932     -33.30     30.73     3.1959     2.4573
2014.1959     -32.43     31.12     3.4771     2.6910
2014.1986     -34.57     31.41     2.9766     2.3247
2014.2014     -32.41     31.31     3.1683     2.4667
2014.2041     -33.23     31.82     3.0490     2.3854
2014.2068     -34.29     30.62     3.3091     2.5864
2014.2096     -34.63     32.37     3.2155     2.4925
2014.2123     -33.32     31.36     3.4966     2.7238
2014.2151     -31.79     31.24     3.4765     2.6911
2014.2178     -31.95     31.23     3.7475     2.8475
2014.2205     -32.84     31.47     3.5250     2.7145
2014.2233     -34.64     31.35     3.0587     2.3941
2014.2260     -32.80     31.45     2.7368     2.1624
2014.2288     -33.20     31.90     3.1948     2.4553
2014.2315     -35.19     31.48     3.3526     2.5860
2014.2342     -30.01     32.10     3.3600     2.6087
2014.2370     -35.82     31.25     4.0707     3.1488
2014.2397     -32.90     29.55     3.4514     2.7018
2014.2425     -34.12     32.26     3.4457     2.6991
2014.2452     -33.36     30.76     3.4270     2.6654
2014.2479     -32.37     31.19     3.5256     2.7134
2014.2507     -33.42     31.93     3.4405     2.7464
2014.2534     -32.66     30.65     3.1697     2.4701
2014.2562     -34.15     30.63     2.9590     2.3462
2014.2589     -33.60     30.81     3.5453     2.7477
2014.2616     -34.95     31.03     3.3078     2.5835
2014.2644     -32.91     30.69     3.1510     2.4836
2014.2671     -34.92     32.34     3.0908     2.4538
2014.2699     -35.92     31.93     3.4464     2.6993
2014.2726     -33.63     32.27     3.4560     2.6559
2014.2753     -33.53     31.38     3.4764     2.6908
2014.2781     -33.72     31.29     3.2994     2.6288
2014.2808     -36.16     31.46     3.1401     2.4773
2014.2836     -33.50     32.81     3.2620     2.5609
2014.2863     -33.60     29.16     3.7212     2.8889
2014.2890     -34.94     30.20     3.6669     2.8309
2014.2918     -34.07     31.92     3.9788     3.0561
2014.2945     -34.76     31.11     3.5368     2.7923
2014.2973     -34.31     32.38     3.0914     2.4553
2014.3000     -33.67     29.31     3.0402     2.4310
2014.3027     -36.01     32.60     3.6716     2.8331
2014.3055     -35.36     31.28     3.4578     2.7127
2014.3082     -34.25     31.72     3.3778     2.6415
2014.3110     -34.69     31.99     3.2785     2.5933
2014.3137     -34.45     31.85     3.4783     2.7441
2014.3164     -34.97     31.44     3.3972     2.6758
2014.3192     -33.63     31.55     3.3492     2.6529
2014.3219     -33.30     32.07     3.5469     2.7484
2014.3247     -33.51     32.20     3.0227     2.3961
2014.3274     -37.12     31.95     3.6904     2.8668
2014.3301     -32.60     31.74     3.4753     2.6891
2014.3329     -33.76     31.42     3.3727     2.6715
2014.3356     -34.39     33.15     3.4019     2.6778
2014.3384     -34.89     31.71     3.0755     2.4217
2014.3411     -36.40     33.36     3.2111     2.5368
2014.3438     -32.86     31.69     3.2284     2.5471
2014.3466     -34.28     32.26     3.5971     2.8241
2014.3493     -35.12     30.72     3.2406     2.5805
2014.3521     -33.06     34.19     3.3728     2.6715
2014.3548     -35.27     31.12     3.4254     2.6658
2014.3575     -37.82     32.48     3.6516     2.9044
2014.3603     -35.96     31.44     3.4673     2.7351
2014.3630     -34.83     31.36     3.5012     2.7829
2014.3658     -34.60     33.07     3.9152     3.0497
2014.3685     -34.86     30.25     3.5109     2.7877
2014.3712     -35.76     32.45     3.7095     2.9013
2014.3740     -36.19     31.79     3.9217     3.0767
2014.3767     -37.64     31.13     4.0637     3.1969
2014.3795     -34.01     31.58     3.9532     3.1213
2014.3822     -35.72     32.73     3.7702     3.0041
2014.3849     -33.76     32.14     3.7326     2.9435
2014.3877     -32.18     30.97     3.3972     2.6758
2014.3904     -35.22     32.43     3.5278     2.8135
2014.3932     -37.28     35.34     3.7491     2.9684
2014.3959     -36.03     33.23     3.7971     2.9929
2014.3986     -34.40     32.64     4.2026     3.3106
2014.4014     -32.89     30.38     3.2545     2.6103
2014.4041     -35.64     33.61     3.9729     3.2029
2014.4068     -36.55     32.12     3.3956     2.7281
2014.4096     -34.14     32.07     3.6074     2.9009
2014.4123     -35.54     33.03     3.8981     3.0913
2014.4151     -33.52     31.79     4.0892     3.2318
2014.4178     -34.52     33.95     3.3490     2.6526
2014.4205     -33.29     30.62     3.8911     3.0863
2014.4233     -34.96     32.57     3.7707     3.0045
2014.4260     -34.00     32.29     3.7979     2.9920
2014.4288     -33.70     30.77     3.3851     2.6448
2014.4315     -34.84     33.84     3.9666     3.1331
2014.4342     -33.45     34.63     3.7379     2.9459
2014.4370     -35.06     33.87     3.1586     2.5115
2014.4397     -35.01     33.53     3.5179     2.7599
2014.4425     -34.05     31.19     3.5154     2.7965
2014.4452     -35.15     32.08     3.6559     2.9256
2014.4479     -35.48     30.94     3.8778     3.0581
2014.4507     -36.64     32.99     3.5335     2.8267
2014.4534     -34.62     32.57     3.3803     2.6975
2014.4562     -36.54     32.11     4.0028     3.1298
2014.4589     -30.33     32.40     3.7481     2.9695
2014.4616     -33.31     33.00     3.9027     3.1224
2014.4644     -34.77     32.15     3.3709     2.6876
2014.4671     -35.31     33.41     3.5423     2.7948
2014.4699     -38.07     34.70     3.4767     2.7435
2014.4726     -35.06     35.42     3.3485     2.6524
2014.4753     -34.24     33.47     3.3016     2.6326
2014.4781     -35.18     33.95     3.5972     2.9155
2014.4808     -31.90     35.01     3.7020     2.9474
2014.4836     -32.97     33.31     3.5337     2.8411
2014.4863     -33.48     33.82     3.6995     2.9848
2014.4890     -36.27     33.18     3.3007     2.6320
2014.4918     -35.81     34.54     3.2101     2.5389
2014.4945     -34.45     33.50     3.4247     2.6656
2014.4973     -34.49     32.80     3.3518     2.6567
2014.5000     -33.77     33.90     3.5614     2.8302
2014.5027     -34.17     31.26     3.3711     2.6879
2014.5055     -38.02     32.61     3.9891     3.1335
2014.5082     -36.18     35.08     3.5121     2.8054
2014.5110     -34.67     33.53     3.1138     2.4930
2014.5137     -36.13     33.61     3.6939     2.9250
2014.5164     -34.26     35.44     3.4257     2.7190
2014.5192     -33.50     36.31     4.1312     3.2527
2014.5219     -36.66     35.68     3.4881     2.7489
2014.5247     -34.37     33.04     3.6593     2.8756
2014.5274     -35.21     34.17     3.4923     2.7709
2014.5301     -34.49     33.93     4.0621     3.1935
2014.5329     -36.45     35.35     3.6845     2.9154
2014.5356     -35.78     33.39     3.6073     2.8522
2014.5384     -35.62     34.32     3.7739     3.0084
2014.5411     -33.16     35.17     4.2639     3.4163
2014.5438     -36.37     33.85     3.3706     2.6874
2014.5466     -38.07     36.45     3.1841     2.5482
2014.5493     -34.66     34.25     3.1882     2.5559
2014.5521     -37.71     34.99     3.9228     3.1792
2014.5548     -37.15     34.13     4.1241     3.2983
2014.5575     -35.93     35.75     4.1653     3.3443
2014.5603     -35.88     35.51     3.6401     2.8702
2014.5630     -37.92     34.40     3.7895     3.0149
2014.5658     -37.20     34.78     3.7490     2.9683
2014.5685     -35.70     34.17     3.6889     2.9151
2014.5712     -36.82     35.78     3.9972     3.0906
2014.5740     -34.07     34.39     3.9174     3.0747
2014.5767     -39.43     37.29     4.2330     3.3531
2014.5795     -34.93     35.34     4.1532     3.2874
2014.5822     -37.61     35.55     3.8205     3.0306
2014.5849     -39.08     35.63     3.6434     2.8464
2014.5877     -38.16     34.03     4.6000     3.6374
2014.5904     -39.13     36.49     3.7950     3.0423
2014.5932     -34.86     34.47     3.7739     3.0085
2014.5959     -39.15     35.78     3.9135     3.1250
2014.5986     -35.03     35.09     3.7171     2.9639
2014.6014     -35.24     35.12     4.1093     3.2192
2014.6041     -36.98     34.85     3.5655     2.8358
2014.6068     -38.44     36.16     3.6837     2.9152
2014.6096     -34.43     35.96     3.5185     2.7599
2014.6123     -35.98     35.57     3.6189     2.8614
2014.6151     -37.83     36.09     3.6365     2.8409
2014.6178     -39.47     36.18     3.7021     2.9461
2014.6205     -36.58     37.38     2.9913     2.4080
2014.6233     -36.11     35.24     3.1874     2.5556
2014.6260     -33.88     36.75     3.4891     2.7722
2014.6288     -35.21     35.20     3.4409     2.7492
2014.6315     -36.50     35.17     3.6331     2.8910
2014.6342     -36.94     35.75     3.7720     2.9353
2014.6370     -37.51     37.13     3.3008     2.6322
2014.6397     -36.39     36.54     3.1892     2.5565
2014.6425     -36.42     34.82     3.4397     2.7460
2014.6452     -36.58     34.81     3.2998     2.6294
2014.6479     -37.35     37.03     3.2782     2.5949
2014.6507     -37.02     36.73     3.3308     2.6237
2014.6534     -36.92     36.56     3.3725     2.6885
2014.6562     -33.12     35.46     3.9409     3.1106
2014.6589     -36.68     35.70     3.3946     2.7106
2014.6616     -38.88     36.85     3.6106     2.8715
2014.6644     -37.97     36.90     3.8413     3.0641
2014.6671     -34.99     37.43     3.5877     2.8696
2014.6699     -38.15     36.09     3.6800     2.9110
2014.6726     -38.84     37.34     3.5864     2.8686
2014.6753     -37.59     37.18     3.7119     2.9512
2014.6781     -36.12     37.51     3.7772     3.0068
2014.6808     -36.15     36.71     3.3519     2.6569
2014.6836     -33.81     35.68     3.8699     3.0519
2014.6863     -37.82     35.37     3.5379     2.7930
2014.6890     -38.51     37.34     4.0678     3.1989
2014.6918     -39.24     37.07     3.9464     3.1182
2014.6945     -38.97     37.21     4.1081     3.2724
2014.6973     -36.96     37.31     4.1005     3.2625
2014.7000     -38.78     35.75     3.7155     2.9807
2014.7027     -40.89     36.64     3.9686     3.1559
2014.7055     -38.93     36.26     3.4186     2.7664
2014.7082     -35.44     35.86     3.7220     2.9836
2014.7110     -37.23     35.93     3.5091     2.7810
2014.7137     -35.66     36.10     3.3225     2.6659
2014.7164     -38.31     37.42     3.2504     2.6055
2014.7192     -36.56     37.58     4.0530     3.2396
2014.7219     -36.86     37.04     3.4634     2.7872
2014.7247     -36.20     36.12     3.5593     2.8293
2014.7274     -37.36     37.04     3.3485     2.6526
2014.7301     -36.80     36.39     3.6625     2.9325
2014.7329     -36.76     36.36     3.5109     2.8063
2014.7356     -32.44     34.32     3.6017     2.8881
2014.7384     -34.76     37.70     3.4922     2.8292
2014.7411     -37.05     35.41     3.0143     2.4433
2014.7438     -37.94     35.85     3.5809     2.8663
2014.7466     -37.51     35.08     3.8698     3.0521
2014.7493     -36.36     34.98     3.5605     2.8298
2014.7521     -36.72     34.69     3.6309     2.8872
2014.7548     -34.83     34.76     3.7857     2.9971
2014.7575     -35.67     36.62     3.7729     3.0079
2014.7603     -39.17     36.92     3.5110     2.8065
2014.7630     -35.74     36.45     3.2995     2.6289
2014.7658     -35.95     34.42     3.5004     2.7828
2014.7685     -35.53     34.99     3.3298     2.6193
2014.7712     -35.55     35.00     3.3734     2.6907
2014.7740     -36.59     36.88     3.2522     2.6067
2014.7767     -35.15     35.99     3.2997     2.6827
2014.7795     -35.96     35.66     3.1101     2.4882
2014.7822     -36.41     35.74     3.2728     2.6430
2014.7849     -36.67     35.28     3.2043     2.5867
2014.7877     -34.64     35.26     3.2557     2.6111
2014.7904     -37.40     36.14     3.0140     2.4457
2014.7932     -35.58     37.08     3.1584     2.5648
2014.7959     -35.65     37.63     3.5337     2.8411
2014.7986     -36.96     35.46     3.2971     2.6567
2014.8014     -37.22     35.92     3.4048     2.7077
2014.8041     -36.66     37.33     3.4452     2.7484
2014.8068     -35.54     36.23     3.0018     2.4122
2014.8096     -37.09     35.64     3.5749     2.8403
2014.8123     -34.52     34.47     3.1276     2.4967
2014.8151     -36.62     35.76     3.3064     2.6351
2014.8178     -37.62     35.35     3.2301     2.5703
2014.8205     -35.47     34.95     3.5229     2.7623
2014.8233     -36.68     34.56     2.9914     2.4081
2014.8260     -36.41     36.56     3.1441     2.5347
2014.8288     -36.47     35.36     2.8025     2.2661
2014.8315     -37.09     37.19     3.0670     2.4676
2014.8342     -36.96     37.52     3.4066     2.6879
2014.8370     -35.82     34.55     3.0864     2.5039
2014.8397     -36.43     35.55     2.9663     2.4206
2014.8425     -35.07     34.40     3.2090     2.5889
2014.8452     -36.09     36.46     2.8760     2.3298
2014.8479     -35.89     34.59     3.3227     2.6664
2014.8507     -36.50     36.20     2.9274     2.3540
2014.8534     -35.78     35.45     2.9215     2.3483
2014.8562     -35.85     37.04     2.6842     2.1856
2014.8589     -36.39     36.03     2.8998     2.3138
2014.8616     -35.72     35.21     2.6616     2.1501
2014.8644     -36.25     34.81     3.4197     2.7125
2014.8671     -37.45     35.25     2.8503     2.2904
2014.8699     -34.89     36.55     2.8189     2.2755
2014.8726     -37.19     34.98     3.0019     2.4125
2014.8753     -35.87     35.61     2.8273     2.3070
2014.8781     -36.87     35.61     2.9688     2.3710
2014.8808     -35.92     35.95     2.9737     2.3760
2014.8836     -36.06     35.93     2.7856     2.2331
2014.8863     -36.03     35.71     3.1134     2.4899
2014.8890     -35.91     35.63     2.7642     2.1989
2014.8918     -38.27     35.23     3.0702     2.4219
2014.8945     -38.35     36.73     3.1592     2.5114
2014.8973     -37.18     35.90     2.9068     2.3169
2014.9000     -37.78     36.79     2.8991     2.3134
2014.9027     -37.57     36.25     3.2842     2.5976
2014.9055     -36.72     34.90     2.9054     2.3162
2014.9082     -38.58     36.04     2.7319     2.2078
2014.9110     -37.19     36.21     2.9003     2.3126
2014.9137     -39.08     35.22     2.9012     2.3129
2014.9164     -37.21     36.23     2.6630     2.1496
2014.9192     -38.97     36.80     2.8798     2.2778
2014.9219     -39.13     35.46     3.2621     2.5609
2014.9247     -38.10     36.06     2.9493     2.3361
2014.9274     -38.66     35.27     2.7857     2.2332
2014.9301     -39.13     35.87     2.8283     2.2534
2014.9329     -38.52     35.29     2.7354     2.2095
2014.9356     -37.69     34.98     2.5675     2.0548
2014.9384     -40.08     37.38     2.7585     2.1945
2014.9411     -38.22     34.79     2.8998     2.3137
2014.9438     -36.73     35.93     2.7728     2.2027
2014.9466     -37.85     35.80     2.7622     2.1965
2014.9493     -37.56     35.83     2.8284     2.2536
2014.9521     -38.38     32.73     3.0177     2.3939
2014.9548     -37.43     35.02     2.8988     2.3131
2014.9575     -38.45     34.62     2.8322     2.2583
2014.9603     -37.65     35.06     2.7587     2.1948
2014.9630     -39.10     35.95     2.7604     2.1972
2014.9658     -38.10     36.26     2.9491     2.3357
2014.9685     -39.58     36.45     2.7589     2.1951
2014.9712     -38.56     36.55     2.8839     2.2801
2014.9740     -39.65     36.29     2.6403     2.1138
2014.9767     -40.23     36.24     2.6874     2.1360
2014.9795     -37.71     34.89     2.6910     2.1379
2014.9822     -38.85     36.83     2.7817     2.2313
2014.9849     -39.38     36.74     2.6623     2.1492
2014.9877     -41.05     36.85     2.9676     2.3459
2014.9904     -39.08     35.84     2.7347     2.2090
2014.9932     -39.28     37.20     2.8559     2.2416
2014.9959     -37.77     36.06     2.5284     2.0367
2014.9986     -39.60     35.85     2.4973     1.9951
2015.0014     -39.32     35.68     2.7581     2.1959
2015.0041     -40.11     35.65     2.7655     2.1992
2015.0068     -40.49     34.34     2.5509     2.0746
2015.0096     -40.28     34.00     2.9436     2.3838
2015.0123     -40.16     35.06     2.5193     2.0321
2015.0151     -38.75     35.33     3.0172     2.3940
2015.0178     -40.52     36.31     2.8373     2.2577
2015.0205     -38.51     36.52     2.7352     2.2092
2015.0233     -40.43     36.87     2.5907     2.0901
2015.0260     -39.86     35.29     2.6870     2.1361
2015.0288     -39.41     36.04     2.6910     2.1375
2015.0315     -39.69     35.91     2.8055     2.2184
2015.0342     -39.80     36.49     2.8323     2.2552
2015.0370     -40.45     36.17     2.7430     2.1656
2015.0397     -39.56     36.44     2.8321     2.2552
2015.0425     -38.69     35.60     2.8284     2.2536
2015.0452     -39.61     36.27     2.4980     1.9956
2015.0479     -39.85     36.42     2.4014     1.9501
2015.0507     -39.17     36.61     3.0250     2.4002
2015.0534     -39.17     36.51     2.5945     2.0921
2015.0562     -40.10     37.70     2.7812     2.2312
