#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2014.4096     0.36     5.31     3.6074     2.9009
2014.4123     -1.01     6.26     3.8981     3.0913
2014.4151     1.03     5.01     4.0892     3.2318
2014.4178     0.04     7.16     3.3490     2.6526
2014.4205     1.30     3.81     3.8911     3.0863
2014.4233     -0.34     5.76     3.7707     3.0045
2014.4260     0.64     5.46     3.7979     2.9920
2014.4288     0.97     3.93     3.3851     2.6448
2014.4315     -0.16     6.99     3.9666     3.1331
2014.4342     1.26     7.77     3.7379     2.9459
2014.4370     -0.33     7.00     3.1586     2.5115
2014.4397     -0.25     6.64     3.5179     2.7599
2014.4425     0.73     4.30     3.5154     2.7965
2014.4452     -0.35     5.17     3.6559     2.9256
2014.4479     -0.65     4.02     3.8778     3.0581
2014.4507     -1.79     6.06     3.5335     2.8267
2014.4534     0.26     5.63     3.3803     2.6975
2014.4562     -1.64     5.15     4.0028     3.1298
2014.4589     4.59     5.44     3.7481     2.9695
2014.4616     1.63     6.02     3.9027     3.1224
2014.4644     0.20     5.16     3.3709     2.6876
2014.4671     -0.32     6.41     3.5423     2.7948
2014.4699     -3.06     7.69     3.4767     2.7435
2014.4726     -0.02     8.39     3.3485     2.6524
2014.4753     0.82     6.44     3.3016     2.6326
2014.4781     -0.10     6.90     3.5972     2.9155
2014.4808     3.20     7.96     3.7020     2.9474
2014.4836     2.16     6.24     3.5337     2.8411
2014.4863     1.67     6.75     3.6995     2.9848
2014.4890     -1.10     6.09     3.3007     2.6320
2014.4918     -0.61     7.44     3.2101     2.5389
2014.4945     0.78     6.38     3.4247     2.6656
2014.4973     0.75     5.68     3.3518     2.6567
2014.5000     1.50     6.77     3.5614     2.8302
2014.5027     1.13     4.12     3.3711     2.6879
2014.5055     -2.71     5.45     3.9891     3.1335
2014.5082     -0.84     7.91     3.5121     2.8054
2014.5110     0.70     6.35     3.1138     2.4930
2014.5137     -0.74     6.41     3.6939     2.9250
2014.5164     1.15     8.23     3.4257     2.7190
2014.5192     1.94     9.09     4.1312     3.2527
2014.5219     -1.20     8.46     3.4881     2.7489
2014.5247     1.11     5.80     3.6593     2.8756
2014.5274     0.29     6.93     3.4923     2.7709
2014.5301     1.04     6.67     4.0621     3.1935
2014.5329     -0.90     8.08     3.6845     2.9154
2014.5356     -0.21     6.11     3.6073     2.8522
2014.5384     -0.02     7.02     3.7739     3.0084
2014.5411     2.46     7.87     4.2639     3.4163
2014.5438     -0.72     6.54     3.3706     2.6874
2014.5466     -2.40     9.12     3.1841     2.5482
2014.5493     1.03     6.91     3.1882     2.5559
2014.5521     -1.99     7.64     3.9228     3.1792
2014.5548     -1.41     6.77     4.1241     3.2983
2014.5575     -0.17     8.37     4.1653     3.3443
2014.5603     -0.10     8.13     3.6401     2.8702
2014.5630     -2.11     7.01     3.7895     3.0149
2014.5658     -1.37     7.37     3.7490     2.9683
2014.5685     0.15     6.75     3.6889     2.9151
2014.5712     -0.94     8.35     3.9972     3.0906
2014.5740     1.84     6.95     3.9174     3.0747
2014.5767     -3.50     9.83     4.2330     3.3531
2014.5795     1.02     7.87     4.1532     3.2874
2014.5822     -1.63     8.07     3.8205     3.0306
2014.5849     -3.09     8.14     3.6434     2.8464
2014.5877     -2.14     6.54     4.6000     3.6374
2014.5904     -3.09     8.98     3.7950     3.0423
2014.5932     1.20     6.95     3.7739     3.0085
2014.5959     -3.06     8.24     3.9135     3.1250
2014.5986     1.08     7.55     3.7171     2.9639
2014.6014     0.89     7.57     4.1093     3.2192
2014.6041     -0.82     7.29     3.5655     2.8358
2014.6068     -2.26     8.59     3.6837     2.9152
2014.6096     1.77     8.37     3.5185     2.7599
2014.6123     0.25     7.97     3.6189     2.8614
2014.6151     -1.57     8.48     3.6365     2.8409
2014.6178     -3.19     8.55     3.7021     2.9461
2014.6205     -0.28     9.75     2.9913     2.4080
2014.6233     0.22     7.59     3.1874     2.5556
2014.6260     2.47     9.09     3.4891     2.7722
2014.6288     1.16     7.53     3.4409     2.7492
2014.6315     -0.11     7.50     3.6331     2.8910
2014.6342     -0.52     8.06     3.7720     2.9353
2014.6370     -1.07     9.43     3.3008     2.6322
2014.6397     0.08     8.83     3.1892     2.5565
2014.6425     0.07     7.09     3.4397     2.7460
2014.6452     -0.07     7.08     3.2998     2.6294
2014.6479     -0.81     9.29     3.2782     2.5949
2014.6507     -0.46     8.97     3.3308     2.6237
2014.6534     -0.34     8.79     3.3725     2.6885
2014.6562     3.48     7.68     3.9409     3.1106
2014.6589     -0.05     7.90     3.3946     2.7106
2014.6616     -2.23     9.04     3.6106     2.8715
2014.6644     -1.30     9.09     3.8413     3.0641
2014.6671     1.71     9.61     3.5877     2.8696
2014.6699     -1.43     8.25     3.6800     2.9110
2014.6726     -2.10     9.49     3.5864     2.8686
2014.6753     -0.82     9.32     3.7119     2.9512
2014.6781     0.67     9.64     3.7772     3.0068
2014.6808     0.66     8.83     3.3519     2.6569
2014.6836     3.03     7.78     3.8699     3.0519
2014.6863     -0.96     7.46     3.5379     2.7930
2014.6890     -1.63     9.42     4.0678     3.1989
2014.6918     -2.33     9.14     3.9464     3.1182
2014.6945     -2.04     9.27     4.1081     3.2724
2014.6973     -0.01     9.36     4.1005     3.2625
2014.7000     -1.80     7.79     3.7155     2.9807
2014.7027     -3.88     8.67     3.9686     3.1559
2014.7055     -1.90     8.27     3.4186     2.7664
2014.7082     1.60     7.86     3.7220     2.9836
2014.7110     -0.16     7.93     3.5091     2.7810
2014.7137     1.44     8.08     3.3225     2.6659
2014.7164     -1.19     9.39     3.2504     2.6055
2014.7192     0.58     9.54     4.0530     3.2396
2014.7219     0.30     8.99     3.4634     2.7872
2014.7247     0.99     8.06     3.5593     2.8293
2014.7274     -0.15     8.97     3.3485     2.6526
2014.7301     0.43     8.30     3.6625     2.9325
2014.7329     0.50     8.26     3.5109     2.8063
2014.7356     4.85     6.21     3.6017     2.8881
2014.7384     2.55     9.58     3.4922     2.8292
2014.7411     0.28     7.28     3.0143     2.4433
2014.7438     -0.58     7.71     3.5809     2.8663
2014.7466     -0.14     6.92     3.8698     3.0521
2014.7493     1.04     6.82     3.5605     2.8298
2014.7521     0.70     6.52     3.6309     2.8872
2014.7548     2.61     6.57     3.7857     2.9971
2014.7575     1.80     8.42     3.7729     3.0079
2014.7603     -1.68     8.71     3.5110     2.8065
2014.7630     1.78     8.23     3.2995     2.6289
2014.7658     1.59     6.19     3.5004     2.7828
2014.7685     2.03     6.74     3.3298     2.6193
2014.7712     2.04     6.74     3.3734     2.6907
2014.7740     1.02     8.61     3.2522     2.6067
2014.7767     2.48     7.71     3.2997     2.6827
2014.7795     1.69     7.37     3.1101     2.4882
2014.7822     1.27     7.43     3.2728     2.6430
2014.7849     1.03     6.96     3.2043     2.5867
2014.7877     3.09     6.94     3.2557     2.6111
2014.7904     0.35     7.80     3.0140     2.4457
2014.7932     2.20     8.73     3.1584     2.5648
2014.7959     2.15     9.28     3.5337     2.8411
2014.7986     0.86     7.09     3.2971     2.6567
2014.8014     0.63     7.54     3.4048     2.7077
2014.8041     1.21     8.94     3.4452     2.7484
2014.8068     2.35     7.83     3.0018     2.4122
2014.8096     0.82     7.23     3.5749     2.8403
2014.8123     3.42     6.04     3.1276     2.4967
2014.8151     1.34     7.33     3.3064     2.6351
2014.8178     0.37     6.90     3.2301     2.5703
2014.8205     2.54     6.49     3.5229     2.7623
2014.8233     1.35     6.09     2.9914     2.4081
2014.8260     1.65     8.07     3.1441     2.5347
2014.8288     1.61     6.87     2.8025     2.2661
2014.8315     1.01     8.68     3.0670     2.4676
2014.8342     1.16     9.00     3.4066     2.6879
2014.8370     2.33     6.02     3.0864     2.5039
2014.8397     1.74     7.01     2.9663     2.4206
2014.8425     3.12     5.85     3.2090     2.5889
2014.8452     2.13     7.90     2.8760     2.3298
2014.8479     2.35     6.02     3.3227     2.6664
2014.8507     1.77     7.62     2.9274     2.3540
2014.8534     2.51     6.85     2.9215     2.3483
2014.8562     2.46     8.43     2.6842     2.1856
2014.8589     1.94     7.42     2.8998     2.3138
2014.8616     2.63     6.58     2.6616     2.1501
2014.8644     2.13     6.17     3.4197     2.7125
2014.8671     0.95     6.59     2.8503     2.2904
2014.8699     3.54     7.89     2.8189     2.2755
2014.8726     1.26     6.31     3.0019     2.4125
2014.8753     2.60     6.93     2.8273     2.3070
2014.8781     1.63     6.91     2.9688     2.3710
2014.8808     2.60     7.24     2.9737     2.3760
2014.8836     2.49     7.21     2.7856     2.2331
2014.8863     2.54     6.98     3.1134     2.4899
2014.8890     2.68     6.89     2.7642     2.1989
2014.8918     0.35     6.48     3.0702     2.4219
2014.8945     0.29     7.96     3.1592     2.5114
2014.8973     1.48     7.12     2.9068     2.3169
2014.9000     0.90     8.00     2.8991     2.3134
2014.9027     1.14     7.45     3.2842     2.5976
2014.9055     2.02     6.08     2.9054     2.3162
2014.9082     0.18     7.22     2.7319     2.2078
2014.9110     1.59     7.38     2.9003     2.3126
2014.9137     -0.28     6.38     2.9012     2.3129
2014.9164     1.62     7.37     2.6630     2.1496
2014.9192     -0.12     7.93     2.8798     2.2778
2014.9219     -0.26     6.58     3.2621     2.5609
2014.9247     0.79     7.17     2.9493     2.3361
2014.9274     0.26     6.37     2.7857     2.2332
2014.9301     -0.18     6.95     2.8283     2.2534
2014.9329     0.44     6.36     2.7354     2.2095
2014.9356     1.30     6.05     2.5675     2.0548
2014.9384     -1.07     8.43     2.7585     2.1945
2014.9411     0.82     5.83     2.8998     2.3137
2014.9438     2.33     6.97     2.7728     2.2027
2014.9466     1.23     6.82     2.7622     2.1965
2014.9493     1.55     6.84     2.8284     2.2536
2014.9521     0.75     3.72     3.0177     2.3939
2014.9548     1.73     6.01     2.8988     2.3131
2014.9575     0.73     5.60     2.8322     2.2583
2014.9603     1.55     6.02     2.7587     2.1948
2014.9630     0.13     6.90     2.7604     2.1972
2014.9658     1.15     7.20     2.9491     2.3357
2014.9685     -0.31     7.38     2.7589     2.1951
2014.9712     0.73     7.47     2.8839     2.2801
2014.9740     -0.33     7.20     2.6403     2.1138
2014.9767     -0.89     7.13     2.6874     2.1360
2014.9795     1.66     5.77     2.6910     2.1379
2014.9822     0.54     7.70     2.7817     2.2313
2014.9849     0.03     7.60     2.6623     2.1492
2014.9877     -1.62     7.70     2.9676     2.3459
2014.9904     0.38     6.67     2.7347     2.2090
2014.9932     0.20     8.02     2.8559     2.2416
2014.9959     1.73     6.88     2.5284     2.0367
2014.9986     -0.07     6.65     2.4973     1.9951
2015.0014     0.23     6.47     2.7581     2.1959
2015.0041     -0.54     6.43     2.7655     2.1992
2015.0068     -0.89     5.11     2.5509     2.0746
2015.0096     -0.66     4.76     2.9436     2.3838
2015.0123     -0.51     5.81     2.5193     2.0321
2015.0151     0.92     6.06     3.0172     2.3940
2015.0178     -0.83     7.04     2.8373     2.2577
2015.0205     1.20     7.23     2.7352     2.2092
2015.0233     -0.69     7.58     2.5907     2.0901
2015.0260     -0.10     5.98     2.6870     2.1361
2015.0288     0.37     6.72     2.6910     2.1375
2015.0315     0.12     6.57     2.8055     2.2184
2015.0342     0.03     7.14     2.8323     2.2552
2015.0370     -0.59     6.81     2.7430     2.1656
2015.0397     0.32     7.08     2.8321     2.2552
2015.0425     1.21     6.22     2.8284     2.2536
2015.0452     0.32     6.88     2.4980     1.9956
2015.0479     0.10     7.02     2.4014     1.9501
2015.0507     0.80     7.20     3.0250     2.4002
2015.0534     0.82     7.09     2.5945     2.0921
2015.0562     -0.08     8.27     2.7812     2.2312
2015.0589     1.10     5.79     2.7655     2.1992
2015.0616     0.93     6.93     2.5715     2.0567
2015.0644     0.00     6.99     2.6391     2.1133
2015.0671     0.20     7.49     2.6409     2.1139
2015.0699     0.31     5.47     2.6624     2.1507
2015.0726     -0.19     6.29     2.8422     2.2630
2015.0753     1.35     5.14     2.8544     2.2920
2015.0781     0.44     4.99     2.8032     2.2665
2015.0808     1.72     5.64     3.1392     2.4768
2015.0836     0.67     7.12     2.9970     2.3587
2015.0863     -0.07     5.93     3.0189     2.3944
2015.0890     1.62     6.12     2.9260     2.3003
2015.0918     0.01     6.29     2.9292     2.3017
2015.0945     -0.03     5.91     2.9291     2.3016
2015.0973     1.27     6.66     2.9262     2.3006
2015.1000     0.77     6.66     3.0110     2.3670
2015.1027     0.92     5.64     2.8998     2.3125
2015.1055     0.83     5.60     3.0178     2.3941
2015.1082     -0.09     6.89     3.1441     2.4804
2015.1110     0.37     6.71     3.1369     2.4755
2015.1137     -1.07     6.37     3.2371     2.5242
2015.1164     -1.23     6.06     3.3063     2.6111
2015.1192     -1.18     5.62     2.9994     2.3601
2015.1219     -1.38     5.95     3.2355     2.5234
2015.1247     0.06     5.58     3.1448     2.4323
2015.1274     0.34     6.13     3.0468     2.4337
2015.1301     -0.27     6.82     2.7116     2.1739
2015.1329     -0.04     6.58     2.8769     2.2767
2015.1356     -0.44     5.49     3.0668     2.4176
2015.1384     0.59     5.27     3.0906     2.4535
2015.1411     -0.36     6.68     3.1218     2.4441
2015.1438     2.03     6.14     2.9580     2.3413
2015.1466     0.28     7.53     3.0957     2.4065
2015.1493     -0.69     7.10     3.0002     2.3604
2015.1521     -0.57     5.18     3.1636     2.5135
2015.1548     -3.31     5.74     3.4028     2.6812
2015.1575     -0.08     8.07     3.6099     2.8521
2015.1603     -0.36     4.85     3.3292     2.6178
2015.1630     -0.24     6.74     3.2076     2.5350
2015.1658     0.06     6.35     3.1896     2.5029
2015.1685     -2.64     2.98     2.8765     2.3298
2015.1712     0.10     5.30     3.0900     2.4532
2015.1740     -0.46     7.19     2.9692     2.3708
2015.1767     -0.82     5.97     3.3772     2.6425
2015.1795     0.29     8.08     3.1894     2.5023
2015.1822     -1.80     6.07     3.1246     2.4257
2015.1849     -0.68     5.69     3.2565     2.5586
2015.1877     -0.60     6.88     3.1166     2.4416
2015.1904     0.78     6.14     2.9224     2.3488
2015.1932     -0.67     6.00     3.0031     2.3633
2015.1959     0.13     5.21     3.1171     2.4419
2015.1986     -0.80     5.37     3.4969     2.7264
2015.2014     0.36     6.62     3.0893     2.4531
2015.2041     -1.14     5.79     3.5446     2.7471
2015.2068     -0.85     6.23     3.2289     2.5712
2015.2096     -0.00     6.03     3.1323     2.5254
2015.2123     -0.75     6.38     3.2844     2.5974
2015.2151     0.77     5.76     3.3778     2.6415
2015.2178     -1.85     5.32     3.2806     2.5945
2015.2205     -1.67     6.34     3.2836     2.5966
2015.2233     0.81     5.85     3.4453     2.7271
2015.2260     -0.09     5.27     2.9751     2.3240
2015.2288     -2.24     7.42     3.0668     2.4177
2015.2315     -0.43     8.17     3.2829     2.5733
2015.2342     0.15     6.48     3.3888     2.6475
2015.2370     -1.26     7.55     3.3286     2.6175
2015.2397     -1.81     4.60     3.7995     2.9701
2015.2425     -0.42     5.60     3.3776     2.6411
2015.2452     -1.20     6.49     3.7818     2.9596
2015.2479     0.76     6.11     3.4122     2.7349
2015.2507     -2.29     5.94     3.9153     3.0788
2015.2534     -2.09     5.91     3.7382     2.9405
2015.2562     -1.00     6.07     3.3510     2.6530
2015.2589     -0.99     6.38     3.3786     2.6417
2015.2616     -1.17     5.26     3.3003     2.6293
2015.2644     -1.88     6.21     3.0204     2.3951
2015.2671     1.14     6.52     3.0670     2.4180
2015.2699     -0.22     7.36     3.3706     2.6160
2015.2726     0.27     6.13     3.0191     2.3947
2015.2753     2.51     5.38     3.0950     2.4556
2015.2781     1.44     5.52     3.3070     2.5827
2015.2808     1.04     7.01     3.2564     2.5123
2015.2836     1.22     5.25     3.2584     2.5590
2015.2863     0.25     4.93     3.2613     2.5607
2015.2890     -0.64     6.09     3.4543     2.7031
2015.2918     -3.60     3.60     3.4686     2.7345
2015.2945     -1.84     4.58     3.2995     2.6289
2015.2973     0.16     5.41     3.6256     2.8115
2015.3000     -0.86     5.32     3.2392     2.5754
2015.3027     1.08     5.67     3.6439     2.8446
2015.3055     -0.53     5.74     3.3340     2.5716
2015.3082     -1.45     4.97     3.3826     2.6454
2015.3110     -1.22     4.63     3.5529     2.8016
2015.3137     0.34     4.80     3.6189     2.8077
2015.3164     -1.33     4.39     3.2661     2.5650
2015.3192     0.77     5.05     3.4570     2.7067
2015.3219     -0.24     4.96     3.3805     2.6696
2015.3247     0.48     5.34     3.6067     2.8279
2015.3274     -1.73     4.65     3.5279     2.7640
2015.3301     -1.24     5.90     3.3510     2.6530
2015.3329     -3.30     5.93     3.6482     2.8969
2015.3356     1.00     5.03     3.3732     2.6903
2015.3384     -2.07     4.66     3.2153     2.5385
2015.3411     -0.99     4.93     3.5096     2.7320
2015.3438     -1.35     4.84     3.5484     2.7491
2015.3466     -1.97     7.29     4.1132     3.2181
2015.3493     -0.58     5.92     3.5523     2.8015
2015.3521     1.30     5.90     3.0680     2.4685
2015.3548     0.38     5.23     3.7119     2.9021
2015.3575     1.11     4.99     2.8816     2.2788
2015.3603     1.77     4.69     3.6178     2.8069
2015.3630     0.23     8.32     3.6175     2.8563
2015.3658     -1.16     3.11     3.2788     2.5950
2015.3685     0.02     5.37     4.1598     3.2412
2015.3712     -1.29     5.35     3.3793     2.6926
2015.3740     1.41     4.00     3.4496     2.7009
2015.3767     0.90     4.94     3.4765     2.7391
2015.3795     -2.36     5.41     3.6175     2.8562
2015.3822     -0.10     5.15     3.4204     2.7125
2015.3849     -1.96     4.65     3.3985     2.6791
2015.3877     3.10     4.31     3.1859     2.5265
2015.3904     1.64     4.91     3.5135     2.7871
2015.3932     4.43     5.56     3.2986     2.6283
2015.3959     0.68     6.43     3.1654     2.5175
2015.3986     0.30     5.23     3.2067     2.5344
2015.4014     2.47     4.72     3.2722     2.6178
2015.4041     2.33     6.45     3.4219     2.7120
2015.4068     -3.01     5.94     3.4455     2.7489
2015.4096     0.36     3.45     3.4986     2.7759
2015.4123     0.75     5.99     3.5139     2.8113
2015.4151     1.71     3.66     3.7905     2.9658
2015.4178     2.98     6.99     3.8789     3.0070
2015.4205     -0.08     7.13     3.4746     2.7883
2015.4233     0.62     5.99     3.6846     2.9410
2015.4260     -0.58     6.62     3.5334     2.8190
2015.4288     0.68     4.72     3.4426     2.7473
2015.4315     1.37     6.46     3.1628     2.5131
2015.4342     -0.60     6.44     3.3285     2.6176
2015.4370     -5.09     4.88     3.8264     2.9815
2015.4397     -0.20     4.45     4.0080     3.1953
2015.4425     0.26     6.02     3.5370     2.7924
2015.4452     -1.48     6.79     4.2505     3.3338
2015.4479     0.71     5.34     3.9444     3.1127
2015.4507     -0.49     7.32     3.5198     2.8097
2015.4534     -1.90     5.21     3.3920     2.7259
2015.4562     -2.82     5.16     3.6748     2.9589
2015.4589     -1.73     6.34     3.8175     3.0768
2015.4616     1.02     5.37     3.7918     3.0406
2015.4644     -3.97     5.77     3.4912     2.8237
2015.4671     -0.25     7.39     3.0856     2.5035
2015.4699     -0.05     8.40     3.9839     3.1859
2015.4726     0.41     5.35     3.5813     2.8638
2015.4753     -0.81     8.36     3.5190     2.8095
2015.4781     0.56     6.91     3.6924     2.9683
2015.4808     2.16     7.68     3.4188     2.7511
2015.4836     -1.67     6.95     3.6327     2.8880
2015.4863     -2.51     9.53     3.8925     3.0921
2015.4890     0.10     5.87     3.6252     2.9381
2015.4918     -0.29     5.29     3.5130     2.8059
2015.4945     -0.85     6.15     3.5604     2.8284
2015.4973     -2.24     6.09     3.3586     2.7092
2015.5000     -1.31     6.74     3.7965     3.0465
2015.5027     -1.24     7.64     3.6322     2.8907
2015.5055     -1.95     7.66     3.4561     2.7569
2015.5082     -0.65     5.94     3.3921     2.7233
2015.5110     -1.00     5.23     3.4219     2.6896
2015.5137     1.50     8.22     3.6862     2.9834
2015.5164     -0.35     6.28     3.4220     2.7122
2015.5192     -3.89     7.64     3.4204     2.7125
2015.5219     -0.11     6.13     3.7703     3.0323
2015.5247     -0.87     8.05     3.5979     2.8735
2015.5274     -1.40     6.83     3.2097     2.5357
2015.5301     0.36     6.68     3.6176     2.8564
2015.5329     0.75     7.16     3.2544     2.6075
2015.5356     -1.07     6.64     3.3758     2.7218
2015.5384     -0.96     7.40     3.5103     2.8132
2015.5411     -3.42     7.17     3.2965     2.6786
2015.5438     0.25     7.17     3.7110     2.9510
2015.5466     -2.08     4.50     3.2784     2.6447
2015.5493     -2.69     8.58     4.2021     3.3618
2015.5521     -0.18     6.32     3.1325     2.5257
2015.5548     -0.90     6.56     3.4875     2.8193
2015.5575     -3.20     6.64     3.3956     2.7251
2015.5603     -2.17     5.80     3.2397     2.6268
2015.5630     0.85     5.80     3.5862     2.8443
2015.5658     -2.19     4.69     3.8867     3.1351
2015.5685     -2.56     5.95     3.6050     2.9000
2015.5712     -1.12     5.27     3.9922     3.1853
2015.5740     -1.46     7.13     3.8520     3.0686
2015.5767     0.08     7.22     3.8871     3.1206
2015.5795     -1.68     5.83     3.4907     2.7705
2015.5822     1.05     6.52     3.4240     2.7646
2015.5849     1.14     6.26     3.9105     3.1316
2015.5877     -1.46     7.25     3.7817     3.0620
2015.5904     -2.39     8.03     3.7711     3.0046
2015.5932     -1.45     7.35     3.4629     2.7823
2015.5959     -1.61     4.98     4.2977     3.4727
2015.5986     -2.14     7.37     3.3085     2.6861
2015.6014     -1.47     8.61     3.7940     3.0203
2015.6041     -0.64     6.14     3.5653     2.8357
2015.6068     -2.70     7.00     3.3699     2.6887
2015.6096     -1.41     5.18     3.8751     3.1369
2015.6123     -1.09     7.35     3.7467     3.0182
2015.6151     2.19     2.87     3.7963     3.0724
2015.6178     -0.27     8.20     3.5135     2.8590
2015.6205     -3.03     8.15     3.7456     3.0174
2015.6233     -1.30     7.70     3.7717     3.0554
2015.6260     -0.65     7.92     3.3646     2.6886
2015.6288     -0.07     5.61     3.1545     2.5604
2015.6315     -1.20     5.90     2.9056     2.3673
2015.6342     0.19     7.21     3.4797     2.7936
2015.6370     -2.20     6.21     3.1052     2.5158
2015.6397     -1.65     6.91     3.2838     2.6473
2015.6425     -0.48     6.61     3.2443     2.6320
2015.6452     -1.16     6.51     3.2268     2.6212
2015.6479     -1.76     6.06     3.0913     2.5058
2015.6507     -0.49     7.03     3.2849     2.6523
2015.6534     -1.67     7.86     3.3453     2.7013
2015.6562     -1.16     7.35     3.6850     2.9653
2015.6589     0.20     7.03     3.0854     2.5018
2015.6616     -1.60     8.24     3.3290     2.6686
2015.6644     0.02     5.19     3.7975     3.0427
2015.6671     -0.06     7.71     3.4186     2.7104
2015.6699     -1.78     8.46     3.0178     2.4477
2015.6726     0.64     7.29     3.8425     3.0650
2015.6753     -1.57     7.93     3.0930     2.5109
2015.6781     -0.35     7.70     3.1071     2.5385
2015.6808     -0.62     6.94     2.8495     2.3415
2015.6836     -1.36     8.01     3.5549     2.8588
2015.6863     0.17     8.21     3.2210     2.5995
2015.6890     -1.30     9.32     3.1368     2.5316
2015.6918     -0.50     9.45     3.0916     2.5103
2015.6945     -0.20     5.56     3.4365     2.7735
2015.6973     -1.57     7.64     3.4048     2.7077
2015.7000     0.69     6.77     2.9720     2.4233
2015.7027     2.06     6.96     3.3363     2.6765
2015.7055     0.83     7.41     2.9931     2.4070
2015.7082     0.11     7.96     3.2409     2.5811
2015.7110     0.67     8.03     3.0640     2.4666
2015.7137     2.59     7.47     3.2857     2.6524
2015.7164     1.47     7.13     3.1627     2.5640
2015.7192     0.54     9.05     3.1348     2.5265
2015.7219     0.37     7.71     3.3707     2.6890
2015.7247     2.70     8.03     3.3257     2.6433
2015.7274     1.66     5.89     3.2449     2.6401
2015.7301     3.01     6.61     3.5360     2.8421
2015.7329     0.09     7.90     3.3613     2.7164
2015.7356     -0.89     7.89     3.3226     2.6662
2015.7384     -1.28     8.85     3.1128     2.4897
2015.7411     0.36     7.33     3.0672     2.4679
2015.7438     1.98     6.03     2.8731     2.3256
2015.7466     3.83     5.82     3.2777     2.6445
2015.7493     4.39     4.14     3.3962     2.7280
2015.7521     2.15     6.24     3.3923     2.7236
2015.7548     3.10     5.96     3.2204     2.5995
2015.7575     1.44     6.68     3.0483     2.4390
2015.7603     1.73     5.48     2.9722     2.4236
2015.7630     1.71     8.38     2.8252     2.3031
2015.7658     1.56     7.85     2.8978     2.3624
2015.7685     -0.50     7.27     3.1255     2.5493
2015.7712     1.86     7.57     3.3007     2.6290
2015.7740     0.66     7.18     2.8310     2.3057
2015.7767     -0.32     7.17     2.9227     2.3791
2015.7795     1.20     5.72     2.9443     2.3842
2015.7822     2.08     6.94     2.9442     2.3840
2015.7849     1.35     6.66     2.8730     2.3255
2015.7877     0.52     6.36     2.9652     2.4066
2015.7904     2.39     7.89     3.1654     2.5790
2015.7932     1.08     7.25     3.2751     2.6421
2015.7959     1.84     6.07     3.0397     2.4292
2015.7986     0.72     7.17     3.1654     2.5174
2015.8014     -0.68     8.14     3.0398     2.4306
2015.8041     2.00     5.98     3.0180     2.4448
2015.8068     0.32     8.25     2.8735     2.3256
2015.8096     1.73     8.73     2.9940     2.4075
2015.8123     0.95     7.36     3.0920     2.5062
2015.8151     1.95     7.67     2.9593     2.3926
2015.8178     2.06     7.30     3.2380     2.5749
2015.8205     1.39     5.86     2.7544     2.2452
2015.8233     2.36     6.60     3.0541     2.4371
2015.8260     0.30     7.36     2.9911     2.4077
2015.8288     2.03     6.61     2.6842     2.1856
2015.8315     1.84     6.32     2.7562     2.2446
2015.8342     1.94     6.67     2.6407     2.1655
2015.8370     1.39     7.01     2.6369     2.1636
2015.8397     1.70     7.75     2.8182     2.2749
2015.8425     1.03     6.31     2.9511     2.3646
2015.8452     1.33     6.13     2.8065     2.2680
2015.8479     2.14     6.56     2.8626     2.3002
2015.8507     -0.30     7.55     2.9940     2.4092
2015.8534     1.76     5.98     2.9466     2.3855
2015.8562     1.17     6.34     2.6610     2.1499
2015.8589     0.95     6.07     3.0924     2.5061
2015.8616     2.31     7.40     2.5913     2.0903
2015.8644     -0.02     6.98     2.9954     2.4097
2015.8671     1.39     6.73     2.6373     2.1636
2015.8699     1.32     6.58     2.7325     2.2081
2015.8726     0.52     7.49     2.8521     2.2895
2015.8753     0.73     7.67     2.9214     2.3482
2015.8781     1.51     7.08     2.9949     2.4097
2015.8808     -0.57     5.69     2.9694     2.3711
2015.8836     2.00     7.71     2.7146     2.1754
2015.8863     1.99     7.00     2.7349     2.2122
2015.8890     1.78     6.31     2.8038     2.2668
2015.8918     0.02     6.99     2.9262     2.3502
2015.8945     2.18     7.11     2.4995     2.0476
2015.8973     0.29     6.93     2.8639     2.3011
2015.9000     1.62     6.83     2.5223     2.0320
2015.9027     1.49     7.23     2.7864     2.2336
2015.9055     1.11     7.16     2.5213     2.0317
2015.9082     1.10     7.16     2.9230     2.3519
2015.9110     1.65     5.49     2.7360     2.2097
2015.9137     1.51     7.54     2.9057     2.3166
2015.9164     0.14     6.63     2.8616     2.2956
2015.9192     1.46     4.89     2.7348     2.2093
2015.9219     1.97     7.37     2.9685     2.3706
2015.9247     2.10     6.06     2.8994     2.3119
2015.9274     0.10     6.57     2.7215     2.1784
2015.9301     2.62     6.15     2.7977     2.2416
2015.9329     1.22     7.12     2.8316     2.2548
2015.9356     2.17     6.74     3.0793     2.4593
2015.9384     1.49     7.47     2.5673     2.1064
2015.9411     0.28     7.09     2.6164     2.1278
2015.9438     1.68     7.16     3.0883     2.5032
2015.9466     0.96     8.33     2.7311     2.2073
2015.9493     0.62     7.30     2.7580     2.2468
2015.9521     2.55     6.63     2.9383     2.3588
2015.9548     1.06     6.94     2.7122     2.1727
2015.9575     1.77     7.22     2.5282     2.0364
2015.9603     -1.25     6.62     2.5949     2.0953
2015.9630     0.71     8.50     2.7656     2.1994
2015.9658     -0.01     7.09     2.7651     2.1994
2015.9685     -0.46     8.40     2.8285     2.2537
