#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2014.1027     13.86     -10.13     3.3058     5.0861
2014.1055     18.76     -18.52     3.3035     5.0863
2014.1082     12.44     -16.69     3.5306     5.7603
2014.1110     10.93     -12.10     3.0483     4.9212
2014.1137     11.44     -7.82     3.2696     5.0843
2014.1164     17.29     -7.86     3.3058     5.0857
2014.1192     15.43     -21.91     3.1325     4.9245
2014.1219     20.93     -11.79     3.2186     4.9274
2014.1247     10.88     9.67     3.3553     5.1865
2014.1274     -1.74     20.15     3.5713     5.5770
2014.1301     -1.05     11.40     3.1708     4.9257
2014.1329     1.17     -1.94     3.0490     4.7663
2014.1356     -3.49     2.15     3.1702     4.8281
2014.1384     12.85     -1.64     3.1317     4.7693
2014.1411     -0.04     -5.24     3.3076     5.0865
2014.1438     -18.88     6.33     3.0475     4.7660
2014.1466     22.01     -21.78     3.6156     5.3508
2014.1493     3.00     2.25     3.7001     5.1000
2014.1521     -0.11     1.95     3.3483     4.9066
2014.1548     -5.19     3.10     2.9954     4.5078
2014.1575     10.81     -17.05     3.7539     5.7672
2014.1603     16.96     -2.44     3.7518     5.3554
2014.1630     14.71     5.97     3.8824     5.7501
2014.1658     20.66     -5.60     3.3910     5.0891
2014.1685     11.89     -2.23     3.6143     5.0966
2014.1712     10.01     -1.32     3.5705     5.4145
2014.1740     0.92     13.91     4.1939     5.6248
2014.1767     3.75     -11.41     4.7327     6.6063
2014.1795     2.68     2.94     4.1063     5.7579
2014.1822     4.37     -8.05     3.2672     4.9290
2014.1849     1.89     -2.16     3.1339     4.7690
2014.1877     16.07     -10.02     3.6650     5.3525
2014.1904     2.59     1.21     3.5764     5.3496
2014.1932     -5.48     0.95     3.6283     5.4515
2014.1959     -2.88     -16.85     3.5271     5.0933
2014.1986     5.24     -11.65     3.1322     4.7680
2014.2014     -3.69     -2.44     3.8831     5.4247
2014.2041     -4.60     0.96     3.2586     4.9904
2014.2068     -7.07     -1.48     3.0830     4.7674
2014.2096     -2.58     7.27     3.7483     5.3327
2014.2123     -5.14     3.11     4.4256     5.2254
2014.2151     -5.47     0.00     4.0648     5.9202
2014.2178     -3.03     -0.41     3.5279     5.2535
2014.2260     -1.93     6.47     10.2546     8.4730
2014.2288     -0.50     5.65     3.0828     4.4134
2014.2315     -11.89     2.19     3.4799     4.9351
2014.2342     -13.65     17.71     3.7507     5.6724
2014.2370     -3.05     4.14     4.3931     6.2651
2014.2397     -12.15     3.08     3.5292     5.5062
2014.2425     9.42     -13.76     3.6636     5.4529
2014.2452     4.92     7.22     4.3726     6.1994
2014.2479     3.90     3.58     4.2476     6.1961
2014.2507     -12.02     5.38     3.9894     6.2848
2014.2534     -5.73     1.08     3.3545     5.0322
2014.2562     -9.03     -2.30     3.1330     4.9241
2014.2589     -2.99     2.26     3.5692     5.1634
2014.2616     -1.50     9.02     3.2169     4.9274
2014.2644     -4.06     6.38     3.3923     4.9957
2014.2671     -2.78     3.63     2.9978     4.6647
2014.2699     -3.07     -0.04     3.1838     4.7712
2014.2726     -11.32     6.10     3.3942     4.9958
2014.2753     -9.97     7.34     3.4809     5.1602
2014.2781     -3.45     9.73     3.3050     4.9290
2014.2808     -8.02     3.04     3.6607     5.2561
2014.2836     4.30     -14.13     3.3211     4.8797
2014.2863     -12.34     2.47     4.2848     6.1028
2014.2890     -6.99     3.84     3.4424     5.0911
2014.2918     -17.38     -0.92     3.9341     5.4621
2014.2945     -9.89     8.31     3.8386     5.6761
2014.2973     -6.18     8.56     3.3032     4.9295
2014.3000     -20.88     13.09     3.1840     4.9264
2014.3027     -11.35     7.04     3.4047     5.1881
2014.3055     -20.04     12.70     3.5795     5.4492
2014.3082     6.68     -12.85     3.5785     5.5085
2014.3110     6.84     -2.21     4.1984     6.0999
2014.3137     -8.48     1.61     3.7534     5.9112
2014.3164     -4.88     -1.95     3.4833     5.2518
2014.3192     0.43     8.50     3.1347     4.9241
2014.3219     -13.17     8.53     3.8386     5.6764
2014.3247     -1.34     2.81     3.3937     5.2492
2014.3274     -0.80     6.90     3.6156     4.9396
2014.3301     -0.77     2.93     3.9310     5.7519
2014.3329     -8.44     6.16     3.8020     5.6651
2014.3356     -8.44     8.06     3.3076     5.0867
2014.3384     -5.02     2.75     3.1702     4.8290
2014.3411     -3.39     4.44     3.1719     4.8284
2014.3438     -2.51     3.30     3.1702     4.8290
2014.3466     -5.78     0.12     3.3050     4.9290
2014.3493     -1.45     5.62     3.2697     5.0853
2014.3521     -7.42     -1.00     3.1860     5.1813
2014.3548     -1.24     8.13     3.3071     5.0872
2014.3575     -3.46     6.69     3.4819     5.2513
2014.3603     1.51     7.41     3.3257     5.4417
2014.3630     1.27     1.49     3.3937     5.2482
2014.3658     -1.53     5.98     3.3090     5.2461
2014.3685     0.05     7.85     3.4830     5.5738
2014.3712     -3.59     3.07     3.2586     4.9914
2014.3740     2.30     5.69     3.7051     5.3322
2014.3767     -3.03     2.05     3.2131     4.7385
2014.3795     -1.06     -0.73     3.2999     4.5805
2014.3822     -2.72     8.37     3.6602     5.5798
2014.3849     -2.71     5.15     3.6175     5.7419
2014.3877     -0.35     6.05     3.3937     5.2479
2014.3904     -3.32     -0.10     3.3553     5.1862
2014.3932     -2.60     1.39     3.1711     4.6707
2014.3959     1.82     3.31     3.5800     5.4919
2014.3986     -1.40     6.20     3.3496     5.1570
2014.4014     -1.46     3.91     3.8887     5.6689
2014.4041     1.03     4.65     3.0832     4.8256
2014.4068     0.19     3.33     3.2586     4.9921
2014.4096     -3.22     2.96     3.3496     5.1568
2014.4123     -2.80     -3.01     4.2986     6.3562
2014.4151     -1.67     1.97     3.7989     5.5001
2014.4178     2.29     4.55     3.0359     4.7328
2014.4205     -1.39     5.44     3.2147     5.0666
2014.4233     -0.65     6.36     3.3979     5.4061
2014.4260     -2.13     2.06     3.8020     5.6651
2014.4288     0.61     6.83     4.1145     6.1801
2014.4315     0.37     -4.40     3.8425     5.7490
2014.4342     -0.20     1.92     3.6626     5.6609
2014.4370     -0.79     1.60     3.2143     5.0666
2014.4397     -2.03     -3.22     3.6618     5.4945
2014.4425     -2.31     1.26     3.3043     4.7740
2014.4452     0.10     -2.00     3.5277     5.4905
2014.4479     0.88     3.29     3.1311     4.6687
2014.4507     0.57     -0.19     3.3473     5.1561
2014.4534     0.59     4.55     3.2186     4.8299
2014.4562     2.83     3.91     4.0209     5.6725
2014.4589     0.91     2.35     3.5256     5.0767
2014.4616     -5.98     1.02     3.3918     5.2484
2014.4644     -2.85     9.29     3.8942     5.8344
2014.4671     -0.57     1.46     3.1317     4.6688
2014.4699     -0.35     2.64     3.2566     4.5786
2014.4726     -0.49     6.59     3.7476     5.1689
2014.4753     0.51     6.81     3.4853     5.1606
2014.4781     0.89     3.67     3.2136     4.8297
2014.4808     -0.69     6.35     2.8583     4.4058
2014.4836     -0.83     1.78     2.9475     4.5690
2014.4863     2.78     7.12     3.3971     5.2388
2014.4890     2.03     0.70     3.0849     4.8256
2014.4918     -0.85     1.96     3.4366     5.1590
2014.4945     -2.80     3.99     3.6658     5.5100
2014.4973     -0.06     3.46     3.2613     5.1535
2014.5000     -1.71     5.75     3.4801     4.9989
2014.5027     1.39     4.35     3.2586     4.9914
2014.5055     0.98     2.74     3.1333     4.6688
2014.5082     0.51     7.18     3.0824     4.6672
2014.5110     1.49     6.26     3.5257     5.4902
2014.5137     -1.12     -0.75     3.7499     5.6634
2014.5164     3.36     -0.33     3.4409     5.5032
2014.5192     1.32     -0.40     3.5685     5.4136
2014.5219     -1.45     -0.82     4.1174     6.2560
2014.5247     0.64     2.67     3.5705     5.4145
2014.5274     -1.20     -0.39     3.3948     5.4864
2014.5301     0.65     -1.12     2.9962     4.6644
2014.5329     0.23     2.58     3.5306     5.6559
2014.5356     -1.46     0.50     4.0209     5.6727
2014.5384     1.39     3.02     3.1710     4.9884
2014.5411     2.09     1.47     3.6614     5.8269
2014.5438     -0.03     -1.84     2.7759     4.4033
2014.5466     0.07     -6.93     3.6619     5.9084
2014.5493     2.20     -0.40     3.5710     5.4145
2014.5521     -0.31     1.13     2.9995     4.9837
2014.5548     0.22     -2.73     3.2592     5.0849
2014.5575     1.69     1.38     3.5734     5.5779
2014.5603     -0.14     2.68     3.8429     5.8346
2014.5630     -2.24     2.60     3.5734     5.5779
2014.5658     -0.42     7.36     3.5713     5.5768
2014.5685     1.54     -0.36     3.6192     5.6683
2014.5712     -0.54     0.70     4.2066     5.7614
2014.5740     2.15     -2.31     3.5697     5.2536
2014.5767     0.56     -2.85     3.6638     5.5110
2014.5795     1.22     -0.62     3.3084     5.2456
2014.5822     -2.56     0.26     3.7949     5.5842
2014.5849     0.43     -1.17     3.7928     5.5839
2014.5877     -2.02     -2.47     3.6594     5.4174
2014.5904     0.59     -0.57     3.5742     5.7406
2014.5932     1.82     -2.95     3.2194     5.0837
2014.5959     -0.69     -4.45     3.2186     4.9258
2014.5986     1.57     4.76     3.6185     5.6593
2014.6014     2.42     5.52     3.5294     5.4140
2014.6041     -1.67     -0.12     2.9962     4.6644
2014.6068     -2.06     4.53     3.2586     4.9921
2014.6096     -1.29     -0.22     3.2578     4.8314
2014.6123     0.21     0.11     3.1718     5.1500
2014.6151     0.68     0.40     3.2560     4.8311
2014.6178     0.77     0.42     3.4809     5.2520
2014.6205     -0.57     2.59     2.8270     4.5026
2014.6233     -2.51     2.73     2.7422     4.5000
2014.6260     0.65     1.91     3.3947     5.1576
2014.6288     0.84     2.33     3.3940     5.3211
2014.6315     1.97     3.53     3.3937     5.2474
2014.6342     1.04     0.10     3.4819     5.2513
2014.6370     2.29     -0.38     3.3076     5.0865
2014.6397     -3.16     4.86     3.7086     5.5820
2014.6425     -1.61     -0.86     3.2595     5.1542
2014.6452     -0.80     -1.44     3.0475     4.7666
2014.6479     1.30     2.24     3.0490     4.7658
2014.6507     -1.28     -0.41     3.5725     5.4148
2014.6534     -0.68     1.42     4.0245     5.9198
2014.6562     -0.06     -0.52     4.1153     6.2559
2014.6589     -0.69     -1.99     3.0483     4.9212
2014.6616     -0.01     1.76     3.8403     5.7490
2014.6644     -0.73     3.50     3.2590     5.1542
2014.6671     -0.66     -0.84     3.5293     5.4905
2014.6699     -6.51     -4.59     4.4311     7.0165
2014.6726     1.95     2.57     3.2212     5.0838
2014.6753     -0.88     0.81     3.5293     5.4903
2014.6781     -3.49     0.62     3.3472     5.4068
2014.6808     -1.27     1.86     4.2856     6.2643
2014.6836     -1.44     -0.45     3.3045     4.8327
2014.6863     -1.86     1.54     3.8915     5.7509
2014.6890     -2.31     1.82     3.6198     5.4932
2014.6918     -2.50     -1.63     3.8395     5.5854
2014.6945     -0.71     -1.23     3.2613     5.1535
2014.6973     -0.95     2.69     4.0738     6.0105
2014.7000     -1.01     0.21     3.6701     5.6609
2014.7027     -0.84     0.63     3.2203     5.2429
2014.7055     -0.06     0.80     3.7085     5.5809
2014.7082     -0.33     3.77     3.7527     5.9265
2014.7110     1.26     -2.70     2.9962     4.6644
2014.7137     0.01     -0.32     3.3478     5.1567
2014.7164     0.84     -0.89     3.4841     5.4118
2014.7192     0.91     -0.69     3.4363     5.4866
2014.7219     2.54     0.81     3.3066     5.2455
2014.7247     -1.90     3.81     2.9992     4.9195
2014.7274     -0.41     0.91     2.8270     4.5020
2014.7301     1.10     -4.06     3.4841     5.4110
2014.7329     -0.30     2.08     3.1314     4.9238
2014.7356     -2.67     2.69     3.3579     5.3427
2014.7384     -2.41     -0.09     3.2203     5.2431
2014.7411     -0.59     -0.07     3.7102     5.9101
2014.7438     2.18     5.46     3.6624     5.9925
2014.7466     -1.38     2.60     3.7530     6.2458
2014.7493     -1.04     0.40     3.2214     5.2432
2014.7521     -1.45     0.31     3.4841     5.4110
2014.7548     -2.13     -0.41     3.3491     5.4076
2014.7575     -1.53     -0.09     3.8411     5.9139
2014.7603     0.90     1.39     3.5306     5.6564
2014.7630     -1.68     -1.45     3.2220     5.2429
2014.7658     1.33     0.35     3.3483     5.2468
2014.7685     -0.84     -2.02     3.3505     5.3190
2014.7712     0.21     0.48     2.9101     4.5060
2014.7740     -0.91     -1.28     3.3472     5.4076
2014.7767     0.06     2.72     3.2609     5.4050
2014.7795     -4.53     0.38     3.5306     5.6566
2014.7822     -5.07     3.87     3.3483     5.2470
2014.7849     -3.32     -0.11     2.7760     4.5015
2014.7877     -1.60     5.01     2.9992     4.9198
2014.7904     -0.11     -1.29     3.1364     5.2404
2014.7932     -4.02     4.66     3.2627     5.4059
2014.7959     -6.66     9.76     3.2613     5.1525
2014.7986     -0.59     1.44     3.5722     5.7406
2014.8014     3.23     0.96     3.0860     4.9224
2014.8041     0.58     -0.01     3.3491     5.4076
2014.8068     -0.67     -2.56     2.9115     4.7619
2014.8096     -0.17     3.62     3.2218     5.1824
2014.8123     0.71     2.48     3.4890     5.4890
2014.8151     -1.44     1.07     3.2586     4.9921
2014.8178     -2.66     -3.94     3.3951     5.5018
2014.8205     3.39     0.99     3.4830     5.5741
2014.8233     0.24     -1.98     3.1339     5.0804
2014.8260     -3.73     -2.85     2.9387     4.8678
2014.8288     -8.52     -0.69     3.5722     5.7397
2014.8315     -3.65     5.50     3.5739     5.6672
2014.8342     2.06     -4.23     3.6631     5.7433
2014.8370     -7.67     11.62     3.3561     5.3426
2014.8397     1.87     -9.19     2.8828     4.8662
2014.8425     -6.66     -9.56     3.4087     5.2915
2014.8452     -4.94     4.84     3.1724     5.2415
2014.8479     -2.37     -3.12     3.3084     5.2458
2014.8507     -1.16     -1.34     2.8264     4.6584
2014.8534     -0.19     -2.64     2.9124     4.6619
2014.8562     -0.39     0.91     2.8618     4.6594
2014.8589     -0.37     -1.54     2.7413     4.3461
2014.8616     -3.16     1.44     3.1710     4.9886
2014.8644     -9.29     4.07     3.3535     5.1858
2014.8671     -0.46     4.88     3.2597     4.8312
2014.8699     1.70     -0.90     2.8265     4.6599
2014.8726     9.20     -10.04     2.8805     4.4569
2014.8753     -13.74     12.56     3.0489     5.0231
2014.8781     -14.40     3.32     3.1004     4.7670
2014.8808     -1.94     0.57     3.0201     4.8702
2014.8836     -9.96     22.86     2.9379     4.7191
2014.8863     0.65     -2.64     3.2613     5.1532
2014.8890     0.01     -0.13     3.2608     5.1527
2014.8918     -5.27     3.63     2.9481     4.6629
2014.8945     2.77     -9.38     3.1725     4.9250
2014.8973     3.69     -3.11     2.7994     4.6064
2014.9000     -1.66     3.47     2.8622     4.5657
2014.9027     6.98     -6.36     2.8813     4.6082
2014.9055     -13.01     7.60     2.9651     4.7635
2014.9082     8.88     -7.65     2.9139     4.9173
2014.9110     -2.07     -0.21     2.9489     4.8220
2014.9137     0.23     -1.60     2.9116     4.5052
2014.9164     -1.85     -2.25     2.7777     4.8170
2014.9192     0.24     -4.06     2.7760     4.5015
2014.9219     -1.83     -1.49     3.1268     4.8990
2014.9247     -12.64     12.23     3.2600     5.2441
2014.9274     -13.62     11.64     2.8277     4.6063
2014.9301     -5.18     8.57     2.7153     4.4527
2014.9329     0.91     -0.32     2.6893     4.4007
2014.9356     -11.31     13.28     2.8263     4.6066
2014.9384     6.19     -14.30     2.9109     4.6614
2014.9411     6.72     -21.39     2.9130     4.7619
2014.9438     -2.28     -12.76     2.9666     5.0207
2014.9466     -3.10     2.21     2.9968     4.7651
2014.9493     -8.23     3.73     2.8597     4.3498
2014.9521     2.49     -17.20     3.0455     4.5103
2014.9548     2.08     -5.55     2.8256     4.5025
2014.9575     8.95     -14.26     3.2186     4.9258
2014.9603     1.45     4.54     3.0498     4.9213
2014.9630     -0.12     -1.11     2.8248     4.3487
2014.9658     -0.67     -2.18     2.6590     4.3436
2014.9685     -3.86     -0.99     2.8799     4.6079
2014.9712     -1.13     -1.15     2.6590     4.3436
2014.9740     -0.39     1.67     3.0832     4.8249
2014.9767     -0.66     2.56     2.7413     4.3461
2014.9795     -2.81     2.65     3.0173     4.6122
2014.9822     -14.94     14.94     2.9968     4.6647
2014.9849     18.65     -18.57     3.0475     4.7657
2014.9877     6.34     -1.96     3.2209     5.2434
2014.9904     -6.79     9.92     2.6584     4.4508
2014.9932     -5.11     1.96     2.7420     4.4532
2014.9959     -2.58     0.43     2.5536     4.2380
2014.9986     -2.18     -3.08     2.7745     4.5010
2015.0014     -5.19     1.94     2.7745     4.5021
2015.0041     5.98     3.64     2.9643     4.6114
2015.0068     -12.60     9.39     2.7753     4.6575
2015.0096     -4.20     8.21     3.3561     5.3426
2015.0123     -0.33     6.04     3.0483     4.9219
2015.0151     3.99     -18.58     2.9657     4.8680
2015.0178     6.66     -6.63     2.8815     4.7607
2015.0205     0.85     4.40     3.2203     5.2431
2015.0233     -2.45     -2.58     2.9635     4.4601
2015.0260     -2.23     1.83     2.9122     4.6089
2015.0288     -1.93     -1.51     2.8605     4.5038
2015.0315     -2.22     -1.96     2.6038     4.1912
2015.0342     -3.64     -3.59     2.9502     4.6637
2015.0370     -6.00     2.13     2.9978     4.6638
2015.0397     2.57     -3.17     2.5220     4.1879
2015.0425     -0.33     -0.40     3.1323     4.7689
2015.0452     0.60     1.13     2.8813     4.6079
2015.0479     -1.92     -2.46     2.7174     4.6031
2015.0507     -2.96     -3.63     3.2719     5.1839
2015.0534     -2.34     -1.03     2.7739     4.6578
2015.0562     -3.48     -0.53     2.8620     4.5039
2015.0589     -0.97     1.16     2.4379     4.1863
2015.0616     14.32     -14.98     2.9651     4.7644
2015.0644     -1.28     -5.35     2.8271     4.7594
2015.0671     -2.40     -0.48     2.6609     4.4508
2015.0699     -0.26     -4.37     2.8613     4.6603
2015.0726     2.79     -6.72     2.9971     4.8229
2015.0753     6.22     -15.06     2.9993     4.9207
2015.0781     5.82     -7.76     3.1852     5.0272
2015.0808     4.39     1.02     3.3931     5.2482
2015.0836     5.04     5.51     3.1347     4.9239
2015.0863     0.94     -0.31     3.3066     5.2452
2015.0890     -6.69     2.74     2.9968     4.7651
2015.0918     -3.65     -2.84     2.8813     4.6079
2015.0945     -3.37     -9.22     3.3195     4.8790
2015.0973     -7.35     -0.25     3.0849     4.8256
2015.1000     -2.85     0.18     3.3929     5.0892
2015.1027     -8.81     10.23     3.1854     4.7700
2015.1055     -2.08     -14.05     3.2702     5.1839
2015.1082     16.51     -13.36     3.1011     4.8727
2015.1110     -2.22     -8.78     3.2694     5.0291
2015.1137     2.15     -1.00     3.1322     4.7680
2015.1164     -1.64     -5.24     3.2186     4.9258
2015.1192     -0.58     -5.95     3.3551     5.0325
2015.1219     -1.38     -1.21     3.3481     4.8348
2015.1247     -3.53     -7.36     3.1322     4.7687
2015.1274     -1.82     0.78     3.3066     5.2452
2015.1301     1.40     0.92     2.6046     4.3428
2015.1329     -1.20     -10.83     3.1339     4.7693
2015.1356     9.84     -16.92     3.1836     5.0264
2015.1384     -0.82     -2.97     3.2579     4.9271
2015.1411     -6.31     -3.62     3.5296     5.1921
2015.1438     -1.45     -2.74     3.4814     5.2517
2015.1466     -0.34     0.54     3.3068     4.9293
2015.1493     -3.34     4.99     3.1702     4.8283
2015.1521     0.08     1.58     3.2144     4.9900
2015.1548     16.60     -14.67     3.6813     5.7106
2015.1575     34.01     -32.62     3.9886     6.1311
2015.1603     -8.12     10.19     3.6644     5.6075
2015.1630     -11.64     -8.20     3.6656     5.4530
2015.1658     20.29     -16.51     3.2702     5.1836
2015.1685     16.51     -8.82     3.1867     5.2841
2015.1712     18.91     -14.54     3.4437     5.3456
2015.1740     11.60     -21.26     3.5292     5.5059
2015.1767     13.70     -18.15     3.5273     5.2527
2015.1795     11.79     -11.56     3.1725     4.9253
2015.1822     4.47     -20.37     3.0467     4.6134
2015.1849     9.58     -23.60     3.1347     4.9245
2015.1877     9.90     -5.92     4.1166     6.5934
2015.1932     -2.43     -2.01     3.3469     4.9942
2015.1959     -7.50     -11.27     3.5697     5.2541
2015.1986     5.34     -7.11     3.7994     5.6122
2015.2014     1.89     -3.52     3.2686     5.1838
2015.2041     10.04     -10.05     3.9354     5.7184
2015.2068     9.35     -11.15     3.2390     5.0285
2015.2096     8.30     -24.45     3.1876     5.1817
2015.2123     5.70     -8.93     3.3786     5.1397
2015.2151     -3.77     -12.15     3.4417     5.1893
2015.2178     14.90     -17.51     2.9627     4.7631
2015.2205     0.39     -14.64     3.1347     4.9239
2015.2233     -1.51     -11.46     3.6156     5.2546
2015.2260     -4.26     -6.39     3.8839     5.5872
2015.2288     -3.25     -6.35     3.6574     5.0048
2015.2315     -1.47     -4.07     3.6167     5.5774
2015.2342     -0.77     -4.10     3.7539     5.6726
2015.2370     -1.34     -4.99     4.0156     5.8421
2015.2397     0.07     -4.68     3.8386     5.6753
2015.2425     3.08     -4.96     3.7944     5.9974
2015.2452     5.00     -27.65     4.1609     6.1932
2015.2479     2.60     -6.39     3.9396     6.1284
2015.2507     -13.37     5.43     4.1052     6.0074
2015.2534     -0.42     0.71     3.9279     5.5195
2015.2562     17.44     -17.52     3.9356     5.7733
2015.2589     8.86     -29.26     3.6664     5.6073
2015.2616     23.45     -17.52     4.3341     6.3569
2015.2644     -13.30     -1.18     3.8386     6.0886
2015.2671     10.91     -13.65     3.8394     5.8361
2015.2699     22.00     -26.74     3.5795     5.4506
2015.2726     3.57     -2.01     3.6672     5.7641
2015.2753     2.54     -1.86     3.3064     5.1850
2015.2781     0.89     -4.87     3.1702     4.8283
2015.2808     1.56     -4.16     3.3547     5.0882
2015.2836     0.11     -2.39     3.5303     5.3484
2015.2863     4.52     -0.29     3.8407     5.6762
2015.2890     -8.92     -10.07     3.6638     5.5102
2015.2918     3.00     -35.09     3.5770     5.3503
2015.2945     4.10     -5.68     3.8406     5.7702
2015.2973     1.68     -3.75     3.8393     5.8355
2015.3000     5.45     0.67     3.4436     5.6638
2015.3027     -1.67     -6.77     3.6623     5.5799
2015.3055     1.12     -5.01     3.7505     5.5130
2015.3082     1.07     -4.27     4.0178     5.8424
2015.3110     2.53     -6.60     3.6151     5.2559
2015.3137     -2.37     -4.08     3.6586     5.2561
2015.3164     2.56     -8.86     3.1339     4.7696
2015.3192     -0.49     -5.18     3.2186     4.9261
2015.3219     4.29     -4.13     3.4809     5.1599
2015.3247     -3.51     2.68     3.4432     5.2498
2015.3274     0.19     -4.84     3.8846     5.8375
2015.3301     7.37     -8.75     3.3058     5.0864
2015.3329     3.70     -3.50     3.8386     5.6761
2015.3356     9.45     -8.67     3.7036     5.4188
2015.3384     2.24     -1.17     3.6638     5.5094
2015.3411     1.29     -7.06     3.3563     5.0326
2015.3438     2.24     -5.91     3.7027     5.0987
2015.3466     -0.51     -0.83     3.2706     4.9288
2015.3493     3.52     -9.22     3.3929     5.0889
2015.3521     2.23     -7.80     3.3469     4.9944
2015.3548     4.32     -6.02     3.7081     5.4960
2015.3575     1.46     -15.36     3.8395     5.5854
2015.3603     2.93     -1.59     3.8865     5.6777
2015.3630     5.05     -9.83     3.9264     5.6779
2015.3658     7.02     -4.10     3.4828     5.1605
2015.3685     5.22     -2.98     3.8938     5.6688
2015.3712     6.41     -7.64     3.3063     5.0857
2015.3740     7.79     -3.93     3.9286     5.6780
2015.3767     4.69     -9.35     3.7982     5.3352
2015.3795     4.99     -10.79     3.5287     5.4124
2015.3822     4.09     -7.77     3.6597     5.4947
2015.3849     5.25     -8.84     4.0229     6.0867
2015.3877     4.58     -11.45     3.4841     5.4123
2015.3904     5.12     -8.87     3.4809     5.1604
2015.3932     4.22     -6.99     3.6602     5.5793
2015.3959     4.56     -5.97     3.3931     5.1576
2015.3986     2.72     -9.21     3.7985     5.4982
2015.4014     4.86     -9.69     2.8256     4.5030
2015.4041     8.96     -5.94     3.9322     6.0839
2015.4068     8.13     -8.97     3.4366     5.1590
2015.4096     3.91     -12.36     3.3945     5.4100
2015.4123     2.85     -6.72     4.0775     6.2547
2015.4151     3.75     -10.31     3.1702     4.8281
2015.4178     6.25     -6.54     3.5274     5.0000
2015.4205     4.63     -8.22     2.9978     4.6645
2015.4233     6.68     -9.10     3.5302     5.4903
2015.4260     6.82     -6.23     3.7512     5.9111
2015.4288     8.62     -4.69     3.2600     5.2433
2015.4315     7.08     -4.08     3.8910     5.6692
2015.4342     4.23     -10.77     3.7086     5.5820
2015.4370     5.00     -8.52     3.8378     5.5162
2015.4397     8.48     -6.05     3.1247     4.8276
2015.4425     9.80     -9.92     3.6151     5.2554
2015.4452     5.09     -10.39     3.9754     6.0034
2015.4479     3.24     -9.67     2.8807     4.7613
2015.4507     5.73     -7.41     3.1693     4.9891
2015.4534     5.47     -8.23     3.2600     5.2431
2015.4562     4.17     -5.29     3.2595     5.1536
2015.4589     6.97     -10.17     2.9954     4.5081
2015.4616     6.71     -7.58     3.7521     6.0774
2015.4644     8.09     -6.89     3.4811     5.5746
2015.4671     8.18     -8.58     3.7085     5.5811
2015.4699     10.66     -13.34     4.0247     6.4213
2015.4726     6.51     -9.33     3.0855     5.2387
2015.4753     5.08     -10.97     2.9124     4.9175
2015.4781     6.61     -9.68     3.8446     6.2475
2015.4808     4.64     -15.61     3.5809     5.6581
2015.4836     5.29     -9.78     3.3075     5.4056
2015.4863     4.74     -7.26     3.3918     5.2481
2015.4890     7.33     -8.58     3.0373     4.9853
2015.4918     7.21     -6.71     3.1702     4.8283
2015.4945     5.73     -7.41     3.3495     5.4848
2015.4973     6.41     -12.19     2.9971     4.8220
2015.5000     6.01     -7.35     2.9971     4.8227
2015.5027     4.92     -7.59     3.5300     5.9052
2015.5055     8.89     -12.02     3.7102     5.9098
2015.5082     6.12     -9.60     3.0490     4.7663
2015.5110     6.33     -13.34     3.7094     5.7457
2015.5137     7.24     -4.81     3.9318     6.0059
2015.5164     4.25     -10.21     3.3936     5.3211
2015.5192     7.33     -15.21     3.4841     5.4118
2015.5219     8.74     -13.57     3.4375     5.3227
2015.5247     7.78     -9.24     3.2613     5.1537
2015.5274     9.09     -11.03     3.3964     5.4862
2015.5301     5.79     -13.46     4.0784     6.4230
2015.5329     2.28     -11.77     3.6190     5.7420
2015.5356     4.97     -9.86     3.4894     5.5775
2015.5384     5.49     -8.60     2.8620     4.8083
2015.5411     3.16     -10.07     2.3837     3.9792
2015.5438     5.69     -7.05     2.9028     4.7290
2015.5466     3.05     -10.28     3.4475     5.3329
2015.5493     4.01     -7.79     3.4116     5.3318
2015.5521     3.22     -6.64     3.8562     6.0997
2015.5548     1.06     -7.50     3.0847     5.0627
2015.5575     4.49     -11.10     3.7295     5.8573
2015.5603     2.83     -10.52     2.9023     4.6432
2015.5630     3.98     -9.51     3.1739     5.2308
2015.5658     5.87     -12.69     3.3070     5.2350
2015.5685     4.64     -12.39     3.5435     5.7491
2015.5712     2.71     -5.43     3.5277     5.4913
2015.5740     1.54     -7.77     3.5774     5.4109
2015.5767     3.12     -3.82     3.3565     5.4049
2015.5795     1.41     -7.61     3.1730     5.0661
2015.5822     1.91     -10.91     3.4874     5.6555
2015.5849     1.67     -8.69     3.0373     4.9856
2015.5877     3.69     -5.78     3.0847     5.0804
2015.5904     3.27     -8.72     2.9523     5.1434
2015.5932     3.60     -7.70     3.3984     5.4852
2015.5959     1.33     -6.87     3.5791     5.7500
2015.5986     3.01     -8.39     3.0376     5.0605
2015.6014     3.82     -6.89     3.2664     5.2347
2015.6041     3.05     -2.70     3.3042     5.0696
2015.6068     0.74     -7.57     3.3959     5.4061
2015.6096     0.05     -6.02     3.0829     5.0627
2015.6123     0.43     -2.71     3.5295     5.9056
2015.6151     2.53     -4.33     3.6208     6.0733
2015.6178     2.67     -6.58     3.4883     5.8227
2015.6205     4.18     -4.92     3.3080     5.4838
2015.6233     -0.84     -5.27     3.1730     5.0648
2015.6260     -2.10     -6.30     3.4480     5.4084
2015.6288     -0.61     -6.35     2.6816     4.4708
2015.6315     2.01     -4.64     2.7762     4.5638
