#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2014.4918     15.23     1.06     3.4366     5.1590
2014.4945     13.28     3.10     3.6658     5.5100
2014.4973     16.03     2.57     3.2613     5.1535
2014.5000     14.38     4.86     3.4801     4.9989
2014.5027     17.50     3.46     3.2586     4.9914
2014.5055     17.09     1.85     3.1333     4.6688
2014.5082     16.63     6.30     3.0824     4.6672
2014.5110     17.61     5.38     3.5257     5.4902
2014.5137     15.01     -1.64     3.7499     5.6634
2014.5164     19.50     -1.22     3.4409     5.5032
2014.5192     17.47     -1.28     3.5685     5.4136
2014.5219     14.70     -1.70     4.1174     6.2560
2014.5247     16.80     1.79     3.5705     5.4145
2014.5274     14.97     -1.27     3.3948     5.4864
2014.5301     16.83     -1.99     2.9962     4.6644
2014.5329     16.41     1.70     3.5306     5.6559
2014.5356     14.72     -0.37     4.0209     5.6727
2014.5384     17.58     2.15     3.1710     4.9884
2014.5411     18.29     0.60     3.6614     5.8269
2014.5438     16.18     -2.70     2.7759     4.4033
2014.5466     16.28     -7.80     3.6619     5.9084
2014.5493     18.42     -1.26     3.5710     5.4145
2014.5521     15.91     0.27     2.9995     4.9837
2014.5548     16.45     -3.59     3.2592     5.0849
2014.5575     17.93     0.52     3.5734     5.5779
2014.5603     16.11     1.83     3.8429     5.8346
2014.5630     14.01     1.74     3.5734     5.5779
2014.5658     15.84     6.50     3.5713     5.5768
2014.5685     17.80     -1.21     3.6192     5.6683
2014.5712     15.73     -0.15     4.2066     5.7614
2014.5740     18.43     -3.16     3.5697     5.2536
2014.5767     16.84     -3.70     3.6638     5.5110
2014.5795     17.51     -1.46     3.3084     5.2456
2014.5822     13.74     -0.59     3.7949     5.5842
2014.5849     16.73     -2.01     3.7928     5.5839
2014.5877     14.29     -3.31     3.6594     5.4174
2014.5904     16.91     -1.41     3.5742     5.7406
2014.5932     18.14     -3.79     3.2194     5.0837
2014.5959     15.64     -5.29     3.2186     4.9258
2014.5986     17.91     3.93     3.6185     5.6593
2014.6014     18.76     4.68     3.5294     5.4140
2014.6041     14.68     -0.95     2.9962     4.6644
2014.6068     14.30     3.70     3.2586     4.9921
2014.6096     15.08     -1.05     3.2578     4.8314
2014.6123     16.57     -0.72     3.1718     5.1500
2014.6151     17.05     -0.43     3.2560     4.8311
2014.6178     17.15     -0.41     3.4809     5.2520
2014.6205     15.81     1.76     2.8270     4.5026
2014.6233     13.88     1.90     2.7422     4.5000
2014.6260     17.05     1.09     3.3947     5.1576
2014.6288     17.24     1.51     3.3940     5.3211
2014.6315     18.39     2.71     3.3937     5.2474
2014.6342     17.46     -0.72     3.4819     5.2513
2014.6370     18.72     -1.20     3.3076     5.0865
2014.6397     13.27     4.04     3.7086     5.5820
2014.6425     14.83     -1.68     3.2595     5.1542
2014.6452     15.65     -2.25     3.0475     4.7666
2014.6479     17.76     1.43     3.0490     4.7658
2014.6507     15.18     -1.22     3.5725     5.4148
2014.6534     15.78     0.62     4.0245     5.9198
2014.6562     16.41     -1.33     4.1153     6.2559
2014.6589     15.79     -2.79     3.0483     4.9212
2014.6616     16.48     0.96     3.8403     5.7490
2014.6644     15.77     2.70     3.2590     5.1542
2014.6671     15.84     -1.64     3.5293     5.4905
2014.6699     10.00     -5.39     4.4311     7.0165
2014.6726     18.46     1.77     3.2212     5.0838
2014.6753     15.64     0.02     3.5293     5.4903
2014.6781     13.04     -0.18     3.3472     5.4068
2014.6808     15.26     1.07     4.2856     6.2643
2014.6836     15.10     -1.24     3.3045     4.8327
2014.6863     14.69     0.75     3.8915     5.7509
2014.6890     14.25     1.04     3.6198     5.4932
2014.6918     14.06     -2.41     3.8395     5.5854
2014.6945     15.85     -2.02     3.2613     5.1535
2014.6973     15.62     1.91     4.0738     6.0105
2014.7000     15.56     -0.57     3.6701     5.6609
2014.7027     15.74     -0.15     3.2203     5.2429
2014.7055     16.53     0.02     3.7085     5.5809
2014.7082     16.27     3.00     3.7527     5.9265
2014.7110     17.86     -3.47     2.9962     4.6644
2014.7137     16.62     -1.09     3.3478     5.1567
2014.7164     17.46     -1.67     3.4841     5.4118
2014.7192     17.54     -1.46     3.4363     5.4866
2014.7219     19.17     0.04     3.3066     5.2455
2014.7247     14.74     3.04     2.9992     4.9195
2014.7274     16.23     0.15     2.8270     4.5020
2014.7301     17.75     -4.82     3.4841     5.4110
2014.7329     16.36     1.31     3.1314     4.9238
2014.7356     14.00     1.93     3.3579     5.3427
2014.7384     14.26     -0.85     3.2203     5.2431
2014.7411     16.09     -0.83     3.7102     5.9101
2014.7438     18.86     4.71     3.6624     5.9925
2014.7466     15.31     1.84     3.7530     6.2458
2014.7493     15.65     -0.36     3.2214     5.2432
2014.7521     15.25     -0.45     3.4841     5.4110
2014.7548     14.58     -1.16     3.3491     5.4076
2014.7575     15.19     -0.84     3.8411     5.9139
2014.7603     17.62     0.64     3.5306     5.6564
2014.7630     15.05     -2.20     3.2220     5.2429
2014.7658     18.07     -0.39     3.3483     5.2468
2014.7685     15.90     -2.77     3.3505     5.3190
2014.7712     16.96     -0.26     2.9101     4.5060
2014.7740     15.85     -2.02     3.3472     5.4076
2014.7767     16.82     1.98     3.2609     5.4050
2014.7795     12.24     -0.35     3.5306     5.6566
2014.7822     11.71     3.13     3.3483     5.2470
2014.7849     13.46     -0.84     2.7760     4.5015
2014.7877     15.19     4.27     2.9992     4.9198
2014.7904     16.68     -2.03     3.1364     5.2404
2014.7932     12.78     3.93     3.2627     5.4059
2014.7959     10.15     9.04     3.2613     5.1525
2014.7986     16.22     0.71     3.5722     5.7406
2014.8014     20.06     0.23     3.0860     4.9224
2014.8041     17.41     -0.73     3.3491     5.4076
2014.8068     16.16     -3.28     2.9115     4.7619
2014.8096     16.67     2.90     3.2218     5.1824
2014.8123     17.56     1.77     3.4890     5.4890
2014.8151     15.42     0.35     3.2586     4.9921
2014.8178     14.21     -4.66     3.3951     5.5018
2014.8205     20.26     0.28     3.4830     5.5741
2014.8233     17.11     -2.69     3.1339     5.0804
2014.8260     13.15     -3.56     2.9387     4.8678
2014.8288     8.36     -1.40     3.5722     5.7397
2014.8315     13.24     4.79     3.5739     5.6672
2014.8342     18.96     -4.93     3.6631     5.7433
2014.8370     9.24     10.92     3.3561     5.3426
2014.8397     18.79     -9.90     2.8828     4.8662
2014.8425     10.26     -10.26     3.4087     5.2915
2014.8452     11.98     4.14     3.1724     5.2415
2014.8479     14.56     -3.82     3.3084     5.2458
2014.8507     15.78     -2.04     2.8264     4.6584
2014.8534     16.76     -3.34     2.9124     4.6619
2014.8562     16.56     0.22     2.8618     4.6594
2014.8589     16.59     -2.24     2.7413     4.3461
2014.8616     13.81     0.75     3.1710     4.9886
2014.8644     7.69     3.38     3.3535     5.1858
2014.8671     16.52     4.19     3.2597     4.8312
2014.8699     18.68     -1.59     2.8265     4.6599
2014.8726     26.19     -10.73     2.8805     4.4569
2014.8753     3.25     11.87     3.0489     5.0231
2014.8781     2.60     2.64     3.1004     4.7670
2014.8808     15.07     -0.11     3.0201     4.8702
2014.8836     7.05     22.18     2.9379     4.7191
2014.8863     17.68     -3.32     3.2613     5.1532
2014.8890     17.04     -0.81     3.2608     5.1527
2014.8918     11.77     2.95     2.9481     4.6629
2014.8945     19.82     -10.05     3.1725     4.9250
2014.8973     20.74     -3.78     2.7994     4.6064
2014.9000     15.40     2.80     2.8622     4.5657
2014.9027     24.05     -7.03     2.8813     4.6082
2014.9055     4.06     6.94     2.9651     4.7635
2014.9082     25.95     -8.32     2.9139     4.9173
2014.9110     15.01     -0.88     2.9489     4.8220
2014.9137     17.32     -2.27     2.9116     4.5052
2014.9164     15.25     -2.91     2.7777     4.8170
2014.9192     17.35     -4.72     2.7760     4.5015
2014.9219     15.28     -2.15     3.1268     4.8990
2014.9247     4.48     11.57     3.2600     5.2441
2014.9274     3.51     10.98     2.8277     4.6063
2014.9301     11.95     7.92     2.7153     4.4527
2014.9329     18.05     -0.97     2.6893     4.4007
2014.9356     5.84     12.63     2.8263     4.6066
2014.9384     23.34     -14.95     2.9109     4.6614
2014.9411     23.88     -22.03     2.9130     4.7619
2014.9438     14.89     -13.41     2.9666     5.0207
2014.9466     14.07     1.56     2.9968     4.7651
2014.9493     8.95     3.09     2.8597     4.3498
2014.9521     19.68     -17.85     3.0455     4.5103
2014.9548     19.27     -6.19     2.8256     4.5025
2014.9575     26.15     -14.90     3.2186     4.9258
2014.9603     18.66     3.90     3.0498     4.9213
2014.9630     17.09     -1.75     2.8248     4.3487
2014.9658     16.55     -2.81     2.6590     4.3436
2014.9685     13.36     -1.62     2.8799     4.6079
2014.9712     16.10     -1.78     2.6590     4.3436
2014.9740     16.85     1.04     3.0832     4.8249
2014.9767     16.58     1.93     2.7413     4.3461
2014.9795     14.44     2.02     3.0173     4.6122
2014.9822     2.31     14.32     2.9968     4.6647
2014.9849     35.92     -19.19     3.0475     4.7657
2014.9877     23.61     -2.59     3.2209     5.2434
2014.9904     10.49     9.30     2.6584     4.4508
2014.9932     12.18     1.34     2.7420     4.4532
2014.9959     14.70     -0.19     2.5536     4.2380
2014.9986     15.12     -3.70     2.7745     4.5010
2015.0014     12.11     1.32     2.7745     4.5021
2015.0041     23.29     3.03     2.9643     4.6114
2015.0068     4.71     8.78     2.7753     4.6575
2015.0096     13.12     7.60     3.3561     5.3426
2015.0123     16.99     5.43     3.0483     4.9219
2015.0151     21.32     -19.19     2.9657     4.8680
2015.0178     24.00     -7.23     2.8815     4.7607
2015.0205     18.20     3.80     3.2203     5.2431
2015.0233     14.90     -3.18     2.9635     4.4601
2015.0260     15.13     1.23     2.9122     4.6089
2015.0288     15.43     -2.11     2.8605     4.5038
2015.0315     15.15     -2.56     2.6038     4.1912
2015.0342     13.74     -4.19     2.9502     4.6637
2015.0370     11.38     1.54     2.9978     4.6638
2015.0397     19.96     -3.77     2.5220     4.1879
2015.0425     17.07     -1.00     3.1323     4.7689
2015.0452     18.00     0.54     2.8813     4.6079
2015.0479     15.49     -3.05     2.7174     4.6031
2015.0507     14.46     -4.22     3.2719     5.1839
2015.0534     15.09     -1.62     2.7739     4.6578
2015.0562     13.96     -1.11     2.8620     4.5039
2015.0589     16.47     0.58     2.4379     4.1863
2015.0616     31.77     -15.56     2.9651     4.7644
2015.0644     16.17     -5.93     2.8271     4.7594
2015.0671     15.06     -1.06     2.6609     4.4508
2015.0699     17.21     -4.94     2.8613     4.6603
2015.0726     20.27     -7.30     2.9971     4.8229
2015.0753     23.70     -15.63     2.9993     4.9207
2015.0781     23.30     -8.33     3.1852     5.0272
2015.0808     21.89     0.45     3.3931     5.2482
2015.0836     22.54     4.94     3.1347     4.9239
2015.0863     18.45     -0.88     3.3066     5.2452
2015.0890     10.82     2.17     2.9968     4.7651
2015.0918     13.87     -3.40     2.8813     4.6079
2015.0945     14.16     -9.78     3.3195     4.8790
2015.0973     10.18     -0.81     3.0849     4.8256
2015.1000     14.69     -0.38     3.3929     5.0892
2015.1027     8.74     9.67     3.1854     4.7700
2015.1055     15.47     -14.61     3.2702     5.1839
2015.1082     34.07     -13.92     3.1011     4.8727
2015.1110     15.34     -9.33     3.2694     5.0291
2015.1137     19.72     -1.55     3.1322     4.7680
2015.1164     15.94     -5.79     3.2186     4.9258
2015.1192     17.00     -6.50     3.3551     5.0325
2015.1219     16.21     -1.75     3.3481     4.8348
2015.1247     14.07     -7.91     3.1322     4.7687
2015.1274     15.78     0.24     3.3066     5.2452
2015.1301     19.01     0.38     2.6046     4.3428
2015.1329     16.42     -11.37     3.1339     4.7693
2015.1356     27.46     -17.46     3.1836     5.0264
2015.1384     16.82     -3.51     3.2579     4.9271
2015.1411     11.33     -4.15     3.5296     5.1921
2015.1438     16.20     -3.27     3.4814     5.2517
2015.1466     17.32     0.01     3.3068     4.9293
2015.1493     14.31     4.46     3.1702     4.8283
2015.1521     17.75     1.05     3.2144     4.9900
2015.1548     34.27     -15.20     3.6813     5.7106
2015.1575     51.69     -33.14     3.9886     6.1311
2015.1603     9.57     9.66     3.6644     5.6075
2015.1630     6.05     -8.73     3.6656     5.4530
2015.1658     37.98     -17.03     3.2702     5.1836
2015.1685     34.21     -9.34     3.1867     5.2841
2015.1712     36.62     -15.06     3.4437     5.3456
2015.1740     29.32     -21.78     3.5292     5.5059
2015.1767     31.42     -18.67     3.5273     5.2527
2015.1795     29.52     -12.08     3.1725     4.9253
2015.1822     22.20     -20.89     3.0467     4.6134
2015.1849     27.32     -24.12     3.1347     4.9245
2015.1877     27.65     -6.43     4.1166     6.5934
2015.1932     15.33     -2.51     3.3469     4.9942
2015.1959     10.27     -11.78     3.5697     5.2541
2015.1986     23.11     -7.62     3.7994     5.6122
2015.2014     19.67     -4.02     3.2686     5.1838
2015.2041     27.83     -10.56     3.9354     5.7184
2015.2068     27.15     -11.65     3.2390     5.0285
2015.2096     26.10     -24.96     3.1876     5.1817
2015.2123     23.51     -9.42     3.3786     5.1397
2015.2151     14.05     -12.65     3.4417     5.1893
2015.2178     32.72     -18.00     2.9627     4.7631
2015.2205     18.22     -15.14     3.1347     4.9239
2015.2233     16.32     -11.96     3.6156     5.2546
2015.2260     13.58     -6.88     3.8839     5.5872
2015.2288     14.60     -6.84     3.6574     5.0048
2015.2315     16.38     -4.56     3.6167     5.5774
2015.2342     17.09     -4.59     3.7539     5.6726
2015.2370     16.53     -5.47     4.0156     5.8421
2015.2397     17.94     -5.16     3.8386     5.6753
2015.2425     20.96     -5.44     3.7944     5.9974
2015.2452     22.89     -28.13     4.1609     6.1932
2015.2479     20.49     -6.87     3.9396     6.1284
2015.2507     4.53     4.95     4.1052     6.0074
2015.2534     17.49     0.23     3.9279     5.5195
2015.2562     35.36     -17.99     3.9356     5.7733
2015.2589     26.78     -29.73     3.6664     5.6073
2015.2616     41.38     -17.99     4.3341     6.3569
2015.2644     4.63     -1.65     3.8386     6.0886
2015.2671     28.85     -14.12     3.8394     5.8361
2015.2699     39.95     -27.21     3.5795     5.4506
2015.2726     21.52     -2.48     3.6672     5.7641
2015.2753     20.50     -2.32     3.3064     5.1850
2015.2781     18.86     -5.34     3.1702     4.8283
2015.2808     19.53     -4.62     3.3547     5.0882
2015.2836     18.09     -2.85     3.5303     5.3484
2015.2863     22.50     -0.75     3.8407     5.6762
2015.2890     9.07     -10.52     3.6638     5.5102
2015.2918     21.00     -35.55     3.5770     5.3503
2015.2945     22.11     -6.14     3.8406     5.7702
2015.2973     19.69     -4.21     3.8393     5.8355
2015.3000     23.47     0.22     3.4436     5.6638
2015.3027     16.36     -7.21     3.6623     5.5799
2015.3055     19.15     -5.46     3.7505     5.5130
2015.3082     19.11     -4.71     4.0178     5.8424
2015.3110     20.58     -7.04     3.6151     5.2559
2015.3137     15.69     -4.52     3.6586     5.2561
2015.3164     20.62     -9.31     3.1339     4.7696
2015.3192     17.57     -5.62     3.2186     4.9261
2015.3219     22.36     -4.57     3.4809     5.1599
2015.3247     14.57     2.24     3.4432     5.2498
2015.3274     18.27     -5.28     3.8846     5.8375
2015.3301     25.46     -9.19     3.3058     5.0864
2015.3329     21.80     -3.93     3.8386     5.6761
2015.3356     27.56     -9.10     3.7036     5.4188
2015.3384     20.35     -1.60     3.6638     5.5094
2015.3411     19.41     -7.49     3.3563     5.0326
2015.3438     20.37     -6.33     3.7027     5.0987
2015.3466     17.62     -1.25     3.2706     4.9288
2015.3493     21.66     -9.64     3.3929     5.0889
2015.3521     20.38     -8.22     3.3469     4.9944
2015.3548     22.47     -6.44     3.7081     5.4960
2015.3575     19.62     -15.78     3.8395     5.5854
2015.3603     21.09     -2.00     3.8865     5.6777
2015.3630     23.22     -10.25     3.9264     5.6779
2015.3658     25.19     -4.51     3.4828     5.1605
2015.3685     23.41     -3.39     3.8938     5.6688
2015.3712     24.60     -8.05     3.3063     5.0857
2015.3740     25.99     -4.34     3.9286     5.6780
2015.3767     22.89     -9.75     3.7982     5.3352
2015.3795     23.20     -11.20     3.5287     5.4124
2015.3822     22.31     -8.18     3.6597     5.4947
2015.3849     23.47     -9.25     4.0229     6.0867
2015.3877     22.81     -11.85     3.4841     5.4123
2015.3904     23.36     -9.27     3.4809     5.1604
2015.3932     22.46     -7.39     3.6602     5.5793
2015.3959     22.81     -6.36     3.3931     5.1576
2015.3986     20.98     -9.61     3.7985     5.4982
2015.4014     23.12     -10.08     2.8256     4.5030
2015.4041     27.23     -6.34     3.9322     6.0839
2015.4068     26.41     -9.36     3.4366     5.1590
2015.4096     22.19     -12.75     3.3945     5.4100
2015.4123     21.14     -7.11     4.0775     6.2547
2015.4151     22.05     -10.70     3.1702     4.8281
2015.4178     24.55     -6.93     3.5274     5.0000
2015.4205     22.94     -8.61     2.9978     4.6645
2015.4233     25.00     -9.48     3.5302     5.4903
2015.4260     25.14     -6.61     3.7512     5.9111
2015.4288     26.95     -5.07     3.2600     5.2433
2015.4315     25.42     -4.46     3.8910     5.6692
2015.4342     22.57     -11.15     3.7086     5.5820
2015.4370     23.34     -8.90     3.8378     5.5162
2015.4397     26.84     -6.42     3.1247     4.8276
2015.4425     28.16     -10.30     3.6151     5.2554
2015.4452     23.46     -10.77     3.9754     6.0034
2015.4479     21.61     -10.04     2.8807     4.7613
2015.4507     24.11     -7.78     3.1693     4.9891
2015.4534     23.85     -8.59     3.2600     5.2431
2015.4562     22.57     -5.66     3.2595     5.1536
2015.4589     25.37     -10.53     2.9954     4.5081
2015.4616     25.11     -7.94     3.7521     6.0774
2015.4644     26.51     -7.25     3.4811     5.5746
2015.4671     26.60     -8.94     3.7085     5.5811
2015.4699     29.09     -13.69     4.0247     6.4213
2015.4726     24.94     -9.68     3.0855     5.2387
2015.4753     23.52     -11.32     2.9124     4.9175
2015.4781     25.06     -10.04     3.8446     6.2475
2015.4808     23.10     -15.96     3.5809     5.6581
2015.4836     23.75     -10.13     3.3075     5.4056
2015.4863     23.20     -7.60     3.3918     5.2481
2015.4890     25.80     -8.92     3.0373     4.9853
2015.4918     25.69     -7.05     3.1702     4.8283
2015.4945     24.22     -7.76     3.3495     5.4848
2015.4973     24.90     -12.53     2.9971     4.8220
2015.5000     24.51     -7.69     2.9971     4.8227
2015.5027     23.43     -7.93     3.5300     5.9052
2015.5055     27.40     -12.36     3.7102     5.9098
2015.5082     24.64     -9.94     3.0490     4.7663
2015.5110     24.86     -13.68     3.7094     5.7457
2015.5137     25.77     -5.14     3.9318     6.0059
2015.5164     22.79     -10.54     3.3936     5.3211
2015.5192     25.88     -15.54     3.4841     5.4118
2015.5219     27.30     -13.90     3.4375     5.3227
2015.5247     26.34     -9.56     3.2613     5.1537
2015.5274     27.65     -11.36     3.3964     5.4862
2015.5301     24.36     -13.79     4.0784     6.4230
2015.5329     20.86     -12.10     3.6190     5.7420
2015.5356     23.55     -10.18     3.4894     5.5775
2015.5384     24.09     -8.92     2.8620     4.8083
2015.5411     21.76     -10.38     2.3837     3.9792
2015.5438     24.30     -7.36     2.9028     4.7290
2015.5466     21.66     -10.59     3.4475     5.3329
2015.5493     22.63     -8.11     3.4116     5.3318
2015.5521     21.84     -6.96     3.8562     6.0997
2015.5548     19.69     -7.81     3.0847     5.0627
2015.5575     23.12     -11.41     3.7295     5.8573
2015.5603     21.47     -10.82     2.9023     4.6432
2015.5630     22.63     -9.81     3.1739     5.2308
2015.5658     24.53     -12.99     3.3070     5.2350
2015.5685     23.31     -12.69     3.5435     5.7491
2015.5712     21.39     -5.73     3.5277     5.4913
2015.5740     20.22     -8.07     3.5774     5.4109
2015.5767     21.81     -4.12     3.3565     5.4049
2015.5795     20.10     -7.91     3.1730     5.0661
2015.5822     20.60     -11.21     3.4874     5.6555
2015.5849     20.37     -8.98     3.0373     4.9856
2015.5877     22.40     -6.07     3.0847     5.0804
2015.5904     21.99     -9.01     2.9523     5.1434
2015.5932     22.33     -7.99     3.3984     5.4852
2015.5959     20.06     -7.16     3.5791     5.7500
2015.5986     21.75     -8.68     3.0376     5.0605
2015.6014     22.57     -7.17     3.2664     5.2347
2015.6041     21.80     -2.99     3.3042     5.0696
2015.6068     19.49     -7.85     3.3959     5.4061
2015.6096     18.81     -6.30     3.0829     5.0627
2015.6123     19.20     -2.99     3.5295     5.9056
2015.6151     21.31     -4.61     3.6208     6.0733
2015.6178     21.45     -6.85     3.4883     5.8227
2015.6205     22.97     -5.19     3.3080     5.4838
2015.6233     17.96     -5.54     3.1730     5.0648
2015.6260     16.71     -6.57     3.4480     5.4084
2015.6288     18.20     -6.62     2.6816     4.4708
2015.6315     20.82     -4.91     2.7762     4.5638
2015.6342     21.26     -7.08     2.9048     4.7297
2015.6370     20.60     -9.50     3.1730     5.0654
2015.6397     20.63     -3.24     2.9514     4.9828
2015.6425     16.18     -5.93     3.3565     5.4040
2015.6452     19.09     -5.86     2.9037     4.8923
2015.6479     17.95     -7.25     3.5817     5.8256
2015.6507     14.54     0.91     3.1263     5.0632
2015.6534     16.45     -5.49     2.7715     4.6392
2015.6562     18.99     -4.18     3.0847     5.0635
2015.6589     17.10     -4.78     2.7263     4.5617
2015.6616     19.27     -5.82     2.9943     4.8948
2015.6644     17.38     -6.04     2.7263     4.5613
2015.6671     18.20     -6.43     3.0829     5.0619
2015.6699     18.19     -2.65     3.4844     5.4088
2015.6726     16.93     -5.01     2.9943     4.8940
2015.6753     17.57     -4.30     3.0393     5.0616
2015.6781     15.94     -4.09     3.4106     5.5028
2015.6808     15.10     -3.33     2.5051     4.3031
2015.6836     17.48     -6.02     3.0440     4.9822
2015.6863     18.85     -3.83     2.8603     4.8081
2015.6890     16.16     -5.94     3.1753     5.1553
2015.6918     19.16     -5.46     2.9532     4.9789
2015.6945     16.73     -0.13     2.9519     5.0589
2015.6973     18.41     -2.98     3.4475     5.2402
2015.7000     19.01     -2.85     2.7278     4.5611
2015.7027     15.72     -3.38     2.5032     4.1415
2015.7055     17.78     -4.25     2.8599     4.4767
2015.7082     15.23     -2.16     2.6791     4.5603
2015.7110     18.22     -1.69     3.0413     4.8137
2015.7137     17.62     -1.64     2.6805     4.4715
2015.7164     15.64     -0.56     2.9912     4.6460
2015.7192     16.07     -1.03     2.8594     4.6419
2015.7219     17.11     -3.26     3.0965     4.9082
2015.7247     21.71     -0.74     3.2282     5.4975
2015.7274     17.01     -6.32     2.9505     4.8102
2015.7301     16.00     -1.42     2.9943     4.8944
2015.7329     17.86     1.26     3.1730     5.0661
2015.7356     14.90     -1.67     2.5910     4.3057
2015.7384     12.44     2.34     2.9943     4.8952
2015.7411     17.18     0.73     2.9943     4.8942
2015.7438     17.20     0.17     2.7711     4.6392
2015.7466     16.75     -5.80     3.2649     5.3282
2015.7493     10.52     -2.63     3.6229     6.0745
2015.7521     17.92     -3.27     3.0847     5.0635
2015.7548     18.04     -7.03     2.9514     4.9787
2015.7575     17.83     -1.78     3.2175     5.2337
2015.7603     17.41     -3.20     2.5931     4.3981
2015.7630     15.14     -0.67     2.5910     4.3055
2015.7658     17.98     -9.32     2.8615     5.0571
2015.7685     17.97     -2.50     2.8620     4.8091
2015.7712     17.02     -4.99     3.2269     5.3264
2015.7740     15.40     -3.07     2.6384     4.3868
2015.7767     15.11     -1.81     2.6374     4.4702
2015.7795     15.66     -2.26     2.4177     4.1396
2015.7822     16.05     -1.98     2.6383     4.6345
2015.7849     16.53     -1.69     2.6801     4.4720
2015.7877     19.66     -0.05     3.1748     5.3987
2015.7904     15.54     -3.61     3.1371     5.3229
2015.7932     16.58     2.49     2.5934     4.4690
2015.7959     16.71     -3.35     3.1325     4.8158
2015.7986     17.27     -0.58     3.3193     4.9903
2015.8014     19.57     1.44     3.1922     5.0834
2015.8041     15.92     -1.44     2.7699     4.6384
2015.8068     16.48     -0.56     2.6816     4.4715
2015.8096     18.53     0.65     2.8594     4.6409
2015.8123     13.83     4.91     2.8122     4.5642
2015.8151     15.72     0.03     2.6368     4.3874
2015.8178     16.17     -0.63     2.9474     4.5648
2015.8205     16.28     -2.69     2.6807     4.3090
2015.8233     13.27     -0.89     3.0413     4.8135
2015.8260     12.69     0.12     2.6374     4.1455
2015.8288     15.01     0.25     2.8603     4.8083
2015.8315     15.24     -0.08     3.0431     5.1506
2015.8342     16.21     -1.19     2.9526     4.8110
2015.8370     16.66     1.56     2.9012     4.7294
2015.8397     12.73     -1.96     2.6397     4.5586
2015.8425     6.74     3.92     3.2147     5.0666
2015.8452     6.71     -4.04     2.9926     4.8959
2015.8479     10.62     -12.08     2.9500     4.7295
2015.8507     18.57     -12.03     3.0811     5.0626
2015.8534     14.86     1.17     2.7288     4.3895
2015.8562     13.68     0.90     2.9505     4.8218
2015.8589     21.72     -13.80     2.9492     4.8944
2015.8616     18.66     -4.63     3.0847     5.0625
2015.8644     15.42     -2.69     2.9131     4.7330
2015.8671     18.60     -0.47     2.7699     4.6391
2015.8699     6.95     2.26     2.9138     4.8207
2015.8726     17.77     -1.60     2.6897     4.4007
2015.8753     6.79     5.07     3.1255     4.9872
2015.8781     14.51     -5.92     2.7762     4.5632
2015.8808     15.80     -0.90     3.0839     4.8979
2015.8836     14.34     1.81     2.8578     4.6408
2015.8863     14.75     1.52     2.3313     3.9770
2015.8890     16.51     4.18     2.6786     4.4716
2015.8918     16.51     2.10     2.8602     4.4767
2015.8945     12.77     2.79     2.7248     4.5617
2015.8973     15.77     2.88     2.4154     3.8870
2015.9000     17.93     2.03     2.4168     3.9794
2015.9027     16.87     7.67     2.7166     4.4530
2015.9055     22.67     -31.78     2.8271     4.7590
2015.9082     17.56     -2.98     2.8606     4.8196
2015.9110     16.06     3.32     2.6388     4.3989
2015.9137     0.26     8.17     2.6900     4.3445
2015.9164     16.27     -6.67     2.9489     4.8222
2015.9192     16.89     -4.07     2.7768     4.6581
2015.9219     15.35     -4.98     2.5531     4.3967
2015.9247     16.13     -2.72     2.8130     4.7268
2015.9274     13.05     -0.37     2.6801     4.4715
2015.9301     16.81     -0.87     2.5478     4.2182
2015.9329     16.21     4.11     2.6787     4.2222
2015.9356     16.75     2.15     3.1911     5.2559
2015.9384     15.75     0.22     2.3697     4.0481
2015.9411     15.51     2.25     3.1753     5.1552
2015.9438     37.88     -12.52     3.2186     4.9265
2015.9466     33.42     -15.39     3.0490     4.7654
2015.9493     28.77     -9.79     3.0863     5.0797
2015.9521     32.51     -16.73     3.1255     4.9872
2015.9548     24.17     -2.66     2.8153     4.5643
2015.9575     23.53     -4.88     2.7690     4.4741
2015.9603     23.70     -4.28     2.8113     4.4050
2015.9630     22.27     8.48     2.9459     4.5683
2015.9658     19.08     3.61     2.9925     4.4818
2015.9685     26.61     -19.17     3.0475     4.7657
2015.9712     25.89     7.38     3.0365     4.8241
2015.9740     39.39     -15.59     3.0827     4.8246
2015.9767     30.04     -12.35     2.8594     4.6418
2015.9795     26.92     -12.85     2.7690     4.4741
2015.9822     20.67     2.25     2.9903     4.4812
2015.9849     11.63     3.48     2.4682     4.1407
2015.9877     16.21     2.79     2.8602     4.4769
2015.9904     22.60     18.40     2.8145     4.4047
2015.9932     17.26     -2.85     2.2794     3.7209
2015.9959     8.56     4.13     2.7745     4.2455
2015.9986     21.65     -16.66     2.8248     4.3487
2016.0014     14.17     0.06     2.5910     4.3055
2016.0041     14.27     0.08     2.9100     4.4903
2016.0068     18.25     -7.56     2.5033     3.9825
2016.0096     13.87     3.03     2.4570     3.8877
2016.0123     12.11     5.48     2.6379     4.3111
2016.0150     10.65     8.00     2.6784     4.1468
2016.0178     19.13     5.89     2.9500     4.7304
2016.0205     33.75     -15.70     3.0491     5.0789
2016.0232     30.54     -19.25     2.6895     4.4987
2016.0260     17.34     0.39     2.7706     4.4733
2016.0287     16.39     1.31     2.4556     3.8876
2016.0314     17.00     2.58     2.5042     4.1411
2016.0342     33.10     -23.04     2.9019     4.5670
2016.0369     26.10     -9.24     3.0359     4.7328
