#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2014.1082     -15.41     -6.14     4.3919     4.5422
2014.1110     -14.49     -3.24     4.3803     4.3717
2014.1137     -14.76     0.24     4.6825     4.5856
2014.1164     -13.00     -1.89     4.7817     4.7291
2014.1192     -11.80     -3.28     5.2816     4.9838
2014.1219     -19.37     2.41     4.8568     4.7509
2014.1247     -19.23     1.16     4.4630     4.6920
2014.1274     -6.91     -4.31     4.4599     4.7590
2014.1301     -7.15     4.00     5.0541     4.7721
2014.1329     0.93     -1.65     4.7902     4.8077
2014.1356     3.10     -0.68     3.8921     3.9814
2014.1384     -20.76     -3.77     4.7313     4.7319
2014.1411     -16.04     -3.28     4.7873     4.8069
2014.1438     -6.37     -4.71     4.7453     4.6807
2014.1466     -4.46     0.40     5.8206     4.9034
2014.1493     -27.07     -2.40     6.3910     5.3918
2014.1521     -5.05     -2.39     5.5062     4.8717
2014.1548     9.08     -0.74     4.6573     4.6386
2014.1575     -19.72     -0.73     5.4067     5.2954
2014.1603     -26.29     6.66     10.3351     8.2192
2014.1630     -23.47     -0.85     7.6916     5.7216
2014.1658     -13.84     -1.75     4.8748     4.8993
2014.1685     -12.71     2.23     6.9566     5.4876
2014.1712     -0.35     4.71     5.0534     4.8552
2014.1740     -10.96     -2.00     7.9423     6.0457
2014.1767     -2.79     0.55     6.7513     6.0380
2014.1795     -19.43     3.51     5.9562     5.4656
2014.1822     -7.87     2.12     5.3216     4.9700
2014.1849     7.68     0.99     5.3248     5.1228
2014.1877     -20.49     1.41     5.8134     5.2101
2014.1904     -20.33     -4.01     5.4797     5.3790
2014.1932     -13.66     -4.02     7.7230     5.7092
2014.1959     -2.41     0.32     4.6475     4.4844
2014.1986     -13.93     3.64     4.6513     4.3327
2014.2014     -6.83     0.33     7.5302     5.9583
2014.2041     5.57     -6.09     5.5471     5.3083
2014.2068     -4.52     0.72     4.8538     4.8174
2014.2096     3.27     -2.34     5.3826     4.9904
2014.2123     -3.15     3.29     7.2234     5.6076
2014.2151     6.06     -4.36     5.6137     5.4019
2014.2178     -11.92     -1.40     5.8126     5.5241
2014.2205     5.15     -4.29     5.6519     5.0245
2014.2233     -0.12     -1.46     4.8722     4.6835
2014.2260     0.04     -2.05     5.0030     5.1479
2014.2288     7.06     0.02     4.8990     4.5195
2014.2315     -2.71     -1.26     7.0397     5.6450
2014.2342     -22.54     -2.14     4.9118     5.0117
2014.2370     -18.39     -8.09     5.5647     5.6953
2014.2397     -7.88     -0.58     5.7733     5.7400
2014.2425     -6.10     1.59     5.6299     5.5123
2014.2452     -17.87     -2.31     8.1858     6.4879
2014.2479     -12.62     -0.59     7.9824     6.4194
2014.2507     -12.77     -2.37     5.6527     5.7126
2014.2534     -7.44     -2.63     4.9928     4.8401
2014.2562     -7.17     -0.79     4.8640     4.9082
2014.2589     5.02     -1.91     5.8281     4.9851
2014.2616     1.08     -5.73     5.3993     5.1326
2014.2644     5.70     -2.32     4.9090     4.5989
2014.2671     -8.29     0.39     6.1056     5.9371
2014.2699     0.05     -5.49     5.4778     5.3748
2014.2726     -6.33     -3.40     5.3379     5.1241
2014.2753     0.13     -0.19     5.2092     5.2643
2014.2781     1.35     -1.20     4.9225     4.9074
2014.2808     -0.07     -1.83     6.0260     5.3909
2014.2836     -1.81     -4.82     5.2475     4.8038
2014.2863     0.43     -2.57     4.9865     4.7652
2014.2890     -3.12     -4.98     4.8420     4.6624
2014.2918     -2.64     0.17     5.7933     4.9007
2014.2945     0.60     -5.15     6.2046     5.6437
2014.2973     8.28     -1.76     6.6852     5.9702
2014.3000     3.18     -4.35     4.8484     4.7398
2014.3027     1.27     -1.14     5.7593     5.2679
2014.3055     1.53     -1.51     5.3331     5.1990
2014.3082     4.02     -2.62     5.5460     5.1116
2014.3110     -3.61     -1.35     5.5909     5.1732
2014.3137     2.42     2.16     4.6657     4.8695
2014.3164     -0.22     0.04     5.5401     5.3189
2014.3192     -0.28     0.19     4.8044     5.0433
2014.3219     -2.33     -2.16     6.1565     5.4986
2014.3247     -0.87     -7.04     5.8984     5.9793
2014.3274     0.69     0.82     5.9356     5.5236
2014.3301     -0.58     -0.26     5.8299     5.6697
2014.3329     0.80     -1.07     5.6248     5.7103
2014.3356     -4.91     0.76     5.2560     4.9003
2014.3384     -0.66     -0.65     5.1959     5.0307
2014.3411     0.42     -3.30     5.4096     5.2890
2014.3438     1.58     -0.89     4.5900     4.7781
2014.3466     2.21     -2.72     5.4163     5.2969
2014.3493     -7.93     -1.12     4.9549     5.2280
2014.3521     -14.52     -1.69     5.5231     5.8564
2014.3548     -4.53     0.40     5.5569     5.4721
2014.3575     6.33     2.03     5.0730     5.0909
2014.3603     2.75     -4.68     5.7630     5.8101
2014.3630     0.58     -5.67     6.2985     6.1149
2014.3658     -9.78     -4.38     5.9410     5.6051
2014.3685     -0.31     2.10     6.3337     6.5269
2014.3712     -3.92     1.41     6.2519     5.8155
2014.3740     2.29     -0.63     5.7208     5.6619
2014.3767     3.21     -3.49     5.4986     5.6096
2014.3795     -8.96     -5.27     6.3750     5.7488
2014.3822     3.73     -6.71     6.2484     6.1195
2014.3849     -2.59     -4.26     6.0341     5.9986
2014.3877     1.38     -0.72     7.1806     7.1084
2014.3904     -1.59     -2.06     5.2386     5.2018
2014.3932     -6.45     -3.43     5.0020     5.0832
2014.3959     -6.18     1.80     4.9235     5.1719
2014.3986     -3.51     -4.60     5.3629     5.3614
2014.4014     -0.92     -9.15     5.2126     5.3408
2014.4041     0.99     -1.81     5.8363     5.8952
2014.4068     -3.27     -4.34     5.5252     5.7031
2014.4096     0.18     -4.91     5.6132     5.5543
2014.4123     -4.10     1.97     5.7667     5.7143
2014.4151     -4.35     -6.17     6.1132     6.1663
2014.4178     -5.11     -2.36     5.0640     5.0827
2014.4205     -1.72     -2.64     5.5632     5.6954
2014.4233     -8.97     1.87     5.1071     5.1817
2014.4260     -1.60     -5.84     6.2277     6.0275
2014.4288     0.93     -5.02     5.6080     5.4712
2014.4315     -1.78     -2.27     5.4881     5.4554
2014.4342     0.08     -5.75     6.3903     6.5152
2014.4370     -1.40     -0.48     4.8704     5.0509
2014.4397     0.06     -2.11     5.9398     5.5446
2014.4425     0.21     -0.09     4.9133     4.7496
2014.4452     -1.69     -5.62     5.6653     5.7579
2014.4479     -3.68     -0.55     4.8523     4.7428
2014.4507     -3.32     -0.83     5.8813     5.5918
2014.4534     2.55     -6.92     5.8814     5.5180
2014.4562     1.90     0.11     5.2139     5.3386
2014.4589     2.72     -4.79     5.6855     5.4918
2014.4616     -2.45     -1.74     5.2829     5.3509
2014.4644     2.33     -1.00     4.5170     4.6120
2014.4671     1.94     -2.04     4.5184     4.4640
2014.4699     -2.26     1.69     4.9252     4.7550
2014.4726     -5.99     -3.92     5.6239     5.5569
2014.4753     -2.17     -0.86     4.6587     4.6415
2014.4781     -1.57     2.04     5.4365     5.3848
2014.4808     0.01     0.36     4.8280     4.8205
2014.4836     3.22     -2.60     4.5836     4.5495
2014.4863     -0.27     -2.29     4.9896     4.9182
2014.4890     -1.22     -2.71     4.7283     4.7987
2014.4918     -1.56     0.54     4.7669     4.7556
2014.4945     -2.48     1.02     5.2672     5.1893
2014.4973     -0.24     -4.17     4.6496     4.7109
2014.5000     0.07     -1.17     4.9784     4.7607
2014.5027     -2.47     -1.62     5.1273     4.9363
2014.5055     2.99     -6.51     5.0033     4.6958
2014.5082     -4.59     -2.12     4.7168     4.7192
2014.5110     0.97     1.57     4.6732     4.7152
2014.5137     -1.03     -1.32     5.0968     5.0238
2014.5164     -4.24     0.97     4.7843     4.7318
2014.5192     -1.17     -4.68     6.4746     5.4903
2014.5219     -4.99     -2.28     5.9361     5.8366
2014.5247     4.16     -4.30     5.8739     5.5958
2014.5274     0.62     2.82     4.5405     4.6228
2014.5301     0.91     -0.05     5.4690     5.2963
2014.5329     -0.71     -0.60     4.7326     4.8863
2014.5356     7.92     -1.76     5.5589     5.3357
2014.5384     0.56     -1.64     4.4390     4.4465
2014.5411     -0.24     -1.86     4.7822     4.7296
2014.5438     -0.88     0.07     4.5785     4.5463
2014.5466     3.57     -1.41     4.6549     4.7874
2014.5493     2.93     -1.04     4.1986     4.4317
2014.5521     0.16     0.03     4.3240     4.5098
2014.5548     2.62     0.23     4.4687     4.6126
2014.5575     -1.36     -0.97     5.0017     5.1480
2014.5603     1.77     -0.51     5.0042     5.0742
2014.5630     0.74     0.80     4.8643     4.9737
2014.5658     -0.64     -0.76     4.7261     4.8744
2014.5685     2.78     -0.80     5.2139     5.3386
2014.5712     1.84     -1.23     6.5195     5.3300
2014.5740     1.89     -0.21     4.8144     4.9007
2014.5767     2.77     -3.96     4.6538     4.7096
2014.5795     -3.80     -2.32     5.4864     5.4538
2014.5822     3.28     1.30     4.9588     5.0907
2014.5849     2.30     -4.59     4.8663     4.8246
2014.5877     2.56     -0.65     4.8460     4.6640
2014.5904     2.96     -3.17     5.3358     5.2751
2014.5932     4.67     3.20     5.0641     5.0837
2014.5959     0.58     3.09     5.3360     5.1984
2014.5986     3.30     1.10     4.8757     4.9074
2014.6014     0.20     -2.01     5.2682     5.1114
2014.6041     -0.12     -2.81     4.6739     4.8702
2014.6068     3.62     -0.88     4.8553     4.8942
2014.6096     -2.34     -3.53     4.9813     4.8378
2014.6123     1.67     -1.84     4.5214     4.6895
2014.6151     2.00     -0.02     5.3031     4.7388
2014.6178     1.65     1.93     4.1257     4.4063
2014.6205     3.47     -0.75     3.9041     4.1379
2014.6233     5.31     -0.43     4.2381     4.3387
2014.6260     0.91     -0.42     4.3738     4.3733
2014.6288     3.43     -3.37     4.5860     4.6995
2014.6315     1.74     3.28     4.7956     4.9633
2014.6342     3.98     -2.17     5.1895     4.9501
2014.6370     0.48     0.88     5.5362     4.9289
2014.6397     3.71     -2.09     5.5045     5.5461
2014.6425     2.00     -5.48     4.8162     5.0468
2014.6452     2.97     -2.73     5.1431     5.2492
2014.6479     0.37     4.27     4.5920     4.7781
2014.6507     2.39     0.34     4.9280     4.9830
2014.6534     4.25     0.26     4.7855     4.7320
2014.6562     -0.51     -0.38     5.7514     5.6463
2014.6589     3.95     -3.30     5.0881     5.2492
2014.6616     3.14     0.14     5.1624     5.1873
2014.6644     0.77     1.05     5.0807     5.3139
2014.6671     5.21     -0.43     4.8509     4.9172
2014.6699     8.31     -7.13     5.4233     5.5966
2014.6726     5.74     -3.27     4.9044     5.1519
2014.6753     1.57     3.57     5.0796     5.3153
2014.6781     4.95     -2.20     4.7593     4.9074
2014.6808     4.60     -0.25     4.9504     5.0018
2014.6836     7.67     -1.19     5.4088     5.2902
2014.6863     2.91     -3.00     5.4847     5.4549
2014.6890     7.13     -0.74     5.8158     5.5846
2014.6918     9.20     -4.56     5.6825     5.5593
2014.6945     3.79     -1.16     4.9202     5.1669
2014.6973     4.44     0.67     4.5874     4.6997
2014.7000     0.77     -1.31     4.8749     5.1342
2014.7027     3.27     0.32     4.8018     4.9644
2014.7055     5.69     1.19     5.4155     5.2899
2014.7082     5.23     -0.99     4.8992     5.0783
2014.7110     4.17     -2.29     4.8096     4.9723
2014.7137     5.81     -2.02     4.5314     4.7750
2014.7164     6.40     -0.83     4.7540     5.0437
2014.7192     6.65     -0.94     5.2803     5.4208
2014.7219     4.45     0.17     4.6088     5.0129
2014.7247     5.60     -3.03     4.6650     4.8681
2014.7274     6.25     -3.29     4.3898     4.6704
2014.7301     5.05     -0.61     5.6348     5.7103
2014.7329     7.32     1.36     5.1535     5.4806
2014.7356     4.92     -3.07     5.4231     5.5997
2014.7384     8.77     -2.23     4.9763     5.3864
2014.7411     7.53     -0.97     5.4995     5.6175
2014.7438     9.08     -3.02     5.2209     5.3405
2014.7466     6.04     -0.15     4.8783     5.2101
2014.7493     8.99     -1.31     5.3583     5.5897
2014.7521     9.36     -1.86     5.2939     5.5777
2014.7548     5.69     -0.17     5.4547     5.4857
2014.7575     7.78     -0.22     4.8900     4.9924
2014.7603     5.16     -2.21     4.5406     4.9336
2014.7630     5.87     -1.45     4.9504     5.0014
2014.7658     5.76     -0.11     4.3322     4.5184
2014.7685     6.04     -1.54     4.2487     4.4973
2014.7712     6.04     -1.94     4.8027     4.8881
2014.7740     5.70     1.70     4.9334     5.0623
2014.7767     8.40     -0.80     5.0809     5.3151
2014.7795     7.42     -4.21     6.4803     5.5562
2014.7822     9.26     -5.59     5.0164     5.0819
2014.7849     6.75     -0.18     4.8187     5.1396
2014.7877     7.02     -1.60     4.8130     5.1975
2014.7904     8.37     0.47     4.8763     5.2074
2014.7932     6.36     -1.63     4.8900     5.1466
2014.7959     7.86     -1.96     4.4683     4.7659
2014.7986     6.25     -0.83     5.0836     5.3214
2014.8014     9.95     -4.37     5.7146     5.8985
2014.8041     10.16     -4.72     5.1463     5.3244
2014.8068     10.26     -3.47     4.8889     5.1371
2014.8096     4.96     -2.45     5.3432     5.4686
2014.8123     7.49     -2.67     5.3464     5.4422
2014.8151     7.46     -1.88     4.8044     4.7435
2014.8178     7.09     -1.22     4.4681     4.6223
2014.8205     10.33     1.54     6.0704     5.4165
2014.8233     7.24     0.13     4.8714     5.2464
2014.8260     10.37     -3.97     4.8102     4.9703
2014.8288     9.48     -2.47     4.8403     4.7823
2014.8315     6.46     -1.56     4.7761     4.9258
2014.8342     5.38     0.81     5.2083     5.2578
2014.8370     5.12     1.43     5.0718     4.8845
2014.8397     9.58     -0.85     5.8248     5.8939
2014.8425     8.68     -5.21     5.1954     5.4469
2014.8452     6.96     -0.37     4.9040     5.1645
2014.8479     10.56     -5.44     5.7595     5.9463
2014.8507     -0.76     2.36     4.9562     5.2410
2014.8534     9.31     -2.88     4.9180     5.1666
2014.8562     14.88     -4.81     4.7213     4.9420
2014.8589     6.11     -3.09     5.4038     5.2603
2014.8616     4.42     -0.61     4.9980     5.4868
2014.8644     0.80     -2.87     5.0806     5.1752
2014.8671     11.75     0.15     4.7849     5.0617
2014.8699     13.78     -3.26     4.4896     4.7298
2014.8726     8.75     0.52     5.1440     5.3241
2014.8753     3.33     -4.68     5.1165     5.3494
2014.8781     7.04     1.17     5.2488     5.1499
2014.8808     5.31     -0.26     5.1217     5.2429
2014.8836     11.36     0.51     5.0355     5.1406
2014.8863     10.46     2.28     5.4401     5.6902
2014.8890     8.31     -0.68     4.3776     4.7149
2014.8918     7.57     -1.18     4.5459     4.7038
2014.8945     -0.06     1.40     4.8429     5.0706
2014.8973     7.30     -0.97     5.0134     5.1646
2014.9000     5.67     0.97     4.5972     4.6298
2014.9027     19.33     -0.46     4.8821     5.0618
2014.9055     6.09     0.26     4.4211     4.5462
2014.9082     9.26     -0.86     4.5137     4.8227
2014.9110     6.09     -1.33     4.3558     4.6234
2014.9137     1.25     1.07     4.3783     4.4437
2014.9164     2.50     0.70     3.7812     4.2739
2014.9192     1.79     1.75     4.0394     4.1574
2014.9219     2.45     1.88     4.5975     4.8579
2014.9247     2.90     1.17     4.7226     4.7979
2014.9274     17.46     0.30     4.8422     4.8482
2014.9301     16.51     -2.60     4.8282     5.0679
2014.9329     8.47     -0.39     4.4641     4.5379
2014.9356     23.45     1.33     4.2139     4.4489
2014.9384     -6.40     0.18     4.6541     4.6382
2014.9411     7.19     1.25     4.5716     4.4665
2014.9438     9.02     0.66     4.3830     4.5173
2014.9466     -3.85     1.63     4.5660     4.5015
2014.9493     -3.58     5.17     4.5680     4.5018
2014.9521     8.06     0.75     4.5137     4.5368
2014.9548     5.22     -1.68     4.2461     4.4233
2014.9575     1.20     3.14     4.5132     4.5347
2014.9603     2.37     3.20     5.1362     5.1748
2014.9630     2.03     3.58     4.4446     4.5267
2014.9658     0.30     1.37     3.9663     4.1439
2014.9685     3.26     1.90     3.8932     3.9915
2014.9712     2.24     0.72     3.8516     3.9845
2014.9740     -4.26     2.73     4.3992     4.4576
2014.9767     0.76     1.02     4.1656     4.1736
2014.9795     4.98     0.93     4.2393     4.1969
2014.9822     0.61     0.67     3.9802     4.1580
2014.9849     8.63     -1.30     4.1727     4.3312
2014.9877     -3.79     1.45     4.5911     4.7026
2014.9904     1.09     2.14     3.9802     4.1577
2014.9932     -3.94     0.18     4.5351     4.5633
2014.9959     4.41     0.04     3.9540     3.9875
2014.9986     2.17     -0.14     4.2418     4.4181
2015.0014     2.79     1.43     4.0405     4.1673
2015.0041     1.93     1.89     4.3105     4.3611
2015.0068     -0.90     1.81     3.9772     4.3035
2015.0096     -0.34     4.84     4.8068     4.9111
2015.0123     0.28     1.59     4.9749     5.1584
2015.0151     8.72     -3.41     4.4794     4.5551
2015.0178     3.40     0.74     4.1847     4.4889
2015.0205     5.42     1.38     5.6259     5.9038
2015.0233     4.60     3.12     5.6545     5.7411
2015.0260     3.74     0.58     4.1163     4.2622
2015.0288     2.48     1.84     4.7126     4.6425
2015.0315     1.67     2.02     3.8921     3.9811
2015.0342     3.72     1.47     4.0291     4.0765
2015.0370     1.77     1.70     4.3459     4.2290
2015.0397     -0.69     0.30     4.4834     4.6414
2015.0425     5.24     0.19     4.2445     4.4171
2015.0452     1.51     1.11     4.6106     4.9415
2015.0479     3.41     2.06     4.5553     4.8602
2015.0507     -2.28     -0.17     4.9441     5.1447
2015.0534     5.53     -1.40     4.1269     4.4181
2015.0562     1.61     1.29     4.1742     4.3314
2015.0589     4.65     -0.69     4.0680     4.4101
2015.0616     0.20     -1.70     3.9984     4.4004
2015.0644     2.97     -1.88     5.2142     5.4496
2015.0671     -2.16     1.15     4.4516     4.6085
2015.0699     6.85     -0.02     4.0467     4.3897
2015.0726     13.62     1.50     4.2461     4.4234
2015.0753     0.64     3.16     4.3995     4.7561
2015.0781     2.13     3.75     4.8106     4.6061
2015.0808     0.41     1.93     4.9218     4.8327
2015.0836     0.33     3.65     4.7316     4.9530
2015.0863     6.68     2.72     4.7928     4.8870
2015.0890     8.76     -0.58     4.3899     4.6732
2015.0918     4.81     0.95     4.5249     4.7007
2015.0945     -12.19     -0.38     4.6529     4.5667
2015.0973     4.51     0.65     4.8704     4.9809
2015.1000     -0.78     0.49     4.7119     4.6478
2015.1027     10.79     -0.51     4.8246     4.8294
2015.1055     3.94     -1.90     4.4623     4.5381
2015.1082     -16.76     3.56     5.0446     5.1000
2015.1110     -6.63     -3.79     6.2828     5.2860
2015.1137     1.50     2.94     4.8445     4.6681
2015.1164     2.58     2.25     4.5927     4.5571
2015.1192     0.44     4.12     5.3426     5.2041
2015.1219     -3.85     3.30     6.1169     5.2633
2015.1247     -0.55     3.57     4.7107     4.4941
2015.1274     3.54     1.57     4.9319     4.9881
2015.1301     2.51     2.87     4.2630     4.3689
2015.1329     6.98     2.68     4.6002     4.6422
2015.1356     -10.60     8.10     5.0826     5.1749
2015.1384     -1.35     4.74     5.1338     5.1681
2015.1411     3.59     1.89     4.4597     4.4669
2015.1438     7.29     0.04     5.3536     4.9965
2015.1466     13.86     5.56     4.9854     4.8433
2015.1493     14.91     0.83     4.8521     4.8171
2015.1521     9.96     1.97     4.3119     4.2082
2015.1548     -0.08     6.53     5.1018     5.1267
2015.1575     -6.81     5.36     5.1652     4.9850
2015.1603     -1.72     4.41     4.5050     4.4576
2015.1630     -10.47     0.51     5.1352     4.9479
2015.1658     -20.05     -3.59     4.7966     4.8135
2015.1685     -18.88     0.76     4.6708     4.9497
2015.1712     -12.53     4.80     4.9277     4.6814
2015.1740     -16.81     0.07     4.6546     4.7121
2015.1767     -8.57     6.10     5.4290     5.2993
2015.1795     -9.65     1.95     4.6588     4.4862
2015.1822     3.41     3.10     5.3876     5.0011
2015.1849     0.93     0.15     4.4996     4.3783
2015.1877     -7.17     7.61     4.6401     4.4825
2015.1904     -1.70     0.76     4.9296     4.9832
2015.1932     10.83     1.47     4.9039     4.5961
2015.1959     -2.06     5.19     4.9166     4.7529
2015.1986     -5.97     -0.35     5.3616     5.2072
2015.2014     -1.74     0.34     4.4508     4.6026
2015.2041     -19.81     -1.49     5.3299     5.0506
2015.2068     -25.32     3.26     4.5086     4.5360
2015.2096     -9.70     1.46     4.2711     4.7378
2015.2123     2.62     1.47     5.4142     5.2971
2015.2151     7.35     2.87     5.2103     5.3400
2015.2178     2.16     0.32     4.7196     4.7970
2015.2205     -0.49     0.17     4.9180     4.8277
2015.2233     -1.38     -0.80     5.6218     5.5567
2015.2260     4.40     7.64     6.0316     5.9987
2015.2288     0.96     -1.08     4.9880     4.9145
2015.2315     -1.18     1.31     5.4774     5.3068
2015.2342     -1.59     2.51     5.2672     5.1893
2015.2370     -2.32     4.22     5.5989     5.3190
2015.2397     1.91     0.33     5.3998     5.2093
2015.2425     -2.59     0.78     5.8454     5.7647
2015.2452     -7.98     8.22     5.9645     5.9143
2015.2479     -9.01     7.57     5.6326     5.7096
2015.2507     -10.78     1.59     5.8170     5.5799
2015.2534     -3.64     3.36     5.0731     4.8673
2015.2562     -9.11     3.66     5.6084     5.4708
2015.2589     -0.99     7.92     6.9870     6.3110
2015.2616     -7.94     6.70     6.0186     5.7646
2015.2644     3.97     4.13     5.5612     5.6958
2015.2671     -8.61     0.94     5.7622     5.8039
2015.2699     -11.29     3.02     6.0319     5.9983
2015.2726     -9.47     -0.83     5.0967     5.2610
2015.2753     1.35     -2.72     4.8801     5.2090
2015.2781     -0.91     -0.02     5.1958     5.1025
2015.2808     -0.62     -2.76     5.6120     5.3959
2015.2836     9.34     -3.39     4.9244     4.9051
2015.2863     -2.44     3.16     5.3334     5.1989
2015.2890     4.53     1.34     5.4104     5.2960
2015.2918     -6.46     4.58     5.5457     5.4630
2015.2945     0.92     1.94     6.4798     6.2422
2015.2973     -27.63     4.20     6.7598     6.6010
2015.3000     0.11     -0.63     5.3536     5.5093
2015.3027     -1.24     3.93     5.2749     5.1889
2015.3055     -2.18     5.20     6.3564     5.9707
2015.3082     -0.69     1.22     5.7910     5.2727
2015.3110     -0.67     -2.07     4.8893     4.9268
2015.3137     -1.59     1.02     4.2376     4.2626
2015.3164     2.10     -3.83     5.2713     5.1888
2015.3192     7.03     -3.67     4.8507     4.7421
2015.3219     -0.94     4.39     5.0619     5.0791
2015.3247     1.79     -0.47     5.9551     5.6157
2015.3274     -1.48     -0.12     6.0950     5.9305
2015.3301     4.48     -4.15     5.0864     5.3929
2015.3329     -1.27     0.43     6.2913     6.0376
2015.3356     -3.36     0.84     5.2762     5.2697
2015.3384     -6.14     -2.91     5.4769     5.4509
2015.3411     2.62     1.75     5.3276     5.1237
2015.3438     2.55     4.77     6.4216     5.9067
2015.3466     1.79     0.62     6.2088     5.7232
2015.3493     0.64     -1.68     5.3984     5.2093
2015.3521     -0.32     3.51     4.3743     4.4363
2015.3548     -9.13     -1.28     5.3034     5.0938
2015.3575     2.83     1.08     6.1441     5.5832
2015.3603     7.38     -3.18     6.2913     6.0371
2015.3630     -0.32     -1.36     6.3097     6.1291
2015.3658     1.17     -1.17     6.3651     6.0574
2015.3685     -1.65     0.57     6.2505     5.8295
2015.3712     3.52     2.33     5.3787     5.3768
2015.3740     -0.84     -1.59     6.3838     6.4351
2015.3767     -2.79     2.68     5.1336     5.0210
2015.3795     -0.92     -0.67     5.2068     5.1143
2015.3822     -2.12     3.31     4.9400     4.8497
2015.3849     -1.37     -1.56     5.9385     5.5241
2015.3877     -5.30     8.19     6.3901     6.4373
2015.3904     1.64     -2.76     7.2588     6.9634
2015.3932     -5.92     0.83     5.4792     5.4508
2015.3959     -0.71     -0.04     6.0514     6.0342
2015.3986     -4.56     -1.15     5.8988     5.8243
2015.4014     -5.17     0.64     6.2500     6.1936
2015.4041     -9.37     0.05     6.0161     5.6877
2015.4068     -3.77     -0.32     5.9074     5.9857
2015.4096     -2.87     2.32     4.8811     5.2080
2015.4123     -5.06     -0.10     6.2676     6.3472
2015.4151     3.39     1.95     6.6387     6.3335
2015.4178     -1.12     -2.57     5.8195     5.7334
2015.4205     -1.91     1.78     4.9549     5.2276
2015.4233     0.44     2.41     4.8753     4.9103
2015.4260     -6.08     4.82     6.0463     6.0818
2015.4288     -1.22     -0.88     6.2344     6.1060
2015.4315     2.58     2.98     6.3228     6.3492
2015.4342     -3.56     -0.90     5.8939     5.8248
2015.4370     1.47     0.39     5.9525     5.7617
2015.4397     -0.25     -0.12     5.5643     5.8499
2015.4425     3.74     -0.78     7.3130     5.7725
2015.4452     5.82     1.27     6.1354     5.9411
2015.4479     0.50     1.64     4.8045     4.8883
2015.4507     -0.95     -1.98     4.8696     5.0508
2015.4534     1.04     3.76     5.7288     5.7470
2015.4562     3.82     1.62     5.0791     5.3152
2015.4589     0.47     -0.87     4.8593     4.8952
2015.4616     1.20     -2.21     4.9457     5.0854
2015.4644     -3.29     -3.21     4.7499     4.9632
2015.4671     -4.54     1.84     4.8175     5.2023
2015.4699     -2.70     -0.85     5.4946     5.6854
2015.4726     -0.93     1.19     5.3932     5.8571
2015.4753     2.80     0.77     4.9384     5.1386
2015.4781     0.34     -1.94     4.6166     4.7172
2015.4808     1.22     1.10     4.3201     4.5832
2015.4836     0.70     0.25     5.0123     5.1538
2015.4863     -2.99     3.11     4.7874     5.0659
2015.4890     -0.46     2.38     4.6626     4.8651
2015.4918     -0.87     3.70     4.1834     4.4883
2015.4945     -2.79     -0.52     4.7399     4.9616
2015.4973     -2.56     3.30     4.2595     4.6524
2015.5000     -2.42     -0.16     5.0107     5.2283
2015.5027     -0.84     -0.92     4.7560     5.0614
2015.5055     -0.33     2.79     5.0144     5.0820
2015.5082     -2.12     -1.35     4.5946     4.8587
2015.5110     -1.16     2.05     4.1811     4.4093
2015.5137     -0.18     1.00     5.9839     6.0821
2015.5164     -1.50     4.90     4.7086     4.9870
2015.5192     -0.33     0.52     4.6032     4.9357
2015.5219     -5.39     4.96     5.0647     5.0820
2015.5247     -2.79     -0.50     4.8078     5.1202
2015.5274     -2.85     2.64     5.1410     5.2471
2015.5301     -2.20     -5.06     5.2861     5.3943
2015.5329     -2.02     0.99     5.5878     5.9388
2015.5356     -2.17     -1.18     4.9887     5.3355
2015.5384     -2.80     3.76     4.3876     4.5936
2015.5411     -2.13     0.22     4.8766     4.9104
2015.5438     -2.94     1.18     4.2376     4.3383
2015.5466     0.44     0.50     4.8102     4.9700
2015.5493     -2.52     0.08     5.2158     5.3345
2015.5521     -4.21     5.43     4.7508     5.0431
2015.5548     -0.38     0.27     4.8269     5.0679
2015.5575     -1.40     0.91     5.0210     5.3103
2015.5603     1.45     1.75     4.5925     4.7028
2015.5630     0.21     -1.83     4.4836     4.8523
2015.5658     0.37     3.85     5.3038     5.6633
2015.5685     0.01     -0.98     4.8070     5.0522
2015.5712     0.64     3.98     4.9366     5.0628
2015.5740     -0.54     1.04     4.7359     4.8046
2015.5767     0.44     1.95     4.4805     4.7777
2015.5795     0.73     0.78     4.7900     4.8839
2015.5822     -2.13     -1.38     4.8044     4.8900
2015.5849     -0.03     -0.90     5.2172     5.4904
2015.5877     1.34     -1.58     5.2172     5.4900
2015.5904     0.73     1.39     5.0201     5.1656
2015.5932     -0.21     0.57     4.8042     5.0412
2015.5959     1.49     1.99     4.9420     5.2202
2015.5986     -1.00     2.56     4.8869     5.1364
2015.6014     -2.35     2.29     4.4883     4.7143
2015.6041     4.70     -2.56     4.8015     4.9644
2015.6068     1.02     -2.96     6.0753     6.4014
2015.6096     3.09     -1.82     4.4673     4.7673
2015.6123     1.44     -3.80     4.6951     5.0353
2015.6151     0.53     -1.11     4.6994     5.1198
2015.6178     -1.58     0.88     4.8802     5.2070
2015.6205     -0.21     -2.41     5.4925     5.6851
2015.6233     -3.13     -0.23     4.1188     4.4003
2015.6260     -1.01     3.63     4.4764     4.7285
2015.6288     -0.30     1.91     4.3153     4.5073
2015.6315     0.05     -1.11     4.4797     4.7814
2015.6342     -0.69     0.47     4.4621     4.7604
