#YYYY.DECM     baseline(mm)     azimuth(millisecond)     sigma_baseline(mm)     sigma_azimuth(millisecond)
2016.5451     -3.74     -2.52     3.6008     5.1659
2016.5478     -3.09     2.04     3.9650     5.7953
2016.5505     -0.29     -1.25     4.0331     5.6746
2016.5533     -1.29     -3.80     4.4914     6.3921
2016.5560     -4.49     -3.16     4.6517     6.4966
2016.5587     -2.65     -3.81     3.9989     5.7338
2016.5615     -4.81     -2.65     4.0645     5.7787
2016.5642     -9.94     6.18     4.6165     6.5085
2016.5669     -7.71     4.85     5.1658     7.4088
2016.5697     -2.28     -1.04     3.9273     5.6325
2016.5724     -4.16     -6.78     4.2144     6.0147
2016.5751     -5.41     1.11     3.7374     5.2258
2016.5779     -3.37     1.39     3.9873     5.6659
2016.5806     -6.11     -5.01     3.7507     5.2964
2016.5833     -4.02     -1.21     3.2756     4.7073
2016.5861     -7.89     2.80     4.2933     6.0774
2016.5888     -3.19     -0.18     4.6680     6.6617
2016.5915     -5.90     0.38     3.9978     5.6811
2016.5943     -5.09     -2.18     4.1197     5.8413
2016.5970     -3.13     1.38     4.1907     5.9366
2016.5997     -2.86     -0.43     3.8456     5.4754
2016.6025     -3.39     4.84     3.9297     5.6427
2016.6052     -2.29     3.23     4.1913     5.9368
2016.6079     -2.58     -2.51     4.0021     5.6971
2016.6107     -6.25     1.56     4.0796     5.8029
2016.6134     -5.03     1.05     4.0490     5.7467
2016.6161     -6.48     0.73     4.0334     5.6747
2016.6189     -1.82     5.45     5.1233     7.1972
2016.6216     -1.65     -3.39     3.9191     5.5766
2016.6243     -2.61     -2.14     3.9004     5.4464
2016.6270     -2.09     -3.13     4.1199     5.7848
2016.6298     -2.59     -4.97     4.3269     6.0735
2016.6325     -4.79     -2.33     4.5502     6.5375
2016.6352     -1.96     -1.77     3.9657     5.5795
2016.6380     -3.62     -2.40     3.9841     5.6558
2016.6407     -2.62     -4.06     4.6343     6.5873
2016.6434     -1.95     -2.04     4.7993     6.8573
2016.6462     -2.53     9.22     4.3330     6.1268
2016.6489     -7.17     -5.37     5.4637     7.6415
2016.6516     -2.06     -2.34     3.4821     4.8849
2016.6544     -4.56     1.35     3.1635     4.6182
2016.6571     -3.08     -2.33     3.7146     5.3012
2016.6598     -1.44     -1.05     3.7840     5.4755
2016.6626     -1.42     -2.23     3.2042     4.5696
2016.6653     -0.70     -4.57     3.2244     4.4829
2016.6680     -3.86     1.33     3.4403     4.9800
2016.6708     -0.83     -2.26     3.7464     5.2390
2016.6735     -1.09     1.19     3.2085     4.6210
2016.6762     -1.51     -0.03     3.0450     4.2992
2016.6790     -0.83     1.94     3.4719     4.9205
2016.6817     -0.99     -1.01     3.1009     4.3706
2016.6844     -1.46     -5.47     4.2139     6.2243
2016.6872     -2.71     -7.12     3.4865     4.9907
2016.6899     -1.05     0.28     3.6443     5.2172
2016.6926     -0.73     -2.21     3.5573     5.0854
2016.6954     0.06     2.01     3.4084     4.8422
2016.6981     -1.11     -0.99     3.4063     4.8327
2016.7008     -0.61     0.58     3.2408     4.5562
2016.7036     1.20     -0.53     3.3494     4.8107
2016.7063     -0.26     3.10     3.5642     5.0984
2016.7090     -2.64     1.71     3.6654     5.3320
2016.7117     -1.14     1.09     3.3997     4.8218
2016.7145     -0.56     -0.91     3.5487     5.0292
2016.7172     -1.07     -0.21     3.2014     4.5558
2016.7199     -1.76     2.34     3.2413     4.5603
2016.7227     -1.80     -2.88     3.5302     4.9503
2016.7254     -1.05     -6.14     3.6624     5.3316
2016.7281     -2.20     -4.68     3.3308     4.7301
2016.7309     -3.33     -3.84     3.3827     4.7494
2016.7336     -1.65     -7.17     3.4815     4.8863
2016.7363     -1.69     -5.39     3.7219     5.3227
2016.7391     -1.75     -0.75     3.6067     5.0511
2016.7418     0.73     1.82     3.7196     5.1474
2016.7445     -1.13     -0.01     3.7949     5.4079
2016.7473     -1.95     0.05     3.3109     4.6545
2016.7500     -1.20     2.69     3.1744     4.4710
2016.7527     -0.26     -0.77     3.4515     4.8414
2016.7555     -0.39     2.64     3.5217     4.9336
2016.7582     0.85     -0.43     4.1931     5.9403
2016.7609     -0.15     1.77     3.3282     4.7260
2016.7637     -1.95     3.18     3.2420     4.5595
2016.7664     -1.15     1.46     3.0833     4.2949
2016.7691     0.53     2.08     3.2418     4.5605
2016.7719     0.27     -0.37     3.3128     4.6536
2016.7746     1.20     -1.85     3.1004     4.3704
2016.7773     0.82     1.08     3.6127     5.1094
2016.7801     -1.04     1.21     3.1703     4.4632
2016.7828     0.84     4.12     3.0339     4.2825
2016.7855     0.58     4.50     3.6305     5.1867
2016.7883     -0.33     -0.53     3.2413     4.5587
2016.7910     -0.36     -1.30     3.3625     4.8755
2016.7937     0.26     1.36     3.4691     4.9152
2016.7964     -1.97     4.66     3.1009     4.3716
2016.7992     0.10     2.91     3.1168     4.4428
2016.8019     0.68     0.61     3.1000     4.3689
2016.8046     -1.27     1.80     3.0827     4.2936
2016.8074     -2.54     -2.04     3.2583     4.6326
2016.8101     -2.49     -2.72     3.3524     4.8222
2016.8128     -2.05     -3.82     3.5235     4.9383
2016.8156     -3.07     -1.00     3.5964     5.0369
2016.8183     1.08     -5.98     3.5427     4.9682
2016.8210     -0.28     -3.16     3.3344     4.7420
2016.8238     -1.41     -2.88     3.4060     4.8301
2016.8265     0.43     -1.26     3.5164     4.9741
2016.8292     0.69     -0.49     3.6874     5.2071
2016.8320     -1.57     0.64     3.3201     4.6601
2016.8347     -1.33     -1.93     3.3451     4.7589
2016.8374     -1.23     1.76     3.0287     4.2740
2016.8402     -1.55     1.99     3.1542     4.6019
2016.8429     -2.14     -1.02     3.1892     4.5400
2016.8456     -1.49     -0.39     3.1362     4.5235
2016.8484     0.42     -3.74     3.1906     4.5415
2016.8511     -2.10     -0.85     3.3301     4.7291
2016.8538     2.08     -3.92     3.6287     5.1822
2016.8566     -1.10     0.05     3.2417     4.5605
2016.8593     -0.35     1.00     3.2413     4.5576
2016.8620     -1.89     0.62     3.4247     4.9119
2016.8648     0.31     -0.36     3.2411     4.5575
2016.8675     -1.30     0.29     3.1564     4.3930
2016.8702     -2.21     2.55     2.9769     4.2560
2016.8730     -1.19     1.43     3.1901     4.5413
2016.8757     -0.42     1.20     3.0334     4.2823
2016.8784     -0.30     1.46     3.3116     4.6537
2016.8811     -3.36     0.65     3.1865     4.5367
2016.8839     -2.00     2.04     3.2589     4.6341
2016.8866     -1.54     0.07     3.1523     4.3857
2016.8893     -0.39     1.98     3.1898     4.5402
2016.8921     -2.49     0.46     2.9686     4.1971
2016.8948     -0.83     -0.01     3.2583     4.6326
2016.8975     -1.15     -1.17     3.1169     4.4440
2016.9003     -1.21     -0.46     3.1166     4.4428
2016.9030     -0.34     1.05     3.3282     4.7273
2016.9057     -0.11     -1.20     3.0306     4.2751
2016.9085     -0.46     0.49     3.1000     4.3689
2016.9112     -1.21     0.12     3.1004     4.3704
2016.9139     0.71     1.81     3.0904     4.3030
2016.9167     -1.19     1.77     2.9413     4.1035
2016.9194     -0.44     1.88     3.1345     4.5199
2016.9221     -0.46     1.37     3.3303     4.7303
2016.9249     -0.93     2.26     2.8877     4.0835
2016.9276     0.50     2.07     2.9415     4.1025
2016.9303     -0.69     1.94     2.9655     4.1842
2016.9331     0.51     0.38     3.2585     4.6316
2016.9358     -0.92     2.24     2.9588     4.1790
2016.9385     -0.16     0.65     3.1168     4.4428
2016.9413     1.63     2.10     2.9594     4.1816
2016.9440     1.89     4.55     3.0291     4.2741
2016.9467     0.53     3.71     3.0877     4.2988
2016.9495     1.41     2.66     2.8197     3.9953
2016.9522     2.18     3.83     3.1175     4.4437
2016.9549     1.40     1.57     2.8362     4.0659
2016.9577     1.06     2.40     2.9046     4.1585
2016.9604     1.85     2.98     2.8020     3.9170
2016.9631     1.65     4.04     2.8705     4.0075
2016.9658     2.02     3.69     3.0116     4.1976
2016.9686     1.09     1.22     3.0675     4.4310
2016.9713     1.48     1.96     2.9414     4.1046
2016.9740     1.85     1.31     2.9093     4.1641
2016.9768     0.79     1.42     3.1277     4.4669
2016.9795     0.69     0.27     2.8732     4.0078
2016.9822     -0.39     0.42     3.0125     4.2007
2016.9850     1.15     -0.58     2.9423     4.1047
2016.9877     1.18     1.87     2.9425     4.1038
2016.9904     0.33     2.30     2.9050     4.1587
2016.9932     0.90     -1.37     2.8536     3.9338
2016.9959     1.10     -0.17     2.7336     3.8252
2016.9986     1.01     -3.59     3.1172     4.4436
2017.0014     2.33     -2.94     3.0115     4.1966
2017.0041     1.17     -0.90     2.8013     3.9147
2017.0068     2.30     0.51     2.8935     4.0953
2017.0096     1.55     -1.55     3.1004     4.3696
2017.0123     -0.27     3.53     2.8358     4.0658
2017.0151     1.67     -0.99     2.9658     4.1843
2017.0178     1.06     0.52     2.9053     4.1599
2017.0205     -0.12     -1.86     2.8192     3.9940
2017.0233     -0.52     -0.59     2.9763     4.2552
2017.0260     -0.11     -4.43     2.8356     4.0657
2017.0288     0.00     -1.89     2.8880     4.0850
2017.0315     1.76     -0.64     2.8912     4.0856
2017.0342     0.28     1.64     2.8358     4.0658
2017.0370     0.27     -1.13     2.8274     4.0074
2017.0397     -0.77     -0.80     2.8431     4.0755
2017.0425     -1.40     -0.64     2.9817     4.2611
2017.0452     -0.61     -2.04     2.8904     4.0843
2017.0479     -1.21     0.86     3.0642     4.4248
2017.0507     -0.72     -0.34     2.8542     4.1446
2017.0534     -1.40     -1.74     2.8358     4.0648
2017.0562     -0.71     -0.36     2.9406     4.3101
2017.0589     0.86     0.79     2.7679     3.9742
2017.0616     -0.43     0.34     2.9264     4.2364
2017.0644     -0.76     1.74     2.8545     4.1459
2017.0671     -1.20     1.42     2.7870     4.0549
2017.0699     0.56     1.00     2.6949     3.8770
2017.0726     0.96     -2.53     2.8545     4.1447
2017.0753     0.34     -0.69     2.9655     4.1854
2017.0781     0.59     -0.19     2.8362     4.0659
2017.0808     0.12     -0.70     2.8540     4.1445
2017.0836     0.03     0.92     2.9258     4.2362
2017.0863     0.41     -1.98     2.9094     4.1641
2017.0890     -1.25     -1.22     2.9950     4.3343
2017.0918     1.24     1.31     2.9077     4.1619
2017.0945     0.90     0.48     2.9048     4.1586
2017.0973     0.76     0.83     2.9393     4.2611
2017.1000     -0.17     0.31     2.8192     3.9940
2017.1027     1.12     0.77     2.6955     3.8791
2017.1055     0.65     -0.02     2.9264     4.2364
2017.1082     0.01     0.73     2.7685     3.9753
2017.1110     0.39     -0.20     2.7472     3.8962
2017.1137     0.94     -1.01     2.8541     4.1458
2017.1164     1.04     0.99     2.8750     4.0151
2017.1192     0.91     1.04     2.8354     4.0656
2017.1219     0.32     3.64     2.9085     4.1628
2017.1247     1.20     0.34     2.8432     4.0747
2017.1274     0.79     0.78     2.8358     4.0658
2017.1301     0.24     2.99     2.9943     4.3300
2017.1329     0.68     2.19     3.0113     4.1965
2017.1356     0.81     3.83     2.9279     4.2442
2017.1384     0.42     3.69     2.9945     4.3321
2017.1411     -0.07     0.14     3.1347     4.5200
2017.1438     2.39     -0.37     2.9605     4.1829
2017.1466     1.34     0.58     2.9092     4.1643
2017.1493     1.75     0.12     2.9093     4.1631
2017.1521     -0.18     0.71     3.2259     4.6924
2017.1548     1.53     0.39     2.9054     4.1605
2017.1575     1.16     0.74     2.9761     4.2538
2017.1603     0.41     2.63     2.9087     4.1638
2017.1630     0.14     2.73     2.9263     4.2376
2017.1658     1.57     1.15     2.7684     3.9764
2017.1685     0.19     0.92     3.1165     4.4416
2017.1712     0.25     2.47     3.0680     4.4315
2017.1740     -0.20     0.49     2.7639     3.9696
2017.1767     0.07     0.67     2.9939     4.3288
2017.1795     1.36     1.12     2.8906     4.0854
2017.1822     0.18     0.14     3.1530     4.5948
2017.1849     1.09     1.52     3.1729     4.4636
2017.1877     1.47     0.87     3.1909     4.5429
2017.1904     -1.02     -3.61     3.0456     4.3481
2017.1932     1.29     -6.84     3.1698     4.4619
2017.1959     1.15     -0.57     3.0457     4.3476
2017.1986     0.07     -2.67     3.1345     4.5182
2017.2014     1.51     1.06     2.8182     3.9879
2017.2041     1.48     0.58     2.9767     4.2559
2017.2068     1.09     -0.14     2.8931     4.0940
2017.2096     0.19     2.38     3.3558     4.7615
2017.2123     0.17     1.87     3.4520     4.8404
2017.2151     0.87     0.43     3.1170     4.4424
2017.2178     0.55     1.23     2.9655     4.1833
2017.2205     -1.60     -0.16     3.2307     4.4915
2017.2233     -0.20     1.12     3.2495     4.5722
2017.2260     -0.79     3.15     3.2752     4.7066
2017.2288     0.95     1.38     3.1728     4.4636
2017.2315     -0.81     0.70     3.1349     4.5188
2017.2342     0.01     -0.23     3.0602     4.3650
2017.2370     -1.23     3.42     3.3570     4.8121
2017.2397     -0.18     0.26     3.1911     4.5419
2017.2425     0.23     -1.32     3.3274     4.7259
2017.2452     0.82     1.99     3.3112     4.8605
2017.2479     0.32     2.69     3.3447     4.8013
2017.2507     0.47     2.31     3.1440     4.5354
2017.2534     0.42     2.43     3.2932     4.7826
2017.2562     -0.17     3.36     3.2045     4.6124
2017.2589     -0.38     2.46     3.2591     4.6380
2017.2616     -0.86     -1.38     3.2753     4.7089
2017.2644     0.80     -1.87     3.2579     4.6320
2017.2671     -0.88     -2.45     3.1868     4.5368
2017.2699     -2.79     -3.05     3.4000     4.8271
2017.2726     -2.52     -2.87     3.2494     4.5722
2017.2753     -0.40     -1.68     3.3897     4.7604
2017.2781     1.02     0.14     3.3984     4.8222
2017.2808     -1.29     2.22     3.5650     5.0976
2017.2836     -0.66     -1.30     3.6111     5.1056
2017.2863     -3.30     -2.59     3.5935     5.0320
2017.2890     -2.39     -1.48     3.4704     4.9179
2017.2918     -0.07     0.05     3.4533     4.8402
2017.2945     -2.06     -2.29     3.6222     5.1191
2017.2973     -1.20     -0.77     3.5406     5.0110
2017.3000     -1.08     1.74     3.3989     4.8215
2017.3027     -0.68     -0.37     3.2751     4.7071
2017.3055     -0.78     0.72     3.3152     4.6610
2017.3082     -2.57     -0.74     3.2095     4.6213
2017.3110     -0.87     2.63     3.6406     5.2004
2017.3137     -0.40     -1.62     3.5579     5.0884
2017.3164     2.02     -1.73     3.7847     5.4436
2017.3192     0.81     0.72     3.3272     4.7257
2017.3219     1.48     0.18     3.5752     5.1635
2017.3247     2.39     1.86     3.4859     4.9901
2017.3274     1.69     -0.90     3.3598     4.8233
2017.3301     1.83     0.16     3.3992     4.8216
2017.3329     0.18     -5.29     3.6101     5.1076
2017.3356     0.55     -0.02     3.7703     5.3697
2017.3384     -2.09     0.35     3.7155     5.3502
2017.3411     3.11     -2.16     3.4709     4.9193
2017.3438     0.43     -1.96     3.4686     4.9150
2017.3466     1.63     0.40     3.6441     5.2547
2017.3493     1.42     -6.09     3.5953     5.0353
2017.3521     0.60     -5.47     3.6396     5.1990
2017.3548     -2.39     -3.08     3.5809     5.1702
2017.3575     3.04     -4.21     3.5750     5.1616
2017.3603     0.47     -1.48     3.5400     5.0107
2017.3630     2.67     -3.56     3.5606     5.0976
2017.3658     0.39     -6.87     3.5937     5.0304
2017.3685     1.12     -6.17     3.3469     4.8026
2017.3712     1.20     -3.55     3.3989     4.8215
2017.3740     1.88     -6.09     3.3291     4.7301
2017.3767     2.26     -1.69     3.4905     4.9984
2017.3795     2.20     -2.37     3.4903     4.9972
2017.3822     -0.84     -3.80     3.6174     5.3215
2017.3849     -1.54     -4.02     3.2838     4.7220
2017.3877     -0.79     -1.39     3.6551     5.2205
2017.3904     -0.60     1.51     4.0535     5.8741
2017.3932     0.91     1.96     3.5755     5.0548
2017.3959     1.30     0.73     3.2648     4.6410
2017.3986     3.83     -2.17     3.4176     4.8439
2017.4014     0.74     -2.08     3.6268     5.1803
2017.4041     -0.33     0.30     3.4821     4.9324
2017.4068     2.60     -3.06     3.5353     5.1187
2017.4096     0.73     -0.93     3.3992     4.8216
2017.4123     -2.34     -2.85     3.7052     5.2870
2017.4151     -0.09     -3.66     3.5460     5.0182
2017.4178     1.59     -1.09     3.9396     5.6586
2017.4205     -0.30     -0.05     3.4185     4.8458
2017.4233     0.37     -1.71     3.8414     5.4240
2017.4260     0.05     -2.31     3.9307     5.6429
2017.4288     1.19     -3.18     3.6247     5.1333
2017.4315     1.28     -2.54     3.5970     5.0386
2017.4342     -0.97     -1.44     3.7323     5.3707
2017.4370     -0.60     -2.08     3.7764     5.3247
2017.4397     0.52     -0.66     3.8580     5.4933
2017.4425     -0.36     -2.68     4.0278     5.6175
2017.4452     -1.01     0.63     3.2768     4.7122
2017.4479     -0.01     -1.84     3.7054     5.2870
2017.4507     -0.06     -3.41     3.8469     5.4774
2017.4534     1.27     -2.76     3.6480     5.2589
2017.4562     1.13     -3.27     3.6315     5.1871
2017.4589     -0.36     -5.47     3.6296     5.1807
2017.4616     1.35     -2.39     3.9775     5.6518
2017.4644     2.23     -2.05     3.7624     5.3074
2017.4671     0.43     0.46     3.5398     5.0106
2017.4699     -0.52     -2.22     3.6806     5.1994
2017.4726     1.14     -0.46     3.2676     4.6540
2017.4753     1.22     -5.71     3.6311     5.1869
2017.4781     0.69     -3.84     3.5299     4.9477
2017.4808     -1.38     -0.09     3.6982     5.2770
2017.4836     -1.10     -1.90     3.5465     5.0187
2017.4863     0.80     -5.20     3.7973     5.4576
2017.4890     -0.14     -2.88     4.0023     5.7344
2017.4918     1.31     -3.95     3.5924     5.1817
2017.4945     -0.98     -3.03     3.9294     5.6363
2017.4973     2.04     -7.70     4.1943     5.9420
2017.5000     0.09     -4.28     3.6688     5.1282
2017.5027     -0.08     -8.62     3.2840     4.7220
2017.5055     -1.06     -8.43     3.3421     4.6993
2017.5082     -3.08     -4.25     3.5928     5.2384
2017.5110     1.10     -6.77     3.8516     5.4774
2017.5137     -1.43     -9.73     4.4860     6.4365
2017.5164     0.44     -5.41     4.4426     6.4207
2017.5192     -3.27     -2.92     3.6295     5.1807
2017.5219     -0.13     -9.32     3.7813     5.3887
2017.5247     1.52     -8.91     4.1418     5.9231
2017.5274     -2.21     -8.64     4.3403     6.0929
2017.5301     1.73     -17.58     4.6303     6.5798
2017.5329     3.63     -9.64     4.2455     5.9611
2017.5356     2.98     -12.51     4.6512     6.6588
2017.5384     -2.15     -17.75     4.5979     6.4311
2017.5411     2.41     -7.18     3.9185     5.5735
2017.5438     -1.34     -6.83     3.9987     5.6371
2017.5466     -0.24     -7.88     5.3581     7.3981
2017.5493     -1.28     -6.99     3.9266     5.6331
2017.5521     -6.09     -10.48     4.3865     6.1518
2017.5548     -1.58     -7.36     4.5430     6.4089
2017.5575     -0.93     -10.09     4.4421     6.1717
2017.5603     0.07     -10.59     3.8405     5.3654
2017.5630     -1.44     -9.37     4.0150     5.5961
2017.5658     -2.71     -8.47     4.1220     5.8459
2017.5685     1.54     -6.65     6.3908     8.9019
2017.5712     1.63     -6.61     4.4644     6.2501
2017.5740     0.51     -9.15     5.0707     7.0579
2017.5767     2.66     -6.90     4.3685     6.0721
2017.5795     1.06     -2.92     4.8573     6.7883
2017.5822     1.62     -8.25     4.6675     6.5258
2017.5849     -3.41     -11.47     4.2185     6.0370
2017.5877     -1.78     -7.09     4.0140     5.7009
2017.5904     -3.88     -11.98     4.8420     6.8647
2017.5932     -1.65     -8.81     4.4625     6.2446
2017.5959     2.97     -2.60     4.4179     6.1981
2017.5986     2.15     -12.05     4.2788     6.0556
2017.6014     1.68     -5.55     4.3428     6.1436
2017.6041     -0.39     -4.91     3.8917     5.4825
2017.6068     1.06     -5.70     3.4809     4.9294
2017.6096     -1.55     -2.86     3.5264     4.9388
2017.6123     0.71     -3.98     3.7523     5.2948
2017.6151     -0.93     -4.40     4.2455     5.9611
2017.6178     0.33     -10.61     3.6146     5.1170
2017.6205     2.18     -5.09     3.6252     5.1351
2017.6233     -1.43     -7.63     4.2003     5.9450
2017.6260     3.60     -10.28     4.4809     6.2827
2017.6288     1.60     -8.70     4.1594     5.7921
2017.6315     -0.72     -3.21     4.2130     6.0229
2017.6342     0.61     -6.23     4.1752     5.8637
2017.6370     4.26     -8.26     4.7109     6.6819
2017.6397     6.23     -9.50     5.7060     8.0735
2017.6425     0.22     -0.74     4.3896     6.3089
2017.6452     1.44     -4.91     4.0676     5.8248
2017.6479     0.38     -9.29     3.8746     5.6186
2017.6507     -1.15     -5.49     4.0414     5.6344
2017.6534     1.70     -14.53     4.6850     6.6003
2017.6562     0.66     -6.03     4.9508     7.0602
2017.6589     -1.20     -6.47     3.8295     5.4065
2017.6616     -1.24     -2.15     4.0566     5.7023
2017.6644     0.25     -1.07     3.6870     5.2073
2017.6671     -0.07     -4.48     3.7528     5.2954
2017.6699     -3.48     -0.23     3.6530     5.0576
2017.6726     -0.22     -6.07     4.0231     5.6063
2017.6753     3.83     -5.47     3.8545     5.4780
2017.6781     2.38     -4.10     4.0363     5.6768
2017.6808     -2.04     -2.10     3.8865     5.4272
2017.6836     1.12     -6.85     3.8384     5.4650
2017.6863     0.28     -4.50     3.7502     5.2931
2017.6890     1.21     -5.40     3.5793     4.9600
2017.6918     -0.99     -1.05     3.5736     5.1593
2017.6945     -0.86     -2.76     4.0093     5.6971
2017.6973     0.83     -3.58     3.7020     5.2369
2017.7000     0.57     -6.03     3.5305     4.9489
2017.7027     0.40     -3.92     3.9121     5.3537
2017.7055     3.00     -4.20     3.3153     4.6597
2017.7082     2.50     -6.05     3.8831     5.3658
2017.7110     -0.88     -4.09     3.3637     4.6698
2017.7137     1.96     -7.51     3.8227     5.3420
2017.7164     3.31     -4.40     3.6828     5.1543
2017.7192     2.03     -6.27     3.3820     4.7478
2017.7219     2.97     -2.70     3.8382     5.4080
2017.7247     2.03     -2.32     3.5778     4.9587
2017.7274     2.06     -3.81     3.4659     4.8644
2017.7301     2.34     -3.92     3.1696     4.4630
2017.7329     4.11     -3.82     3.5811     4.9679
2017.7356     2.04     -4.57     3.6801     5.1981
2017.7384     2.20     0.07     3.9513     5.5134
2017.7411     0.76     2.25     3.9627     5.5784
2017.7438     -1.00     2.42     3.9998     5.7298
2017.7466     -1.46     1.88     3.6144     5.1169
2017.7493     -3.38     -5.98     3.9215     5.5785
2017.7521     -0.29     -10.85     3.9631     5.5779
2017.7548     8.41     -10.84     3.6114     5.1057
2017.7575     0.90     -1.44     3.6809     5.1997
2017.7603     -3.25     2.69     3.8568     5.5394
2017.7630     -4.22     1.45     3.7651     5.3212
2017.7658     -4.73     4.41     3.3298     4.7289
2017.7685     -3.39     8.10     3.6126     5.1079
2017.7712     -3.03     4.97     3.4080     4.8420
2017.7740     0.36     1.60     4.2024     5.9552
2017.7767     -1.04     0.61     3.8429     5.4673
2017.7795     -0.33     0.81     3.3834     4.7507
2017.7822     0.12     -1.15     3.6108     5.1051
2017.7849     -0.80     1.69     3.5400     5.0107
2017.7877     0.00     -1.69     3.4698     4.9203
2017.7904     -2.03     1.12     3.2413     4.5603
2017.7932     -2.28     3.98     3.9684     5.5844
2017.7959     -2.02     4.17     3.9131     5.5646
2017.7986     -2.87     4.32     3.4007     4.8284
2017.8014     -1.05     3.46     3.0995     4.3675
2017.8041     -0.05     -0.70     3.4705     4.9163
2017.8068     1.62     0.50     3.4207     4.9014
2017.8096     -1.73     2.63     3.3454     4.8025
2017.8123     -3.22     1.29     3.4154     4.8960
2017.8151     -2.31     2.69     3.1911     4.5430
2017.8178     -3.49     1.70     3.5750     5.1614
2017.8205     -2.61     4.28     3.4904     4.9983
2017.8233     -0.93     1.51     3.4180     4.9012
2017.8260     -1.09     2.77     3.1176     4.4427
2017.8288     -0.68     0.34     3.1741     4.4709
2017.8315     0.91     -0.52     3.1888     4.5381
2017.8342     -2.40     3.21     3.2579     4.6320
2017.8370     -0.56     2.85     3.1175     4.4438
2017.8397     -0.63     2.20     3.6623     5.3302
2017.8425     -1.41     3.28     3.0686     4.4340
2017.8452     -2.95     4.03     3.1882     4.5412
2017.8479     -3.01     3.33     3.2046     4.6135
2017.8507     -0.27     4.69     3.0287     4.2729
2017.8534     -1.67     3.40     3.2650     4.6400
2017.8562     -1.41     4.16     3.4383     4.9785
2017.8589     -0.54     1.44     3.0830     4.2930
2017.8616     0.77     2.40     3.1092     4.3854
2017.8644     -0.83     2.17     3.0465     4.3497
2017.8671     -1.20     2.80     3.2502     4.5739
2017.8699     -0.86     -0.01     3.1904     4.5417
2017.8726     -0.46     0.41     3.2470     4.5608
2017.8753     -1.34     1.75     3.2410     4.5592
2017.8781     0.24     -0.76     3.1905     4.5415
2017.8808     -0.52     -1.13     3.1891     4.5370
2017.8836     -0.76     -1.35     3.1913     4.5431
2017.8863     1.76     1.37     3.2191     4.6353
2017.8890     -1.22     1.21     3.0159     4.2042
2017.8918     -0.38     3.03     2.9587     4.1780
2017.8945     -0.49     2.19     2.9096     4.1654
2017.8973     0.70     -0.46     3.0604     4.3651
2017.9000     -0.03     0.49     3.0158     4.2021
2017.9027     0.97     0.28     2.9598     4.1827
2017.9055     1.29     0.05     2.9773     4.2562
2017.9082     2.48     -1.22     3.0316     4.2744
2017.9110     0.64     0.81     2.8925     4.0937
2017.9137     0.81     -0.15     2.8925     4.0937
2017.9164     0.24     1.27     3.0761     4.4339
2017.9192     1.65     -1.68     2.9600     4.1828
2017.9219     3.15     -0.90     2.8930     4.0939
2017.9247     3.13     -1.69     2.8915     4.0857
2017.9274     1.67     -0.32     2.9603     4.1829
2017.9301     2.08     -0.76     2.8356     4.0647
2017.9329     2.85     0.71     3.0453     4.3001
2017.9356     1.65     -2.78     2.9590     4.1803
2017.9384     1.77     1.70     2.9097     4.1642
2017.9411     3.21     -0.75     2.9092     4.1643
2017.9438     1.95     -1.82     3.0318     4.2745
2017.9466     2.48     -1.74     2.8910     4.0855
2017.9493     2.10     -1.07     2.9048     4.1586
2017.9521     1.73     -3.79     2.9252     4.0286
2017.9548     2.22     -3.60     3.0294     4.2754
2017.9575     2.11     -1.08     2.9418     4.1037
2017.9603     1.38     -2.07     2.7686     3.9765
2017.9630     1.57     -1.15     2.8274     4.0074
2017.9658     2.07     0.43     2.9095     4.1641
2017.9685     1.83     1.32     2.9089     4.1639
2017.9712     0.94     1.28     2.7519     3.9053
2017.9740     1.09     0.92     2.7519     3.9053
2017.9767     1.12     1.69     2.8933     4.0953
2017.9795     2.89     0.09     3.0284     4.2725
2017.9822     2.37     -0.30     2.9087     4.1638
2017.9849     0.58     0.22     2.9602     4.1828
2017.9877     0.90     0.29     2.9682     4.1957
2017.9904     1.82     -0.87     2.9056     4.1589
2017.9932     1.80     -0.26     2.8534     4.1410
2017.9959     2.18     0.75     2.9598     4.1827
2017.9986     1.48     -1.14     2.9838     4.2631
2018.0014     1.86     -2.08     2.8433     4.0765
2018.0041     2.80     -4.13     2.8282     4.0077
2018.0068     -0.10     -2.54     2.9087     4.1629
2018.0096     -0.29     -0.40     2.9768     4.2548
2018.0123     0.61     -4.02     3.0795     4.4487
2018.0151     0.56     -1.64     2.8201     3.9955
2018.0178     1.11     -0.19     3.1360     4.5234
2018.0205     1.00     2.32     2.9944     4.3321
2018.0233     1.88     1.55     3.0459     4.3489
2018.0260     2.49     1.71     2.9446     4.3151
2018.0288     3.07     0.01     2.7801     3.9892
2018.0315     3.04     -0.49     2.8192     3.9940
2018.0342     1.89     -0.73     2.7505     3.8967
2018.0370     2.89     -1.23     2.8470     4.0922
2018.0397     2.53     -0.90     2.8257     3.9957
2018.0425     2.30     -2.00     2.9091     4.1640
2018.0452     2.49     -2.46     2.7029     3.8873
2018.0479     2.68     -0.96     2.9050     4.1587
2018.0507     2.83     0.34     2.7687     3.9754
2018.0534     1.67     1.83     2.9601     4.1840
2018.0562     0.99     -1.54     3.0158     4.2030
2018.0589     1.12     0.40     2.9249     4.1969
2018.0616     2.34     -1.80     2.9092     4.1652
2018.0644     2.50     -3.31     2.9092     4.1652
