19820210,7.40999999999985
19820310,7.40999999999985
19820420,7.26999999999998
19820524,7.21000000000004
19820628,7.36000000000013
19820719,7.40999999999985
19820811,7.59000000000015
19820923,7.44999999999982
19821020,7.25
19821123,7.44999999999982
19821216,7.55000000000018
19830112,7.5
19830220,7.55999999999995
19830323,7.75
19830426,7.73000000000002
19830516,7.80999999999995
19830625,7.92999999999984
19830717,7.88999999999987
19830822,8.23000000000002
19830918,7.96000000000004
19831018,8.28999999999996
19831116,8.09000000000015
19831219,8.36999999999989
19840115,8.34999999999991
19840220,8.01999999999998
19840321,7.88999999999987
19840416,7.86000000000013
19840518,7.7199999999998
19840620,7.61999999999989
19840724,7.57000000000016
19840823,7.55999999999995
19840918,7.19000000000005
19841024,6.88000000000011
19841127,7.34999999999991
19841220,7.15999999999985
19850119,7.17000000000007
19850209,7.19000000000005
19850311,7.30000000000018
19850411,7.28999999999996
19850511,7.55000000000018
19850611,7.30999999999995
19850717,7.67999999999984
19850814,7.25
19850916,7.15000000000009
19851012,7.13000000000011
19851111,7.25
19851211,7.17999999999984
19860113,7.21000000000004
19860220,7.49000000000024
19860314,7.34000000000015
19860413,7.44999999999982
19860512,7.49000000000024
19860617,7.76999999999998
19860718,7.71000000000004
19860817,7.09999999999991
19860913,7.36999999999989
19861011,7.23000000000002
19861112,7.01999999999998
19861214,7.05999999999995
19870110,7.34999999999991
19870215,7.57999999999993
19870313,7.51000000000022
19870410,7.51000000000022
19870511,7.75
19870610,7.82999999999993
19870709,7.78999999999996
19870811,7.76999999999998
19870910,7.5300000000002
19871009,7.67999999999984
19871110,7.80000000000018
19871208,7.42999999999984
19880105,7.57999999999993
19880203,7.69000000000005
19880306,7.69999999999982
19880409,7.78999999999996
19880510,7.65000000000009
19880607,7.67000000000007
19880707,7.44999999999982
19880806,7.48000000000002
19880907,7.15999999999985
19881007,7.30999999999995
19881109,7.21000000000004
19881209,7.4699999999998
19890112,7.40999999999985
19890214,7.40999999999985
19890312,7.42999999999984
19890408,7.57999999999993
19890509,7.84999999999991
19890608,7.67000000000007
19890709,7.5300000000002
19890810,7.23000000000002
19890910,7.17999999999984
19891010,7.21000000000004
19891107,7.26000000000022
19891206,7.38999999999987
19900109,7.88999999999987
19900210,7.65000000000009
19900310,7.5
19900410,7.67999999999984
19900509,7.32999999999993
19900612,7.44999999999982
19900711,7.34999999999991
19900814,7.36000000000013
19900911,7.53999999999996
19901009,7.26999999999998
19901107,7.59000000000015
19901211,7.42000000000007
19910108,7.61999999999989
19910206,7.84999999999991
19910309,7.69000000000005
19910409,7.55999999999995
19910511,7.36999999999989
19910612,7.38999999999987
