19820207,5.05000000000291
19820411,5.33000000000175
19820514,5.55000000000291
19820622,5.59000000000378
19820713,5.2100000000064
19820806,5.05000000000291
19820825,4.4800000000032
19820917,3.97000000000116
19821015,3.67000000000553
19821116,3.30000000000291
19821209,3.2300000000032
19830115,3.08000000000175
19830223,3.13000000000466
19830317,3.2300000000032
19830421,3.54000000000087
19830510,3.58000000000175
19830619,3.91000000000349
19830712,4.18000000000029
19830818,3.85000000000582
19830912,3.35000000000582
19831013,2.03000000000611
19831121,1.26000000000204
19831214,1.38000000000466
19840123,1.4600000000064
19840302,1.77000000000407
19840316,1.97000000000116
19840411,2.08000000000175
19840512,2.5
19840620,1.94000000000233
19840723,0.67000000000553
19840816,0.440000000002328
19840914,0.069999999999709
19841017,0.580000000001746
19841122,0.830000000001746
19841215,1.06999999999971
19850114,1.61000000000058
19850205,1.7100000000064
19850306,1.92000000000553
19850406,2.52000000000407
19850506,2.87000000000262
19850606,2.29000000000087
19850713,1.03000000000611
19850809,1.03000000000611
19850911,0.680000000000291
19851007,0.75
19851106,0.580000000001746
19851206,0.730000000003201
19860107,0.780000000006112
19860214,1.13999999999942
19860311,1.51000000000204
19860408,1.72000000000116
19860507,1.90000000000146
19860612,2.52000000000407
19860709,2.62000000000262
19860813,0.520000000004075
19860908,0.360000000000582
19861007,0
19861107,0.520000000004075
19861209,0.350000000005821
19870106,0.67000000000553
19870210,0.950000000004366
19870309,1.30000000000291
19870409,1.84000000000378
19870510,2.31999999999971
19870609,2.84000000000378
19870708,2.92000000000553
19870810,3.03000000000611
19870909,2.31000000000495
19871008,0.520000000004075
19871109,0.540000000000873
19871208,0.760000000002037
19880104,0.889999999999418
19880202,1.4800000000032
19880305,1.91000000000349
19880407,2.34000000000378
19880509,2.87000000000262
19880606,3.25
19880706,3.44000000000233
19880805,3.67000000000553
19880906,2.4800000000032
19881005,2.41000000000349
19881108,2.84000000000378
19881208,3.22000000000116
19890111,3.56000000000495
19890213,3.63000000000466
19890311,3.69000000000233
19890407,4.03000000000611
19890508,4.55000000000291
19890607,4.18000000000029
19890708,3.85000000000582
19890809,3.31999999999971
19890909,3.30000000000291
19891009,3.52000000000407
19891106,3.7100000000064
19891205,3.99000000000524
19900108,4.08000000000175
19900209,4.29000000000087
19900309,4.63000000000466
19900409,4.94000000000233
19900508,5.31999999999971
19900611,3.11000000000058
19900710,1.15000000000146
19900813,0.80000000000291
19900910,0.67000000000553
19901008,0.210000000006403
19901106,0.220000000001164
19901210,0.450000000004366
19910107,0.569999999999709
19910205,0.960000000006403
19910308,1.49000000000524
19910408,2.25
19910511,3.17000000000553
19910611,3.72000000000116
19910711,3.15000000000146
19910813,0.880000000004657
19910909,0.370000000002619
19911009,0.180000000000291
19911109,0.190000000002328
19911212,0.0800000000017462
19920109,0.360000000000582
19920310,0.790000000000873
19920509,2.76000000000204
19920711,3.20000000000437
19920912,1.87000000000262
19921109,0.370000000002619
19930107,0.639999999999418
19930309,1.55000000000291
19930511,3.31999999999971
19930712,5.06999999999971
19930909,2.27000000000407
19931008,1.90000000000146
19931111,2.25
19931212,2.54000000000087
