YYYYMMDD	lon	lat	anglediff_mean(deg)
20130201	102.860000	29.740000	83.4556857
20130201	102.960000	29.740000	83.4556857
20130201	103.060000	29.740000	83.4556857
20130201	102.560000	29.840000	88.2632047
20130201	102.860000	29.840000	83.4556857
20130201	102.960000	29.840000	83.4556857
20130201	103.060000	29.840000	73.836607
20130201	103.160000	29.840000	73.836607
20130201	103.260000	29.840000	71.20463274
20130201	102.560000	29.940000	89.98751882
20130201	102.660000	29.940000	39.88752236
20130201	102.760000	29.940000	39.88752236
20130201	102.860000	29.940000	69.50088163
20130201	102.960000	29.940000	63.56722269
20130201	103.060000	29.940000	63.56722269
20130201	103.160000	29.940000	73.836607
20130201	103.260000	29.940000	73.836607
20130201	103.360000	29.940000	71.20463274
20130201	102.460000	30.040000	89.98751882
20130201	102.560000	30.040000	91.94246527
20130201	102.660000	30.040000	91.94246527
20130201	102.760000	30.040000	59.84052496
20130201	102.860000	30.040000	67.57065857
20130201	102.960000	30.040000	63.56722269
20130201	103.060000	30.040000	63.56722269
20130201	103.160000	30.040000	63.56722269
20130201	103.260000	30.040000	73.836607
20130201	103.360000	30.040000	71.20463274
20130201	102.360000	30.140000	106.6187211
20130201	102.460000	30.140000	91.94246527
20130201	102.560000	30.140000	91.94246527
20130201	102.660000	30.140000	91.94246527
20130201	102.760000	30.140000	59.84052496
20130201	102.860000	30.140000	59.84052496
20130201	102.960000	30.140000	60.95938015
20130201	103.060000	30.140000	60.95938015
20130201	103.160000	30.140000	63.56722269
20130201	103.260000	30.140000	63.56722269
20130201	103.360000	30.140000	71.20463274
20130201	102.360000	30.240000	106.6187211
20130201	102.460000	30.240000	91.94246527
20130201	102.560000	30.240000	91.94246527
20130201	102.660000	30.240000	59.84052496
20130201	102.760000	30.240000	59.84052496
20130201	102.860000	30.240000	59.84052496
20130201	102.960000	30.240000	55.83893735
20130201	103.060000	30.240000	60.95938015
20130201	103.160000	30.240000	70.63286214
20130201	103.260000	30.240000	69.98643357
20130201	103.360000	30.240000	77.70129617
20130201	102.360000	30.340000	106.6187211
20130201	102.460000	30.340000	81.6593958
20130201	102.560000	30.340000	81.6593958
20130201	102.660000	30.340000	50.63606691
20130201	102.760000	30.340000	50.63606691
20130201	102.860000	30.340000	50.63606691
20130201	102.960000	30.340000	66.54163738
20130201	103.060000	30.340000	72.78705092
20130201	103.160000	30.340000	72.78705092
20130201	103.260000	30.340000	75.48070608
20130201	103.360000	30.340000	94.85997428
20130201	102.360000	30.440000	99.2636315
20130201	102.460000	30.440000	41.15485188
20130201	102.560000	30.440000	50.63606691
20130201	102.660000	30.440000	50.63606691
20130201	102.760000	30.440000	50.63606691
20130201	102.860000	30.440000	72.09947718
20130201	102.960000	30.440000	72.09947718
20130201	103.060000	30.440000	66.54163738
20130201	103.160000	30.440000	66.1222909
20130201	103.260000	30.440000	75.48070608
20130201	102.460000	30.540000	41.15485188
20130201	102.560000	30.540000	41.15485188
20130201	102.660000	30.540000	46.62664914
20130201	102.760000	30.540000	46.62664914
20130201	102.860000	30.540000	69.26244013
20130201	102.960000	30.540000	69.26244013
20130201	103.060000	30.540000	69.26244013
20130201	103.160000	30.540000	69.26244013
20130201	103.260000	30.540000	67.22350487
20130201	102.260000	30.640000	41.15485188
20130201	102.360000	30.640000	38.10606688
20130201	102.460000	30.640000	38.10606688
20130201	102.560000	30.640000	33.38082469
20130201	102.660000	30.640000	33.38082469
20130201	102.760000	30.640000	55.82070772
20130201	102.860000	30.640000	55.82070772
20130201	102.960000	30.640000	55.82070772
20130201	103.060000	30.640000	65.93992368
20130201	103.160000	30.640000	65.93992368
20130201	102.260000	30.740000	31.3195938
20130201	102.360000	30.740000	38.10606688
20130201	102.460000	30.740000	38.10606688
20130201	102.560000	30.740000	38.10606688
20130201	102.660000	30.740000	38.10606688
20130201	102.760000	30.740000	51.07821732
20130201	102.860000	30.740000	55.82070772
20130201	102.960000	30.740000	58.86325234
20130201	103.060000	30.740000	58.86325234
20130201	102.260000	30.840000	31.3195938
20130201	102.360000	30.840000	31.3195938
20130201	102.460000	30.840000	38.10606688
20130201	102.560000	30.840000	38.10606688
20130201	102.660000	30.840000	38.10606688
20130201	102.760000	30.840000	38.10606688
20130201	102.860000	30.840000	58.86325234
20130201	102.960000	30.840000	58.86325234
20130201	103.060000	30.840000	77.69066898
20130201	103.160000	30.840000	77.69066898
20130201	102.260000	30.940000	28.95971188
20130201	102.360000	30.940000	31.3195938
20130201	102.460000	30.940000	38.77384945
20130201	102.560000	30.940000	38.77384945
20130201	102.660000	30.940000	38.77384945
20130201	102.760000	30.940000	38.77384945
20130201	102.860000	30.940000	65.50792971
20130201	102.960000	30.940000	77.69066898
20130201	103.060000	30.940000	77.69066898
20130201	103.160000	30.940000	77.69066898
20130201	102.260000	31.040000	28.95971188
20130201	102.360000	31.040000	28.95971188
20130201	102.460000	31.040000	38.77384945
20130201	102.560000	31.040000	38.77384945
20130201	102.660000	31.040000	38.77384945
20130201	102.760000	31.040000	38.77384945
20130201	102.860000	31.040000	38.77384945
20130201	103.060000	31.040000	77.69066898
20130201	102.260000	31.140000	28.95971188
20130201	102.660000	31.140000	38.77384945
20130201	102.760000	31.140000	38.77384945
20130201	102.860000	31.140000	38.77384945
20130202	102.860000	29.740000	97.7967942
20130202	102.960000	29.740000	97.7967942
20130202	103.060000	29.740000	97.7967942
20130202	102.560000	29.840000	96.60638578
20130202	102.860000	29.840000	97.7967942
20130202	102.960000	29.840000	97.7967942
20130202	103.060000	29.840000	88.32412395
20130202	103.160000	29.840000	88.32412395
20130202	103.260000	29.840000	87.04209213
20130202	102.560000	29.940000	100.2735225
20130202	102.660000	29.940000	64.48770442
20130202	102.760000	29.940000	64.48770442
20130202	102.860000	29.940000	86.78084624
20130202	102.960000	29.940000	76.64991048
20130202	103.060000	29.940000	76.64991048
20130202	103.160000	29.940000	88.32412395
20130202	103.260000	29.940000	88.32412395
20130202	103.360000	29.940000	87.04209213
20130202	102.460000	30.040000	100.2735225
20130202	102.560000	30.040000	95.30817122
20130202	102.660000	30.040000	95.30817122
20130202	102.760000	30.040000	71.70367864
20130202	102.860000	30.040000	78.75983712
20130202	102.960000	30.040000	76.64991048
20130202	103.060000	30.040000	76.64991048
20130202	103.160000	30.040000	76.64991048
20130202	103.260000	30.040000	88.32412395
20130202	103.360000	30.040000	87.04209213
20130202	102.360000	30.140000	101.838629
20130202	102.460000	30.140000	95.30817122
20130202	102.560000	30.140000	95.30817122
20130202	102.660000	30.140000	95.30817122
20130202	102.760000	30.140000	71.70367864
20130202	102.860000	30.140000	71.70367864
20130202	102.960000	30.140000	69.59746878
20130202	103.060000	30.140000	69.59746878
20130202	103.160000	30.140000	76.64991048
20130202	103.260000	30.140000	76.64991048
20130202	103.360000	30.140000	87.04209213
20130202	102.360000	30.240000	101.838629
20130202	102.460000	30.240000	95.30817122
20130202	102.560000	30.240000	95.30817122
20130202	102.660000	30.240000	71.70367864
20130202	102.760000	30.240000	71.70367864
20130202	102.860000	30.240000	71.70367864
20130202	102.960000	30.240000	64.5881764
20130202	103.060000	30.240000	69.59746878
20130202	103.160000	30.240000	74.38572633
20130202	103.260000	30.240000	70.22184578
20130202	103.360000	30.240000	82.07039329
20130202	102.360000	30.340000	101.838629
20130202	102.460000	30.340000	88.5095378
20130202	102.560000	30.340000	88.5095378
20130202	102.660000	30.340000	62.73624314
20130202	102.760000	30.340000	62.73624314
20130202	102.860000	30.340000	62.73624314
20130202	102.960000	30.340000	71.72589527
20130202	103.060000	30.340000	76.26735508
20130202	103.160000	30.340000	76.26735508
20130202	103.260000	30.340000	76.82967626
20130202	103.360000	30.340000	100.3818647
20130202	102.360000	30.440000	92.01204753
20130202	102.460000	30.440000	41.82625127
20130202	102.560000	30.440000	62.73624314
20130202	102.660000	30.440000	62.73624314
20130202	102.760000	30.440000	62.73624314
20130202	102.860000	30.440000	78.51204916
20130202	102.960000	30.440000	78.51204916
20130202	103.060000	30.440000	71.72589527
20130202	103.160000	30.440000	64.19097873
20130202	103.260000	30.440000	76.82967626
20130202	102.460000	30.540000	41.82625127
20130202	102.560000	30.540000	41.82625127
20130202	102.660000	30.540000	52.7323502
20130202	102.760000	30.540000	52.7323502
20130202	102.860000	30.540000	72.77699422
20130202	102.960000	30.540000	72.77699422
20130202	103.060000	30.540000	72.77699422
20130202	103.160000	30.540000	72.77699422
20130202	103.260000	30.540000	46.64886239
20130202	102.260000	30.640000	41.82625127
20130202	102.360000	30.640000	39.96503338
20130202	102.460000	30.640000	39.96503338
20130202	102.560000	30.640000	35.39968787
20130202	102.660000	30.640000	35.39968787
20130202	102.760000	30.640000	49.13368511
20130202	102.860000	30.640000	49.13368511
20130202	102.960000	30.640000	49.13368511
20130202	103.060000	30.640000	59.75323542
20130202	103.160000	30.640000	59.75323542
20130202	102.260000	30.740000	36.15188548
20130202	102.360000	30.740000	39.96503338
20130202	102.460000	30.740000	39.96503338
20130202	102.560000	30.740000	39.96503338
20130202	102.660000	30.740000	39.96503338
20130202	102.760000	30.740000	49.24853726
20130202	102.860000	30.740000	49.13368511
20130202	102.960000	30.740000	56.46041618
20130202	103.060000	30.740000	56.46041618
20130202	102.260000	30.840000	36.15188548
20130202	102.360000	30.840000	36.15188548
20130202	102.460000	30.840000	39.96503338
20130202	102.560000	30.840000	39.96503338
20130202	102.660000	30.840000	39.96503338
20130202	102.760000	30.840000	39.96503338
20130202	102.860000	30.840000	56.46041618
20130202	102.960000	30.840000	56.46041618
20130202	103.060000	30.840000	75.26891401
20130202	103.160000	30.840000	75.26891401
20130202	102.260000	30.940000	34.31153432
20130202	102.360000	30.940000	36.15188548
20130202	102.460000	30.940000	41.86117397
20130202	102.560000	30.940000	41.86117397
20130202	102.660000	30.940000	41.86117397
20130202	102.760000	30.940000	41.86117397
20130202	102.860000	30.940000	65.02956909
20130202	102.960000	30.940000	75.26891401
20130202	103.060000	30.940000	75.26891401
20130202	103.160000	30.940000	75.26891401
20130202	102.260000	31.040000	34.31153432
20130202	102.360000	31.040000	34.31153432
20130202	102.460000	31.040000	41.86117397
20130202	102.560000	31.040000	41.86117397
20130202	102.660000	31.040000	41.86117397
20130202	102.760000	31.040000	41.86117397
20130202	102.860000	31.040000	41.86117397
20130202	103.060000	31.040000	75.26891401
20130202	102.260000	31.140000	34.31153432
20130202	102.660000	31.140000	41.86117397
20130202	102.760000	31.140000	41.86117397
20130202	102.860000	31.140000	41.86117397
20130203	102.860000	29.740000	108.2143733
20130203	102.960000	29.740000	108.2143733
20130203	103.060000	29.740000	108.2143733
20130203	102.560000	29.840000	90.34423865
20130203	102.860000	29.840000	108.2143733
20130203	102.960000	29.840000	108.2143733
20130203	103.060000	29.840000	102.282
20130203	103.160000	29.840000	102.282
20130203	103.260000	29.840000	108.2143733
20130203	102.560000	29.940000	107.8346307
20130203	102.660000	29.940000	100.9942842
20130203	102.760000	29.940000	100.9942842
20130203	102.860000	29.940000	106.1387958
20130203	102.960000	29.940000	94.90224292
20130203	103.060000	29.940000	94.90224292
20130203	103.160000	29.940000	102.282
20130203	103.260000	29.940000	102.282
20130203	103.360000	29.940000	108.2143733
20130203	102.460000	30.040000	107.8346307
20130203	102.560000	30.040000	102.2982853
20130203	102.660000	30.040000	102.2982853
20130203	102.760000	30.040000	96.89638182
20130203	102.860000	30.040000	94.90224292
20130203	102.960000	30.040000	94.90224292
20130203	103.060000	30.040000	94.90224292
20130203	103.160000	30.040000	94.90224292
20130203	103.260000	30.040000	102.282
20130203	103.360000	30.040000	108.2143733
20130203	102.360000	30.140000	101.2412874
20130203	102.460000	30.140000	102.2982853
20130203	102.560000	30.140000	102.2982853
20130203	102.660000	30.140000	102.2982853
20130203	102.760000	30.140000	96.89638182
20130203	102.860000	30.140000	96.89638182
20130203	102.960000	30.140000	84.09258505
20130203	103.060000	30.140000	84.09258505
20130203	103.160000	30.140000	94.90224292
20130203	103.260000	30.140000	94.90224292
20130203	103.360000	30.140000	108.2143733
20130203	102.360000	30.240000	101.2412874
20130203	102.460000	30.240000	102.2982853
20130203	102.560000	30.240000	102.2982853
20130203	102.660000	30.240000	96.89638182
20130203	102.760000	30.240000	96.89638182
20130203	102.860000	30.240000	96.89638182
20130203	102.960000	30.240000	85.97737293
20130203	103.060000	30.240000	84.09258505
20130203	103.160000	30.240000	83.28546783
20130203	103.260000	30.240000	77.45553913
20130203	103.360000	30.240000	93.9885149
20130203	102.360000	30.340000	101.2412874
20130203	102.460000	30.340000	97.24865946
20130203	102.560000	30.340000	97.24865946
20130203	102.660000	30.340000	85.97737293
20130203	102.760000	30.340000	85.97737293
20130203	102.860000	30.340000	85.97737293
20130203	102.960000	30.340000	84.71127061
20130203	103.060000	30.340000	88.86986296
20130203	103.160000	30.340000	88.86986296
20130203	103.260000	30.340000	92.18349261
20130203	103.360000	30.340000	117.7689292
20130203	102.360000	30.440000	82.50314756
20130203	102.460000	30.440000	55.15736901
20130203	102.560000	30.440000	85.97737293
20130203	102.660000	30.440000	85.97737293
20130203	102.760000	30.440000	85.97737293
20130203	102.860000	30.440000	92.84288156
20130203	102.960000	30.440000	92.84288156
20130203	103.060000	30.440000	84.71127061
20130203	103.160000	30.440000	75.28951238
20130203	103.260000	30.440000	92.18349261
20130203	102.460000	30.540000	55.15736901
20130203	102.560000	30.540000	55.15736901
20130203	102.660000	30.540000	74.07530176
20130203	102.760000	30.540000	74.07530176
20130203	102.860000	30.540000	87.2085682
20130203	102.960000	30.540000	87.2085682
20130203	103.060000	30.540000	87.2085682
20130203	103.160000	30.540000	87.2085682
20130203	103.260000	30.540000	32.20182794
20130203	102.260000	30.640000	39.84798074
20130203	102.360000	30.640000	43.16457007
20130203	102.460000	30.640000	43.16457007
20130203	102.560000	30.640000	45.98004875
20130203	102.660000	30.640000	45.98004875
20130203	102.760000	30.640000	47.75202488
20130203	102.860000	30.640000	47.75202488
20130203	102.960000	30.640000	47.75202488
20130203	103.060000	30.640000	57.77635757
20130203	103.160000	30.640000	57.77635757
20130203	102.260000	30.740000	40.68286544
20130203	102.360000	30.740000	43.16457007
20130203	102.460000	30.740000	43.16457007
20130203	102.560000	30.740000	43.16457007
20130203	102.660000	30.740000	43.16457007
20130203	102.760000	30.740000	52.42822614
20130203	102.860000	30.740000	47.75202488
20130203	102.960000	30.740000	55.21929136
20130203	103.060000	30.740000	55.21929136
20130203	102.260000	30.840000	40.68286544
20130203	102.360000	30.840000	40.68286544
20130203	102.460000	30.840000	43.16457007
20130203	102.560000	30.840000	43.16457007
20130203	102.660000	30.840000	43.16457007
20130203	102.760000	30.840000	43.16457007
20130203	102.860000	30.840000	55.21929136
20130203	102.960000	30.840000	55.21929136
20130203	103.060000	30.840000	71.932014
20130203	103.160000	30.840000	71.932014
20130203	102.260000	30.940000	42.95209116
20130203	102.360000	30.940000	40.68286544
20130203	102.460000	30.940000	44.9291042
20130203	102.560000	30.940000	44.9291042
20130203	102.660000	30.940000	44.9291042
20130203	102.760000	30.940000	44.9291042
20130203	102.860000	30.940000	64.68703329
20130203	102.960000	30.940000	71.932014
20130203	103.060000	30.940000	71.932014
20130203	103.160000	30.940000	71.932014
20130203	102.260000	31.040000	42.95209116
20130203	102.360000	31.040000	42.95209116
20130203	102.460000	31.040000	44.9291042
20130203	102.560000	31.040000	44.9291042
20130203	102.660000	31.040000	44.9291042
20130203	102.760000	31.040000	44.9291042
20130203	102.860000	31.040000	44.9291042
20130203	103.060000	31.040000	71.932014
20130203	102.260000	31.140000	42.95209116
20130203	102.660000	31.140000	44.9291042
20130203	102.760000	31.140000	44.9291042
20130203	102.860000	31.140000	44.9291042
20130204	102.860000	29.740000	120
20130204	102.960000	29.740000	120
20130204	103.060000	29.740000	120
20130204	102.560000	29.840000	93.65193829
20130204	102.860000	29.840000	120
20130204	102.960000	29.840000	120
20130204	103.060000	29.840000	117.1103696
20130204	103.160000	29.840000	117.1103696
20130204	103.260000	29.840000	120
20130204	102.560000	29.940000	101.193877
20130204	102.660000	29.940000	108.6990643
20130204	102.760000	29.940000	108.6990643
20130204	102.860000	29.940000	114.5820868
20130204	102.960000	29.940000	108
20130204	103.060000	29.940000	108
20130204	103.160000	29.940000	117.1103696
20130204	103.260000	29.940000	117.1103696
20130204	103.360000	29.940000	120
20130204	102.460000	30.040000	101.193877
20130204	102.560000	30.040000	104.6097193
20130204	102.660000	30.040000	104.6097193
20130204	102.760000	30.040000	113.4216157
20130204	102.860000	30.040000	108
20130204	102.960000	30.040000	108
20130204	103.060000	30.040000	108
20130204	103.160000	30.040000	108
20130204	103.260000	30.040000	117.1103696
20130204	103.360000	30.040000	120
20130204	102.360000	30.140000	101.2583378
20130204	102.460000	30.140000	104.6097193
20130204	102.560000	30.140000	104.6097193
20130204	102.660000	30.140000	104.6097193
20130204	102.760000	30.140000	113.4216157
20130204	102.860000	30.140000	113.4216157
20130204	102.960000	30.140000	98.97286392
20130204	103.060000	30.140000	98.97286392
20130204	103.160000	30.140000	108
20130204	103.260000	30.140000	108
20130204	103.360000	30.140000	120
20130204	102.360000	30.240000	101.2583378
20130204	102.460000	30.240000	104.6097193
20130204	102.560000	30.240000	104.6097193
20130204	102.660000	30.240000	113.4216157
20130204	102.760000	30.240000	113.4216157
20130204	102.860000	30.240000	113.4216157
20130204	102.960000	30.240000	105.9133154
20130204	103.060000	30.240000	98.97286392
20130204	103.160000	30.240000	91.61245153
20130204	103.260000	30.240000	78.85783718
20130204	103.360000	30.240000	93.18338262
20130204	102.360000	30.340000	101.2583378
20130204	102.460000	30.340000	102.5797539
20130204	102.560000	30.340000	102.5797539
20130204	102.660000	30.340000	103.4962195
20130204	102.760000	30.340000	103.4962195
20130204	102.860000	30.340000	103.4962195
20130204	102.960000	30.340000	95.7297621
20130204	103.060000	30.340000	99.31565367
20130204	103.160000	30.340000	99.31565367
20130204	103.260000	30.340000	94.2703855
20130204	103.360000	30.340000	120
20130204	102.360000	30.440000	79.40509711
20130204	102.460000	30.440000	77.06394989
20130204	102.560000	30.440000	103.4962195
20130204	102.660000	30.440000	103.4962195
20130204	102.760000	30.440000	103.4962195
20130204	102.860000	30.440000	102.0876339
20130204	102.960000	30.440000	102.0876339
20130204	103.060000	30.440000	95.7297621
20130204	103.160000	30.440000	84.38614822
20130204	103.260000	30.440000	94.2703855
20130204	102.460000	30.540000	77.06394989
20130204	102.560000	30.540000	77.06394989
20130204	102.660000	30.540000	94.40385376
20130204	102.760000	30.540000	94.40385376
20130204	102.860000	30.540000	95.11918497
20130204	102.960000	30.540000	95.11918497
20130204	103.060000	30.540000	95.11918497
20130204	103.160000	30.540000	95.11918497
20130204	103.260000	30.540000	33.23017423
20130204	102.260000	30.640000	39.89184976
20130204	102.360000	30.640000	48.33420785
20130204	102.460000	30.640000	48.33420785
20130204	102.560000	30.640000	63.22889234
20130204	102.660000	30.640000	63.22889234
20130204	102.760000	30.640000	55.58674012
20130204	102.860000	30.640000	55.58674012
20130204	102.960000	30.640000	55.58674012
20130204	103.060000	30.640000	65.5882709
20130204	103.160000	30.640000	65.5882709
20130204	102.260000	30.740000	47.10451746
20130204	102.360000	30.740000	48.33420785
20130204	102.460000	30.740000	48.33420785
20130204	102.560000	30.740000	48.33420785
20130204	102.660000	30.740000	48.33420785
20130204	102.760000	30.740000	61.93372861
20130204	102.860000	30.740000	55.58674012
20130204	102.960000	30.740000	53.3605584
20130204	103.060000	30.740000	53.3605584
20130204	102.260000	30.840000	47.10451746
20130204	102.360000	30.840000	47.10451746
20130204	102.460000	30.840000	48.33420785
20130204	102.560000	30.840000	48.33420785
20130204	102.660000	30.840000	48.33420785
20130204	102.760000	30.840000	48.33420785
20130204	102.860000	30.840000	53.3605584
20130204	102.960000	30.840000	53.3605584
20130204	103.060000	30.840000	66.93802309
20130204	103.160000	30.840000	66.93802309
20130204	102.260000	30.940000	52.52001409
20130204	102.360000	30.940000	47.10451746
20130204	102.460000	30.940000	52.52001409
20130204	102.560000	30.940000	52.52001409
20130204	102.660000	30.940000	52.52001409
20130204	102.760000	30.940000	52.52001409
20130204	102.860000	30.940000	65.39105114
20130204	102.960000	30.940000	66.93802309
20130204	103.060000	30.940000	66.93802309
20130204	103.160000	30.940000	66.93802309
20130204	102.260000	31.040000	52.52001409
20130204	102.360000	31.040000	52.52001409
20130204	102.460000	31.040000	52.52001409
20130204	102.560000	31.040000	52.52001409
20130204	102.660000	31.040000	52.52001409
20130204	102.760000	31.040000	52.52001409
20130204	102.860000	31.040000	52.52001409
20130204	103.060000	31.040000	66.93802309
20130204	102.260000	31.140000	52.52001409
20130204	102.660000	31.140000	52.52001409
20130204	102.760000	31.140000	52.52001409
20130204	102.860000	31.140000	52.52001409
20130205	102.860000	29.740000	116.3320468
20130205	102.960000	29.740000	116.3320468
20130205	103.060000	29.740000	116.3320468
20130205	102.560000	29.840000	94.05547442
20130205	102.860000	29.840000	116.3320468
20130205	102.960000	29.840000	116.3320468
20130205	103.060000	29.840000	109.1140899
20130205	103.160000	29.840000	109.1140899
20130205	103.260000	29.840000	80.12431291
20130205	102.560000	29.940000	82.07458039
20130205	102.660000	29.940000	93.19202193
20130205	102.760000	29.940000	93.19202193
20130205	102.860000	29.940000	98.78200965
20130205	102.960000	29.940000	94.9369079
20130205	103.060000	29.940000	94.9369079
20130205	103.160000	29.940000	109.1140899
20130205	103.260000	29.940000	109.1140899
20130205	103.360000	29.940000	80.12431291
20130205	102.460000	30.040000	82.07458039
20130205	102.560000	30.040000	92.95494334
20130205	102.660000	30.040000	92.95494334
20130205	102.760000	30.040000	107.2465897
20130205	102.860000	30.040000	99.63791504
20130205	102.960000	30.040000	94.9369079
20130205	103.060000	30.040000	94.9369079
20130205	103.160000	30.040000	94.9369079
20130205	103.260000	30.040000	109.1140899
20130205	103.360000	30.040000	80.12431291
20130205	102.360000	30.140000	95.92947821
20130205	102.460000	30.140000	92.95494334
20130205	102.560000	30.140000	92.95494334
20130205	102.660000	30.140000	92.95494334
20130205	102.760000	30.140000	107.2465897
20130205	102.860000	30.140000	107.2465897
20130205	102.960000	30.140000	91.77074715
20130205	103.060000	30.140000	91.77074715
20130205	103.160000	30.140000	94.9369079
20130205	103.260000	30.140000	94.9369079
20130205	103.360000	30.140000	80.12431291
20130205	102.360000	30.240000	95.92947821
20130205	102.460000	30.240000	92.95494334
20130205	102.560000	30.240000	92.95494334
